,Putts_per_Round_-_Round_1_RANK THIS WEEK,Putts_per_Round_-_Round_1_RANK LAST WEEK,Putts_per_Round_-_Round_1_PLAYER NAME,Putts_per_Round_-_Round_1_AVG,Putts_per_Round_-_Round_1_TOTAL PUTTS,Putts_per_Round_-_Round_1_TOTAL ROUNDS
0,1,1,Corey Pavin,27.53,523,19
1,2,2,Chris Riley,27.6,414,15
2,3,3,Alejandro Cañizares,27.93,391,14
3,4,4,Jesper Parnevik,27.96,783,28
4,T5,T5,John Mallinger,28.07,814,29
5,T5,T5,Shigeki Maruyama,28.07,421,15
6,7,7,Eric Axley,28.09,955,34
7,T8,T8,Marco Dawson,28.21,536,19
8,T8,T8,Greg Kraft,28.21,536,19
9,10,10,Patrick Sheehan,28.24,932,33
10,11,11,Stuart Appleby,28.27,622,22
11,T12,T12,Brian Gay,28.28,820,29
12,T12,T12,Carl Pettersson,28.28,820,29
13,T14,T14,Andres Romero,28.32,538,19
14,T14,T14,Marc Turnesa,28.32,793,28
15,16,16,Dean Wilson,28.42,881,31
16,17,17,Padraig Harrington,28.43,398,14
17,18,18,Bob Tway,28.44,512,18
18,19,19,Mike Weir,28.54,685,24
19,T20,T20,Ken Duke,28.58,943,33
20,T20,T20,Nick O'Hern,28.58,686,24
21,22,22,Brett Rumford,28.6,715,25
22,23,23,Todd Hamilton,28.61,801,28
23,24,24,J.P. Hayes,28.62,744,26
24,T25,T25,Tim Herron,28.63,773,27
25,T25,T25,Matt Jones,28.63,859,30
26,27,27,Daniel Chopra,28.65,745,26
27,28,28,Steve Stricker,28.67,602,21
28,T29,T29,Richard Johnson,28.68,803,28
29,T29,T29,Steve Lowery,28.68,717,25
30,T29,T29,Joe Ogilvie,28.68,803,28
31,32,32,Ian Poulter,28.71,402,14
32,T33,T33,Mark Calcavecchia,28.73,632,22
33,T33,T33,Tom Pernice Jr.,28.73,862,30
34,T35,T35,Tommy Armour III,28.74,661,23
35,T35,T35,Rod Pampling,28.74,776,27
36,37,37,Nathan Green,28.8,864,30
37,38,38,Lee Janzen,28.81,749,26
38,39,39,Glen Day,28.82,490,17
39,40,40,Vaughn Taylor,28.84,923,32
40,T41,T41,Brian Davis,28.85,952,33
41,T41,T41,Tim Wilkinson,28.85,779,27
42,43,43,Chad Collins,28.86,635,22
43,T44,T44,Frank Lickliter II,28.88,924,32
44,T44,T44,Kenny Perry,28.88,751,26
45,T46,T46,Jeff Quinney,28.89,809,28
46,T46,T46,David Toms,28.89,549,19
47,T48,T48,Tim Petrovic,28.9,867,30
48,T48,T48,Bo Van Pelt,28.9,896,31
49,T50,T50,J.B. Holmes,28.92,723,25
50,T50,T50,Ryuji Imada,28.92,723,25
51,T52,T52,Rocco Mediate,28.93,781,27
52,T52,T52,Kevin Na,28.93,839,29
53,54,54,Geoff Ogilvy,28.95,550,19
54,T55,T55,Dudley Hart,29.0,609,21
55,T55,T55,Anthony Kim,29.0,638,22
56,T55,T55,Doug LaBelle II,29.0,580,20
57,T55,T55,Parker McLachlin,29.0,754,26
58,T55,T55,Adam Scott,29.0,406,14
59,T55,T55,Johnson Wagner,29.0,725,25
60,61,61,Aaron Baddeley,29.05,610,21
61,62,62,Matt Kuchar,29.08,727,25
62,63,63,Jonathan Byrd,29.12,757,26
63,T64,T64,Stephen Leaney,29.13,466,16
64,T64,T64,Brett Quigley,29.13,699,24
65,66,66,Paul Claxton,29.14,612,21
66,67,67,Justin Leonard,29.17,700,24
67,T68,T68,Briny Baird,29.18,817,28
68,T68,T68,Jeff Maggert,29.18,817,28
69,T68,T68,Brenden Pappas,29.18,642,22
70,T71,T71,David Duval,29.21,555,19
71,T71,T71,Ryan Moore,29.21,701,24
72,73,73,Bart Bryant,29.22,672,23
73,74,74,Zach Johnson,29.25,702,24
74,75,75,Chez Reavie,29.28,849,29
75,T76,T76,Gavin Coles,29.29,410,14
76,T76,T76,Craig Kanada,29.29,615,21
77,T76,T76,Camilo Villegas,29.29,615,21
78,T76,T76,Y.E. Yang,29.29,820,28
79,T80,T80,Dustin Johnson,29.3,879,30
80,T80,T80,Bob Sowards,29.3,586,20
81,82,82,Ángel Cabrera,29.31,469,16
82,T83,T83,Brad Elder,29.33,616,21
83,T83,T83,Kevin Streelman,29.33,880,30
84,T85,T85,Phil Mickelson,29.35,587,20
85,T85,T85,Scott Verplank,29.35,675,23
86,T87,T87,Ben Crane,29.36,734,25
87,T87,T87,Scott McCarron,29.36,646,22
88,T87,T87,John Rollins,29.36,822,28
89,T90,T90,Todd Demsey,29.38,705,24
90,T90,T90,Lucas Glover,29.38,764,26
91,T90,T90,Kent Jones,29.38,617,21
92,93,93,Michael Letzig,29.39,823,28
93,94,94,Paul Goydos,29.4,735,25
94,95,95,Stewart Cink,29.41,647,22
95,T96,T96,Cameron Beckman,29.42,765,26
96,T96,T96,James Driscoll,29.42,765,26
97,T96,T96,Cody Freeman,29.42,706,24
98,T96,T96,Steve Marino,29.42,912,31
99,T96,T96,Jim McGovern,29.42,706,24
100,T96,T96,Jeff Overton,29.42,912,31
101,102,102,Cliff Kresge,29.44,795,27
102,103,103,Steve Flesch,29.45,854,29
103,104,104,Tim Clark,29.46,766,26
104,105,105,Mathew Goggin,29.48,796,27
105,T106,T106,Jason Day,29.5,826,28
106,T106,T106,Sergio Garcia,29.5,531,18
107,T108,T108,Alex Cejka,29.52,679,23
108,T108,T108,Chris DiMarco,29.52,856,29
109,T108,T108,Charlie Wi,29.52,797,27
110,T108,T108,Mark Wilson,29.52,856,29
111,T112,T112,Mark Hensby,29.54,768,26
112,T112,T112,Kevin Sutherland,29.54,768,26
113,114,114,Woody Austin,29.55,857,29
114,T115,T115,Jim Furyk,29.56,739,25
115,T115,T115,Brandt Snedeker,29.56,739,25
116,117,117,Shane Bertsch,29.57,828,28
117,T118,T118,Jason Gore,29.58,917,31
118,T118,T118,Richard Johnson,29.58,562,19
119,120,120,Jimmy Walker,29.59,651,22
120,T121,T121,Brad Adamonis,29.61,829,28
121,T121,T121,Tom Scherrer,29.61,533,18
122,123,123,Ben Curtis,29.62,622,21
123,124,124,Vijay Singh,29.64,652,22
124,125,125,Steve Elkington,29.68,742,25
125,126,126,Kenneth Ferrie,29.7,683,23
126,127,127,Chad Campbell,29.71,832,28
127,T128,T128,Fred Couples,29.72,535,18
128,T128,T128,Tag Ridings,29.72,862,29
129,130,130,Ryan Armour,29.73,892,30
130,131,131,K.J. Choi,29.75,595,20
131,T132,T132,Robert Gamez,29.76,744,25
132,T132,T132,Retief Goosen,29.76,506,17
133,T132,T132,Trevor Immelman,29.76,625,21
134,T132,T132,Billy Mayfair,29.76,863,29
135,T132,T132,Nicholas Thompson,29.76,1012,34
136,T137,T137,Jon Mills,29.77,893,30
137,T137,T137,Pat Perez,29.77,774,26
138,T137,T137,John Riegger,29.77,655,22
139,T137,T137,Rory Sabbatini,29.77,655,22
140,141,141,Michael Allen,29.78,804,27
141,T142,T142,Martin Laird,29.81,805,27
142,T142,T142,Tom Lehman,29.81,477,16
143,T142,T142,Scott Sterling,29.81,775,26
144,145,145,Jin Park,29.82,835,28
145,T146,T146,Charles Howell III,29.83,895,30
146,T146,T146,Freddie Jacobson,29.83,716,24
147,T146,T146,Peter Lonard,29.83,865,29
148,149,149,Omar Uresti,29.86,657,22
149,150,150,John Huston,29.88,478,16
150,T151,T151,Robert Allenby,29.89,807,27
151,T151,T151,Kevin Stadler,29.89,837,28
152,153,153,Will MacKenzie,29.9,628,21
153,154,154,John Merrick,29.92,778,26
154,T155,T155,Nick Flanagan,29.93,838,28
155,T155,T155,Charley Hoffman,29.93,838,28
156,T155,T155,Troy Matteson,29.93,898,30
157,158,158,Brandt Jobe,29.95,569,19
158,159,159,D.J. Trahan,29.96,809,27
159,160,160,Mathias Grönberg,29.97,869,29
160,T161,T161,Stephen Ames,30.0,690,23
161,T161,T161,Davis Love III,30.0,690,23
162,T161,T161,Ryan Palmer,30.0,600,20
163,164,164,Jay Williamson,30.03,901,30
164,165,165,Olin Browne,30.04,781,26
165,T166,T166,Bill Haas,30.07,902,30
166,T166,T166,Charles Warren,30.07,872,29
167,168,168,Tommy Gainey,30.09,662,22
168,169,169,Nick Watney,30.11,813,27
169,170,170,Sean O'Hair,30.12,753,25
170,171,171,Jerry Kelly,30.14,874,29
171,172,172,Rich Beem,30.18,845,28
172,173,173,Justin Bolli,30.19,785,26
173,174,174,Ron Whittaker,30.2,604,20
174,T175,T175,J.J. Henry,30.21,1027,34
175,T175,T175,Bubba Watson,30.21,846,28
176,177,177,Carlos Franco,30.26,696,23
177,178,178,Ernie Els,30.27,454,15
178,179,179,Jeff Gove,30.31,485,16
179,T180,T180,Bob Estes,30.33,819,27
180,T180,T180,Kyle Thompson,30.33,728,24
181,T182,T182,Harrison Frazar,30.38,638,21
182,T182,T182,Robert Garrigus,30.38,881,29
183,T182,T182,Heath Slocum,30.38,881,29
184,185,185,Ted Purdy,30.41,669,22
185,186,186,Jason Allred,30.48,640,21
186,187,187,Chris Stroud,30.52,824,27
187,188,188,Travis Perkins,30.57,642,21
188,189,189,George McNeill,30.59,887,29
189,190,190,Hunter Mahan,30.6,765,25
190,191,191,Steve Allan,30.63,582,19
191,192,192,Boo Weekley,30.96,712,23
192,193,193,David Lutterus,31.0,651,21
193,194,194,Billy Andrade,31.13,716,23
194,195,195,John Senden,31.15,841,27
195,196,196,Paul Casey,31.2,468,15
196,197,197,Joe Durant,31.23,812,26
