,3-Putt_Avoidance_-_Round_2_RANK THIS WEEK,3-Putt_Avoidance_-_Round_2_RANK LAST WEEK,3-Putt_Avoidance_-_Round_2_PLAYER NAME,3-Putt_Avoidance_-_Round_2_%,3-Putt_Avoidance_-_Round_2_TOTAL 3 PUTTS,3-Putt_Avoidance_-_Round_2_TOTAL HOLES
0,1,1,Bob Tway,1.11,4,360
1,2,2,Chris Riley,1.39,4,288
2,3,3,Brian Gay,1.48,8,540
3,T4,T4,Ben Curtis,1.52,6,396
4,T4,T4,Craig Kanada,1.52,6,396
5,6,6,Marc Turnesa,1.72,9,522
6,7,7,Marco Dawson,1.75,6,342
7,T8,T8,Rocco Mediate,1.78,8,450
8,T8,T8,Sean O'Hair,1.78,8,450
9,T10,T10,Ryuji Imada,1.85,8,432
10,T10,T10,Parker McLachlin,1.85,9,486
11,T12,T12,John Mallinger,1.92,9,468
12,T12,T12,Brett Rumford,1.92,9,468
13,14,14,Corey Pavin,1.94,7,360
14,15,15,Tom Lehman,1.96,6,306
15,16,16,Bob Estes,1.98,10,504
16,17,17,Jim Furyk,2.0,9,450
17,18,18,Stuart Appleby,2.02,8,396
18,T19,T19,Charles Howell III,2.04,11,540
19,T19,T19,Kevin Stadler,2.04,11,540
20,T21,T21,Glen Day,2.05,7,342
21,T21,T21,David Toms,2.05,7,342
22,T23,T23,Ben Crane,2.08,9,432
23,T23,T23,Omar Uresti,2.08,9,432
24,25,25,Carl Pettersson,2.11,11,522
25,T26,T26,Daniel Chopra,2.14,10,468
26,T26,T26,Ian Poulter,2.14,5,234
27,T26,T26,Jeff Quinney,2.14,10,468
28,29,29,Steve Elkington,2.17,9,414
29,T30,T30,Shane Bertsch,2.18,11,504
30,T30,T30,Dustin Johnson,2.18,11,504
31,32,32,Ken Duke,2.19,13,594
32,T33,T33,Richard Johnson,2.22,8,360
33,T33,T33,Brett Quigley,2.22,10,450
34,T33,T33,Patrick Sheehan,2.22,14,630
35,T36,T36,Briny Baird,2.3,12,522
36,T36,T36,Nathan Green,2.3,12,522
37,T36,T36,Tim Wilkinson,2.3,12,522
38,39,39,Chad Collins,2.31,10,432
39,T40,T40,Lucas Glover,2.35,11,468
40,T40,T40,Chris Stroud,2.35,11,468
41,T42,T42,Aaron Baddeley,2.38,9,378
42,T42,T42,Todd Hamilton,2.38,12,504
43,T42,T42,Steve Stricker,2.38,9,378
44,45,45,Brad Elder,2.42,10,414
45,T46,T46,Alejandro Cañizares,2.43,7,288
46,T46,T46,Steve Marino,2.43,14,576
47,48,48,Sergio Garcia,2.47,8,324
48,49,49,Heath Slocum,2.49,13,522
49,T50,T50,Bill Haas,2.51,14,558
50,T50,T50,Jay Williamson,2.51,14,558
51,52,52,Stewart Cink,2.53,10,396
52,T53,T53,Jimmy Walker,2.55,11,432
53,T53,T53,Mike Weir,2.55,11,432
54,55,55,Robert Gamez,2.56,12,468
55,T56,T56,Justin Bolli,2.58,13,504
56,T56,T56,James Driscoll,2.58,13,504
57,T56,T56,Scott Sterling,2.58,13,504
58,59,59,Retief Goosen,2.61,8,306
59,60,60,Brandt Jobe,2.63,9,342
60,T61,T61,Doug LaBelle II,2.65,10,378
61,T61,T61,Camilo Villegas,2.65,10,378
62,T63,T63,Brad Adamonis,2.78,14,504
63,T63,T63,Jason Gore,2.78,15,540
64,T63,T63,J.P. Hayes,2.78,13,468
65,T63,T63,Mark Hensby,2.78,12,432
66,T63,T63,Tim Herron,2.78,14,504
67,T63,T63,Ryan Palmer,2.78,11,396
68,T63,T63,Pat Perez,2.78,13,468
69,T63,T63,Vijay Singh,2.78,11,396
70,T63,T63,Bob Sowards,2.78,11,396
71,T72,T72,Richard Johnson,2.87,15,522
72,T72,T72,Billy Mayfair,2.87,15,522
73,T72,T72,Joe Ogilvie,2.87,15,522
74,T72,T72,Dean Wilson,2.87,16,558
75,T76,T76,Cameron Beckman,2.88,14,486
76,T76,T76,Chad Campbell,2.88,14,486
77,T76,T76,Matt Kuchar,2.88,14,486
78,T76,T76,Nick Watney,2.88,14,486
79,80,80,Todd Demsey,2.89,13,450
80,81,81,Fred Couples,2.94,9,306
81,T82,T82,Frank Lickliter II,2.96,16,540
82,T82,T82,Shigeki Maruyama,2.96,8,270
83,T84,T84,George McNeill,2.98,15,504
84,T84,T84,John Rollins,2.98,15,504
85,T86,T86,Paul Goydos,3.01,13,432
86,T86,T86,Justin Leonard,3.01,13,432
87,88,88,Eric Axley,3.02,19,630
88,89,89,Anthony Kim,3.03,12,396
89,90,90,Phil Mickelson,3.06,11,360
90,T91,T91,Charley Hoffman,3.07,16,522
91,T91,T91,Jin Park,3.07,16,522
92,T93,T93,Michael Allen,3.09,15,486
93,T93,T93,Mathew Goggin,3.09,15,486
94,T93,T93,John Senden,3.09,15,486
95,96,96,J.J. Henry,3.1,19,612
96,T97,T97,Stephen Ames,3.14,13,414
97,T97,T97,Paul Claxton,3.14,13,414
98,T97,T97,John Riegger,3.14,13,414
99,T97,T97,Scott Verplank,3.14,13,414
100,T101,T101,Jason Day,3.17,16,504
101,T101,T101,Padraig Harrington,3.17,8,252
102,T101,T101,Greg Kraft,3.17,12,378
103,T104,T104,Kevin Sutherland,3.21,15,468
104,T104,T104,Kyle Thompson,3.21,15,468
105,106,106,Matt Jones,3.23,18,558
106,T107,T107,Brenden Pappas,3.24,14,432
107,T107,T107,Ted Purdy,3.24,14,432
108,109,109,Dudley Hart,3.28,13,396
109,110,110,Charlie Wi,3.29,16,486
110,111,111,Vaughn Taylor,3.3,19,576
111,T112,T112,Ryan Armour,3.33,18,540
112,T112,T112,Paul Casey,3.33,9,270
113,T112,T112,K.J. Choi,3.33,12,360
114,T112,T112,Steve Lowery,3.33,15,450
115,T112,T112,Brandt Snedeker,3.33,15,450
116,T117,T117,Lee Janzen,3.37,17,504
117,T117,T117,Kevin Na,3.37,17,504
118,119,119,Davis Love III,3.38,14,414
119,120,120,Trevor Immelman,3.44,13,378
120,T121,T121,Chris DiMarco,3.45,18,522
121,T121,T121,Steve Flesch,3.45,18,522
122,T121,T121,Peter Lonard,3.45,18,522
123,T124,T124,Ángel Cabrera,3.47,10,288
124,T124,T124,Freddie Jacobson,3.47,15,432
125,T124,T124,Zach Johnson,3.47,15,432
126,T124,T124,Kevin Streelman,3.47,20,576
127,T128,T128,Robert Allenby,3.5,17,486
128,T128,T128,Rod Pampling,3.5,17,486
129,T130,T130,Geoff Ogilvy,3.51,12,342
130,T130,T130,Tom Scherrer,3.51,12,342
131,T132,T132,Jerry Kelly,3.52,19,540
132,T132,T132,Chez Reavie,3.52,19,540
133,T134,T134,Jim McGovern,3.56,16,450
134,T134,T134,Kenny Perry,3.56,16,450
135,136,136,Rich Beem,3.57,18,504
136,T137,T137,John Huston,3.59,11,306
137,T137,T137,Stephen Leaney,3.59,11,306
138,139,139,Jason Allred,3.62,15,414
139,140,140,Jeff Maggert,3.63,17,468
140,T141,T141,Martin Laird,3.64,19,522
141,T141,T141,Tag Ridings,3.64,19,522
142,143,143,Brian Davis,3.65,21,576
143,T144,T144,Steve Allan,3.7,14,378
144,T144,T144,Billy Andrade,3.7,16,432
145,T144,T144,Olin Browne,3.7,18,486
146,T144,T144,Carlos Franco,3.7,16,432
147,T144,T144,Robert Garrigus,3.7,18,486
148,T144,T144,Ryan Moore,3.7,16,432
149,T150,T150,Cliff Kresge,3.77,19,504
150,T150,T150,Michael Letzig,3.77,19,504
151,T150,T150,John Merrick,3.77,19,504
152,T153,T153,Alex Cejka,3.78,17,450
153,T153,T153,Kenneth Ferrie,3.78,17,450
154,155,155,Rory Sabbatini,3.79,15,396
155,156,156,David Duval,3.8,13,342
156,157,157,Woody Austin,3.83,20,522
157,T158,T158,Bart Bryant,3.86,16,414
158,T158,T158,Harrison Frazar,3.86,16,414
159,T160,T160,Will MacKenzie,3.89,14,360
160,T160,T160,Tom Pernice Jr.,3.89,21,540
161,T160,T160,Ron Whittaker,3.89,14,360
162,163,163,D.J. Trahan,3.91,19,486
163,164,164,Tim Petrovic,3.94,22,558
164,165,165,Y.E. Yang,3.97,20,504
165,T166,T166,Jon Mills,3.99,23,576
166,T166,T166,Jeff Overton,3.99,23,576
167,168,168,Nick Flanagan,4.02,21,522
168,169,169,Scott McCarron,4.04,16,396
169,170,170,Tim Clark,4.06,19,468
170,T171,T171,Gavin Coles,4.07,11,270
171,T171,T171,Mathias Grönberg,4.07,22,540
172,173,173,Andres Romero,4.09,14,342
173,174,174,Nick O'Hern,4.17,18,432
174,175,175,Bubba Watson,4.21,22,522
