,Putts_per_Round_-_Round_4_RANK THIS WEEK,Putts_per_Round_-_Round_4_RANK LAST WEEK,Putts_per_Round_-_Round_4_PLAYER NAME,Putts_per_Round_-_Round_4_AVG,Putts_per_Round_-_Round_4_TOTAL PUTTS,Putts_per_Round_-_Round_4_TOTAL ROUNDS
40,41,41,Geoff Ogilvy,28.54,371,13
41,42,42,Ryan Armour,28.55,314,11
42,43,43,Craig Kanada,28.56,257,9
43,44,44,Shigeki Maruyama,28.57,200,7
44,45,45,Ernie Els,28.6,286,10
45,46,46,Stewart Cink,28.61,515,18
46,T47,T47,Glen Day,28.64,315,11
47,T47,T47,Tom Pernice Jr.,28.64,630,22
48,49,49,Mike Weir,28.68,545,19
49,T50,T50,Paul Goydos,28.69,373,13
50,T50,T50,Parker McLachlin,28.69,459,16
51,52,52,Kevin Streelman,28.7,660,23
52,T53,T53,Jason Allred,28.71,201,7
53,T53,T53,Ken Duke,28.71,689,24
54,T53,T53,Dudley Hart,28.71,402,14
55,T53,T53,J.P. Hayes,28.71,201,7
56,T53,T53,Brenden Pappas,28.71,201,7
57,T53,T53,Tim Petrovic,28.71,402,14
58,59,59,Michael Allen,28.72,517,18
59,60,60,Shane Bertsch,28.74,546,19
60,T61,T61,Stephen Leaney,28.75,230,8
61,T61,T61,Brett Rumford,28.75,230,8
62,T63,T63,Brandt Snedeker,28.76,489,17
63,T63,T63,Scott Verplank,28.76,489,17
64,T65,T65,Martin Laird,28.78,518,18
65,T65,T65,Camilo Villegas,28.78,518,18
66,67,67,Mark Wilson,28.79,691,24
67,68,68,Dean Wilson,28.81,605,21
68,69,69,David Lutterus,28.83,173,6
69,70,70,Heath Slocum,28.91,636,22
70,71,71,Michael Letzig,28.92,376,13
71,72,72,Peter Lonard,28.93,434,15
72,T73,T73,Steve Flesch,28.94,492,17
73,T73,T73,Nick O'Hern,28.94,463,16
74,T73,T73,Vaughn Taylor,28.94,521,18
75,76,76,D.J. Trahan,28.95,550,19
76,T77,T77,Gavin Coles,29.0,261,9
77,T77,T77,Brad Elder,29.0,261,9
78,T77,T77,Tim Herron,29.0,551,19
79,T77,T77,Trevor Immelman,29.0,377,13
80,T77,T77,Steve Lowery,29.0,319,11
81,T77,T77,Jin Park,29.0,290,10
82,T77,T77,Omar Uresti,29.0,348,12
83,T84,T84,Stuart Appleby,29.05,581,20
84,T84,T84,Chad Campbell,29.05,552,19
85,T86,T86,Anthony Kim,29.06,523,18
86,T86,T86,John Senden,29.06,523,18
87,88,88,Fred Couples,29.08,349,12
88,T89,T89,Steve Elkington,29.12,495,17
89,T89,T89,Bill Haas,29.12,495,17
90,91,91,Greg Kraft,29.13,233,8
91,T92,T92,Steve Marino,29.15,758,26
92,T92,T92,Pat Perez,29.15,583,20
93,T94,T94,Vijay Singh,29.18,496,17
94,T94,T94,Kevin Sutherland,29.18,642,22
95,96,96,Frank Lickliter II,29.19,613,21
96,97,97,Brian Davis,29.2,584,20
97,98,98,Lee Janzen,29.21,409,14
98,99,99,Marc Turnesa,29.23,380,13
99,T100,T100,Matt Kuchar,29.25,468,16
100,T100,T100,Ted Purdy,29.25,234,8
101,102,102,Carlos Franco,29.27,322,11
102,103,103,J.B. Holmes,29.29,498,17
103,T104,T104,Rich Beem,29.31,469,16
104,T104,T104,Davis Love III,29.31,469,16
105,106,106,Zach Johnson,29.33,528,18
106,T107,T107,Chris DiMarco,29.36,411,14
107,T107,T107,Nick Flanagan,29.36,411,14
108,T107,T107,Mathias Grönberg,29.36,323,11
109,T107,T107,Ian Poulter,29.36,323,11
110,111,111,Cameron Beckman,29.38,382,13
111,112,112,John Huston,29.4,294,10
112,T113,T113,Brandt Jobe,29.43,206,7
113,T113,T113,Chris Riley,29.43,206,7
114,T113,T113,Bob Sowards,29.43,206,7
115,116,116,Charley Hoffman,29.44,471,16
116,117,117,John Rollins,29.47,560,19
117,118,118,Nick Watney,29.48,619,21
118,T119,T119,Tim Clark,29.5,531,18
119,T119,T119,Todd Hamilton,29.5,531,18
120,T119,T119,Mark Hensby,29.5,295,10
121,T119,T119,Patrick Sheehan,29.5,708,24
122,123,123,Lucas Glover,29.53,561,19
123,T124,T124,Brad Adamonis,29.54,384,13
124,T124,T124,Cliff Kresge,29.54,384,13
125,126,126,Jeff Overton,29.56,532,18
126,127,127,Adam Scott,29.6,296,10
127,128,128,Mathew Goggin,29.61,533,18
128,129,129,Alex Cejka,29.64,326,11
129,T130,T130,Rod Pampling,29.67,356,12
130,T130,T130,Boo Weekley,29.67,534,18
131,T130,T130,Charlie Wi,29.67,623,21
132,T130,T130,Y.E. Yang,29.67,445,15
133,T134,T134,James Driscoll,29.69,386,13
134,T134,T134,Dustin Johnson,29.69,475,16
135,136,136,Robert Garrigus,29.71,505,17
136,T137,T137,Billy Mayfair,29.73,654,22
137,T137,T137,Brett Quigley,29.73,446,15
138,T139,T139,John Riegger,29.75,357,12
139,T139,T139,Tim Wilkinson,29.75,476,16
140,141,141,Marco Dawson,29.8,298,10
141,142,142,Rory Sabbatini,29.81,477,16
142,T143,T143,Hunter Mahan,29.82,507,17
143,T143,T143,John Merrick,29.82,507,17
144,T145,T145,Jeff Maggert,29.87,448,15
145,T145,T145,Scott Sterling,29.87,448,15
146,T147,T147,Sergio Garcia,29.88,508,17
147,T147,T147,Tom Lehman,29.88,239,8
148,T147,T147,Rocco Mediate,29.88,508,17
149,T150,T150,Olin Browne,29.91,329,11
150,T150,T150,Mark Calcavecchia,29.91,329,11
151,152,152,Robert Gamez,29.92,359,12
152,153,153,Todd Demsey,29.93,419,14
153,T154,T154,Tommy Armour III,30.0,360,12
154,T154,T154,Jim Furyk,30.0,660,22
155,T154,T154,Sean O'Hair,30.0,450,15
156,T154,T154,David Toms,30.0,450,15
157,T154,T154,Charles Warren,30.0,270,9
158,159,159,George McNeill,30.05,601,20
159,160,160,Bart Bryant,30.06,511,17
160,T161,T161,Woody Austin,30.13,693,23
161,T161,T161,Richard Johnson,30.13,241,8
162,163,163,Matt Jones,30.14,422,14
163,164,164,Jon Mills,30.15,392,13
164,165,165,Cody Freeman,30.17,181,6
165,166,166,Billy Andrade,30.2,302,10
166,167,167,Kenny Perry,30.23,665,22
167,168,168,Troy Matteson,30.24,514,17
168,T169,T169,Justin Bolli,30.25,363,12
169,T169,T169,Alejandro Cañizares,30.25,242,8
170,T169,T169,Kevin Stadler,30.25,363,12
171,T169,T169,Ron Whittaker,30.25,121,4
172,173,173,Tag Ridings,30.27,454,15
173,174,174,J.J. Henry,30.32,576,19
174,175,175,Bob Estes,30.35,516,17
175,176,176,Robert Allenby,30.42,791,26
176,T177,T177,Jeff Gove,30.43,213,7
177,T177,T177,Jay Williamson,30.43,426,14
178,179,179,Ángel Cabrera,30.44,274,9
179,T180,T180,Paul Casey,30.45,335,11
180,T180,T180,Chris Stroud,30.45,335,11
181,T182,T182,Paul Claxton,30.5,183,6
182,T182,T182,David Duval,30.5,183,6
183,184,184,Chez Reavie,30.53,580,19
184,185,185,Kyle Thompson,30.71,215,7
185,186,186,Jim McGovern,30.73,338,11
186,187,187,Charles Howell III,30.74,584,19
187,188,188,Bo Van Pelt,30.78,554,18
188,189,189,Steve Allan,30.8,154,5
189,190,190,Bubba Watson,30.84,586,19
190,191,191,Doug LaBelle II,30.89,278,9
191,192,192,Tommy Gainey,31.0,124,4
192,193,193,Briny Baird,31.04,776,25
193,194,194,Harrison Frazar,31.09,342,11
194,195,195,Joe Durant,31.13,467,15
195,196,196,Kenneth Ferrie,31.38,251,8
196,197,197,Travis Perkins,31.67,95,3
