,Putting_from_5_RANK THIS WEEK,Putting_from_5_RANK LAST WEEK,Putting_from_5_PLAYER NAME,Putting_from_5_ROUNDS,Putting_from_5_% MADE,Putting_from_5_ATTEMPTS,Putting_from_5_PUTTS MADE
0,1,1,Geoff Ogilvy,65,89.87,79,71
1,2,2,Ernie Els,51,89.36,47,42
2,3,3,Jin Park,85,89.0,100,89
3,4,4,Stuart Appleby,87,88.76,89,79
4,5,5,Dean Wilson,109,88.42,95,84
5,6,6,Shigeki Maruyama,50,87.72,57,50
6,7,7,Daniel Chopra,84,87.37,95,83
7,8,8,Steve Elkington,84,87.1,93,81
8,T9,T9,Brian Gay,102,86.84,114,99
9,T9,T9,Corey Pavin,69,86.84,76,66
10,11,11,Aaron Baddeley,76,86.81,91,79
11,12,12,K.J. Choi,74,86.75,83,72
12,13,13,Eric Axley,113,86.71,143,124
13,14,14,Kenny Perry,97,86.51,126,109
14,15,15,Jerry Kelly,89,86.44,118,102
15,16,16,Jeff Quinney,87,86.27,102,88
16,17,17,Craig Kanada,65,86.21,58,50
17,18,18,Joe Ogilvie,100,86.18,152,131
18,19,19,Tommy Armour III,77,86.11,108,93
19,20,20,Bart Bryant,81,85.85,106,91
20,21,21,Bob Estes,90,85.84,113,97
21,22,22,Bob Tway,70,85.71,77,66
22,23,23,Ben Crane,86,85.23,88,75
23,24,24,Troy Matteson,94,85.12,121,103
24,25,25,Dudley Hart,74,85.0,100,85
25,26,26,Gavin Coles,54,84.85,66,56
26,T27,T27,Jesper Parnevik,88,84.82,112,95
27,T27,T27,Jay Williamson,96,84.82,112,95
28,29,29,Jeff Overton,103,84.73,131,111
29,30,30,Ken Duke,116,84.56,149,126
30,31,31,Anthony Kim,81,84.54,97,82
31,T32,T32,Charley Hoffman,94,84.35,115,97
32,T32,T32,Martin Laird,98,84.35,115,97
33,T34,T34,Shane Bertsch,96,84.31,153,129
34,T34,T34,Ian Poulter,51,84.31,51,43
35,36,36,Y.E. Yang,89,84.07,113,95
36,37,37,Stephen Ames,83,84.0,100,84
37,38,38,Steve Marino,119,83.97,156,131
38,T39,T39,Tim Clark,90,83.87,124,104
39,T39,T39,Glen Day,64,83.87,62,52
40,T41,T41,Steve Allan,58,83.78,74,62
41,T41,T41,Lee Janzen,89,83.78,111,93
42,43,43,Scott Verplank,82,83.67,98,82
43,44,44,Johnson Wagner,83,83.62,116,97
44,45,45,John Huston,56,83.58,67,56
45,T46,T46,Zach Johnson,85,83.33,102,85
46,T46,T46,Parker McLachlin,88,83.33,84,70
47,T46,T46,Carl Pettersson,110,83.33,126,105
48,49,49,Sergio Garcia,72,83.12,77,64
49,50,50,Ryuji Imada,80,83.0,100,83
50,51,51,Freddie Jacobson,78,82.95,88,73
51,52,52,Vaughn Taylor,103,82.93,123,102
52,T53,T53,Richard Johnson,77,82.86,105,87
53,T53,T53,Doug LaBelle II,65,82.86,70,58
54,55,55,Brett Quigley,80,82.73,110,91
55,56,56,J.B. Holmes,86,82.65,98,81
