,Putting_from_-__10_RANK THIS WEEK,Putting_from_-__10_RANK LAST WEEK,Putting_from_-__10_PLAYER NAME,Putting_from_-__10_ROUNDS,Putting_from_-__10_% MADE,Putting_from_-__10_ATTEMPTS,Putting_from_-__10_PUTTS MADE
122,T123,T123,Bill Haas,99,14.67,968,142
123,T123,T123,Lee Janzen,89,14.67,784,115
124,125,125,Bo Van Pelt,101,14.66,996,146
125,126,126,D.J. Trahan,94,14.62,814,119
126,127,127,Ron Whittaker,54,14.47,463,67
127,128,128,Mathew Goggin,91,14.44,900,130
128,T129,T129,Rod Pampling,83,14.41,694,100
129,T129,T129,David Toms,70,14.41,569,82
130,131,131,Rocco Mediate,87,14.4,722,104
131,132,132,Marco Dawson,64,14.37,536,77
132,T133,T133,Jason Day,81,14.32,817,117
133,T133,T133,Tom Lehman,51,14.32,398,57
134,135,135,Robert Allenby,108,14.31,978,140
135,136,136,Zach Johnson,85,14.3,776,111
136,137,137,Brett Quigley,80,14.25,779,111
137,138,138,Bob Estes,90,14.22,935,133
138,139,139,Robert Garrigus,90,14.2,951,135
139,140,140,Peter Lonard,92,14.19,867,123
140,141,141,Jin Park,85,14.17,741,105
141,T142,T142,Tommy Armour III,77,14.11,723,102
142,T142,T142,Stephen Leaney,53,14.11,489,69
143,144,144,Tom Scherrer,56,14.1,454,64
144,145,145,Michael Allen,91,14.08,831,117
145,146,146,John Senden,93,14.05,911,128
146,147,147,Kevin Streelman,114,13.93,1034,144
147,148,148,Cliff Kresge,84,13.91,798,111
148,149,149,Jon Mills,95,13.83,853,118
149,150,150,Brandt Jobe,52,13.81,536,74
150,151,151,Kevin Stadler,90,13.8,768,106
151,152,152,Fred Couples,60,13.79,522,72
152,T153,T153,Billy Mayfair,103,13.75,1047,144
153,T153,T153,Tag Ridings,88,13.75,858,118
154,155,155,Brad Adamonis,87,13.74,815,112
155,156,156,Dustin Johnson,92,13.73,845,116
156,157,157,Scott Verplank,82,13.72,634,87
157,158,158,Jason Allred,63,13.7,511,70
158,159,159,Jim McGovern,75,13.64,682,93
159,160,160,Charley Hoffman,94,13.59,898,122
160,161,161,Justin Bolli,87,13.58,810,110
161,162,162,James Driscoll,85,13.54,805,109
162,163,163,Bart Bryant,81,13.44,692,93
163,164,164,Troy Matteson,94,13.43,990,133
164,165,165,Charles Howell III,101,13.38,934,125
165,166,166,Jerry Kelly,89,13.37,778,104
166,167,167,Shigeki Maruyama,50,13.27,437,58
167,168,168,Ángel Cabrera,55,13.25,415,55
168,169,169,Y.E. Yang,89,13.17,858,113
169,170,170,Sean O'Hair,81,13.1,710,93
170,171,171,Chris Stroud,81,13.06,758,99
171,172,172,Retief Goosen,59,13.04,414,54
172,173,173,John Rollins,94,13.01,830,108
173,174,174,David Lutterus,59,12.9,527,68
174,175,175,David Duval,51,12.83,421,54
175,176,176,Will MacKenzie,62,12.78,579,74
176,177,177,Briny Baird,113,12.77,1034,132
177,178,178,Vijay Singh,82,12.76,619,79
178,179,179,J.J. Henry,108,12.74,1162,148
179,180,180,Olin Browne,77,12.71,763,97
180,181,181,Harrison Frazar,73,12.65,688,87
181,182,182,Omar Uresti,74,12.64,633,80
182,183,183,Ben Curtis,80,12.62,642,81
183,184,184,Joe Durant,92,12.61,888,112
184,185,185,Todd Demsey,80,12.53,742,93
185,186,186,Travis Perkins,53,12.5,416,52
186,187,187,Paul Claxton,63,12.48,545,68
187,188,188,Trevor Immelman,70,12.26,571,70
188,189,189,Jeff Gove,50,12.24,482,59
189,190,190,Heath Slocum,104,12.12,932,113
190,191,191,Scott Sterling,89,12.11,826,100
191,192,192,Bubba Watson,97,12.06,846,102
192,193,193,Ted Purdy,68,11.94,645,77
193,194,194,John Merrick,98,11.89,841,100
194,T195,T195,Boo Weekley,86,11.83,710,84
195,T195,T195,Jay Williamson,96,11.83,879,104
196,197,197,Charles Warren,79,9.46,803,76
