,Total_3_Putts_-_15-20_RANK THIS WEEK,Total_3_Putts_-_15-20_RANK LAST WEEK,Total_3_Putts_-_15-20_PLAYER NAME,Total_3_Putts_-_15-20_ROUNDS,Total_3_Putts_-_15-20_TOTAL 3 PUTTS 15'-20',Total_3_Putts_-_15-20_TOTAL 3 PUTTS
68,T57,T57,Brian Gay,102,3,31
69,T57,T57,Mathew Goggin,91,3,40
70,T57,T57,Mathias Grönberg,87,3,66
71,T57,T57,Dudley Hart,74,3,39
72,T57,T57,J.P. Hayes,67,3,31
73,T57,T57,Tim Herron,97,3,50
74,T57,T57,Charley Hoffman,94,3,56
75,T57,T57,J.B. Holmes,86,3,47
76,T57,T57,Dustin Johnson,92,3,36
77,T57,T57,Michael Letzig,88,3,41
78,T57,T57,Peter Lonard,92,3,49
79,T57,T57,Jeff Maggert,86,3,57
80,T57,T57,Steve Marino,119,3,68
81,T57,T57,Billy Mayfair,103,3,59
82,T57,T57,Jim McGovern,75,3,38
83,T57,T57,Rocco Mediate,87,3,39
84,T57,T57,John Merrick,98,3,49
85,T57,T57,Joe Ogilvie,100,3,46
86,T57,T57,Jin Park,85,3,39
87,T57,T57,Ted Purdy,68,3,40
88,T57,T57,Chris Stroud,81,3,45
89,T57,T57,Boo Weekley,86,3,54
90,T57,T57,Charlie Wi,97,3,51
91,T92,T92,Justin Bolli,87,2,52
92,T92,T92,K.J. Choi,74,2,24
93,T92,T92,Tim Clark,90,2,38
94,T92,T92,Paul Claxton,63,2,20
95,T92,T92,Ken Duke,116,2,42
96,T92,T92,Kenneth Ferrie,72,2,46
97,T92,T92,Tommy Gainey,60,2,47
98,T92,T92,Retief Goosen,59,2,22
99,T92,T92,Jeff Gove,50,2,30
100,T92,T92,Bill Haas,99,2,45
101,T92,T92,Padraig Harrington,52,2,16
102,T92,T92,Richard Johnson,77,2,34
103,T92,T92,Kent Jones,68,2,33
104,T92,T92,Matt Jones,95,2,50
105,T92,T92,Craig Kanada,65,2,19
106,T92,T92,Cliff Kresge,84,2,43
107,T92,T92,Matt Kuchar,88,2,32
108,T92,T92,Davis Love III,78,2,44
109,T92,T92,Steve Lowery,74,2,45
110,T92,T92,Will MacKenzie,62,2,36
111,T92,T92,Scott McCarron,63,2,42
112,T92,T92,Kevin Na,97,2,51
113,T92,T92,Jeff Overton,103,2,53
114,T92,T92,Rod Pampling,83,2,39
115,T92,T92,Corey Pavin,69,2,22
116,T92,T92,Travis Perkins,53,2,30
117,T92,T92,Tom Pernice Jr.,104,2,56
118,T92,T92,Tim Petrovic,97,2,55
119,T92,T92,Carl Pettersson,110,2,47
120,T92,T92,Ian Poulter,51,2,12
121,T92,T92,Tag Ridings,88,2,62
122,T92,T92,John Senden,93,2,51
123,T92,T92,Vijay Singh,82,2,30
124,T92,T92,Steve Stricker,75,2,26
125,T92,T92,Kevin Sutherland,98,2,42
126,T92,T92,Vaughn Taylor,103,2,50
127,T92,T92,D.J. Trahan,94,2,52
128,T92,T92,Marc Turnesa,87,2,33
129,T92,T92,Omar Uresti,74,2,43
130,T92,T92,Scott Verplank,82,2,33
131,T92,T92,Bubba Watson,97,2,53
132,T92,T92,Ron Whittaker,54,2,29
133,T92,T92,Mark Wilson,107,2,53
134,T135,T135,Brad Adamonis,87,1,46
135,T135,T135,Stuart Appleby,87,1,31
136,T135,T135,Woody Austin,109,1,52
137,T135,T135,Eric Axley,113,1,49
138,T135,T135,Briny Baird,113,1,58
139,T135,T135,Shane Bertsch,96,1,35
140,T135,T135,Alejandro Cañizares,52,1,19
141,T135,T135,Paul Casey,55,1,30
142,T135,T135,Gavin Coles,54,1,22
143,T135,T135,Chad Collins,72,1,23
144,T135,T135,Marco Dawson,64,1,21
145,T135,T135,James Driscoll,85,1,31
146,T135,T135,Sergio Garcia,72,1,34
147,T135,T135,Nathan Green,95,1,53
148,T135,T135,Todd Hamilton,92,1,30
149,T135,T135,John Huston,56,1,23
150,T135,T135,Ryuji Imada,80,1,24
151,T135,T135,Martin Laird,98,1,57
152,T135,T135,Tom Lehman,51,1,27
153,T135,T135,Justin Leonard,101,1,28
154,T135,T135,Hunter Mahan,87,1,38
155,T135,T135,John Mallinger,95,1,34
156,T135,T135,Phil Mickelson,80,1,26
157,T135,T135,Ryan Palmer,69,1,30
158,T135,T135,Jeff Quinney,87,1,34
159,T135,T135,Chez Reavie,102,1,59
160,T135,T135,John Rollins,94,1,57
161,T135,T135,Brett Rumford,72,1,34
162,T135,T135,Bob Sowards,61,1,28
163,T135,T135,Scott Sterling,89,1,41
164,T135,T135,David Toms,70,1,27
165,T135,T135,Camilo Villegas,79,1,27
166,T135,T135,Johnson Wagner,83,1,45
167,T135,T135,Jimmy Walker,73,1,36
168,T135,T135,Tim Wilkinson,95,1,32
169,T135,T135,Jay Williamson,96,1,56
