,3-Putt_Avoidance_-_Round_3_RANK THIS WEEK,3-Putt_Avoidance_-_Round_3_RANK LAST WEEK,3-Putt_Avoidance_-_Round_3_PLAYER NAME,3-Putt_Avoidance_-_Round_3_%,3-Putt_Avoidance_-_Round_3_TOTAL 3 PUTTS,3-Putt_Avoidance_-_Round_3_TOTAL HOLES
45,46,46,Parker McLachlin,2.29,7,306
46,T47,T47,Gavin Coles,2.31,5,216
47,T47,T47,Carlos Franco,2.31,5,216
48,49,49,Tim Clark,2.34,8,342
49,50,50,Cliff Kresge,2.38,6,252
50,51,51,Jesper Parnevik,2.43,7,288
51,T52,T52,Stephen Ames,2.47,8,324
52,T52,T52,Ben Curtis,2.47,8,324
53,T52,T52,Bill Haas,2.47,8,324
54,T52,T52,Todd Hamilton,2.47,8,324
55,T52,T52,Zach Johnson,2.47,8,324
56,T52,T52,Hunter Mahan,2.47,8,324
57,T52,T52,Chris Riley,2.47,4,162
58,T52,T52,Bob Sowards,2.47,4,162
59,T60,T60,John Mallinger,2.5,9,360
60,T60,T60,Jeff Overton,2.5,9,360
61,62,62,Greg Kraft,2.53,5,198
62,T63,T63,Ryan Palmer,2.56,6,234
63,T63,T63,Rod Pampling,2.56,6,234
64,T65,T65,Tim Petrovic,2.61,8,306
65,T65,T65,Jay Williamson,2.61,8,306
66,T67,T67,Lucas Glover,2.63,9,342
67,T67,T67,Mike Weir,2.63,9,342
68,T67,T67,Tim Wilkinson,2.63,9,342
69,70,70,Nick Watney,2.65,10,378
70,71,71,Ken Duke,2.67,12,450
71,T72,T72,Ángel Cabrera,2.78,5,180
72,T72,T72,Ernie Els,2.78,5,180
73,T72,T72,Jim Furyk,2.78,11,396
74,T72,T72,Mathew Goggin,2.78,9,324
75,T72,T72,J.P. Hayes,2.78,4,144
76,T72,T72,J.J. Henry,2.78,10,360
77,T72,T72,Jerry Kelly,2.78,7,252
78,T72,T72,Doug LaBelle II,2.78,6,216
79,T72,T72,Kevin Na,2.78,10,360
80,T72,T72,Tom Pernice Jr.,2.78,11,396
81,T72,T72,Carl Pettersson,2.78,13,468
82,T72,T72,Johnson Wagner,2.78,8,288
83,T72,T72,Y.E. Yang,2.78,8,288
84,85,85,Justin Leonard,2.9,12,414
85,86,86,Tim Herron,2.91,11,378
86,87,87,Bubba Watson,2.92,10,342
87,T88,T88,Cameron Beckman,2.94,9,306
88,T88,T88,Matt Jones,2.94,9,306
89,T88,T88,Vijay Singh,2.94,9,306
90,T88,T88,Brandt Snedeker,2.94,9,306
91,T92,T92,Trevor Immelman,2.99,7,234
92,T92,T92,Geoff Ogilvy,2.99,7,234
93,T94,T94,John Huston,3.03,6,198
94,T94,T94,Richard Johnson,3.03,6,198
95,T94,T94,Will MacKenzie,3.03,6,198
96,T94,T94,Ian Poulter,3.03,6,198
97,T98,T98,Stuart Appleby,3.06,11,360
98,T98,T98,Phil Mickelson,3.06,11,360
99,T100,T100,Steve Allan,3.09,5,162
100,T100,T100,Steve Marino,3.09,15,486
101,T100,T100,Tom Scherrer,3.09,5,162
102,T103,T103,Michael Letzig,3.13,9,288
103,T103,T103,Jon Mills,3.13,9,288
104,T105,T105,Jimmy Walker,3.17,8,252
105,T105,T105,Ron Whittaker,3.17,4,126
106,107,107,Charley Hoffman,3.22,11,342
107,T108,T108,Kenneth Ferrie,3.24,7,216
108,T108,T108,Kent Jones,3.24,7,216
109,T110,T110,Robert Garrigus,3.27,10,306
110,T110,T110,Scott Sterling,3.27,10,306
111,T112,T112,Chris DiMarco,3.33,9,270
112,T112,T112,Charles Howell III,3.33,12,360
113,T112,T112,Freddie Jacobson,3.33,9,270
114,T112,T112,Travis Perkins,3.33,3,90
115,T112,T112,Brett Quigley,3.33,9,270
116,T112,T112,Andres Romero,3.33,9,270
117,T112,T112,Marc Turnesa,3.33,9,270
118,T119,T119,Michael Allen,3.4,11,324
119,T119,T119,Joe Durant,3.4,11,324
120,T119,T119,Anthony Kim,3.4,11,324
121,T122,T122,Steve Lowery,3.42,8,234
122,T122,T122,John Riegger,3.42,8,234
123,T122,T122,Chris Stroud,3.42,8,234
124,T125,T125,Davis Love III,3.47,10,288
125,T125,T125,David Lutterus,3.47,5,144
126,127,127,John Senden,3.51,12,342
127,T128,T128,Padraig Harrington,3.54,7,198
128,T128,T128,Joe Ogilvie,3.54,14,396
129,130,130,Harrison Frazar,3.57,9,252
130,T131,T131,Rich Beem,3.59,11,306
131,T131,T131,Troy Matteson,3.59,11,306
132,T133,T133,Woody Austin,3.62,15,414
133,T133,T133,Frank Lickliter II,3.62,15,414
134,T133,T133,Heath Slocum,3.62,15,414
135,T133,T133,Kevin Sutherland,3.62,15,414
136,T137,T137,Billy Andrade,3.7,8,216
137,T137,T137,Paul Goydos,3.7,10,270
138,T137,T137,Lee Janzen,3.7,12,324
139,T137,T137,Camilo Villegas,3.7,12,324
140,T137,T137,Charlie Wi,3.7,14,378
141,T137,T137,Dean Wilson,3.7,16,432
142,143,143,Bo Van Pelt,3.8,13,342
143,T144,T144,Tommy Armour III,3.82,11,288
144,T144,T144,Rory Sabbatini,3.82,11,288
145,146,146,Kevin Streelman,3.85,18,468
146,147,147,Kenny Perry,3.86,16,414
147,T148,T148,Bart Bryant,3.92,12,306
148,T148,T148,Jonathan Byrd,3.92,12,306
149,T148,T148,Sergio Garcia,3.92,12,306
150,T151,T151,Tommy Gainey,3.97,5,126
151,T151,T151,Brandt Jobe,3.97,5,126
152,T153,T153,Rocco Mediate,4.01,13,324
153,T153,T153,Boo Weekley,4.01,13,324
154,155,155,Chad Campbell,4.09,14,342
155,T156,T156,Fred Couples,4.17,9,216
156,T156,T156,D.J. Trahan,4.17,15,360
157,T158,T158,Dustin Johnson,4.25,13,306
158,T158,T158,Peter Lonard,4.25,13,306
159,160,160,Robert Allenby,4.27,20,468
160,T161,T161,Ben Crane,4.32,14,324
161,T161,T161,J.B. Holmes,4.32,14,324
162,163,163,Billy Mayfair,4.35,18,414
163,T164,T164,Brad Adamonis,4.44,12,270
164,T164,T164,Mathias Grönberg,4.44,12,270
165,T164,T164,David Toms,4.44,12,270
166,167,167,Jeff Maggert,4.51,13,288
167,168,168,Olin Browne,4.55,9,198
168,169,169,Scott Verplank,4.58,14,306
169,T170,T170,Mark Calcavecchia,4.63,10,216
170,T170,T170,Ryan Moore,4.63,10,216
171,T170,T170,Charles Warren,4.63,10,216
172,T173,T173,Steve Flesch,4.68,16,342
173,T173,T173,John Rollins,4.68,16,342
174,T175,T175,George McNeill,4.72,17,360
175,T175,T175,Pat Perez,4.72,17,360
176,177,177,Briny Baird,4.73,23,486
177,T178,T178,Tag Ridings,4.81,13,270
178,T178,T178,Steve Stricker,4.81,13,270
179,180,180,Todd Demsey,4.86,14,288
180,181,181,Jason Gore,4.9,15,306
181,182,182,Paul Claxton,4.94,8,162
182,183,183,Scott McCarron,5.0,9,180
183,184,184,Chez Reavie,5.03,19,378
184,T185,T185,Mark Hensby,5.05,10,198
185,T185,T185,Adam Scott,5.05,10,198
186,187,187,Omar Uresti,5.16,13,252
187,188,188,Nick Flanagan,5.21,15,288
188,T189,T189,Jason Allred,5.56,9,162
189,T189,T189,Justin Bolli,5.56,17,306
190,T189,T189,Paul Casey,5.56,11,198
191,T189,T189,Jeff Gove,5.56,8,144
192,T189,T189,Nicholas Thompson,5.56,21,378
193,194,194,Robert Gamez,5.95,15,252
194,195,195,Tom Lehman,6.17,10,162
195,196,196,Cody Freeman,6.25,9,144
