,GIR_Putting_-_5-10_RANK THIS WEEK,GIR_Putting_-_5-10_RANK LAST WEEK,GIR_Putting_-_5-10_PLAYER NAME,GIR_Putting_-_5-10_ROUNDS,GIR_Putting_-_5-10_%,GIR_Putting_-_5-10_ATTEMPTS,GIR_Putting_-_5-10_PUTTS MADE
80,81,81,Jim McGovern,75,50.83,120,61
81,T82,T82,Tim Petrovic,97,50.66,152,77
82,T82,T82,Charles Warren,79,50.66,152,77
83,84,84,Kevin Na,97,50.61,164,83
84,85,85,Tim Wilkinson,95,50.59,170,86
85,86,86,Billy Andrade,71,50.57,87,44
86,87,87,Brian Davis,108,50.52,192,97
87,88,88,Kenneth Ferrie,72,50.44,113,57
88,89,89,Kevin Stadler,90,50.37,135,68
89,90,90,Charley Hoffman,94,50.29,171,86
90,T91,T91,Ryan Armour,87,50.0,154,77
91,T91,T91,Tim Clark,90,50.0,150,75
92,T91,T91,Tom Lehman,51,50.0,64,32
93,T91,T91,Chris Stroud,81,50.0,98,49
94,T91,T91,Ron Whittaker,54,50.0,76,38
95,T96,T96,Jason Gore,94,49.69,161,80
96,T96,T96,Bubba Watson,97,49.69,161,80
97,98,98,Rich Beem,90,49.68,157,78
98,99,99,Rory Sabbatini,77,49.63,135,67
99,100,100,Chad Collins,72,49.48,97,48
100,101,101,Greg Kraft,63,49.41,85,42
101,102,102,Stephen Leaney,53,49.35,77,38
102,103,103,Jeff Maggert,86,49.33,150,74
103,T104,T104,Paul Casey,55,49.21,63,31
104,T104,T104,Brandt Snedeker,85,49.21,126,62
105,106,106,Phil Mickelson,80,49.18,122,60
106,107,107,Steve Lowery,74,49.09,110,54
107,108,108,Bo Van Pelt,101,49.01,202,99
108,109,109,Kevin Streelman,114,48.9,182,89
109,110,110,Martin Laird,98,48.77,162,79
110,111,111,Troy Matteson,94,48.72,156,76
111,112,112,Ángel Cabrera,55,48.61,72,35
112,113,113,Craig Kanada,65,48.54,103,50
113,114,114,Boo Weekley,86,48.51,134,65
114,115,115,Jeff Overton,103,48.4,188,91
115,116,116,Tommy Armour III,77,48.33,120,58
116,117,117,Camilo Villegas,79,48.28,116,56
117,T118,T118,Bart Bryant,81,48.15,108,52
118,T118,T118,Scott McCarron,63,48.15,108,52
119,120,120,Cliff Kresge,84,48.12,133,64
120,121,121,Ken Duke,116,47.94,194,93
121,122,122,Will MacKenzie,62,47.86,117,56
122,123,123,Jonathan Byrd,88,47.79,136,65
123,124,124,Tom Scherrer,56,47.73,88,42
124,T125,T125,Justin Bolli,87,47.69,130,62
125,T125,T125,Omar Uresti,74,47.69,130,62
126,127,127,Heath Slocum,104,47.53,162,77
127,T128,T128,Mark Calcavecchia,67,47.37,114,54
128,T128,T128,Brian Gay,102,47.37,152,72
129,T128,T128,Mark Hensby,71,47.37,114,54
130,131,131,Brandt Jobe,52,47.3,74,35
131,132,132,Lee Janzen,89,47.29,129,61
132,133,133,Ryuji Imada,80,47.24,127,60
133,134,134,Sean O'Hair,81,47.1,138,65
134,135,135,J.B. Holmes,86,47.01,134,63
135,T136,T136,Peter Lonard,92,46.88,128,60
136,T136,T136,Bob Sowards,61,46.88,96,45
137,138,138,Woody Austin,109,46.81,188,88
138,139,139,Shane Bertsch,96,46.75,169,79
139,140,140,Patrick Sheehan,124,46.73,199,93
140,141,141,Bill Haas,99,46.71,167,78
141,142,142,Pat Perez,93,46.67,165,77
142,143,143,Cameron Beckman,87,46.62,148,69
143,144,144,Hunter Mahan,87,46.45,155,72
144,145,145,Scott Verplank,82,46.43,140,65
145,146,146,Chris Riley,51,46.38,69,32
146,147,147,Mathias Grönberg,87,46.32,136,63
147,148,148,John Merrick,98,46.15,143,66
148,149,149,Jin Park,85,46.03,126,58
149,150,150,Jimmy Walker,73,46.02,113,52
150,151,151,Michael Letzig,88,46.0,150,69
151,152,152,Bob Estes,90,45.98,174,80
152,153,153,Robert Gamez,79,45.77,142,65
153,154,154,John Mallinger,95,45.75,153,70
154,155,155,Rocco Mediate,87,45.71,140,64
155,156,156,Jay Williamson,96,45.7,151,69
156,157,157,Nick Flanagan,89,45.64,149,68
157,158,158,Brett Quigley,80,45.52,134,61
158,T159,T159,Briny Baird,113,45.45,187,85
159,T159,T159,Paul Goydos,78,45.45,132,60
160,T159,T159,Charles Howell III,101,45.45,154,70
161,162,162,Rod Pampling,83,45.32,139,63
162,163,163,Alejandro Cañizares,52,45.07,71,32
163,T164,T164,Ted Purdy,68,44.83,116,52
164,T164,T164,Andres Romero,69,44.83,87,39
165,166,166,Vijay Singh,82,44.67,150,67
166,T167,T167,Lucas Glover,91,44.59,157,70
167,T167,T167,D.J. Trahan,94,44.59,157,70
168,169,169,Brad Adamonis,87,44.53,137,61
169,170,170,Jon Mills,95,44.44,135,60
170,T171,T171,Billy Mayfair,103,44.13,179,79
171,T171,T171,Nick Watney,96,44.13,179,79
172,173,173,Glen Day,64,44.12,102,45
173,174,174,Richard Johnson,60,44.0,75,33
174,175,175,Parker McLachlin,88,43.8,121,53
175,176,176,Charlie Wi,97,43.71,167,73
176,177,177,Dustin Johnson,92,43.62,149,65
177,178,178,Joe Durant,92,43.48,161,70
178,179,179,Trevor Immelman,70,43.3,97,42
179,180,180,Adam Scott,51,43.24,74,32
180,181,181,Davis Love III,78,43.2,125,54
181,182,182,Cody Freeman,66,43.01,93,40
182,183,183,Stephen Ames,83,42.86,126,54
183,184,184,Ernie Els,51,42.65,68,29
184,185,185,Geoff Ogilvy,65,42.31,78,33
185,186,186,John Senden,93,42.18,147,62
186,187,187,Kyle Thompson,70,42.11,95,40
187,188,188,Tommy Gainey,60,42.05,88,37
188,189,189,Jeff Gove,50,41.89,74,31
189,190,190,Steve Flesch,95,41.72,151,63
190,191,191,Todd Hamilton,92,41.45,152,63
191,192,192,Alex Cejka,75,41.41,128,53
192,193,193,Harrison Frazar,73,41.18,119,49
193,194,194,J.P. Hayes,67,39.05,105,41
194,195,195,John Riegger,73,38.52,135,52
195,196,196,Olin Browne,77,37.8,127,48
196,197,197,Matt Jones,95,36.69,139,51
