,One-Putt_Percentage_-_Round_5_RANK THIS WEEK,One-Putt_Percentage_-_Round_5_RANK LAST WEEK,One-Putt_Percentage_-_Round_5_PLAYER NAME,One-Putt_Percentage_-_Round_5_%,One-Putt_Percentage_-_Round_5_# OF 1 PUTTS,One-Putt_Percentage_-_Round_5_# OF HOLES
0,1,1,Charley Hoffman,66.67,12,18
1,T2,T2,Kenny Perry,55.56,10,18
2,T2,T2,Jeff Quinney,55.56,10,18
3,T2,T2,Bubba Watson,55.56,10,18
4,T2,T2,Charlie Wi,55.56,10,18
5,T6,T6,Michael Allen,50.0,9,18
6,T6,T6,Rich Beem,50.0,9,18
7,T6,T6,Olin Browne,50.0,9,18
8,T6,T6,Brian Davis,50.0,9,18
9,T6,T6,Scott McCarron,50.0,9,18
10,T6,T6,Joe Ogilvie,50.0,9,18
11,T6,T6,Chez Reavie,50.0,9,18
12,T13,T13,Tommy Armour III,44.44,8,18
13,T13,T13,Bart Bryant,44.44,8,18
14,T13,T13,Fred Couples,44.44,8,18
15,T13,T13,Robert Gamez,44.44,8,18
16,T13,T13,Bill Haas,44.44,8,18
17,T13,T13,Michael Letzig,44.44,8,18
18,T13,T13,Jin Park,44.44,8,18
19,T13,T13,Nicholas Thompson,44.44,8,18
20,T13,T13,Mike Weir,44.44,8,18
21,T22,T22,Robert Allenby,38.89,7,18
22,T22,T22,Ryan Armour,38.89,7,18
23,T22,T22,Woody Austin,38.89,7,18
24,T22,T22,Chad Campbell,38.89,7,18
25,T22,T22,Stewart Cink,38.89,7,18
26,T22,T22,Paul Claxton,38.89,7,18
27,T22,T22,Ken Duke,38.89,7,18
28,T22,T22,Joe Durant,38.89,7,18
29,T22,T22,Steve Elkington,38.89,7,18
30,T22,T22,Steve Flesch,38.89,7,18
31,T22,T22,Paul Goydos,38.89,7,18
32,T22,T22,Ryuji Imada,38.89,7,18
33,T22,T22,Matt Jones,38.89,7,18
34,T22,T22,Frank Lickliter II,38.89,7,18
35,T22,T22,Jeff Maggert,38.89,7,18
36,T22,T22,Tom Scherrer,38.89,7,18
37,T22,T22,D.J. Trahan,38.89,7,18
38,T22,T22,Scott Verplank,38.89,7,18
39,T40,T40,Shane Bertsch,33.33,6,18
40,T40,T40,Anthony Kim,33.33,6,18
41,T40,T40,Justin Leonard,33.33,6,18
42,T40,T40,Steve Marino,33.33,6,18
43,T40,T40,John Merrick,33.33,6,18
44,T40,T40,Ryan Moore,33.33,6,18
45,T40,T40,Kevin Na,33.33,6,18
46,T40,T40,Rod Pampling,33.33,6,18
47,T40,T40,Tim Petrovic,33.33,6,18
48,T40,T40,John Senden,33.33,6,18
49,T40,T40,Heath Slocum,33.33,6,18
50,T40,T40,Kevin Stadler,33.33,6,18
51,T40,T40,Chris Stroud,33.33,6,18
52,T40,T40,Kevin Sutherland,33.33,6,18
53,T40,T40,Vaughn Taylor,33.33,6,18
54,T40,T40,Johnson Wagner,33.33,6,18
55,T56,T56,Brad Adamonis,27.78,5,18
56,T56,T56,Ben Crane,27.78,5,18
57,T56,T56,Brian Gay,27.78,5,18
58,T56,T56,Lucas Glover,27.78,5,18
59,T56,T56,Mathew Goggin,27.78,5,18
60,T56,T56,J.J. Henry,27.78,5,18
61,T56,T56,Dustin Johnson,27.78,5,18
62,T56,T56,Martin Laird,27.78,5,18
63,T56,T56,Brett Rumford,27.78,5,18
64,T56,T56,Kyle Thompson,27.78,5,18
65,T56,T56,Charles Warren,27.78,5,18
66,T67,T67,Justin Bolli,22.22,4,18
67,T67,T67,Jason Gore,22.22,4,18
68,T67,T67,Jesper Parnevik,22.22,4,18
69,T67,T67,Patrick Sheehan,22.22,4,18
70,T67,T67,Boo Weekley,22.22,4,18
71,T67,T67,Y.E. Yang,22.22,4,18
