,Average_Putting_Distance_-_All_1_putts_RANK THIS WEEK,Average_Putting_Distance_-_All_1_putts_RANK LAST WEEK,Average_Putting_Distance_-_All_1_putts_PLAYER NAME,Average_Putting_Distance_-_All_1_putts_ROUNDS,Average_Putting_Distance_-_All_1_putts_AVG,Average_Putting_Distance_-_All_1_putts_DISTANCE (FEET),Average_Putting_Distance_-_All_1_putts_TOTAL PUTTS
86,T68,T68,Chez Reavie,102,"7' 4""",4511.5,614
87,T68,T68,John Riegger,73,"7' 4""",3070.75,419
88,T68,T68,Adam Scott,51,"7' 4""",1791.5,245
89,T68,T68,Kyle Thompson,70,"7' 4""",2744.083,375
90,T68,T68,Bo Van Pelt,101,"7' 4""",4515.667,615
91,T68,T68,Jimmy Walker,73,"7' 4""",3168.333,430
92,T68,T68,Charlie Wi,97,"7' 4""",4489.333,611
93,T68,T68,Jay Williamson,96,"7' 4""",3564.333,487
94,T95,T95,Stephen Ames,83,"7' 3""",3255.333,451
95,T95,T95,Eric Axley,113,"7' 3""",5343.5830000000005,736
96,T95,T95,Briny Baird,113,"7' 3""",4486.25,622
97,T95,T95,Mark Calcavecchia,67,"7' 3""",2682.833,368
98,T95,T95,Bob Estes,90,"7' 3""",4146.0,569
99,T95,T95,Robert Gamez,79,"7' 3""",3334.5,458
100,T95,T95,Sergio Garcia,72,"7' 3""",2781.917,384
101,T95,T95,Lucas Glover,91,"7' 3""",4019.0,557
102,T95,T95,Mathew Goggin,91,"7' 3""",3879.583,534
103,T95,T95,Jason Gore,94,"7' 3""",4180.25,578
104,T95,T95,Martin Laird,98,"7' 3""",4241.417,586
105,T95,T95,Peter Lonard,92,"7' 3""",4001.083,551
106,T95,T95,Brenden Pappas,66,"7' 3""",2984.333,411
107,T95,T95,Andres Romero,69,"7' 3""",2614.5,360
108,T95,T95,Kevin Streelman,114,"7' 3""",4694.083,646
109,T110,T110,Tommy Armour III,77,"7' 2""",3207.833,450
110,T110,T110,Jim Furyk,95,"7' 2""",3672.5,515
111,T110,T110,Paul Goydos,78,"7' 2""",3447.75,480
112,T110,T110,Nathan Green,95,"7' 2""",5071.5,711
113,T110,T110,Tim Herron,97,"7' 2""",4619.833,641
114,T110,T110,Freddie Jacobson,78,"7' 2""",3404.417,473
115,T110,T110,Zach Johnson,85,"7' 2""",3371.417,471
116,T110,T110,Jerry Kelly,89,"7' 2""",3630.25,509
117,T110,T110,Jon Mills,95,"7' 2""",3647.083,510
118,T110,T110,Kevin Na,97,"7' 2""",4885.0,682
119,T110,T110,Nick O'Hern,82,"7' 2""",3703.333,519
120,T110,T110,Nicholas Thompson,113,"7' 2""",4843.25,675
121,T122,T122,Brad Adamonis,87,"7' 1""",3460.667,486
122,T122,T122,Cameron Beckman,87,"7' 1""",3588.083,507
123,T122,T122,Jonathan Byrd,88,"7' 1""",3975.0,558
124,T122,T122,Alex Cejka,75,"7' 1""",2862.583,405
125,T122,T122,Paul Claxton,63,"7' 1""",2282.25,321
126,T122,T122,Richard Johnson,77,"7' 1""",3763.417,529
127,T122,T122,Michael Letzig,88,"7' 1""",3762.917,531
128,T122,T122,Frank Lickliter II,107,"7' 1""",4969.083,705
129,T122,T122,John Mallinger,95,"7' 1""",4569.333,648
130,T122,T122,Joe Ogilvie,100,"7' 1""",4614.333,651
131,T122,T122,Geoff Ogilvy,65,"7' 1""",2434.583,344
132,T122,T122,Jin Park,85,"7' 1""",3367.75,477
133,T122,T122,Brett Quigley,80,"7' 1""",3444.5,486
134,T122,T122,Kevin Stadler,90,"7' 1""",3427.333,484
135,T122,T122,Scott Sterling,89,"7' 1""",3347.667,470
136,T122,T122,Vaughn Taylor,103,"7' 1""",4859.167,686
137,T122,T122,David Toms,70,"7' 1""",2756.0,388
138,T122,T122,Tim Wilkinson,95,"7' 1""",4031.583,572
139,T140,T140,Stuart Appleby,87,"7' 0""",3472.5,499
140,T140,T140,Justin Bolli,87,"7' 0""",3246.5,462
141,T140,T140,Alejandro Cañizares,52,"7' 0""",2058.417,293
142,T140,T140,Gavin Coles,54,"7' 0""",2119.5,302
143,T140,T140,Jason Day,81,"7' 0""",3766.417,536
144,T140,T140,Retief Goosen,59,"7' 0""",2131.333,305
145,T140,T140,J.B. Holmes,86,"7' 0""",3481.75,497
146,T140,T140,Charles Howell III,101,"7' 0""",4021.583,572
147,T140,T140,Lee Janzen,89,"7' 0""",3670.167,522
148,T140,T140,Anthony Kim,81,"7' 0""",3418.5,486
149,T140,T140,Heath Slocum,104,"7' 0""",3799.5,546
150,T151,T151,Aaron Baddeley,76,"6' 11""",3258.167,472
151,T151,T151,Bart Bryant,81,"6' 11""",3261.0,470
152,T151,T151,Tim Clark,90,"6' 11""",3745.25,543
153,T151,T151,Fred Couples,60,"6' 11""",2434.833,353
154,T151,T151,Brian Davis,108,"6' 11""",5102.417,736
155,T151,T151,Phil Mickelson,80,"6' 11""",3083.667,446
156,T151,T151,Tom Pernice Jr.,104,"6' 11""",4949.167,719
157,T151,T151,Tag Ridings,88,"6' 11""",3857.75,558
158,T151,T151,Nick Watney,96,"6' 11""",3955.0,571
159,T160,T160,Marco Dawson,64,"6' 10""",2642.333,387
160,T160,T160,David Duval,51,"6' 10""",1952.6670000000001,287
161,T160,T160,Harrison Frazar,73,"6' 10""",2651.583,390
162,T160,T160,Brian Gay,102,"6' 10""",4577.5,666
163,T160,T160,Charley Hoffman,94,"6' 10""",4050.083,593
164,T160,T160,Dustin Johnson,92,"6' 10""",3632.583,533
165,T160,T160,Rocco Mediate,87,"6' 10""",3194.917,468
166,T160,T160,John Merrick,98,"6' 10""",3392.583,494
167,T160,T160,Ryan Moore,72,"6' 10""",3189.75,466
168,T160,T160,Sean O'Hair,81,"6' 10""",3091.917,452
169,T160,T160,Rod Pampling,83,"6' 10""",3199.75,466
170,T160,T160,Ted Purdy,68,"6' 10""",2506.417,367
171,T160,T160,John Rollins,94,"6' 10""",3829.833,561
172,T160,T160,Tom Scherrer,56,"6' 10""",2074.417,302
173,T160,T160,Y.E. Yang,89,"6' 10""",3665.417,538
174,T175,T175,Ben Curtis,80,"6' 9""",3062.167,452
175,T175,T175,Todd Demsey,80,"6' 9""",3330.0,494
176,T175,T175,Will MacKenzie,62,"6' 9""",2612.917,385
177,T175,T175,Brandt Snedeker,85,"6' 9""",3283.083,488
178,T175,T175,D.J. Trahan,94,"6' 9""",3529.083,525
179,T175,T175,Scott Verplank,82,"6' 9""",3097.417,457
180,T175,T175,Bubba Watson,97,"6' 9""",3576.667,532
181,T182,T182,Jason Allred,63,"6' 8""",2352.0,351
182,T182,T182,Tom Lehman,51,"6' 8""",1740.8329999999999,262
183,T182,T182,David Lutterus,59,"6' 8""",2139.917,323
184,T182,T182,Chris Riley,51,"6' 8""",2042.4170000000001,305
185,T182,T182,Vijay Singh,82,"6' 8""",2870.0,429
186,T187,T187,Ángel Cabrera,55,"6' 7""",1711.6670000000001,259
187,T187,T187,Trevor Immelman,70,"6' 7""",2238.833,338
188,T187,T187,Ian Poulter,51,"6' 7""",1759.9170000000001,269
189,T187,T187,Omar Uresti,74,"6' 7""",2818.417,429
190,T187,T187,Mike Weir,88,"6' 7""",3263.0,495
191,T192,T192,Ernie Els,51,"6' 6""",1678.5,258
192,T192,T192,Charles Warren,79,"6' 6""",2929.0,448
193,194,194,Shigeki Maruyama,50,"6' 5""",1978.5829999999999,307
194,195,195,Travis Perkins,53,"6' 4""",1692.5829999999999,266
195,T196,T196,Padraig Harrington,52,"6' 3""",1619.0,260
196,T196,T196,Brett Rumford,72,"6' 3""",2709.167,431
