,3-Putt_Avoidance_-_20-25_RANK THIS WEEK,3-Putt_Avoidance_-_20-25_RANK LAST WEEK,3-Putt_Avoidance_-_20-25_PLAYER NAME,3-Putt_Avoidance_-_20-25_ROUNDS,3-Putt_Avoidance_-_20-25_%,3-Putt_Avoidance_-_20-25_TOTAL 3 PUTTS,3-Putt_Avoidance_-_20-25_ATTEMPTS,3-Putt_Avoidance_-_20-25_2 PUTT OR BETTER %
0,T1,T1,Paul Casey,55,0.0,,48,100.0
1,T1,T1,Daniel Chopra,84,0.0,,104,100.0
2,T1,T1,Chad Collins,72,0.0,,103,100.0
3,T1,T1,Glen Day,64,0.0,,75,100.0
4,T1,T1,Padraig Harrington,52,0.0,,42,100.0
5,T1,T1,John Huston,56,0.0,,74,100.0
6,T1,T1,Ryuji Imada,80,0.0,,82,100.0
7,T1,T1,Trevor Immelman,70,0.0,,84,100.0
8,T1,T1,Doug LaBelle II,65,0.0,,89,100.0
9,T1,T1,Brett Quigley,80,0.0,,96,100.0
10,T1,T1,Vijay Singh,82,0.0,,97,100.0
11,T1,T1,Bob Sowards,61,0.0,,87,100.0
12,13,13,Ken Duke,116,0.64,1.0,156,99.3
13,14,14,George McNeill,97,0.69,1.0,145,99.3
14,15,15,Vaughn Taylor,103,0.74,1.0,135,99.2
15,16,16,Y.E. Yang,89,0.8,1.0,125,99.2
16,17,17,Jeff Overton,103,0.83,1.0,120,99.1
17,18,18,Ryan Armour,87,0.85,1.0,117,99.1
18,19,19,Jerry Kelly,89,0.91,1.0,110,99.0
19,20,20,Nick Watney,96,0.93,1.0,108,99.0
20,21,21,Mike Weir,88,0.95,1.0,105,99.0
21,22,22,Stephen Ames,83,0.96,1.0,104,99.0
22,T23,T23,Jason Day,81,1.01,1.0,99,98.9
23,T23,T23,Matt Kuchar,88,1.01,1.0,99,98.9
24,T23,T23,Omar Uresti,74,1.01,1.0,99,98.9
25,26,26,Brandt Snedeker,85,1.02,1.0,98,98.9
26,27,27,Richard Johnson,77,1.03,1.0,97,98.9
27,28,28,Scott Verplank,82,1.04,1.0,96,98.9
28,29,29,Craig Kanada,65,1.05,1.0,95,98.9
29,30,30,Aaron Baddeley,76,1.14,1.0,88,98.8
30,31,31,Stuart Appleby,87,1.15,1.0,87,98.8
31,T32,T32,Alex Cejka,75,1.16,1.0,86,98.8
32,T32,T32,Todd Demsey,80,1.16,1.0,86,98.8
33,34,34,Jimmy Walker,73,1.18,1.0,85,98.8
34,T35,T35,Brett Rumford,72,1.19,1.0,84,98.8
35,T35,T35,Rory Sabbatini,77,1.19,1.0,84,98.8
36,37,37,Bob Tway,70,1.2,1.0,83,98.8
37,38,38,Patrick Sheehan,124,1.22,2.0,164,98.7
