,Putts_Made_Per_Event_Over_10_RANK THIS WEEK,Putts_Made_Per_Event_Over_10_RANK LAST WEEK,Putts_Made_Per_Event_Over_10_PLAYER NAME,Putts_Made_Per_Event_Over_10_ROUNDS,Putts_Made_Per_Event_Over_10_PUTTS MADE
87,T88,T88,Briny Baird,113,4.9
88,T88,T88,Rich Beem,90,4.9
89,T88,T88,Bob Estes,90,4.9
90,T88,T88,Carlos Franco,73,4.9
91,T88,T88,Jason Gore,94,4.9
92,T88,T88,Paul Goydos,78,4.9
93,T88,T88,Mathias Grönberg,87,4.9
94,T88,T88,Vaughn Taylor,103,4.9
95,T96,T96,Fred Couples,60,4.8
96,T96,T96,Ben Curtis,80,4.8
97,T96,T96,Robert Garrigus,90,4.8
98,T96,T96,Charles Howell III,101,4.8
99,T96,T96,Brett Quigley,80,4.8
100,T96,T96,Jimmy Walker,73,4.8
101,T102,T102,Michael Allen,91,4.7
102,T102,T102,Bart Bryant,81,4.7
103,T102,T102,Chris DiMarco,87,4.7
104,T102,T102,Nick Flanagan,89,4.7
105,T102,T102,Bill Haas,99,4.7
106,T102,T102,Padraig Harrington,52,4.7
107,T102,T102,Kent Jones,68,4.7
108,T102,T102,Matt Kuchar,88,4.7
109,T102,T102,Steve Lowery,74,4.7
110,T102,T102,Jeff Maggert,86,4.7
111,T102,T102,Jesper Parnevik,88,4.7
112,T102,T102,John Riegger,73,4.7
113,T102,T102,Nicholas Thompson,113,4.7
114,T102,T102,Bo Van Pelt,101,4.7
115,T116,T116,Tommy Armour III,77,4.6
116,T116,T116,Ángel Cabrera,55,4.6
117,T116,T116,Mark Calcavecchia,67,4.6
118,T116,T116,Mark Hensby,71,4.6
119,T116,T116,Lee Janzen,89,4.6
120,T116,T116,Matt Jones,95,4.6
121,T116,T116,Peter Lonard,92,4.6
122,T116,T116,Scott Verplank,82,4.6
123,T116,T116,Tim Wilkinson,95,4.6
124,T125,T125,Billy Andrade,71,4.5
125,T125,T125,J.J. Henry,108,4.5
126,T125,T125,Michael Letzig,88,4.5
127,T125,T125,Chris Riley,51,4.5
128,T125,T125,Heath Slocum,104,4.5
129,T130,T130,Steve Allan,58,4.4
130,T130,T130,Cameron Beckman,87,4.4
131,T130,T130,Alejandro Cañizares,52,4.4
132,T130,T130,Robert Gamez,79,4.4
133,T130,T130,Charley Hoffman,94,4.4
134,T130,T130,Troy Matteson,94,4.4
135,T130,T130,Brenden Pappas,66,4.4
136,T130,T130,Vijay Singh,82,4.4
137,T130,T130,Boo Weekley,86,4.4
138,T139,T139,Joe Durant,92,4.3
139,T139,T139,Kenneth Ferrie,72,4.3
140,T139,T139,Richard Johnson,77,4.3
141,T139,T139,Cliff Kresge,84,4.3
142,T139,T139,Doug LaBelle II,65,4.3
143,T139,T139,Stephen Leaney,53,4.3
144,T139,T139,Scott McCarron,63,4.3
145,T139,T139,Rocco Mediate,87,4.3
146,T139,T139,Ryan Moore,72,4.3
147,T139,T139,John Rollins,94,4.3
148,T149,T149,Justin Bolli,87,4.2
149,T149,T149,Alex Cejka,75,4.2
150,T149,T149,Jason Day,81,4.2
151,T149,T149,James Driscoll,85,4.2
152,T149,T149,Retief Goosen,59,4.2
153,T149,T149,Jerry Kelly,89,4.2
154,T149,T149,John Merrick,98,4.2
155,T149,T149,Sean O'Hair,81,4.2
156,T149,T149,Rod Pampling,83,4.2
157,T158,T158,Ryan Armour,87,4.1
158,T158,T158,Marco Dawson,64,4.1
159,T158,T158,Brad Elder,67,4.1
160,T158,T158,Harrison Frazar,73,4.1
161,T158,T158,Trevor Immelman,70,4.1
162,T158,T158,Brandt Jobe,52,4.1
163,T158,T158,Tom Lehman,51,4.1
164,T158,T158,Jon Mills,95,4.1
165,T158,T158,Tag Ridings,88,4.1
166,T158,T158,Bob Sowards,61,4.1
167,T158,T158,Bubba Watson,97,4.1
168,T169,T169,Brad Adamonis,87,4.0
169,T169,T169,Dustin Johnson,92,4.0
170,T169,T169,Scott Sterling,89,4.0
171,T169,T169,Y.E. Yang,89,4.0
172,T173,T173,Todd Demsey,80,3.9
173,T173,T173,Cody Freeman,66,3.9
174,T173,T173,Shigeki Maruyama,50,3.9
175,T173,T173,Jim McGovern,75,3.9
176,T173,T173,Kevin Stadler,90,3.9
177,T178,T178,J.P. Hayes,67,3.8
178,T178,T178,Jin Park,85,3.8
179,T178,T178,Chris Stroud,81,3.8
180,T178,T178,Kyle Thompson,70,3.8
181,T182,T182,Olin Browne,77,3.7
182,T182,T182,Jeff Gove,50,3.7
183,T182,T182,Brett Rumford,72,3.7
184,T185,T185,Tom Scherrer,56,3.6
185,T185,T185,Omar Uresti,74,3.6
186,T185,T185,Jay Williamson,96,3.6
187,T188,T188,Tommy Gainey,60,3.5
188,T188,T188,Will MacKenzie,62,3.5
189,T188,T188,Ted Purdy,68,3.5
190,T188,T188,Ron Whittaker,54,3.5
191,192,192,Jason Allred,63,3.3
192,T193,T193,Paul Claxton,63,3.2
193,T193,T193,David Lutterus,59,3.2
194,195,195,David Duval,51,3.0
195,196,196,Charles Warren,79,2.6
196,197,197,Travis Perkins,53,2.5
