,Approach_Putt_Performance_RANK THIS WEEK,Approach_Putt_Performance_RANK LAST WEEK,Approach_Putt_Performance_PLAYER NAME,Approach_Putt_Performance_ROUNDS,Approach_Putt_Performance_VALUE,Approach_Putt_Performance_ATTEMPTS,Approach_Putt_Performance_TOTAL DISTANCE (FEET)
29,T27,T27,Bart Bryant,81,"2' 3""",725,1635.0829999999999
30,T27,T27,Chad Campbell,94,"2' 3""",932,2104.417
31,T27,T27,Alejandro Cañizares,52,"2' 3""",435,994.0830000000001
32,T27,T27,K.J. Choi,74,"2' 3""",619,1391.0829999999999
33,T27,T27,Daniel Chopra,84,"2' 3""",686,1522.75
34,T27,T27,Chad Collins,72,"2' 3""",643,1423.0
35,T27,T27,Ben Curtis,80,"2' 3""",664,1492.5829999999999
36,T27,T27,Marco Dawson,64,"2' 3""",571,1266.75
37,T27,T27,Todd Demsey,80,"2' 3""",769,1755.6670000000001
38,T27,T27,Bob Estes,90,"2' 3""",959,2188.833
39,T27,T27,Sergio Garcia,72,"2' 3""",614,1357.6670000000001
40,T27,T27,Brian Gay,102,"2' 3""",870,1990.6670000000001
41,T27,T27,Todd Hamilton,92,"2' 3""",814,1802.6670000000001
42,T27,T27,Padraig Harrington,52,"2' 3""",306,697.8330000000001
43,T27,T27,Craig Kanada,65,"2' 3""",582,1313.9170000000001
44,T27,T27,Greg Kraft,63,"2' 3""",505,1141.583
45,T27,T27,Matt Kuchar,88,"2' 3""",747,1698.0
46,T27,T27,Justin Leonard,101,"2' 3""",774,1758.8329999999999
47,T27,T27,Michael Letzig,88,"2' 3""",787,1767.75
48,T27,T27,Davis Love III,78,"2' 3""",704,1557.1670000000001
49,T27,T27,Corey Pavin,69,"2' 3""",544,1215.583
50,T27,T27,Brett Rumford,72,"2' 3""",652,1465.5829999999999
51,T27,T27,Vijay Singh,82,"2' 3""",690,1550.6670000000001
52,T27,T27,Heath Slocum,104,"2' 3""",984,2213.917
53,T27,T27,Vaughn Taylor,103,"2' 3""",989,2189.833
54,T27,T27,D.J. Trahan,94,"2' 3""",859,1961.3329999999999
55,T27,T27,Camilo Villegas,79,"2' 3""",669,1481.25
56,T57,T57,Robert Allenby,108,"2' 4""",994,2333.667
57,T57,T57,Billy Andrade,71,"2' 4""",715,1687.5829999999999
58,T57,T57,Stuart Appleby,87,"2' 4""",690,1626.3329999999999
59,T57,T57,Aaron Baddeley,76,"2' 4""",595,1363.9170000000001
60,T57,T57,Alex Cejka,75,"2' 4""",665,1549.4170000000001
61,T57,T57,Gavin Coles,54,"2' 4""",476,1122.5
62,T57,T57,Joe Durant,92,"2' 4""",951,2220.5
63,T57,T57,Brad Elder,67,"2' 4""",592,1362.75
64,T57,T57,Ernie Els,51,"2' 4""",380,885.75
65,T57,T57,Steve Flesch,95,"2' 4""",872,2043.5
66,T57,T57,Harrison Frazar,73,"2' 4""",717,1678.8329999999999
67,T57,T57,Lucas Glover,91,"2' 4""",922,2168.25
68,T57,T57,Mathew Goggin,91,"2' 4""",920,2148.833
69,T57,T57,J.P. Hayes,67,"2' 4""",686,1610.6670000000001
70,T57,T57,Charley Hoffman,94,"2' 4""",937,2215.0
71,T57,T57,Ryuji Imada,80,"2' 4""",703,1661.5
72,T57,T57,Lee Janzen,89,"2' 4""",809,1896.0
73,T57,T57,Dustin Johnson,92,"2' 4""",905,2110.417
74,T57,T57,Jerry Kelly,89,"2' 4""",807,1913.0
75,T57,T57,Doug LaBelle II,65,"2' 4""",560,1296.167
76,T57,T57,Frank Lickliter II,107,"2' 4""",1073,2498.833
77,T57,T57,Will MacKenzie,62,"2' 4""",631,1481.0829999999999
78,T57,T57,John Mallinger,95,"2' 4""",834,1977.3329999999999
79,T57,T57,Billy Mayfair,103,"2' 4""",1076,2508.5
80,T57,T57,Parker McLachlin,88,"2' 4""",831,1919.3329999999999
81,T57,T57,Rocco Mediate,87,"2' 4""",762,1803.25
82,T57,T57,Phil Mickelson,80,"2' 4""",604,1424.9170000000001
83,T57,T57,Kevin Na,97,"2' 4""",935,2166.333
84,T57,T57,Jin Park,85,"2' 4""",769,1796.3329999999999
85,T57,T57,Carl Pettersson,110,"2' 4""",1009,2362.083
86,T57,T57,Ted Purdy,68,"2' 4""",687,1604.5829999999999
87,T57,T57,Chez Reavie,102,"2' 4""",987,2295.917
88,T57,T57,Tom Scherrer,56,"2' 4""",484,1137.25
89,T57,T57,Adam Scott,51,"2' 4""",379,881.1669999999999
90,T57,T57,Bob Sowards,61,"2' 4""",576,1344.25
91,T57,T57,Kevin Stadler,90,"2' 4""",812,1893.5829999999999
92,T57,T57,Scott Sterling,89,"2' 4""",846,1966.1670000000001
93,T57,T57,Chris Stroud,81,"2' 4""",771,1814.5
94,T57,T57,David Toms,70,"2' 4""",608,1425.1670000000001
95,T57,T57,Marc Turnesa,87,"2' 4""",781,1813.0
96,T57,T57,Jimmy Walker,73,"2' 4""",676,1589.5
97,T57,T57,Bubba Watson,97,"2' 4""",893,2087.25
98,T57,T57,Mike Weir,88,"2' 4""",680,1563.1670000000001
99,T57,T57,Tim Wilkinson,95,"2' 4""",856,1971.5829999999999
100,T57,T57,Mark Wilson,107,"2' 4""",1121,2622.0
101,T102,T102,Ryan Armour,87,"2' 5""",852,2031.6670000000001
102,T102,T102,Eric Axley,113,"2' 5""",1007,2395.583
103,T102,T102,Stewart Cink,87,"2' 5""",685,1634.9170000000001
104,T102,T102,Paul Claxton,63,"2' 5""",570,1358.25
105,T102,T102,Jason Day,81,"2' 5""",833,1982.0829999999999
106,T102,T102,Cody Freeman,66,"2' 5""",611,1473.5829999999999
107,T102,T102,Paul Goydos,78,"2' 5""",714,1737.4170000000001
108,T102,T102,Dudley Hart,74,"2' 5""",697,1681.0829999999999
109,T102,T102,Mark Hensby,71,"2' 5""",691,1655.4170000000001
110,T102,T102,Tim Herron,97,"2' 5""",899,2182.083
111,T102,T102,John Huston,56,"2' 5""",541,1295.667
112,T102,T102,Freddie Jacobson,78,"2' 5""",663,1599.4170000000001
113,T102,T102,Zach Johnson,85,"2' 5""",789,1881.9170000000001
114,T102,T102,Kent Jones,68,"2' 5""",620,1483.25
115,T102,T102,Matt Jones,95,"2' 5""",901,2150.667
116,T102,T102,Tom Lehman,51,"2' 5""",414,988.0
117,T102,T102,Peter Lonard,92,"2' 5""",876,2133.5
118,T102,T102,Hunter Mahan,87,"2' 5""",824,2005.25
119,T102,T102,Troy Matteson,94,"2' 5""",1013,2412.5
120,T102,T102,Scott McCarron,63,"2' 5""",570,1367.8329999999999
121,T102,T102,George McNeill,97,"2' 5""",1015,2489.0
122,T102,T102,John Merrick,98,"2' 5""",884,2103.417
123,T102,T102,Joe Ogilvie,100,"2' 5""",896,2151.917
124,T102,T102,Geoff Ogilvy,65,"2' 5""",527,1275.917
125,T102,T102,Rod Pampling,83,"2' 5""",743,1795.1670000000001
126,T102,T102,Brenden Pappas,66,"2' 5""",587,1428.9170000000001
127,T102,T102,Jesper Parnevik,88,"2' 5""",755,1820.0829999999999
128,T102,T102,Brett Quigley,80,"2' 5""",808,1934.25
129,T102,T102,Tag Ridings,88,"2' 5""",884,2154.667
130,T102,T102,John Senden,93,"2' 5""",958,2297.75
131,T102,T102,Kyle Thompson,70,"2' 5""",643,1557.8329999999999
132,T102,T102,Omar Uresti,74,"2' 5""",688,1641.0829999999999
133,T102,T102,Johnson Wagner,83,"2' 5""",725,1770.6670000000001
134,T102,T102,Ron Whittaker,54,"2' 5""",473,1148.417
135,T102,T102,Charlie Wi,97,"2' 5""",955,2295.333
136,T102,T102,Jay Williamson,96,"2' 5""",928,2235.083
137,T102,T102,Dean Wilson,109,"2' 5""",989,2376.75
138,T102,T102,Y.E. Yang,89,"2' 5""",889,2174.417
139,T140,T140,Steve Allan,58,"2' 6""",543,1371.3329999999999
140,T140,T140,Jason Allred,63,"2' 6""",540,1370.1670000000001
141,T140,T140,Stephen Ames,83,"2' 6""",713,1790.0829999999999
142,T140,T140,Justin Bolli,87,"2' 6""",845,2083.917
143,T140,T140,Tim Clark,90,"2' 6""",756,1891.3329999999999
144,T140,T140,Ben Crane,86,"2' 6""",787,1956.0
145,T140,T140,Brian Davis,108,"2' 6""",1079,2709.083
146,T140,T140,David Duval,51,"2' 6""",441,1085.583
147,T140,T140,Robert Gamez,79,"2' 6""",809,2010.3329999999999
148,T140,T140,Nathan Green,95,"2' 6""",902,2269.833
149,T140,T140,J.B. Holmes,86,"2' 6""",733,1838.9170000000001
150,T140,T140,Richard Johnson,60,"2' 6""",555,1372.75
151,T140,T140,Anthony Kim,81,"2' 6""",667,1651.1670000000001
152,T140,T140,Cliff Kresge,84,"2' 6""",818,2072.25
153,T140,T140,Stephen Leaney,53,"2' 6""",495,1228.25
154,T140,T140,Jeff Maggert,86,"2' 6""",888,2253.0
155,T140,T140,Jon Mills,95,"2' 6""",881,2215.583
156,T140,T140,Tom Pernice Jr.,104,"2' 6""",1021,2586.917
157,T140,T140,Kenny Perry,97,"2' 6""",1008,2489.333
158,T140,T140,Tim Petrovic,97,"2' 6""",851,2143.833
159,T140,T140,Ian Poulter,51,"2' 6""",369,909.4169999999999
160,T140,T140,Jeff Quinney,87,"2' 6""",733,1817.0
161,T140,T140,John Riegger,73,"2' 6""",727,1793.0
162,T140,T140,Kevin Streelman,114,"2' 6""",1068,2625.667
163,T140,T140,Charles Warren,79,"2' 6""",875,2158.75
164,T165,T165,Tommy Armour III,77,"2' 7""",730,1866.4170000000001
165,T165,T165,Woody Austin,109,"2' 7""",961,2508.417
166,T165,T165,Cameron Beckman,87,"2' 7""",811,2075.833
167,T165,T165,Jonathan Byrd,88,"2' 7""",804,2075.25
168,T165,T165,Mark Calcavecchia,67,"2' 7""",587,1524.3329999999999
169,T165,T165,Paul Casey,55,"2' 7""",407,1059.833
170,T165,T165,James Driscoll,85,"2' 7""",840,2171.833
171,T165,T165,Robert Garrigus,90,"2' 7""",963,2494.75
172,T165,T165,Martin Laird,98,"2' 7""",932,2429.167
173,T165,T165,Steve Lowery,74,"2' 7""",707,1826.8329999999999
174,T165,T165,Steve Marino,119,"2' 7""",1145,2935.25
175,T165,T165,Shigeki Maruyama,50,"2' 7""",437,1111.167
176,T165,T165,Ryan Moore,72,"2' 7""",652,1698.0
177,T165,T165,Sean O'Hair,81,"2' 7""",760,1969.5
178,T165,T165,Jeff Overton,103,"2' 7""",980,2561.083
179,T165,T165,Pat Perez,93,"2' 7""",846,2200.917
180,T165,T165,John Rollins,94,"2' 7""",838,2139.5
181,T165,T165,Rory Sabbatini,77,"2' 7""",692,1786.5
182,T165,T165,Brandt Snedeker,85,"2' 7""",706,1797.5829999999999
183,T165,T165,Nicholas Thompson,113,"2' 7""",1027,2611.417
184,T165,T165,Bo Van Pelt,101,"2' 7""",1048,2688.0
185,T186,T186,Nick Flanagan,89,"2' 8""",884,2382.083
186,T186,T186,Jason Gore,94,"2' 8""",935,2485.583
187,T186,T186,Mathias Grönberg,87,"2' 8""",846,2249.417
188,T186,T186,Ryan Palmer,69,"2' 8""",627,1659.0
189,T186,T186,Andres Romero,69,"2' 8""",502,1341.4170000000001
190,T186,T186,Nick Watney,96,"2' 8""",928,2496.667
191,T186,T186,Boo Weekley,86,"2' 8""",749,2023.5829999999999
192,T193,T193,Tommy Gainey,60,"2' 9""",534,1482.75
193,T193,T193,Richard Johnson,77,"2' 9""",677,1835.3329999999999
194,T193,T193,David Lutterus,59,"2' 9""",565,1535.6670000000001
195,T193,T193,Travis Perkins,53,"2' 9""",449,1234.25
196,197,197,Kenneth Ferrie,72,"2' 10""",674,1911.0829999999999
