,Average_Putting_Distance_-_All_2_putts_RANK THIS WEEK,Average_Putting_Distance_-_All_2_putts_RANK LAST WEEK,Average_Putting_Distance_-_All_2_putts_PLAYER NAME,Average_Putting_Distance_-_All_2_putts_ROUNDS,Average_Putting_Distance_-_All_2_putts_AVG,Average_Putting_Distance_-_All_2_putts_DISTANCE (FEET),Average_Putting_Distance_-_All_2_putts_TOTAL PUTTS
0,1,1,Dudley Hart,74,"24' 7""",16159.417,658
1,2,2,Jesper Parnevik,88,"24' 4""",17174.333,706
2,3,3,Stephen Leaney,53,"24' 2""",11391.25,471
3,T4,T4,Steve Allan,58,"24' 1""",12169.583,506
4,T4,T4,J.J. Henry,108,"24' 1""",26877.917,1116
5,6,6,Todd Demsey,80,"24' 0""",17309.167,722
6,7,7,K.J. Choi,74,"23' 11""",14232.583,595
7,T8,T8,James Driscoll,85,"23' 10""",19268.75,809
8,T8,T8,Carlos Franco,73,"23' 10""",15751.917,661
9,T8,T8,Richard Johnson,60,"23' 10""",12611.083,529
10,T8,T8,Martin Laird,98,"23' 10""",20872.667,875
11,T12,T12,Jim Furyk,95,"23' 9""",18875.667,796
12,T12,T12,Mathew Goggin,91,"23' 9""",20920.75,880
13,T12,T12,Mark Wilson,107,"23' 9""",25394.333,1068
14,T15,T15,Eric Axley,113,"23' 7""",22560.667,958
15,T15,T15,Carl Pettersson,110,"23' 7""",22662.583,962
16,T17,T17,Bart Bryant,81,"23' 6""",16150.5,688
17,T17,T17,Tim Herron,97,"23' 6""",19965.5,849
18,T17,T17,Pat Perez,93,"23' 6""",18727.417,798
19,T17,T17,John Senden,93,"23' 6""",21347.333,907
20,T17,T17,Dean Wilson,109,"23' 6""",22158.333,944
21,T22,T22,Stewart Cink,87,"23' 5""",15324.5,654
22,T22,T22,Nathan Green,95,"23' 5""",19903.25,849
23,T22,T22,Hunter Mahan,87,"23' 5""",18416.0,786
24,T22,T22,Steve Marino,119,"23' 5""",25225.833,1077
25,T22,T22,Kevin Sutherland,98,"23' 5""",21675.0,925
26,T27,T27,Stuart Appleby,87,"23' 4""",15373.583,659
27,T27,T27,Ben Curtis,80,"23' 4""",14963.167,642
28,T27,T27,Jason Day,81,"23' 4""",18576.917,795
29,T27,T27,Bill Haas,99,"23' 4""",22112.583,947
30,T27,T27,Doug LaBelle II,65,"23' 4""",12486.25,536
31,T27,T27,Ian Poulter,51,"23' 4""",8317.25,357
32,T27,T27,Tag Ridings,88,"23' 4""",19195.75,822
33,T27,T27,Marc Turnesa,87,"23' 4""",17431.5,748
34,T35,T35,Brad Elder,67,"23' 3""",13203.5,568
35,T35,T35,Scott Sterling,89,"23' 3""",18703.5,805
36,T37,T37,Robert Allenby,108,"23' 2""",21831.5,942
37,T37,T37,Chad Collins,72,"23' 2""",14348.25,620
38,T37,T37,Freddie Jacobson,78,"23' 2""",14633.0,631
