,GIR_Putting_-_20-25_RANK THIS WEEK,GIR_Putting_-_20-25_RANK LAST WEEK,GIR_Putting_-_20-25_PLAYER NAME,GIR_Putting_-_20-25_ROUNDS,GIR_Putting_-_20-25_%,GIR_Putting_-_20-25_ATTEMPTS,GIR_Putting_-_20-25_PUTTS MADE
0,1,1,Alejandro Cañizares,52,24.44,45,11
1,2,2,Greg Kraft,63,21.28,47,10
2,3,3,Woody Austin,109,18.7,123,23
3,4,4,Nathan Green,95,18.35,109,20
4,5,5,Tim Herron,97,18.1,116,21
5,T6,T6,Hunter Mahan,87,17.82,101,18
6,T6,T6,Pat Perez,93,17.82,101,18
7,8,8,Paul Claxton,63,17.65,68,12
8,9,9,Joe Ogilvie,100,17.36,121,21
9,10,10,Johnson Wagner,83,17.33,75,13
10,11,11,Tommy Armour III,77,17.28,81,14
11,12,12,Steve Lowery,74,17.07,82,14
12,13,13,Mark Hensby,71,16.88,77,13
13,14,14,Daniel Chopra,84,16.87,83,14
14,15,15,Michael Letzig,88,16.85,89,15
15,T16,T16,Craig Kanada,65,16.67,84,14
16,T16,T16,Tim Petrovic,97,16.67,96,16
17,18,18,Tim Clark,90,16.5,103,17
18,19,19,Andres Romero,69,16.36,55,9
19,20,20,Dustin Johnson,92,16.04,106,17
20,21,21,Jim Furyk,95,15.93,113,18
21,22,22,Will MacKenzie,62,15.79,76,12
22,23,23,Bob Estes,90,15.7,121,19
23,T24,T24,Bart Bryant,81,15.66,83,13
24,T24,T24,Ben Curtis,80,15.66,83,13
25,T26,T26,Brad Elder,67,15.63,64,10
26,T26,T26,Parker McLachlin,88,15.63,96,15
27,28,28,Jason Day,81,15.56,90,14
28,29,29,Zach Johnson,85,15.53,103,16
29,30,30,Jeff Gove,50,15.49,71,11
30,T31,T31,Padraig Harrington,52,15.38,39,6
31,T31,T31,Jeff Overton,103,15.38,104,16
32,T33,T33,Ben Crane,86,15.18,112,17
33,T33,T33,Nick Flanagan,89,15.18,112,17
34,35,35,Corey Pavin,69,15.15,66,10
35,T36,T36,Freddie Jacobson,78,15.0,80,12
36,T36,T36,John Rollins,94,15.0,100,15
37,T36,T36,Tom Scherrer,56,15.0,60,9
38,T39,T39,Anthony Kim,81,14.86,74,11
39,T39,T39,Scott McCarron,63,14.86,74,11
40,41,41,Tommy Gainey,60,14.71,68,10
41,42,42,Cameron Beckman,87,14.68,109,16
42,43,43,Ken Duke,116,14.6,137,20
43,44,44,Jin Park,85,14.58,96,14
44,45,45,Steve Marino,119,14.52,124,18
45,46,46,Mark Wilson,107,14.48,145,21
46,47,47,Matt Jones,95,14.43,97,14
47,48,48,Jonathan Byrd,88,14.29,84,12
48,T49,T49,Stuart Appleby,87,14.1,78,11
49,T49,T49,Jesper Parnevik,88,14.1,78,11
50,51,51,Tag Ridings,88,14.08,71,10
51,52,52,Paul Casey,55,13.95,43,6
52,53,53,Aaron Baddeley,76,13.92,79,11
53,54,54,Y.E. Yang,89,13.89,108,15
54,55,55,Chad Campbell,94,13.85,130,18
55,56,56,Jeff Quinney,87,13.83,94,13
