,Average_Putting_Distance_-_GIR_2_Putts_RANK THIS WEEK,Average_Putting_Distance_-_GIR_2_Putts_RANK LAST WEEK,Average_Putting_Distance_-_GIR_2_Putts_PLAYER NAME,Average_Putting_Distance_-_GIR_2_Putts_ROUNDS,Average_Putting_Distance_-_GIR_2_Putts_AVG,Average_Putting_Distance_-_GIR_2_Putts_DISTANCE (FEET),Average_Putting_Distance_-_GIR_2_Putts_TOTAL PUTTS
39,T35,T35,Adam Scott,51,"25' 4""",6888.75,272
40,T35,T35,Kevin Sutherland,98,"25' 4""",19619.917,775
41,T42,T42,Stewart Cink,87,"25' 3""",13510.0,535
42,T42,T42,Paul Claxton,63,"25' 3""",10637.667,421
43,T42,T42,Bill Haas,99,"25' 3""",19419.583,769
44,T42,T42,David Lutterus,59,"25' 3""",9832.5,389
45,T42,T42,Shigeki Maruyama,50,"25' 3""",8207.833,325
46,T42,T42,Pat Perez,93,"25' 3""",16360.667,647
47,T42,T42,Brett Quigley,80,"25' 3""",15924.917,630
48,T42,T42,Bob Sowards,61,"25' 3""",10699.917,424
49,T42,T42,Johnson Wagner,83,"25' 3""",12963.417,513
50,T51,T51,Brad Adamonis,87,"25' 2""",15972.75,634
51,T51,T51,Billy Andrade,71,"25' 2""",12899.75,512
52,T51,T51,Daniel Chopra,84,"25' 2""",13016.583,517
53,T51,T51,Robert Garrigus,90,"25' 2""",18211.5,724
54,T51,T51,Brandt Jobe,52,"25' 2""",10407.417,413
55,T51,T51,Anthony Kim,81,"25' 2""",12988.917,516
56,T51,T51,Troy Matteson,94,"25' 2""",18882.417,751
57,T51,T51,George McNeill,97,"25' 2""",19123.417,760
58,T51,T51,Joe Ogilvie,100,"25' 2""",17000.0,675
59,T51,T51,Scott Sterling,89,"25' 2""",16756.167,666
60,T51,T51,Bo Van Pelt,101,"25' 2""",20068.25,798
61,T62,T62,Tommy Armour III,77,"25' 1""",13840.083,552
62,T62,T62,Fred Couples,60,"25' 1""",10577.833,422
63,T62,T62,Brad Elder,67,"25' 1""",11625.167,463
64,T62,T62,Ryuji Imada,80,"25' 1""",13716.167,546
65,T62,T62,Steve Lowery,74,"25' 1""",12605.417,502
66,T62,T62,Hunter Mahan,87,"25' 1""",16203.75,645
67,T62,T62,Nick O'Hern,82,"25' 1""",14474.5,578
68,T62,T62,Jeff Overton,103,"25' 1""",18275.917,729
69,T62,T62,Tom Pernice Jr.,104,"25' 1""",19389.167,774
70,T62,T62,Jimmy Walker,73,"25' 1""",12421.75,495
71,T62,T62,Boo Weekley,86,"25' 1""",14206.0,567
72,T73,T73,Aaron Baddeley,76,"25' 0""",11477.917,459
73,T73,T73,Jeff Gove,50,"25' 0""",9951.417,398
74,T73,T73,Richard Johnson,77,"25' 0""",12154.75,486
75,T73,T73,Peter Lonard,92,"25' 0""",16389.25,656
76,T73,T73,Jon Mills,95,"25' 0""",16200.75,648
77,T73,T73,Brenden Pappas,66,"25' 0""",11138.667,446
78,T73,T73,Camilo Villegas,79,"25' 0""",12722.5,509
79,T73,T73,Nick Watney,96,"25' 0""",18061.083,722
80,T81,T81,Justin Bolli,87,"24' 11""",15463.0,620
81,T81,T81,Mathias Grönberg,87,"24' 11""",14751.833,592
82,T81,T81,Sean O'Hair,81,"24' 11""",14489.667,581
83,T81,T81,Charlie Wi,97,"24' 11""",18422.333,740
84,T85,T85,Briny Baird,113,"24' 10""",21495.667,866
85,T85,T85,J.P. Hayes,67,"24' 10""",12405.667,499
86,T85,T85,J.B. Holmes,86,"24' 10""",13342.833,537
87,T85,T85,Tom Lehman,51,"24' 10""",7709.25,310
88,T85,T85,John Merrick,98,"24' 10""",16770.75,675
89,T85,T85,Travis Perkins,53,"24' 10""",7692.9169999999995,310
90,T85,T85,Jeff Quinney,87,"24' 10""",13851.75,558
91,T92,T92,Jonathan Byrd,88,"24' 9""",15092.25,609
92,T92,T92,Ben Crane,86,"24' 9""",15197.75,614
93,T92,T92,Bob Estes,90,"24' 9""",18747.583,757
94,T92,T92,Brian Gay,102,"24' 9""",16980.25,685
95,T92,T92,Ryan Moore,72,"24' 9""",11743.167,474
96,T92,T92,Tim Petrovic,97,"24' 9""",15739.5,635
97,T92,T92,Chris Riley,51,"24' 9""",7754.8330000000005,313
98,T92,T92,Kevin Streelman,114,"24' 9""",20223.583,816
99,T92,T92,Vaughn Taylor,103,"24' 9""",18572.583,751
100,T101,T101,Ángel Cabrera,55,"24' 8""",7798.75,316
101,T101,T101,Jerry Kelly,89,"24' 8""",15471.083,628
102,T101,T101,Billy Mayfair,103,"24' 8""",20833.917,844
103,T101,T101,Jin Park,85,"24' 8""",13853.0,561
104,T101,T101,Ron Whittaker,54,"24' 8""",8446.5,343
105,T106,T106,Olin Browne,77,"24' 7""",15131.0,616
106,T106,T106,Gavin Coles,54,"24' 7""",9427.417,384
107,T106,T106,Sergio Garcia,72,"24' 7""",11463.083,467
108,T106,T106,Greg Kraft,63,"24' 7""",8895.583,362
109,T106,T106,Scott McCarron,63,"24' 7""",10412.833,424
110,T106,T106,John Rollins,94,"24' 7""",15488.917,631
111,T106,T106,Kevin Stadler,90,"24' 7""",14592.417,593
112,T106,T106,Chris Stroud,81,"24' 7""",14278.167,581
113,T106,T106,Y.E. Yang,89,"24' 7""",16537.917,672
114,T115,T115,Charley Hoffman,94,"24' 6""",17539.083,715
115,T115,T115,Charles Howell III,101,"24' 6""",18627.083,761
116,T115,T115,Lee Janzen,89,"24' 6""",14871.417,607
117,T115,T115,Justin Leonard,101,"24' 6""",15147.667,618
118,T115,T115,Ted Purdy,68,"24' 6""",12950.833,528
119,T115,T115,Steve Stricker,75,"24' 6""",11568.833,473
120,T115,T115,Tim Wilkinson,95,"24' 6""",16392.417,668
121,T122,T122,Ryan Armour,87,"24' 5""",15342.583,629
122,T122,T122,Ken Duke,116,"24' 5""",20382.75,835
123,T122,T122,Lucas Glover,91,"24' 5""",17234.167,706
124,T122,T122,Matt Kuchar,88,"24' 5""",14375.75,588
125,T126,T126,Brian Davis,108,"24' 4""",19617.5,807
126,T126,T126,Nick Flanagan,89,"24' 4""",15400.833,633
127,T126,T126,Jason Gore,94,"24' 4""",17081.0,703
128,T126,T126,Kent Jones,68,"24' 4""",11583.333,476
129,T126,T126,Cliff Kresge,84,"24' 4""",14851.083,610
130,T126,T126,Tom Scherrer,56,"24' 4""",8798.0,362
131,T126,T126,Brandt Snedeker,85,"24' 4""",13012.583,535
132,T126,T126,Nicholas Thompson,113,"24' 4""",17689.917,726
133,T134,T134,Stephen Ames,83,"24' 3""",13659.583,564
134,T134,T134,Alejandro Cañizares,52,"24' 3""",7786.4169999999995,321
135,T134,T134,Glen Day,64,"24' 3""",11292.0,465
136,T137,T137,Chris DiMarco,87,"24' 2""",14657.0,606
137,T137,T137,Michael Letzig,88,"24' 2""",14051.667,581
138,T137,T137,Kenny Perry,97,"24' 2""",18785.833,778
139,T140,T140,Michael Allen,91,"24' 1""",15780.583,656
140,T140,T140,Marco Dawson,64,"24' 1""",9958.667,414
141,T140,T140,Davis Love III,78,"24' 1""",12445.0,517
142,T140,T140,Andres Romero,69,"24' 1""",8768.75,364
143,T140,T140,Bubba Watson,97,"24' 1""",16322.0,677
144,T145,T145,Paul Casey,55,"24' 0""",7019.9169999999995,292
145,T145,T145,Cody Freeman,66,"24' 0""",10564.25,440
146,T145,T145,Mark Hensby,71,"24' 0""",11943.167,497
147,T145,T145,Kevin Na,97,"24' 0""",16897.25,703
148,T145,T145,Rory Sabbatini,77,"24' 0""",12418.083,517
149,T145,T145,Patrick Sheehan,124,"24' 0""",20793.25,865
150,T145,T145,Omar Uresti,74,"24' 0""",12354.167,515
151,T145,T145,Mike Weir,88,"24' 0""",13059.333,545
152,T145,T145,Jay Williamson,96,"24' 0""",16796.917,699
153,T154,T154,Cameron Beckman,87,"23' 11""",14090.0,589
154,T154,T154,David Duval,51,"23' 11""",7430.4169999999995,311
155,T154,T154,Retief Goosen,59,"23' 11""",7792.5,326
156,T154,T154,Jeff Maggert,86,"23' 11""",15760.833,658
157,T154,T154,Chez Reavie,102,"23' 11""",18038.417,753
158,T154,T154,Brett Rumford,72,"23' 11""",10995.75,459
159,T160,T160,Shane Bertsch,96,"23' 10""",17061.917,715
160,T160,T160,Chad Campbell,94,"23' 10""",16993.0,714
161,T160,T160,Zach Johnson,85,"23' 10""",15098.333,633
162,T160,T160,John Riegger,73,"23' 10""",13485.667,566
163,T164,T164,Joe Durant,92,"23' 9""",16686.167,702
164,T164,T164,Steve Elkington,84,"23' 9""",14722.333,620
165,T164,T164,Dustin Johnson,92,"23' 9""",15819.417,666
166,T164,T164,Kyle Thompson,70,"23' 9""",10998.0,463
167,T168,T168,Will MacKenzie,62,"23' 8""",11179.833,472
168,T168,T168,John Mallinger,95,"23' 8""",14955.417,631
169,T168,T168,Bob Tway,70,"23' 8""",11113.917,469
170,T171,T171,Tommy Gainey,60,"23' 7""",8693.583,368
171,T171,T171,Robert Gamez,79,"23' 7""",13628.25,577
172,T171,T171,John Huston,56,"23' 7""",10155.083,430
173,T171,T171,Craig Kanada,65,"23' 7""",10323.333,438
174,T171,T171,Jim McGovern,75,"23' 7""",12407.417,527
175,T171,T171,Rocco Mediate,87,"23' 7""",13512.833,572
176,T171,T171,Geoff Ogilvy,65,"23' 7""",9868.667,418
177,T178,T178,Steve Flesch,95,"23' 6""",15475.833,659
178,T178,T178,Trevor Immelman,70,"23' 6""",10722.833,456
179,T178,T178,Phil Mickelson,80,"23' 6""",11379.667,484
180,T178,T178,Ryan Palmer,69,"23' 6""",10839.5,462
181,T182,T182,Woody Austin,109,"23' 5""",17539.333,748
182,T182,T182,D.J. Trahan,94,"23' 5""",15249.25,651
183,T182,T182,Charles Warren,79,"23' 5""",14886.667,636
184,T185,T185,Tim Clark,90,"23' 4""",13315.417,571
185,T185,T185,Ernie Els,51,"23' 4""",6409.4169999999995,275
186,T187,T187,Rich Beem,90,"23' 3""",15358.083,661
187,T187,T187,Paul Goydos,78,"23' 3""",12375.083,532
188,T187,T187,Padraig Harrington,52,"23' 3""",5353.6669999999995,230
189,T187,T187,Rod Pampling,83,"23' 3""",12802.5,550
190,T187,T187,Vijay Singh,82,"23' 3""",12913.583,555
191,192,192,David Toms,70,"23' 2""",10597.167,457
192,193,193,Harrison Frazar,73,"23' 0""",12550.917,545
193,194,194,Alex Cejka,75,"22' 9""",11043.5,485
194,T195,T195,Heath Slocum,104,"22' 8""",17483.417,770
195,T195,T195,Scott Verplank,82,"22' 8""",12201.75,539
196,197,197,Mark Calcavecchia,67,"22' 5""",9832.083,439
