,Putting_from_9_RANK THIS WEEK,Putting_from_9_RANK LAST WEEK,Putting_from_9_PLAYER NAME,Putting_from_9_ROUNDS,Putting_from_9_% MADE,Putting_from_9_ATTEMPTS,Putting_from_9_PUTTS MADE
0,1,1,David Toms,70,66.67,42,28
1,2,2,Marc Turnesa,87,65.08,63,41
2,3,3,Aaron Baddeley,76,64.58,48,31
3,4,4,Alejandro Cañizares,52,62.96,27,17
4,5,5,Anthony Kim,81,62.75,51,32
5,6,6,Shigeki Maruyama,50,61.76,34,21
6,7,7,John Rollins,94,61.67,60,37
7,8,8,J.B. Holmes,86,61.11,54,33
8,9,9,Doug LaBelle II,65,59.38,32,19
9,10,10,Jeff Gove,50,59.26,27,16
10,11,11,Jim Furyk,95,58.49,53,31
11,12,12,Eric Axley,113,58.44,77,45
12,13,13,Mike Weir,88,58.33,36,21
13,14,14,Andres Romero,69,57.5,40,23
14,15,15,Chad Collins,72,57.14,28,16
15,T16,T16,Mathias Grönberg,87,56.72,67,38
16,T16,T16,Joe Ogilvie,100,56.72,67,38
17,18,18,Dean Wilson,109,56.18,89,50
18,19,19,Sergio Garcia,72,55.88,34,19
19,T20,T20,Paul Casey,55,55.56,36,20
20,T20,T20,Nick Flanagan,89,55.56,54,30
21,T20,T20,Jimmy Walker,73,55.56,45,25
22,T23,T23,Dudley Hart,74,54.9,51,28
23,T23,T23,Kevin Sutherland,98,54.9,51,28
24,25,25,Charles Warren,79,54.72,53,29
25,26,26,Steve Marino,119,54.67,75,41
26,27,27,Fred Couples,60,54.55,44,24
27,28,28,Nathan Green,95,54.24,59,32
28,29,29,Michael Allen,91,54.17,48,26
29,30,30,Kenny Perry,97,53.73,67,36
30,31,31,Ben Curtis,80,53.49,43,23
31,32,32,Brett Quigley,80,53.45,58,31
32,T33,T33,John Huston,56,53.33,45,24
33,T33,T33,Ian Poulter,51,53.33,30,16
34,35,35,Charley Hoffman,94,52.94,51,27
35,36,36,Robert Garrigus,90,52.54,59,31
36,T37,T37,Ben Crane,86,52.17,46,24
37,T37,T37,Nicholas Thompson,113,52.17,69,36
38,39,39,Jonathan Byrd,88,52.0,50,26
39,40,40,Vaughn Taylor,103,51.32,76,39
40,41,41,Jeff Quinney,87,51.06,47,24
41,42,42,Steve Stricker,75,51.02,49,25
42,43,43,Jerry Kelly,89,50.98,51,26
43,44,44,Billy Mayfair,103,50.82,61,31
44,45,45,Jason Day,81,50.77,65,33
45,T46,T46,Jason Allred,63,50.0,40,20
46,T46,T46,Paul Claxton,63,50.0,36,18
47,T46,T46,Joe Durant,92,50.0,62,31
48,T46,T46,Steve Elkington,84,50.0,56,28
49,T46,T46,Mathew Goggin,91,50.0,72,36
50,T46,T46,J.J. Henry,108,50.0,68,34
51,T46,T46,Freddie Jacobson,78,50.0,42,21
52,T46,T46,Justin Leonard,101,50.0,54,27
53,T46,T46,Bob Tway,70,50.0,46,23
54,55,55,Y.E. Yang,89,49.18,61,30
55,T56,T56,Rocco Mediate,87,49.15,59,29
56,T56,T56,Jon Mills,95,49.15,59,29
57,58,58,Brandt Snedeker,85,49.02,51,25
58,59,59,Robert Allenby,108,48.89,45,22
59,60,60,Zach Johnson,85,48.78,41,20
60,61,61,Scott McCarron,63,48.72,39,19
61,62,62,Patrick Sheehan,124,48.68,76,37
62,T63,T63,Justin Bolli,87,48.28,58,28
63,T63,T63,David Duval,51,48.28,29,14
64,65,65,Corey Pavin,69,48.15,54,26
65,T66,T66,Todd Demsey,80,48.08,52,25
66,T66,T66,Tim Petrovic,97,48.08,52,25
67,68,68,Frank Lickliter II,107,48.0,75,36
68,69,69,Ryan Armour,87,47.69,65,31
69,70,70,Parker McLachlin,88,47.46,59,28
70,71,71,Chad Campbell,94,47.37,57,27
71,T72,T72,Richard Johnson,77,47.17,53,25
72,T72,T72,John Mallinger,95,47.17,53,25
73,74,74,Tom Scherrer,56,46.94,49,23
74,75,75,Stewart Cink,87,46.88,32,15
75,76,76,Tommy Armour III,77,46.81,47,22
76,77,77,Bo Van Pelt,101,46.67,90,42
77,T78,T78,Tim Herron,97,46.43,56,26
78,T78,T78,Greg Kraft,63,46.43,28,13
79,80,80,Bubba Watson,97,46.3,54,25
80,81,81,Harrison Frazar,73,46.15,39,18
81,82,82,Brenden Pappas,66,45.95,37,17
82,T83,T83,Ryan Palmer,69,45.83,48,22
83,T83,T83,Tom Pernice Jr.,104,45.83,72,33
84,85,85,Davis Love III,78,45.76,59,27
85,86,86,Kenneth Ferrie,72,45.65,46,21
86,T87,T87,Peter Lonard,92,45.45,55,25
87,T87,T87,Ted Purdy,68,45.45,33,15
88,89,89,Carlos Franco,73,45.24,42,19
89,T90,T90,Steve Flesch,95,45.16,62,28
90,T90,T90,John Senden,93,45.16,62,28
91,92,92,Phil Mickelson,80,45.1,51,23
92,T93,T93,Marco Dawson,64,45.0,40,18
93,T93,T93,Chris DiMarco,87,45.0,60,27
94,T93,T93,Padraig Harrington,52,45.0,20,9
95,T93,T93,Dustin Johnson,92,45.0,60,27
96,T93,T93,Mark Wilson,107,45.0,80,36
97,98,98,Pat Perez,93,44.93,69,31
98,99,99,Jeff Overton,103,44.87,78,35
99,100,100,Carl Pettersson,110,44.83,87,39
100,101,101,Jim McGovern,75,44.68,47,21
101,T102,T102,Stuart Appleby,87,44.64,56,25
102,T102,T102,Jesper Parnevik,88,44.64,56,25
103,104,104,Matt Kuchar,88,44.62,65,29
104,T105,T105,Retief Goosen,59,44.44,27,12
105,T105,T105,Ryuji Imada,80,44.44,54,24
106,T105,T105,Kevin Stadler,90,44.44,54,24
107,T105,T105,Boo Weekley,86,44.44,63,28
108,109,109,Stephen Ames,83,44.23,52,23
109,110,110,Ángel Cabrera,55,44.0,25,11
110,111,111,Scott Sterling,89,43.86,57,25
111,T112,T112,Billy Andrade,71,43.75,32,14
112,T112,T112,Cody Freeman,66,43.75,32,14
113,T112,T112,Heath Slocum,104,43.75,64,28
114,115,115,Rich Beem,90,43.66,71,31
115,116,116,Craig Kanada,65,43.48,46,20
116,117,117,Nick Watney,96,43.28,67,29
117,118,118,Kevin Streelman,114,43.24,74,32
118,119,119,Daniel Chopra,84,43.14,51,22
119,120,120,Bill Haas,99,43.1,58,25
120,T121,T121,Brad Adamonis,87,42.86,49,21
121,T121,T121,Rory Sabbatini,77,42.86,42,18
122,T123,T123,Tag Ridings,88,42.62,61,26
123,T123,T123,Scott Verplank,82,42.62,61,26
124,125,125,Charles Howell III,101,42.47,73,31
125,126,126,K.J. Choi,74,42.22,45,19
126,127,127,James Driscoll,85,42.0,50,21
127,128,128,Hunter Mahan,87,41.79,67,28
128,T129,T129,Cameron Beckman,87,41.67,60,25
129,T129,T129,Jay Williamson,96,41.67,60,25
130,131,131,Briny Baird,113,41.07,56,23
131,132,132,Kent Jones,68,41.03,39,16
132,133,133,Charlie Wi,97,40.96,83,34
133,134,134,Nick O'Hern,82,40.91,44,18
134,135,135,John Merrick,98,40.82,49,20
135,136,136,Ken Duke,116,40.79,76,31
136,137,137,Todd Hamilton,92,40.74,54,22
137,138,138,Trevor Immelman,70,40.63,32,13
138,T139,T139,Alex Cejka,75,40.48,42,17
139,T139,T139,Brad Elder,67,40.48,42,17
140,T139,T139,Geoff Ogilvy,65,40.48,42,17
141,142,142,Martin Laird,98,40.35,57,23
142,143,143,Chez Reavie,102,40.3,67,27
143,144,144,Jeff Maggert,86,40.28,72,29
144,T145,T145,Steve Allan,58,40.0,35,14
145,T145,T145,Brian Davis,108,40.0,75,30
146,T145,T145,J.P. Hayes,67,40.0,45,18
147,T145,T145,Troy Matteson,94,40.0,75,30
148,T145,T145,Travis Perkins,53,40.0,25,10
149,T145,T145,Chris Riley,51,40.0,30,12
150,151,151,John Riegger,73,39.66,58,23
151,152,152,Camilo Villegas,79,39.58,48,19
152,153,153,Richard Johnson,60,39.53,43,17
153,154,154,Kevin Na,97,39.44,71,28
154,T155,T155,Gavin Coles,54,39.39,33,13
155,T155,T155,George McNeill,97,39.39,66,26
156,157,157,Bob Estes,90,39.33,89,35
157,158,158,Woody Austin,109,39.19,74,29
158,T159,T159,Bart Bryant,81,39.13,46,18
159,T159,T159,Brian Gay,102,39.13,46,18
160,T159,T159,David Lutterus,59,39.13,46,18
161,162,162,Jin Park,85,38.89,54,21
162,163,163,Ron Whittaker,54,38.46,26,10
163,164,164,Lucas Glover,91,38.33,60,23
164,165,165,Cliff Kresge,84,38.18,55,21
165,T166,T166,Tim Clark,90,38.1,42,16
166,T166,T166,Rod Pampling,83,38.1,42,16
167,T168,T168,Michael Letzig,88,38.0,50,19
168,T168,T168,Sean O'Hair,81,38.0,50,19
169,T168,T168,Omar Uresti,74,38.0,50,19
170,171,171,Tom Lehman,51,37.93,29,11
171,172,172,Shane Bertsch,96,37.88,66,25
172,173,173,Paul Goydos,78,37.74,53,20
173,174,174,Ryan Moore,72,37.25,51,19
174,175,175,Vijay Singh,82,36.73,49,18
175,176,176,Chris Stroud,81,36.59,41,15
176,T177,T177,Glen Day,64,36.36,44,16
177,T177,T177,Matt Jones,95,36.36,66,24
178,179,179,Kyle Thompson,70,36.11,36,13
179,180,180,Bob Sowards,61,35.9,39,14
180,181,181,D.J. Trahan,94,35.29,51,18
181,182,182,Jason Gore,94,35.21,71,25
182,183,183,Steve Lowery,74,35.0,40,14
183,184,184,Ernie Els,51,34.78,23,8
184,185,185,Tim Wilkinson,95,34.62,52,18
185,186,186,Lee Janzen,89,34.04,47,16
186,187,187,Olin Browne,77,33.96,53,18
187,T188,T188,Will MacKenzie,62,33.33,48,16
188,T188,T188,Adam Scott,51,33.33,24,8
189,T188,T188,Johnson Wagner,83,33.33,39,13
190,191,191,Robert Gamez,79,32.79,61,20
191,192,192,Mark Calcavecchia,67,32.56,43,14
192,193,193,Mark Hensby,71,31.91,47,15
193,194,194,Stephen Leaney,53,30.0,30,9
194,195,195,Brandt Jobe,52,29.03,31,9
195,196,196,Brett Rumford,72,28.13,32,9
196,197,197,Tommy Gainey,60,25.71,35,9
