,Total_3_Putts_-_10-15_RANK THIS WEEK,Total_3_Putts_-_10-15_RANK LAST WEEK,Total_3_Putts_-_10-15_PLAYER NAME,Total_3_Putts_-_10-15_ROUNDS,Total_3_Putts_-_10-15_TOTAL 3 PUTTS 10'-15',Total_3_Putts_-_10-15_TOTAL 3 PUTTS
0,1,1,Robert Gamez,79,9,66
1,2,2,Tom Pernice Jr.,104,7,56
2,T3,T3,Nathan Green,95,6,53
3,T3,T3,Frank Lickliter II,107,6,61
4,T3,T3,Steve Marino,119,6,68
5,T3,T3,Joe Ogilvie,100,6,46
6,T7,T7,Billy Andrade,71,5,42
7,T7,T7,Eric Axley,113,5,49
8,T7,T7,Harrison Frazar,73,5,58
9,T7,T7,Mathias Grönberg,87,5,66
10,T7,T7,Rocco Mediate,87,5,39
11,T7,T7,Sean O'Hair,81,5,37
12,T7,T7,John Senden,93,5,51
13,T7,T7,Kevin Streelman,114,5,61
14,T7,T7,Chris Stroud,81,5,45
15,T7,T7,Mark Wilson,107,5,53
16,T17,T17,Ben Crane,86,4,34
17,T17,T17,Brian Davis,108,4,67
18,T17,T17,Nick Flanagan,89,4,62
19,T17,T17,Robert Garrigus,90,4,63
20,T17,T17,Freddie Jacobson,78,4,32
21,T17,T17,Jerry Kelly,89,4,30
22,T17,T17,Martin Laird,98,4,57
23,T17,T17,Davis Love III,78,4,44
24,T17,T17,John Mallinger,95,4,34
25,T17,T17,Scott McCarron,63,4,42
26,T17,T17,Ryan Moore,72,4,39
27,T17,T17,John Rollins,94,4,57
28,T17,T17,Andres Romero,69,4,29
29,T17,T17,Brett Rumford,72,4,34
30,T17,T17,Charles Warren,79,4,60
31,T17,T17,Nick Watney,96,4,52
32,T17,T17,Mike Weir,88,4,24
33,T34,T34,Tommy Armour III,77,3,46
34,T34,T34,Woody Austin,109,3,52
35,T34,T34,Shane Bertsch,96,3,35
36,T34,T34,Fred Couples,60,3,30
37,T34,T34,Jason Day,81,3,38
38,T34,T34,Todd Demsey,80,3,47
39,T34,T34,Chris DiMarco,87,3,42
40,T34,T34,James Driscoll,85,3,31
41,T34,T34,Kenneth Ferrie,72,3,46
42,T34,T34,Jason Gore,94,3,54
43,T34,T34,Matt Jones,95,3,50
44,T34,T34,Anthony Kim,81,3,33
45,T34,T34,Michael Letzig,88,3,41
46,T34,T34,David Lutterus,59,3,48
47,T34,T34,Will MacKenzie,62,3,36
48,T34,T34,Hunter Mahan,87,3,38
49,T34,T34,Jeff Overton,103,3,53
50,T34,T34,Rod Pampling,83,3,39
51,T34,T34,Tim Petrovic,97,3,55
52,T34,T34,Carl Pettersson,110,3,47
53,T34,T34,Nicholas Thompson,113,3,87
54,T34,T34,David Toms,70,3,27
55,T34,T34,Scott Verplank,82,3,33
56,T34,T34,Camilo Villegas,79,3,27
57,T34,T34,Johnson Wagner,83,3,45
58,T34,T34,Jimmy Walker,73,3,36
59,T34,T34,Bubba Watson,97,3,53
60,T34,T34,Jay Williamson,96,3,56
61,T62,T62,Steve Allan,58,2,37
62,T62,T62,Stuart Appleby,87,2,31
63,T62,T62,Cameron Beckman,87,2,51
64,T62,T62,Mark Calcavecchia,67,2,42
65,T62,T62,Chad Campbell,94,2,50
66,T62,T62,Alex Cejka,75,2,36
67,T62,T62,Stewart Cink,87,2,31
68,T62,T62,Tim Clark,90,2,38
69,T62,T62,Gavin Coles,54,2,22
70,T62,T62,Joe Durant,92,2,78
71,T62,T62,David Duval,51,2,32
72,T62,T62,Bob Estes,90,2,44
73,T62,T62,Carlos Franco,73,2,39
74,T62,T62,Cody Freeman,66,2,34
75,T62,T62,Tommy Gainey,60,2,47
76,T62,T62,Brian Gay,102,2,31
77,T62,T62,Retief Goosen,59,2,22
78,T62,T62,Jeff Gove,50,2,30
79,T62,T62,Bill Haas,99,2,45
80,T62,T62,Dudley Hart,74,2,39
81,T62,T62,Trevor Immelman,70,2,31
82,T62,T62,Lee Janzen,89,2,45
83,T62,T62,Brandt Jobe,52,2,29
84,T62,T62,Richard Johnson,77,2,34
85,T62,T62,Matt Kuchar,88,2,32
86,T62,T62,Justin Leonard,101,2,28
87,T62,T62,Peter Lonard,92,2,49
88,T62,T62,Shigeki Maruyama,50,2,22
89,T62,T62,Billy Mayfair,103,2,59
90,T62,T62,Jon Mills,95,2,54
91,T62,T62,Kevin Na,97,2,51
92,T62,T62,Brenden Pappas,66,2,32
93,T62,T62,Pat Perez,93,2,48
94,T62,T62,Travis Perkins,53,2,30
95,T62,T62,Ted Purdy,68,2,40
96,T62,T62,Brett Quigley,80,2,30
97,T62,T62,Jeff Quinney,87,2,34
98,T62,T62,Rory Sabbatini,77,2,46
99,T62,T62,Patrick Sheehan,124,2,42
100,T62,T62,Heath Slocum,104,2,45
101,T62,T62,Brandt Snedeker,85,2,41
102,T62,T62,Bob Sowards,61,2,28
103,T62,T62,Kevin Stadler,90,2,47
104,T62,T62,Steve Stricker,75,2,26
105,T62,T62,Kyle Thompson,70,2,33
106,T62,T62,Bo Van Pelt,101,2,61
107,T62,T62,Tim Wilkinson,95,2,32
108,T62,T62,Y.E. Yang,89,2,48
109,T110,T110,Michael Allen,91,1,37
110,T110,T110,Robert Allenby,108,1,52
111,T110,T110,Jason Allred,63,1,45
112,T110,T110,Stephen Ames,83,1,27
113,T110,T110,Ryan Armour,87,1,46
114,T110,T110,Aaron Baddeley,76,1,15
115,T110,T110,Briny Baird,113,1,58
116,T110,T110,Rich Beem,90,1,42
117,T110,T110,Justin Bolli,87,1,52
118,T110,T110,Bart Bryant,81,1,37
119,T110,T110,Ángel Cabrera,55,1,23
120,T110,T110,Alejandro Cañizares,52,1,19
121,T110,T110,Daniel Chopra,84,1,19
122,T110,T110,Paul Claxton,63,1,20
123,T110,T110,Chad Collins,72,1,23
124,T110,T110,Ben Curtis,80,1,22
125,T110,T110,Marco Dawson,64,1,21
126,T110,T110,Brad Elder,67,1,24
127,T110,T110,Steve Elkington,84,1,33
128,T110,T110,Steve Flesch,95,1,50
129,T110,T110,Sergio Garcia,72,1,34
130,T110,T110,Paul Goydos,78,1,37
131,T110,T110,Todd Hamilton,92,1,30
132,T110,T110,Mark Hensby,71,1,42
133,T110,T110,Tim Herron,97,1,50
134,T110,T110,Charley Hoffman,94,1,56
135,T110,T110,J.B. Holmes,86,1,47
136,T110,T110,John Huston,56,1,23
137,T110,T110,Dustin Johnson,92,1,36
138,T110,T110,Greg Kraft,63,1,27
139,T110,T110,Cliff Kresge,84,1,43
140,T110,T110,Doug LaBelle II,65,1,24
141,T110,T110,Steve Lowery,74,1,45
142,T110,T110,Jeff Maggert,86,1,57
143,T110,T110,Troy Matteson,94,1,66
144,T110,T110,George McNeill,97,1,60
145,T110,T110,John Merrick,98,1,49
146,T110,T110,Phil Mickelson,80,1,26
147,T110,T110,Jin Park,85,1,39
148,T110,T110,Ian Poulter,51,1,12
149,T110,T110,John Riegger,73,1,45
150,T110,T110,Chris Riley,51,1,16
151,T110,T110,Tom Scherrer,56,1,24
152,T110,T110,Adam Scott,51,1,25
153,T110,T110,Kevin Sutherland,98,1,42
154,T110,T110,D.J. Trahan,94,1,52
155,T110,T110,Omar Uresti,74,1,43
156,T110,T110,Boo Weekley,86,1,54
