,Putting_from_-_10-15_RANK THIS WEEK,Putting_from_-_10-15_RANK LAST WEEK,Putting_from_-_10-15_PLAYER NAME,Putting_from_-_10-15_ROUNDS,Putting_from_-_10-15_% MADE,Putting_from_-_10-15_ATTEMPTS,Putting_from_-_10-15_PUTTS MADE
42,43,43,Tom Lehman,51,32.29,96,31
43,44,44,John Mallinger,95,32.13,249,80
44,45,45,Justin Bolli,87,32.09,215,69
45,46,46,Aaron Baddeley,76,32.08,159,51
46,47,47,Justin Leonard,101,32.06,209,67
47,48,48,Brenden Pappas,66,32.05,156,50
48,49,49,Steve Elkington,84,32.04,206,66
49,50,50,Johnson Wagner,83,32.02,203,65
50,51,51,Jason Gore,94,31.91,257,82
51,52,52,Jonathan Byrd,88,31.88,207,66
52,53,53,Vaughn Taylor,103,31.87,273,87
53,54,54,Cody Freeman,66,31.85,157,50
54,55,55,Kevin Sutherland,98,31.84,267,85
55,56,56,Stuart Appleby,87,31.79,173,55
56,57,57,Gavin Coles,54,31.78,107,34
57,58,58,John Huston,56,31.76,148,47
58,59,59,Anthony Kim,81,31.75,189,60
59,60,60,George McNeill,97,31.71,246,78
60,61,61,Mathew Goggin,91,31.58,209,66
61,T62,T62,Brandt Snedeker,85,31.47,197,62
62,T62,T62,Bob Sowards,61,31.47,143,45
63,64,64,Frank Lickliter II,107,31.34,268,84
64,65,65,Nick Watney,96,31.33,233,73
65,66,66,Tim Clark,90,31.19,202,63
66,67,67,Cameron Beckman,87,31.11,225,70
67,68,68,Steve Allan,58,31.06,132,41
68,T69,T69,Freddie Jacobson,78,30.99,171,53
69,T69,T69,Ryan Moore,72,30.99,171,53
70,71,71,Shane Bertsch,96,30.97,268,83
71,T72,T72,Doug LaBelle II,65,30.94,139,43
72,T72,T72,Jimmy Walker,73,30.94,181,56
73,74,74,John Senden,93,30.91,220,68
74,75,75,Tag Ridings,88,30.8,224,69
75,T76,T76,Jim Furyk,95,30.77,208,64
76,T76,T76,Craig Kanada,65,30.77,182,56
77,T76,T76,Joe Ogilvie,100,30.77,234,72
78,T76,T76,Andres Romero,69,30.77,130,40
79,80,80,Rory Sabbatini,77,30.73,179,55
80,81,81,Davis Love III,78,30.65,186,57
81,82,82,Rich Beem,90,30.6,232,71
82,83,83,Ángel Cabrera,55,30.56,108,33
83,84,84,Tim Herron,97,30.45,243,74
84,85,85,Matt Jones,95,30.37,191,58
85,86,86,Alex Cejka,75,30.3,165,50
86,87,87,Sergio Garcia,72,30.26,152,46
87,88,88,Dean Wilson,109,30.25,238,72
88,89,89,Robert Gamez,79,30.2,202,61
89,90,90,Camilo Villegas,79,30.18,169,51
90,T91,T91,Stephen Ames,83,30.17,179,54
91,T91,T91,Steve Flesch,95,30.17,232,70
92,T91,T91,Steve Marino,119,30.17,295,89
93,94,94,Brett Quigley,80,30.15,199,60
94,T95,T95,Chris DiMarco,87,30.14,219,66
95,T95,T95,Zach Johnson,85,30.14,209,63
96,97,97,Kenneth Ferrie,72,30.11,176,53
97,T98,T98,Billy Andrade,71,30.0,190,57
98,T98,T98,Tommy Armour III,77,30.0,180,54
99,T98,T98,John Riegger,73,30.0,200,60
100,101,101,Nicholas Thompson,113,29.97,297,89
101,102,102,Jim McGovern,75,29.94,177,53
102,103,103,Tom Pernice Jr.,104,29.85,268,80
103,104,104,Chez Reavie,102,29.74,269,80
104,105,105,Jeff Maggert,86,29.73,259,77
105,106,106,Lucas Glover,91,29.69,229,68
106,107,107,Carlos Franco,73,29.63,162,48
107,T108,T108,Patrick Sheehan,124,29.61,304,90
108,T108,T108,Mike Weir,88,29.61,179,53
109,110,110,Marco Dawson,64,29.49,156,46
110,111,111,Chad Campbell,94,29.32,266,78
111,T112,T112,Brad Elder,67,29.29,140,41
112,T112,T112,Lee Janzen,89,29.29,198,58
113,T112,T112,Jesper Parnevik,88,29.29,198,58
114,115,115,Bob Estes,90,29.18,233,68
115,116,116,Bill Haas,99,28.91,256,74
116,117,117,Jason Day,81,28.84,215,62
117,T118,T118,Steve Lowery,74,28.81,177,51
118,T118,T118,Phil Mickelson,80,28.81,177,51
119,120,120,Brandt Jobe,52,28.79,132,38
120,121,121,Padraig Harrington,52,28.74,87,25
121,T122,T122,Shigeki Maruyama,50,28.7,115,33
122,T122,T122,Kevin Stadler,90,28.7,216,62
123,124,124,James Driscoll,85,28.65,185,53
124,125,125,Jin Park,85,28.64,206,59
125,126,126,Kenny Perry,97,28.62,269,77
126,127,127,Michael Allen,91,28.57,238,68
127,128,128,Charley Hoffman,94,28.51,242,69
128,129,129,Mark Calcavecchia,67,28.48,158,45
129,T130,T130,Paul Casey,55,28.46,123,35
130,T130,T130,Ernie Els,51,28.46,123,35
131,T130,T130,Robert Garrigus,90,28.46,246,70
132,133,133,Corey Pavin,69,28.37,141,40
133,134,134,Stephen Leaney,53,28.33,120,34
134,135,135,Briny Baird,113,28.31,219,62
135,136,136,Scott Verplank,82,28.25,177,50
136,137,137,Matt Kuchar,88,28.06,196,55
137,T138,T138,Cliff Kresge,84,28.05,221,62
138,T138,T138,D.J. Trahan,94,28.05,221,62
139,140,140,Fred Couples,60,28.03,132,37
140,141,141,Glen Day,64,28.0,150,42
141,T142,T142,Kevin Streelman,114,27.97,261,73
142,T142,T142,Y.E. Yang,89,27.97,236,66
143,144,144,Paul Goydos,78,27.8,223,62
144,145,145,J.J. Henry,108,27.78,288,80
145,146,146,Sean O'Hair,81,27.68,177,49
146,147,147,Jeff Quinney,87,27.66,188,52
147,148,148,Nick O'Hern,82,27.65,217,60
148,149,149,David Lutterus,59,27.52,149,41
149,150,150,Robert Allenby,108,27.48,262,72
150,151,151,Harrison Frazar,73,27.47,182,50
151,152,152,Vijay Singh,82,27.45,153,42
152,153,153,Jon Mills,95,27.4,219,60
153,154,154,Brad Adamonis,87,27.36,212,58
154,155,155,Ryan Armour,87,27.23,213,58
155,156,156,Rocco Mediate,87,27.18,206,56
156,157,157,Billy Mayfair,103,27.03,259,70
157,158,158,Omar Uresti,74,26.95,167,45
158,159,159,Steve Stricker,75,26.92,156,42
159,160,160,Peter Lonard,92,26.75,228,61
160,161,161,Charlie Wi,97,26.72,247,66
161,162,162,Kyle Thompson,70,26.63,169,45
162,163,163,Alejandro Cañizares,52,26.61,109,29
163,T164,T164,Jerry Kelly,89,26.6,203,54
164,T164,T164,Scott Sterling,89,26.6,203,54
165,166,166,Scott McCarron,63,26.56,128,34
166,167,167,Olin Browne,77,26.49,185,49
167,168,168,John Rollins,94,26.43,227,60
168,169,169,Tom Scherrer,56,26.36,110,29
169,170,170,Troy Matteson,94,26.1,249,65
170,171,171,Ron Whittaker,54,26.09,138,36
171,172,172,Dustin Johnson,92,25.99,227,59
172,173,173,J.P. Hayes,67,25.97,154,40
173,174,174,Charles Howell III,101,25.81,248,64
174,175,175,David Toms,70,25.75,167,43
175,T176,T176,Todd Demsey,80,25.58,172,44
176,T176,T176,Boo Weekley,86,25.58,172,44
177,178,178,Nick Flanagan,89,25.55,227,58
178,179,179,Bubba Watson,97,25.43,232,59
179,180,180,Ted Purdy,68,25.16,155,39
180,181,181,David Duval,51,24.63,134,33
181,182,182,Bart Bryant,81,24.52,155,38
182,183,183,John Merrick,98,23.41,205,48
183,184,184,Travis Perkins,53,23.21,112,26
184,185,185,Chris Stroud,81,23.08,195,45
185,186,186,Jay Williamson,96,23.04,217,50
186,187,187,Heath Slocum,104,22.89,249,57
187,188,188,Jeff Gove,50,22.88,118,27
188,189,189,Rod Pampling,83,22.63,190,43
189,190,190,Joe Durant,92,22.17,230,51
190,191,191,Tommy Gainey,60,22.07,145,32
191,192,192,Will MacKenzie,62,21.85,151,33
192,193,193,Paul Claxton,63,21.8,133,29
193,194,194,Trevor Immelman,70,20.71,140,29
194,195,195,Ben Curtis,80,20.65,155,32
195,196,196,Retief Goosen,59,20.0,115,23
196,197,197,Charles Warren,79,17.95,234,42
