,Putting_from_4_RANK THIS WEEK,Putting_from_4_RANK LAST WEEK,Putting_from_4_PLAYER NAME,Putting_from_4_ROUNDS,Putting_from_4_% MADE,Putting_from_4_ATTEMPTS,Putting_from_4_PUTTS MADE
0,1,1,Jason Day,81,96.45,141,136
1,2,2,Michael Allen,91,95.83,144,138
2,3,3,Jin Park,85,95.74,141,135
3,4,4,James Driscoll,85,95.7,186,178
4,5,5,Daniel Chopra,84,95.62,137,131
5,T6,T6,Ben Curtis,80,95.56,135,129
6,T6,T6,Geoff Ogilvy,65,95.56,90,86
7,8,8,Aaron Baddeley,76,95.42,153,146
8,9,9,Jeff Overton,103,95.31,192,183
9,10,10,Alejandro Cañizares,52,95.24,84,80
10,11,11,Ian Poulter,51,95.18,83,79
11,T12,T12,Nathan Green,95,95.15,227,216
12,T12,T12,Stephen Leaney,53,95.15,103,98
13,T14,T14,Eric Axley,113,95.12,205,195
14,T14,T14,Bubba Watson,97,95.12,164,156
15,16,16,Lee Janzen,89,95.06,162,154
16,17,17,Woody Austin,109,94.61,204,193
17,18,18,Dean Wilson,109,94.51,182,172
18,19,19,Rod Pampling,83,94.41,143,135
19,20,20,Shane Bertsch,96,94.34,159,150
20,21,21,Michael Letzig,88,94.12,153,144
21,22,22,Jason Gore,94,94.06,219,206
22,23,23,Marc Turnesa,87,93.96,149,140
23,24,24,Andres Romero,69,93.91,115,108
24,T25,T25,Brian Gay,102,93.89,180,169
25,T25,T25,Billy Mayfair,103,93.89,180,169
26,T27,T27,Ryuji Imada,80,93.88,147,138
27,T27,T27,Bob Tway,70,93.88,98,92
28,29,29,George McNeill,97,93.85,179,168
29,30,30,Steve Marino,119,93.81,226,212
30,31,31,Tim Petrovic,97,93.71,159,149
31,32,32,Ryan Moore,72,93.62,141,132
32,T33,T33,Brandt Jobe,52,93.59,78,73
33,T33,T33,Parker McLachlin,88,93.59,156,146
34,35,35,Bill Haas,99,93.55,155,145
35,36,36,John Rollins,94,93.51,185,173
36,37,37,Ryan Palmer,69,93.5,123,115
37,38,38,Sean O'Hair,81,93.49,169,158
38,39,39,Phil Mickelson,80,93.44,122,114
39,40,40,Tommy Armour III,77,93.42,152,142
40,41,41,Cliff Kresge,84,93.33,165,154
41,42,42,Kenneth Ferrie,72,93.29,149,139
42,43,43,Zach Johnson,85,93.28,134,125
43,44,44,J.B. Holmes,86,93.24,148,138
44,45,45,Tim Wilkinson,95,93.17,161,150
45,46,46,Ken Duke,116,93.1,203,189
46,47,47,Ángel Cabrera,55,93.07,101,94
47,48,48,Chad Collins,72,92.98,114,106
48,49,49,Joe Ogilvie,100,92.93,198,184
49,50,50,Martin Laird,98,92.89,197,183
50,51,51,Briny Baird,113,92.86,182,169
51,52,52,Vijay Singh,82,92.79,111,103
52,53,53,David Duval,51,92.78,97,90
53,54,54,Mark Wilson,107,92.76,221,205
54,55,55,Matt Jones,95,92.68,164,152
55,56,56,Stephen Ames,83,92.65,136,126
56,57,57,David Toms,70,92.62,122,113
57,58,58,Ben Crane,86,92.59,162,150
58,59,59,Tom Pernice Jr.,104,92.57,202,187
59,60,60,Kenny Perry,97,92.47,186,172
60,61,61,Brandt Snedeker,85,92.35,170,157
61,62,62,Davis Love III,78,92.25,129,119
62,63,63,Mathew Goggin,91,92.17,166,153
63,64,64,Tim Clark,90,92.15,191,176
64,65,65,Charley Hoffman,94,92.12,203,187
65,T66,T66,Pat Perez,93,92.06,189,174
66,T66,T66,Brett Rumford,72,92.06,126,116
67,68,68,Peter Lonard,92,92.05,176,162
68,69,69,Heath Slocum,104,91.94,186,171
69,T70,T70,Bart Bryant,81,91.89,148,136
70,T70,T70,David Lutterus,59,91.89,111,102
