,GIR_Putting_Avg_-__35_RANK THIS WEEK,GIR_Putting_Avg_-__35_RANK LAST WEEK,GIR_Putting_Avg_-__35_PLAYER NAME,GIR_Putting_Avg_-__35_ROUNDS,GIR_Putting_Avg_-__35_% MADE,GIR_Putting_Avg_-__35_ATTEMPTS,GIR_Putting_Avg_-__35_PUTTS MADE
48,T47,T47,Justin Leonard,101,0.48,147,7.0
49,T50,T50,Briny Baird,113,0.47,234,11.0
50,T50,T50,Kenneth Ferrie,72,0.47,149,7.0
51,T50,T50,Nick Flanagan,89,0.47,170,8.0
52,T50,T50,Matt Kuchar,88,0.47,150,7.0
53,T50,T50,Marc Turnesa,87,0.47,170,8.0
54,T55,T55,Bill Haas,99,0.46,216,10.0
55,T55,T55,Ron Whittaker,54,0.46,87,4.0
56,57,57,Ben Crane,86,0.45,155,7.0
57,T58,T58,Ken Duke,116,0.44,206,9.0
58,T58,T58,Craig Kanada,65,0.44,90,4.0
59,T58,T58,Jeff Maggert,86,0.44,159,7.0
60,T58,T58,Brenden Pappas,66,0.44,113,5.0
61,T58,T58,Kevin Streelman,114,0.44,206,9.0
62,T58,T58,Nicholas Thompson,113,0.44,204,9.0
63,T64,T64,Robert Allenby,108,0.43,208,9.0
64,T64,T64,Woody Austin,109,0.43,163,7.0
65,T66,T66,John Huston,56,0.42,95,4.0
66,T66,T66,Kent Jones,68,0.42,119,5.0
67,T66,T66,Steve Marino,119,0.42,237,10.0
68,T66,T66,Tim Petrovic,97,0.42,189,8.0
69,T70,T70,Cameron Beckman,87,0.41,146,6.0
70,T70,T70,Joe Durant,92,0.41,196,8.0
71,T70,T70,Peter Lonard,92,0.41,172,7.0
72,T70,T70,Hunter Mahan,87,0.41,172,7.0
73,T70,T70,Kyle Thompson,70,0.41,98,4.0
74,T75,T75,Olin Browne,77,0.4,149,6.0
75,T75,T75,Martin Laird,98,0.4,224,9.0
76,T75,T75,Tim Wilkinson,95,0.4,173,7.0
77,T78,T78,Alejandro Cañizares,52,0.39,77,3.0
78,T78,T78,Andres Romero,69,0.39,77,3.0
79,T78,T78,Bubba Watson,97,0.39,179,7.0
80,T78,T78,Charlie Wi,97,0.39,206,8.0
81,T82,T82,Dudley Hart,74,0.38,158,6.0
82,T82,T82,Ryan Palmer,69,0.38,104,4.0
83,T82,T82,Carl Pettersson,110,0.38,212,8.0
84,T82,T82,Kevin Sutherland,98,0.38,211,8.0
85,T86,T86,Daniel Chopra,84,0.37,136,5.0
86,T86,T86,Charles Howell III,101,0.37,189,7.0
87,T86,T86,Freddie Jacobson,78,0.37,135,5.0
88,T86,T86,Tom Lehman,51,0.37,81,3.0
89,T86,T86,Bo Van Pelt,101,0.37,218,8.0
90,T91,T91,Brian Davis,108,0.36,195,7.0
91,T91,T91,Robert Gamez,79,0.36,138,5.0
92,T91,T91,Robert Garrigus,90,0.36,196,7.0
93,T91,T91,Michael Letzig,88,0.36,137,5.0
94,T91,T91,Jeff Overton,103,0.36,197,7.0
95,T91,T91,Adam Scott,51,0.36,83,3.0
96,T97,T97,Shane Bertsch,96,0.35,172,6.0
97,T97,T97,Richard Johnson,60,0.35,115,4.0
98,T97,T97,Jimmy Walker,73,0.35,142,5.0
99,T100,T100,Steve Allan,58,0.34,117,4.0
100,T100,T100,Chris DiMarco,87,0.34,148,5.0
101,T100,T100,Jim McGovern,75,0.34,117,4.0
102,T100,T100,Jin Park,85,0.34,145,5.0
103,T100,T100,Patrick Sheehan,124,0.34,206,7.0
104,T100,T100,Johnson Wagner,83,0.34,148,5.0
105,T100,T100,Dean Wilson,109,0.34,204,7.0
106,T107,T107,Sergio Garcia,72,0.33,121,4.0
107,T107,T107,Paul Goydos,78,0.33,120,4.0
108,T109,T109,Mark Calcavecchia,67,0.32,95,3.0
109,T109,T109,Gavin Coles,54,0.32,93,3.0
110,T109,T109,Jason Day,81,0.32,157,5.0
111,T109,T109,Harrison Frazar,73,0.32,126,4.0
112,T109,T109,Charley Hoffman,94,0.32,188,6.0
113,T109,T109,Troy Matteson,94,0.32,222,7.0
114,T109,T109,Rocco Mediate,87,0.32,125,4.0
115,T116,T116,Bart Bryant,81,0.31,160,5.0
116,T116,T116,Carlos Franco,73,0.31,160,5.0
117,T116,T116,Todd Hamilton,92,0.31,163,5.0
118,T116,T116,Richard Johnson,77,0.31,128,4.0
119,120,120,Ted Purdy,68,0.3,133,4.0
120,T121,T121,Ernie Els,51,0.29,70,2.0
121,T121,T121,Tommy Gainey,60,0.29,103,3.0
122,T121,T121,Lucas Glover,91,0.29,171,5.0
123,T121,T121,Trevor Immelman,70,0.29,104,3.0
124,T125,T125,Brandt Jobe,52,0.28,107,3.0
125,T125,T125,Stephen Leaney,53,0.28,109,3.0
126,T125,T125,Chris Stroud,81,0.28,143,4.0
127,T128,T128,Brad Adamonis,87,0.27,187,5.0
128,T128,T128,Jason Allred,63,0.27,110,3.0
129,T128,T128,Todd Demsey,80,0.27,183,5.0
130,T128,T128,Billy Mayfair,103,0.27,220,6.0
131,T128,T128,Kenny Perry,97,0.27,186,5.0
132,T128,T128,Heath Slocum,104,0.27,148,4.0
133,T128,T128,Kevin Stadler,90,0.27,148,4.0
134,T128,T128,Vaughn Taylor,103,0.27,188,5.0
135,T128,T128,Mike Weir,88,0.27,113,3.0
136,T137,T137,Ángel Cabrera,55,0.26,77,2.0
137,T137,T137,Paul Casey,55,0.26,76,2.0
138,T137,T137,Nathan Green,95,0.26,196,5.0
139,T137,T137,Geoff Ogilvy,65,0.26,78,2.0
140,T137,T137,Tom Pernice Jr.,104,0.26,191,5.0
141,T137,T137,Charles Warren,79,0.26,153,4.0
142,T143,T143,Mathias Grönberg,87,0.25,161,4.0
143,T143,T143,J.B. Holmes,86,0.25,162,4.0
144,T143,T143,David Lutterus,59,0.25,118,3.0
145,T143,T143,George McNeill,97,0.25,198,5.0
146,T143,T143,Ryan Moore,72,0.25,120,3.0
147,T148,T148,Jim Furyk,95,0.24,168,4.0
148,T148,T148,Chris Riley,51,0.24,82,2.0
149,T148,T148,John Senden,93,0.24,207,5.0
150,T148,T148,Boo Weekley,86,0.24,168,4.0
151,T152,T152,Tim Clark,90,0.23,128,3.0
152,T152,T152,J.J. Henry,108,0.23,259,6.0
153,T152,T152,Omar Uresti,74,0.23,129,3.0
154,155,155,Joe Ogilvie,100,0.22,179,4.0
155,T156,T156,Tim Herron,97,0.21,192,4.0
156,T156,T156,Sean O'Hair,81,0.21,145,3.0
157,T156,T156,Tag Ridings,88,0.21,189,4.0
158,T159,T159,Tommy Armour III,77,0.2,151,3.0
159,T159,T159,Eric Axley,113,0.2,201,4.0
160,T159,T159,Alex Cejka,75,0.2,98,2.0
161,T159,T159,Cody Freeman,66,0.2,101,2.0
162,T159,T159,Frank Lickliter II,107,0.2,197,4.0
163,T159,T159,Scott Verplank,82,0.2,102,2.0
164,165,165,Brett Rumford,72,0.19,103,2.0
165,T166,T166,Brian Gay,102,0.18,167,3.0
166,T166,T166,Padraig Harrington,52,0.18,57,1.0
167,T166,T166,Brett Quigley,80,0.18,166,3.0
168,T166,T166,Scott Sterling,89,0.18,170,3.0
169,T170,T170,Bob Estes,90,0.16,184,3.0
170,T170,T170,Brandt Snedeker,85,0.16,125,2.0
171,T170,T170,Nick Watney,96,0.16,189,3.0
172,173,173,Chad Collins,72,0.15,130,2.0
173,174,174,Zach Johnson,85,0.14,141,2.0
174,T175,T175,Justin Bolli,87,0.13,159,2.0
175,T175,T175,Lee Janzen,89,0.13,158,2.0
176,T175,T175,Dustin Johnson,92,0.13,150,2.0
177,T175,T175,Parker McLachlin,88,0.13,158,2.0
178,T175,T175,Ian Poulter,51,0.13,79,1.0
179,T180,T180,Jason Gore,94,0.12,170,2.0
180,T180,T180,Shigeki Maruyama,50,0.12,84,1.0
181,T180,T180,Travis Perkins,53,0.12,86,1.0
182,T180,T180,John Rollins,94,0.12,171,2.0
183,T180,T180,D.J. Trahan,94,0.12,166,2.0
184,T185,T185,Mathew Goggin,91,0.11,188,2.0
185,T185,T185,Jon Mills,95,0.11,176,2.0
186,T185,T185,Tom Scherrer,56,0.11,89,1.0
187,188,188,Will MacKenzie,62,0.09,111,1.0
188,T189,T189,Anthony Kim,81,0.08,125,1.0
189,T189,T189,Rod Pampling,83,0.08,127,1.0
190,T191,T191,Stephen Ames,83,0.07,134,1.0
191,T191,T191,Stuart Appleby,87,0.07,141,1.0
192,193,193,Y.E. Yang,89,0.06,168,1.0
193,T194,T194,Paul Claxton,63,0.0,103,
194,T194,T194,Fred Couples,60,0.0,107,
195,T194,T194,Ben Curtis,80,0.0,130,
196,T194,T194,David Duval,51,0.0,74,
