,Putting_from_6_RANK THIS WEEK,Putting_from_6_RANK LAST WEEK,Putting_from_6_PLAYER NAME,Putting_from_6_ROUNDS,Putting_from_6_% MADE,Putting_from_6_ATTEMPTS,Putting_from_6_PUTTS MADE
0,1,1,Marc Turnesa,87,82.89,76,63
1,T2,T2,Padraig Harrington,52,82.86,35,29
2,T2,T2,Dudley Hart,74,82.86,70,58
3,T2,T2,Zach Johnson,85,82.86,70,58
4,5,5,Bob Tway,70,81.97,61,50
5,6,6,Jeff Quinney,87,81.05,95,77
6,7,7,Anthony Kim,81,80.49,82,66
7,8,8,Freddie Jacobson,78,80.28,71,57
8,9,9,Ben Curtis,80,80.0,55,44
9,10,10,Stewart Cink,87,79.17,72,57
10,11,11,Jason Gore,94,78.5,107,84
11,12,12,Ron Whittaker,54,78.33,60,47
12,13,13,Jerry Kelly,89,77.94,68,53
13,14,14,Chris DiMarco,87,77.78,81,63
14,15,15,Carl Pettersson,110,77.68,112,87
15,16,16,Retief Goosen,59,77.36,53,41
16,17,17,Jeff Overton,103,77.06,109,84
17,18,18,Brett Quigley,80,76.92,78,60
18,19,19,John Rollins,94,76.83,82,63
19,20,20,Richard Johnson,77,76.77,99,76
20,21,21,Jason Day,81,76.74,86,66
21,22,22,Tim Wilkinson,95,76.7,103,79
22,23,23,Tom Pernice Jr.,104,76.6,94,72
23,24,24,Shigeki Maruyama,50,76.47,51,39
24,25,25,Ryan Armour,87,76.39,72,55
25,26,26,Charley Hoffman,94,76.36,110,84
26,27,27,Cameron Beckman,87,76.32,76,58
27,28,28,Bob Estes,90,76.25,80,61
28,29,29,Chez Reavie,102,76.19,105,80
29,30,30,Woody Austin,109,76.11,113,86
30,31,31,K.J. Choi,74,75.71,70,53
31,32,32,Ian Poulter,51,75.61,41,31
32,33,33,Ryan Palmer,69,75.58,86,65
33,34,34,Greg Kraft,63,75.56,45,34
34,35,35,Kyle Thompson,70,75.51,49,37
35,36,36,Tim Herron,97,75.49,102,77
36,37,37,James Driscoll,85,75.47,106,80
37,38,38,Ben Crane,86,75.34,73,55
38,39,39,Jon Mills,95,75.29,85,64
39,T40,T40,Stephen Ames,83,75.0,68,51
40,T40,T40,Brian Davis,108,75.0,124,93
41,T40,T40,Jesper Parnevik,88,75.0,80,60
42,43,43,Chad Collins,72,74.63,67,50
43,44,44,Tom Scherrer,56,74.51,51,38
44,45,45,Robert Garrigus,90,74.47,94,70
45,46,46,John Huston,56,74.42,43,32
46,47,47,Ángel Cabrera,55,74.29,35,26
47,48,48,Doug LaBelle II,65,74.24,66,49
48,49,49,Shane Bertsch,96,74.19,93,69
49,50,50,Kevin Sutherland,98,74.16,89,66
50,51,51,Steve Stricker,75,74.14,58,43
51,52,52,Richard Johnson,60,74.07,54,40
52,53,53,Craig Kanada,65,74.0,50,37
53,54,54,Alejandro Cañizares,52,73.91,46,34
54,55,55,Peter Lonard,92,73.68,76,56
55,56,56,Nick O'Hern,82,73.61,72,53
56,57,57,Michael Allen,91,73.49,83,61
57,58,58,Chad Campbell,94,73.47,98,72
58,T59,T59,David Duval,51,73.17,41,30
59,T59,T59,Matt Kuchar,88,73.17,82,60
60,T59,T59,Brenden Pappas,66,73.17,82,60
61,62,62,Brandt Snedeker,85,73.13,67,49
62,63,63,John Merrick,98,72.83,92,67
63,64,64,Pat Perez,93,72.73,77,56
64,65,65,Tommy Armour III,77,72.46,69,50
65,66,66,Y.E. Yang,89,72.12,104,75
66,67,67,Phil Mickelson,80,72.06,68,49
67,68,68,Bo Van Pelt,101,72.03,118,85
68,69,69,Stuart Appleby,87,71.91,89,64
69,T70,T70,Carlos Franco,73,71.83,71,51
70,T70,T70,Justin Leonard,101,71.83,71,51
71,72,72,Brian Gay,102,71.76,85,61
72,73,73,Frank Lickliter II,107,71.74,92,66
73,74,74,Aaron Baddeley,76,71.7,53,38
74,75,75,Joe Ogilvie,100,71.57,102,73
75,T76,T76,Rory Sabbatini,77,71.43,70,50
76,T76,T76,Vijay Singh,82,71.43,84,60
77,T76,T76,Mark Wilson,107,71.43,126,90
78,79,79,Ryan Moore,72,71.21,66,47
79,80,80,Stephen Leaney,53,71.15,52,37
80,81,81,John Mallinger,95,71.13,97,69
81,82,82,Jeff Maggert,86,71.0,100,71
82,T83,T83,Cody Freeman,66,70.89,79,56
83,T83,T83,Paul Goydos,78,70.89,79,56
84,85,85,Mike Weir,88,70.83,72,51
85,86,86,Vaughn Taylor,103,70.75,106,75
86,87,87,Corey Pavin,69,70.59,68,48
87,88,88,Bob Sowards,61,70.37,54,38
88,89,89,Nathan Green,95,70.34,118,83
89,90,90,Travis Perkins,53,70.31,64,45
90,T91,T91,Hunter Mahan,87,70.27,74,52
91,T91,T91,Tag Ridings,88,70.27,111,78
92,93,93,Patrick Sheehan,124,70.18,114,80
93,94,94,Mathew Goggin,91,70.13,77,54
94,95,95,Jay Williamson,96,70.11,87,61
95,T96,T96,Todd Hamilton,92,70.0,90,63
96,T96,T96,Brett Rumford,72,70.0,70,49
97,98,98,Marco Dawson,64,69.86,73,51
98,99,99,Jason Allred,63,69.84,63,44
99,T100,T100,David Lutterus,59,69.81,53,37
100,T100,T100,Scott McCarron,63,69.81,53,37
101,102,102,Charlie Wi,97,69.77,86,60
102,103,103,Kenneth Ferrie,72,69.74,76,53
103,T104,T104,Brad Adamonis,87,69.7,66,46
104,T104,T104,Parker McLachlin,88,69.7,99,69
105,T104,T104,John Riegger,73,69.7,66,46
106,107,107,Ryuji Imada,80,69.66,89,62
107,108,108,J.J. Henry,108,69.61,102,71
108,T109,T109,Eric Axley,113,69.57,115,80
109,T109,T109,Ken Duke,116,69.57,115,80
110,111,111,Mark Hensby,71,69.51,82,57
111,112,112,Steve Flesch,95,69.33,75,52
112,T113,T113,Robert Allenby,108,69.23,91,63
113,T113,T113,Steve Elkington,84,69.23,91,63
114,T115,T115,Kevin Stadler,90,69.05,84,58
115,T115,T115,Boo Weekley,86,69.05,84,58
116,117,117,Chris Riley,51,68.89,45,31
117,T118,T118,Brad Elder,67,68.85,61,42
118,T118,T118,Chris Stroud,81,68.85,61,42
119,120,120,Gavin Coles,54,68.75,32,22
120,121,121,Nicholas Thompson,113,68.66,134,92
121,T122,T122,Paul Claxton,63,68.63,51,35
122,T122,T122,Will MacKenzie,62,68.63,51,35
123,124,124,Jimmy Walker,73,68.57,70,48
124,125,125,Camilo Villegas,79,68.49,73,50
125,126,126,Jeff Gove,50,68.42,38,26
126,127,127,Martin Laird,98,68.27,104,71
127,128,128,Justin Bolli,87,68.25,63,43
128,129,129,Lee Janzen,89,68.0,100,68
129,130,130,Briny Baird,113,67.96,103,70
130,131,131,Trevor Immelman,70,67.86,56,38
131,132,132,Sean O'Hair,81,67.74,93,63
132,133,133,Dean Wilson,109,67.59,108,73
133,134,134,Tom Lehman,51,67.57,37,25
134,135,135,Tim Clark,90,67.53,77,52
135,136,136,Steve Lowery,74,67.39,92,62
136,137,137,Steve Allan,58,67.31,52,35
137,138,138,Scott Sterling,89,67.14,70,47
138,139,139,Rich Beem,90,67.11,76,51
139,140,140,Heath Slocum,104,67.09,79,53
140,141,141,Matt Jones,95,67.06,85,57
141,142,142,John Senden,93,67.05,88,59
142,143,143,Kenny Perry,97,66.97,109,73
143,144,144,Jim Furyk,95,66.67,72,48
144,145,145,Jonathan Byrd,88,66.3,92,61
145,146,146,Glen Day,64,66.04,53,35
146,147,147,Tommy Gainey,60,65.96,47,31
147,T148,T148,Daniel Chopra,84,65.91,88,58
148,T148,T148,Charles Howell III,101,65.91,88,58
149,150,150,Todd Demsey,80,65.88,85,56
150,151,151,Johnson Wagner,83,65.82,79,52
151,152,152,Charles Warren,79,65.56,90,59
152,153,153,Nick Watney,96,65.55,119,78
153,154,154,Andres Romero,69,65.52,58,38
154,155,155,Troy Matteson,94,65.45,110,72
155,156,156,Kevin Na,97,65.31,98,64
156,157,157,J.B. Holmes,86,65.06,83,54
157,158,158,Alex Cejka,75,65.0,60,39
158,159,159,Mark Calcavecchia,67,64.81,54,35
159,T160,T160,Steve Marino,119,64.71,102,66
160,T160,T160,Rocco Mediate,87,64.71,68,44
161,T162,T162,Bart Bryant,81,64.63,82,53
162,T162,T162,Joe Durant,92,64.63,82,53
163,164,164,Ted Purdy,68,64.38,73,47
164,165,165,Bubba Watson,97,64.37,87,56
165,T166,T166,Olin Browne,77,64.29,70,45
166,T166,T166,Davis Love III,78,64.29,70,45
167,168,168,Mathias Grönberg,87,64.13,92,59
168,169,169,Lucas Glover,91,64.04,89,57
169,170,170,Cliff Kresge,84,64.0,75,48
170,171,171,Billy Mayfair,103,63.89,108,69
171,172,172,Billy Andrade,71,63.75,80,51
172,T173,T173,Sergio Garcia,72,63.64,55,35
173,T173,T173,Brandt Jobe,52,63.64,55,35
174,T173,T173,George McNeill,97,63.64,110,70
175,T173,T173,Geoff Ogilvy,65,63.64,55,35
176,177,177,Fred Couples,60,63.41,41,26
177,178,178,Michael Letzig,88,63.1,84,53
178,179,179,Jin Park,85,63.01,73,46
179,180,180,Dustin Johnson,92,62.96,81,51
180,181,181,Ernie Els,51,62.5,40,25
181,182,182,Kevin Streelman,114,62.26,106,66
182,183,183,D.J. Trahan,94,62.2,82,51
183,184,184,Harrison Frazar,73,61.33,75,46
184,185,185,Bill Haas,99,61.18,85,52
185,186,186,Adam Scott,51,60.53,38,23
186,187,187,Kent Jones,68,60.38,53,32
187,188,188,Nick Flanagan,89,60.23,88,53
188,T189,T189,Paul Casey,55,60.0,35,21
189,T189,T189,Rod Pampling,83,60.0,80,48
190,191,191,Scott Verplank,82,59.65,57,34
191,192,192,Tim Petrovic,97,59.49,79,47
192,193,193,Robert Gamez,79,59.48,116,69
193,194,194,J.P. Hayes,67,58.67,75,44
194,195,195,Jim McGovern,75,56.9,58,33
195,196,196,Omar Uresti,74,54.67,75,41
196,197,197,David Toms,70,52.54,59,31
