,2-Putts_per_Round_RANK THIS WEEK,2-Putts_per_Round_RANK LAST WEEK,2-Putts_per_Round_PLAYER NAME,2-Putts_per_Round_ROUNDS,2-Putts_per_Round_AVG,2-Putts_per_Round_TOTAL 2 PUTTS,2-Putts_per_Round_TOTAL ROUNDS
39,T37,T37,Rocco Mediate,87,10.43,907,87
40,T41,T41,Stephen Ames,83,10.41,854,82
41,T41,T41,D.J. Trahan,94,10.41,979,94
42,T43,T43,Will MacKenzie,62,10.4,645,62
43,T43,T43,Brett Quigley,80,10.4,832,80
44,45,45,Jeff Maggert,86,10.37,892,86
45,46,46,Jason Gore,94,10.36,974,94
46,T47,T47,Fred Couples,60,10.35,621,60
47,T47,T47,Rod Pampling,83,10.35,828,80
48,49,49,Kenny Perry,97,10.32,1001,97
49,50,50,Adam Scott,51,10.29,504,49
50,51,51,Jason Day,81,10.28,833,81
51,T52,T52,J.P. Hayes,67,10.27,688,67
52,T52,T52,Pat Perez,93,10.27,945,92
53,54,54,Scott Verplank,82,10.26,831,81
54,55,55,Chris DiMarco,87,10.25,892,87
55,56,56,Mark Wilson,107,10.24,1096,107
56,T57,T57,David Duval,51,10.22,521,51
57,T57,T57,Rory Sabbatini,77,10.22,777,76
58,T59,T59,Geoff Ogilvy,65,10.2,653,64
59,T59,T59,Charlie Wi,97,10.2,989,97
60,T59,T59,Y.E. Yang,89,10.2,908,89
61,T62,T62,Paul Goydos,78,10.19,795,78
62,T62,T62,Davis Love III,78,10.19,795,78
63,T62,T62,Nick O'Hern,82,10.19,815,80
64,T65,T65,Ken Duke,116,10.18,1181,116
65,T65,T65,Justin Leonard,101,10.18,967,95
66,T67,T67,Cliff Kresge,84,10.17,854,84
67,T67,T67,Brandt Snedeker,85,10.17,854,84
68,T69,T69,Brad Adamonis,87,10.16,884,87
69,T69,T69,Charley Hoffman,94,10.16,955,94
70,T69,T69,Bo Van Pelt,101,10.16,1026,101
71,T72,T72,Billy Andrade,71,10.15,721,71
72,T72,T72,Mark Hensby,71,10.15,721,71
73,74,74,Shane Bertsch,96,10.14,973,96
74,75,75,Ernie Els,51,10.12,506,50
75,76,76,Joe Durant,92,10.11,930,92
76,T77,T77,Ryan Armour,87,10.1,879,87
77,T77,T77,Jerry Kelly,89,10.1,889,88
78,T77,T77,Tag Ridings,88,10.1,889,88
79,T77,T77,Camilo Villegas,79,10.1,788,78
80,81,81,Chris Stroud,81,10.09,817,81
81,T82,T82,Robert Gamez,79,10.08,796,79
82,T82,T82,Jeff Gove,50,10.08,504,50
83,T82,T82,Scott Sterling,89,10.08,897,89
84,T85,T85,Bill Haas,99,10.07,997,99
85,T85,T85,Steve Marino,119,10.07,1198,119
86,T87,T87,Mark Calcavecchia,67,10.05,663,66
87,T87,T87,Retief Goosen,59,10.05,583,58
88,T87,T87,Jay Williamson,96,10.05,965,96
89,T90,T90,Steve Stricker,75,10.04,723,72
90,T90,T90,Vaughn Taylor,103,10.04,1034,103
91,92,92,Frank Lickliter II,107,10.03,1073,107
92,T93,T93,Ben Crane,86,10.02,862,86
93,T93,T93,Steve Flesch,95,10.02,952,95
94,T93,T93,Mike Weir,88,10.02,872,87
95,T96,T96,Ted Purdy,68,10.01,681,68
96,T96,T96,John Rollins,94,10.01,941,94
97,98,98,Ian Poulter,51,10.0,490,49
98,99,99,J.B. Holmes,86,9.99,849,85
99,T100,T100,Scott McCarron,63,9.98,629,63
100,T100,T100,Carl Pettersson,110,9.98,1098,110
101,T102,T102,Briny Baird,113,9.96,1125,113
102,T102,T102,Freddie Jacobson,78,9.96,777,78
103,T102,T102,Phil Mickelson,80,9.96,777,78
104,T105,T105,Aaron Baddeley,76,9.95,726,73
105,T105,T105,Todd Demsey,80,9.95,796,80
106,T105,T105,Peter Lonard,92,9.95,915,92
107,T105,T105,Chez Reavie,102,9.95,1015,102
108,109,109,Anthony Kim,81,9.93,804,81
109,T110,T110,Tim Clark,90,9.92,883,89
110,T110,T110,Jim McGovern,75,9.92,744,75
111,112,112,Nick Flanagan,89,9.91,882,89
112,113,113,John Merrick,98,9.9,970,98
113,T114,T114,Jonathan Byrd,88,9.89,841,85
114,T114,T114,Brian Davis,108,9.89,1068,108
115,T116,T116,John Huston,56,9.88,553,56
116,T116,T116,Ryuji Imada,80,9.88,790,80
117,T116,T116,Tom Lehman,51,9.88,504,51
118,T119,T119,Justin Bolli,87,9.86,858,87
119,T119,T119,James Driscoll,85,9.86,838,85
120,T119,T119,Tom Pernice Jr.,104,9.86,1025,104
121,T122,T122,Ben Curtis,80,9.85,788,80
122,T122,T122,Dean Wilson,109,9.85,1074,109
123,124,124,Paul Claxton,63,9.84,620,63
124,125,125,Jeff Overton,103,9.83,1013,103
125,T126,T126,Richard Johnson,60,9.82,589,60
126,T126,T126,Steve Lowery,74,9.82,727,74
127,T126,T126,Ryan Moore,72,9.82,707,72
128,129,129,Jon Mills,95,9.8,931,95
129,130,130,Kyle Thompson,70,9.77,684,70
130,131,131,Stuart Appleby,87,9.75,819,84
131,T132,T132,John Riegger,73,9.74,711,73
132,T132,T132,Kevin Streelman,114,9.74,1110,114
133,134,134,Parker McLachlin,88,9.7,854,88
134,T135,T135,Tommy Armour III,77,9.69,746,77
135,T135,T135,John Mallinger,95,9.69,921,95
136,T135,T135,Jeff Quinney,87,9.69,843,87
137,T138,T138,Michael Letzig,88,9.68,852,88
138,T138,T138,Kevin Na,97,9.68,939,97
139,T138,T138,Omar Uresti,74,9.68,716,74
140,141,141,Cody Freeman,66,9.67,638,66
141,142,142,Daniel Chopra,84,9.65,801,83
142,T143,T143,Alex Cejka,75,9.64,723,75
143,T143,T143,Martin Laird,98,9.64,945,98
144,T143,T143,Andres Romero,69,9.64,646,67
145,146,146,Johnson Wagner,83,9.63,799,83
146,147,147,Carlos Franco,73,9.62,702,73
147,148,148,Stephen Leaney,53,9.6,509,53
148,T149,T149,Kent Jones,68,9.59,652,68
149,T149,T149,Matt Kuchar,88,9.59,844,88
150,T149,T149,Kevin Stadler,90,9.59,863,90
151,152,152,Ron Whittaker,54,9.56,516,54
152,T153,T153,Lee Janzen,89,9.54,849,89
153,T153,T153,Matt Jones,95,9.54,906,95
154,T155,T155,Jin Park,85,9.52,809,85
155,T155,T155,Tim Wilkinson,95,9.52,904,95
156,157,157,Brett Rumford,72,9.5,684,72
157,158,158,Marc Turnesa,87,9.48,825,87
158,T159,T159,Glen Day,64,9.47,606,64
159,T159,T159,Patrick Sheehan,124,9.47,1174,124
160,161,161,Brad Elder,67,9.46,634,67
161,T162,T162,Mathias Grönberg,87,9.45,822,87
162,T162,T162,Tim Herron,97,9.45,917,97
163,T162,T162,Joe Ogilvie,100,9.45,945,100
164,T165,T165,Harrison Frazar,73,9.44,689,73
165,T165,T165,Bob Sowards,61,9.44,576,61
166,167,167,Eric Axley,113,9.42,1064,113
167,168,168,Doug LaBelle II,65,9.38,610,65
168,T169,T169,Cameron Beckman,87,9.34,813,87
169,T169,T169,Padraig Harrington,52,9.34,467,50
170,T169,T169,Dudley Hart,74,9.34,691,74
171,172,172,Kenneth Ferrie,72,9.33,672,72
172,T173,T173,Nathan Green,95,9.32,885,95
173,T173,T173,Travis Perkins,53,9.32,494,53
174,T173,T173,Tom Scherrer,56,9.32,522,56
175,T176,T176,Richard Johnson,77,9.31,717,77
176,T176,T176,Nicholas Thompson,113,9.31,1052,113
177,178,178,Craig Kanada,65,9.26,602,65
178,179,179,David Lutterus,59,9.2,543,59
179,180,180,Jimmy Walker,73,9.12,666,73
180,181,181,Ryan Palmer,69,9.1,628,69
181,182,182,Brenden Pappas,66,9.09,600,66
182,183,183,Steve Allan,58,9.05,525,58
183,184,184,Chad Collins,72,9.04,651,72
184,185,185,Tommy Gainey,60,9.02,541,60
185,186,186,Shigeki Maruyama,50,9.0,450,50
186,T187,T187,Brian Gay,102,8.98,916,102
187,T187,T187,Jesper Parnevik,88,8.98,790,88
188,T187,T187,Tim Petrovic,97,8.98,871,97
189,190,190,Jason Allred,63,8.95,564,63
190,191,191,Bob Tway,70,8.87,621,70
191,192,192,Marco Dawson,64,8.83,565,64
192,193,193,Gavin Coles,54,8.81,476,54
193,194,194,Corey Pavin,69,8.74,603,69
194,195,195,Alejandro Cañizares,52,8.54,444,52
195,196,196,Greg Kraft,63,8.44,532,63
196,197,197,Chris Riley,51,8.29,423,51
