,3-Putt_Avoidance_-_Inside_5_RANK THIS WEEK,3-Putt_Avoidance_-_Inside_5_RANK LAST WEEK,3-Putt_Avoidance_-_Inside_5_PLAYER NAME,3-Putt_Avoidance_-_Inside_5_ROUNDS,3-Putt_Avoidance_-_Inside_5_%,3-Putt_Avoidance_-_Inside_5_TOTAL 3 PUTTS,3-Putt_Avoidance_-_Inside_5_ATTEMPTS,3-Putt_Avoidance_-_Inside_5_2 PUTT OR BETTER %
44,T1,T1,Retief Goosen,59,0.0,,178,100.0
45,T1,T1,Jason Gore,94,0.0,,305,100.0
46,T1,T1,Jeff Gove,50,0.0,,170,100.0
47,T1,T1,Paul Goydos,78,0.0,,265,100.0
48,T1,T1,Mathias Grönberg,87,0.0,,302,100.0
49,T1,T1,Todd Hamilton,92,0.0,,263,100.0
50,T1,T1,Padraig Harrington,52,0.0,,171,100.0
51,T1,T1,Dudley Hart,74,0.0,,260,100.0
52,T1,T1,J.P. Hayes,67,0.0,,251,100.0
53,T1,T1,J.J. Henry,108,0.0,,305,100.0
54,T1,T1,Mark Hensby,71,0.0,,241,100.0
55,T1,T1,Tim Herron,97,0.0,,349,100.0
56,T1,T1,J.B. Holmes,86,0.0,,278,100.0
57,T1,T1,John Huston,56,0.0,,158,100.0
58,T1,T1,Ryuji Imada,80,0.0,,287,100.0
59,T1,T1,Trevor Immelman,70,0.0,,209,100.0
60,T1,T1,Freddie Jacobson,78,0.0,,250,100.0
61,T1,T1,Lee Janzen,89,0.0,,287,100.0
62,T1,T1,Brandt Jobe,52,0.0,,161,100.0
63,T1,T1,Richard Johnson,77,0.0,,290,100.0
64,T1,T1,Zach Johnson,85,0.0,,248,100.0
65,T1,T1,Richard Johnson,60,0.0,,150,100.0
66,T1,T1,Dustin Johnson,92,0.0,,329,100.0
67,T1,T1,Kent Jones,68,0.0,,193,100.0
68,T1,T1,Craig Kanada,65,0.0,,214,100.0
69,T1,T1,Anthony Kim,81,0.0,,257,100.0
70,T1,T1,Greg Kraft,63,0.0,,215,100.0
71,T1,T1,Doug LaBelle II,65,0.0,,182,100.0
72,T1,T1,Martin Laird,98,0.0,,319,100.0
73,T1,T1,Stephen Leaney,53,0.0,,160,100.0
74,T1,T1,Tom Lehman,51,0.0,,158,100.0
75,T1,T1,Justin Leonard,101,0.0,,265,100.0
76,T1,T1,Michael Letzig,88,0.0,,302,100.0
77,T1,T1,Frank Lickliter II,107,0.0,,399,100.0
78,T1,T1,Peter Lonard,92,0.0,,322,100.0
79,T1,T1,Davis Love III,78,0.0,,256,100.0
80,T1,T1,Steve Lowery,74,0.0,,268,100.0
81,T1,T1,Hunter Mahan,87,0.0,,220,100.0
82,T1,T1,John Mallinger,95,0.0,,365,100.0
83,T1,T1,Steve Marino,119,0.0,,369,100.0
84,T1,T1,Shigeki Maruyama,50,0.0,,169,100.0
85,T1,T1,Troy Matteson,94,0.0,,310,100.0
86,T1,T1,Scott McCarron,63,0.0,,209,100.0
87,T1,T1,Jim McGovern,75,0.0,,213,100.0
88,T1,T1,Parker McLachlin,88,0.0,,298,100.0
89,T1,T1,Rocco Mediate,87,0.0,,271,100.0
90,T1,T1,John Merrick,98,0.0,,286,100.0
91,T1,T1,Jon Mills,95,0.0,,293,100.0
92,T1,T1,Sean O'Hair,81,0.0,,246,100.0
93,T1,T1,Nick O'Hern,82,0.0,,291,100.0
94,T1,T1,Joe Ogilvie,100,0.0,,350,100.0
95,T1,T1,Jeff Overton,103,0.0,,339,100.0
96,T1,T1,Ryan Palmer,69,0.0,,209,100.0
97,T1,T1,Jin Park,85,0.0,,260,100.0
98,T1,T1,Corey Pavin,69,0.0,,227,100.0
99,T1,T1,Pat Perez,93,0.0,,304,100.0
100,T1,T1,Travis Perkins,53,0.0,,158,100.0
101,T1,T1,Tom Pernice Jr.,104,0.0,,409,100.0
102,T1,T1,Kenny Perry,97,0.0,,321,100.0
103,T1,T1,Ian Poulter,51,0.0,,149,100.0
104,T1,T1,Chez Reavie,102,0.0,,344,100.0
105,T1,T1,Tag Ridings,88,0.0,,302,100.0
106,T1,T1,John Riegger,73,0.0,,241,100.0
107,T1,T1,Chris Riley,51,0.0,,186,100.0
108,T1,T1,John Rollins,94,0.0,,304,100.0
109,T1,T1,Brett Rumford,72,0.0,,256,100.0
110,T1,T1,Tom Scherrer,56,0.0,,169,100.0
111,T1,T1,Adam Scott,51,0.0,,155,100.0
112,T1,T1,Patrick Sheehan,124,0.0,,401,100.0
113,T1,T1,Vijay Singh,82,0.0,,256,100.0
114,T1,T1,Heath Slocum,104,0.0,,307,100.0
115,T1,T1,Brandt Snedeker,85,0.0,,273,100.0
116,T1,T1,Bob Sowards,61,0.0,,192,100.0
117,T1,T1,Kevin Stadler,90,0.0,,267,100.0
118,T1,T1,Kevin Streelman,114,0.0,,360,100.0
119,T1,T1,Steve Stricker,75,0.0,,241,100.0
120,T1,T1,Kevin Sutherland,98,0.0,,313,100.0
121,T1,T1,Kyle Thompson,70,0.0,,215,100.0
122,T1,T1,Nicholas Thompson,113,0.0,,374,100.0
123,T1,T1,David Toms,70,0.0,,225,100.0
124,T1,T1,Marc Turnesa,87,0.0,,295,100.0
125,T1,T1,Bob Tway,70,0.0,,221,100.0
126,T1,T1,Omar Uresti,74,0.0,,264,100.0
127,T1,T1,Johnson Wagner,83,0.0,,264,100.0
128,T1,T1,Jimmy Walker,73,0.0,,238,100.0
129,T1,T1,Charles Warren,79,0.0,,266,100.0
130,T1,T1,Nick Watney,96,0.0,,319,100.0
131,T1,T1,Bubba Watson,97,0.0,,321,100.0
132,T1,T1,Ron Whittaker,54,0.0,,123,100.0
133,T1,T1,Charlie Wi,97,0.0,,346,100.0
134,T1,T1,Jay Williamson,96,0.0,,266,100.0
135,T1,T1,Dean Wilson,109,0.0,,323,100.0
136,T1,T1,Mark Wilson,107,0.0,,370,100.0
137,138,138,Nathan Green,95,0.26,1.0,392,99.7
138,T139,T139,Bill Haas,99,0.28,1.0,354,99.7
139,T139,T139,Matt Jones,95,0.28,1.0,361,99.7
140,T139,T139,Billy Mayfair,103,0.28,1.0,356,99.7
141,T142,T142,Jonathan Byrd,88,0.3,1.0,331,99.7
142,T142,T142,Charles Howell III,101,0.3,1.0,337,99.7
143,T142,T142,Bo Van Pelt,101,0.3,1.0,329,99.7
144,145,145,Tim Petrovic,97,0.31,1.0,325,99.6
145,146,146,Tim Wilkinson,95,0.32,1.0,312,99.6
146,T147,T147,Mathew Goggin,91,0.33,1.0,299,99.6
147,T147,T147,Jesper Parnevik,88,0.33,1.0,304,99.6
148,T149,T149,Michael Allen,91,0.34,1.0,291,99.6
149,T149,T149,Todd Demsey,80,0.34,1.0,292,99.6
150,T149,T149,Robert Garrigus,90,0.34,1.0,298,99.6
151,T149,T149,Jeff Quinney,87,0.34,1.0,293,99.6
152,T153,T153,Rich Beem,90,0.35,1.0,282,99.6
153,T153,T153,John Senden,93,0.35,1.0,285,99.6
154,T153,T153,Mike Weir,88,0.35,1.0,282,99.6
155,T153,T153,Y.E. Yang,89,0.35,1.0,289,99.6
156,T157,T157,Bart Bryant,81,0.36,1.0,280,99.6
157,T157,T157,Chris DiMarco,87,0.36,1.0,276,99.6
158,T157,T157,Matt Kuchar,88,0.36,1.0,280,99.6
159,T157,T157,Rod Pampling,83,0.36,1.0,275,99.6
160,161,161,Cliff Kresge,84,0.37,1.0,268,99.6
161,T162,T162,Robert Gamez,79,0.38,1.0,261,99.6
162,T162,T162,Jeff Maggert,86,0.38,1.0,264,99.6
163,T162,T162,Camilo Villegas,79,0.38,1.0,261,99.6
164,165,165,Ryan Moore,72,0.39,1.0,255,99.6
165,T166,T166,Justin Bolli,87,0.4,1.0,252,99.6
166,T166,T166,Scott Sterling,89,0.4,1.0,253,99.6
167,168,168,Phil Mickelson,80,0.41,1.0,243,99.5
168,169,169,Steve Elkington,84,0.43,1.0,234,99.5
169,T170,T170,Alex Cejka,75,0.44,1.0,225,99.5
170,T170,T170,Chris Stroud,81,0.44,1.0,226,99.5
171,T172,T172,Ted Purdy,68,0.45,1.0,222,99.5
172,T172,T172,Rory Sabbatini,77,0.45,1.0,223,99.5
173,174,174,Fred Couples,60,0.49,1.0,203,99.5
174,175,175,David Lutterus,59,0.5,1.0,199,99.5
175,176,176,Andres Romero,69,0.52,1.0,194,99.4
176,177,177,Paul Claxton,63,0.54,1.0,185,99.4
177,178,178,Vaughn Taylor,103,0.56,2.0,354,99.4
178,179,179,Tommy Gainey,60,0.6,1.0,166,99.4
179,T180,T180,Alejandro Cañizares,52,0.62,1.0,162,99.3
180,T180,T180,Charley Hoffman,94,0.62,2.0,323,99.3
181,182,182,George McNeill,97,0.63,2.0,318,99.3
182,T183,T183,Nick Flanagan,89,0.65,2.0,308,99.3
183,T183,T183,D.J. Trahan,94,0.65,2.0,306,99.3
184,185,185,Jerry Kelly,89,0.69,2.0,291,99.3
185,T186,T186,Chad Campbell,94,0.7,2.0,287,99.3
186,T186,T186,David Duval,51,0.7,1.0,142,99.3
187,188,188,Scott Verplank,82,0.75,2.0,268,99.2
188,189,189,Joe Durant,92,0.76,2.0,262,99.2
189,190,190,Kevin Na,97,0.78,3.0,384,99.2
190,191,191,Carl Pettersson,110,0.84,3.0,356,99.1
191,192,192,Will MacKenzie,62,0.9,2.0,223,99.1
192,193,193,Brenden Pappas,66,0.95,2.0,210,99.0
193,194,194,Mark Calcavecchia,67,0.99,2.0,203,99.0
194,195,195,Boo Weekley,86,1.01,2.0,198,98.9
195,196,196,Geoff Ogilvy,65,1.08,2.0,186,98.9
196,197,197,Brett Quigley,80,1.11,3.0,270,98.8
