,Putting_from_-_20-25_RANK THIS WEEK,Putting_from_-_20-25_RANK LAST WEEK,Putting_from_-_20-25_PLAYER NAME,Putting_from_-_20-25_ROUNDS,Putting_from_-_20-25_% MADE,Putting_from_-_20-25_ATTEMPTS,Putting_from_-_20-25_PUTTS MADE
56,57,57,Tom Pernice Jr.,104,13.67,139,19
57,58,58,Aaron Baddeley,76,13.64,88,12
58,59,59,Anthony Kim,81,13.58,81,11
59,60,60,John Huston,56,13.51,74,10
60,61,61,Mark Wilson,107,13.5,163,22
61,62,62,Steve Marino,119,13.48,141,19
62,T63,T63,Steve Elkington,84,13.43,134,18
63,T63,T63,Mathew Goggin,91,13.43,134,18
64,65,65,Brenden Pappas,66,13.41,82,11
65,66,66,Billy Andrade,71,13.4,97,13
66,67,67,Charlie Wi,97,13.39,127,17
67,68,68,Steve Stricker,75,13.33,75,10
68,69,69,Chez Reavie,102,13.24,136,18
69,70,70,Corey Pavin,69,13.16,76,10
70,71,71,Kenneth Ferrie,72,13.13,99,13
71,72,72,Kevin Sutherland,98,13.1,145,19
72,73,73,Mathias Grönberg,87,13.08,130,17
73,74,74,Dudley Hart,74,13.04,115,15
74,75,75,Cameron Beckman,87,13.01,123,16
75,T76,T76,Davis Love III,78,12.9,93,12
76,T76,T76,Jon Mills,95,12.9,124,16
77,T78,T78,Tommy Gainey,60,12.82,78,10
78,T78,T78,Phil Mickelson,80,12.82,78,10
79,80,80,Y.E. Yang,89,12.8,125,16
80,T81,T81,Charles Howell III,101,12.69,134,17
81,T81,T81,Kenny Perry,97,12.69,134,17
82,83,83,Tag Ridings,88,12.63,95,12
83,T84,T84,John Mallinger,95,12.61,111,14
84,T84,T84,Jin Park,85,12.61,111,14
85,T86,T86,Steve Flesch,95,12.6,127,16
86,T86,T86,Brian Gay,102,12.6,127,16
87,88,88,Retief Goosen,59,12.5,56,7
88,89,89,George McNeill,97,12.41,145,18
89,90,90,Mike Weir,88,12.38,105,13
90,T91,T91,K.J. Choi,74,12.37,97,12
91,T91,T91,Richard Johnson,77,12.37,97,12
92,93,93,Eric Axley,113,12.34,154,19
93,94,94,Shane Bertsch,96,12.32,138,17
94,95,95,Todd Hamilton,92,12.28,114,14
95,96,96,Kevin Na,97,12.1,124,15
96,97,97,Cliff Kresge,84,12.09,91,11
97,98,98,David Duval,51,12.07,58,7
98,99,99,Brandt Jobe,52,12.0,75,9
99,100,100,Michael Allen,91,11.93,109,13
100,101,101,Glen Day,64,11.84,76,9
101,102,102,Robert Garrigus,90,11.81,144,17
102,103,103,Bill Haas,99,11.67,120,14
103,T104,T104,Alex Cejka,75,11.63,86,10
104,T104,T104,Todd Demsey,80,11.63,86,10
105,106,106,Justin Leonard,101,11.54,104,12
106,107,107,Bob Sowards,61,11.49,87,10
107,108,108,Troy Matteson,94,11.38,123,14
108,109,109,Ryan Palmer,69,11.24,89,10
109,110,110,Vaughn Taylor,103,11.03,136,15
110,111,111,Shigeki Maruyama,50,10.77,65,7
111,T112,T112,Olin Browne,77,10.74,121,13
112,T112,T112,Bo Van Pelt,101,10.74,121,13
113,114,114,Joe Durant,92,10.71,112,12
114,115,115,Chad Collins,72,10.68,103,11
115,116,116,Camilo Villegas,79,10.67,75,8
116,117,117,Chris Stroud,81,10.62,113,12
117,118,118,Dean Wilson,109,10.6,151,16
118,119,119,Stephen Ames,83,10.58,104,11
119,T120,T120,Billy Mayfair,103,10.53,152,16
120,T120,T120,Travis Perkins,53,10.53,57,6
121,122,122,David Toms,70,10.47,86,9
122,123,123,Tim Wilkinson,95,10.43,115,12
123,124,124,Brett Quigley,80,10.42,96,10
124,125,125,Fred Couples,60,10.39,77,8
125,T126,T126,Ryan Armour,87,10.26,117,12
126,T126,T126,Richard Johnson,60,10.26,78,8
127,T126,T126,Ryan Moore,72,10.26,78,8
128,129,129,Ian Poulter,51,10.17,59,6
129,130,130,J.J. Henry,108,10.12,168,17
130,131,131,Doug LaBelle II,65,10.11,89,9
131,132,132,Robert Gamez,79,10.0,100,10
132,133,133,J.B. Holmes,86,9.89,91,9
133,134,134,Briny Baird,113,9.82,163,16
134,T135,T135,Ernie Els,51,9.8,51,5
135,T135,T135,Sergio Garcia,72,9.8,102,10
136,137,137,Rod Pampling,83,9.78,92,9
137,138,138,John Merrick,98,9.73,113,11
138,139,139,Bob Tway,70,9.64,83,8
139,140,140,Trevor Immelman,70,9.52,84,8
140,141,141,Lucas Glover,91,9.48,116,11
141,142,142,Brad Adamonis,87,9.47,95,9
142,T143,T143,Jason Allred,63,9.46,74,7
143,T143,T143,Stephen Leaney,53,9.46,74,7
144,145,145,Jimmy Walker,73,9.41,85,8
145,146,146,D.J. Trahan,94,9.4,117,11
146,147,147,Kevin Streelman,114,9.38,128,12
147,148,148,Peter Lonard,92,9.32,118,11
148,149,149,J.P. Hayes,67,9.3,86,8
149,T150,T150,Jason Gore,94,9.09,132,12
150,T150,T150,Jerry Kelly,89,9.09,110,10
151,T150,T150,Martin Laird,98,9.09,110,10
152,T150,T150,Brandt Snedeker,85,9.09,99,9
153,154,154,John Senden,93,9.02,122,11
154,155,155,Matt Kuchar,88,9.0,100,9
155,156,156,Nicholas Thompson,113,8.94,123,11
156,157,157,Chris Riley,51,8.93,56,5
157,T158,T158,Stewart Cink,87,8.82,102,9
158,T158,T158,Marco Dawson,64,8.82,68,6
159,T158,T158,Sean O'Hair,81,8.82,102,9
160,T161,T161,Paul Goydos,78,8.7,92,8
161,T161,T161,Kyle Thompson,70,8.7,92,8
162,163,163,Heath Slocum,104,8.64,162,14
163,164,164,Harrison Frazar,73,8.6,93,8
164,165,165,Robert Allenby,108,8.59,128,11
165,166,166,Jim McGovern,75,8.49,106,9
166,167,167,Ryuji Imada,80,8.43,83,7
167,168,168,Brett Rumford,72,8.33,84,7
168,169,169,Jeff Maggert,86,8.27,133,11
169,170,170,Bubba Watson,97,8.04,112,9
170,T171,T171,Omar Uresti,74,8.0,100,8
171,T171,T171,Ron Whittaker,54,8.0,75,6
172,173,173,Jay Williamson,96,7.95,151,12
173,174,174,John Riegger,73,7.87,89,7
174,175,175,Boo Weekley,86,7.77,103,8
175,176,176,Geoff Ogilvy,65,7.69,78,6
176,177,177,Brian Davis,108,7.55,159,12
177,178,178,Rocco Mediate,87,7.48,107,8
178,T179,T179,James Driscoll,85,7.26,124,9
179,T179,T179,Scott Sterling,89,7.26,124,9
180,181,181,Mark Calcavecchia,67,7.23,83,6
181,182,182,Tom Lehman,51,7.14,56,4
182,183,183,Rory Sabbatini,77,7.06,85,6
183,184,184,Carl Pettersson,110,7.04,142,10
184,185,185,Justin Bolli,87,6.96,115,8
185,186,186,Ted Purdy,68,6.73,104,7
186,187,187,Rich Beem,90,6.72,119,8
187,188,188,Charley Hoffman,94,6.54,107,7
188,T189,T189,Ángel Cabrera,55,6.25,48,3
189,T189,T189,Adam Scott,51,6.25,64,4
190,191,191,Vijay Singh,82,6.12,98,6
191,192,192,Charles Warren,79,5.56,108,6
192,193,193,Scott Verplank,82,5.21,96,5
193,194,194,Kevin Stadler,90,5.17,116,6
194,195,195,David Lutterus,59,4.29,70,3
195,196,196,Kent Jones,68,4.05,74,3
196,197,197,Gavin Coles,54,2.7,74,2
