,YTD_Sub-Par_Rounds_Streak_RANK THIS WEEK,YTD_Sub-Par_Rounds_Streak_RANK LAST WEEK,YTD_Sub-Par_Rounds_Streak_PLAYER NAME,YTD_Sub-Par_Rounds_Streak_VALUE
148,T140,T140,Darren Clarke,5
149,T140,T140,Keith Clearwater,5
150,T140,T140,José Coceres,5
151,T140,T140,Russ Cochran,5
152,T140,T140,Danny Ellis,5
153,T140,T140,Steve Flesch,5
154,T140,T140,Carlos Franco,5
155,T140,T140,Mathew Goggin,5
156,T140,T140,Jason Gore,5
157,T140,T140,Jeff Hart,5
158,T140,T140,J.P. Hayes,5
159,T140,T140,Toshi Izawa,5
160,T140,T140,Kevin Johnson,5
161,T140,T140,Steve Jones,5
162,T140,T140,Cliff Kresge,5
163,T140,T140,Matt Kuchar,5
164,T140,T140,Andrew McLardy,5
165,T140,T140,Shaun Micheel,5
166,T140,T140,Larry Mize,5
167,T140,T140,David Morland IV,5
168,T140,T140,Geoff Ogilvy,5
169,T140,T140,Craig Parry,5
170,T140,T140,Corey Pavin,5
171,T140,T140,Brett Quigley,5
172,T140,T140,Brent Schwarzrock,5
173,T140,T140,Adam Scott,5
174,T140,T140,Chris Tidland,5
175,T140,T140,Tommy Tolles,5
176,T140,T140,Ted Tryba,5
177,T140,T140,Omar Uresti,5
178,T140,T140,Mark Wiebe,5
179,T140,T140,Jay Williamson,5
180,T140,T140,Garrett Willis,5
181,T182,T182,Doug Barron,4
182,T182,T182,Rich Beem,4
183,T182,T182,Jeff Brehaut,4
184,T182,T182,Jonathan Byrd,4
185,T182,T182,Barry Cheesman,4
186,T182,T182,Brian Claar,4
187,T182,T182,Richie Coughlan,4
188,T182,T182,Fred Couples,4
189,T182,T182,Marco Dawson,4
190,T182,T182,Jay Delsing,4
191,T182,T182,Luke Donald,4
192,T182,T182,Nick Faldo,4
193,T182,T182,Edward Fryatt,4
194,T182,T182,Hunter Haas,4
195,T182,T182,Padraig Harrington,4
196,T182,T182,Tripp Isenhour,4
197,T182,T182,Kent Jones,4
198,T182,T182,Franklin Langham,4
199,T182,T182,Dick Mast,4
200,T182,T182,Bryce Molder,4
201,T182,T182,Gary Nicklaus,4
202,T182,T182,Greg Norman,4
203,T182,T182,Steve Pate,4
204,T182,T182,Chris Perry,4
205,T182,T182,Tom Scherrer,4
206,T182,T182,"Dave Stockton, Jr.",4
207,T182,T182,Curtis Strange,4
208,T182,T182,Phil Tataurangi,4
209,T182,T182,Bobby Wadkins,4
210,T182,T182,Rocky Walcher,4
211,T182,T182,Duffy Waldorf,4
212,T182,T182,D.A. Weibring,4
213,T182,T182,Fuzzy Zoeller,4
214,T215,T215,Craig Bowden,3
215,T215,T215,Ángel Cabrera,3
216,T215,T215,Tony Carolan,3
217,T215,T215,Alex Cejka,3
218,T215,T215,Tim Clark,3
219,T215,T215,Trevor Dodds,3
220,T215,T215,Scott Dunlap,3
221,T215,T215,Niclas Fasth,3
222,T215,T215,Ben Ferguson,3
223,T215,T215,Jeff Gallagher,3
224,T215,T215,Robert Gamez,3
225,T215,T215,Retief Goosen,3
226,T215,T215,Jimmy Green,3
227,T215,T215,Kelly Grunewald,3
228,T215,T215,Joey Gullion,3
229,T215,T215,Nolan Henke,3
230,T215,T215,Mike Hulbert,3
231,T215,T215,Peter Jacobsen,3
232,T215,T215,Shingo Katayama,3
233,T215,T215,Peter Lonard,3
234,T215,T215,Mark McCumber,3
235,T215,T215,Colin Montgomerie,3
236,T215,T215,Sean Murphy,3
237,T215,T215,Mark O'Meara,3
238,T215,T215,Joe Ozaki,3
239,T215,T215,Tom Purtzer,3
240,T215,T215,Jeff Quinney,3
241,T215,T215,Sam Randolph,3
242,T215,T215,Heath Slocum,3
243,T215,T215,Craig Spence,3
244,T215,T215,Mike Springer,3
245,T215,T215,Craig Stadler,3
246,T215,T215,David Sutherland,3
247,T215,T215,Tim Thelen,3
248,T215,T215,Ty Tryon,3
249,T215,T215,Kevin Wentworth,3
250,T215,T215,Mark Wurtz,3
251,T215,T215,Richard Zokol,3
252,T253,T253,Michael Allen,2
253,T253,T253,Perry Arthur,2
254,T253,T253,Dave Barr,2
255,T253,T253,Andy Bean,2
256,T253,T253,Chip Beck,2
257,T253,T253,Notah Begay III,2
258,T253,T253,Thomas Bjørn,2
259,T253,T253,Guy Boros,2
260,T253,T253,Rob Bradley,2
261,T253,T253,Jaxon Brigman,2
262,T253,T253,Michael Campbell,2
263,T253,T253,Emanuele Canonica,2
264,T253,T253,Paul Casey,2
265,T253,T253,Nick Cassini,2
266,T253,T253,Bobby Cochran,2
267,T253,T253,Andrew Coltart,2
268,T253,T253,Michael Combs,2
269,T253,T253,Tim Conley,2
270,T253,T253,Ben Crenshaw,2
271,T253,T253,Ben Curtis,2
272,T253,T253,James Driscoll,2
273,T253,T253,Todd Fanning,2
274,T253,T253,Gene Fieger,2
275,T253,T253,Ed Fiori,2
276,T253,T253,Pierre Fulke,2
277,T253,T253,"Jim Gallagher, Jr.",2
278,T253,T253,Stephen Gangluff,2
279,T253,T253,Gary Hallberg,2
280,T253,T253,Mike Heinen,2
281,T253,T253,Kazuhiko Hosokawa,2
282,T253,T253,Mikko Ilonen,2
283,T253,T253,Raphael Jacquelin,2
284,T253,T253,Jeff Julian,2
285,T253,T253,Paul Lawrie,2
286,T253,T253,Wayne Levi,2
287,T253,T253,Bruce Lietzke,2
288,T253,T253,Bob Lohr,2
289,T253,T253,Sandy Lyle,2
290,T253,T253,Paul McGinley,2
291,T253,T253,Nick O'Hern,2
292,T253,T253,David Ogrin,2
293,T253,T253,Greg Owen,2
294,T253,T253,Phillip Price,2
295,T253,T253,Mike Reid,2
296,T253,T253,John Restino,2
297,T253,T253,Larry Rinker,2
298,T253,T253,Eduardo Romero,2
299,T253,T253,Gene Sauers,2
300,T253,T253,Des Smyth,2
301,T253,T253,Mike Standly,2
302,T253,T253,Mike Sullivan,2
303,T253,T253,Hidemichi Tanaka,2
304,T253,T253,Toru Taniguchi,2
305,T253,T253,Greg Twiggs,2
306,T253,T253,Nicolas Vanhootegem,2
307,T253,T253,Fred Wadsworth,2
308,T253,T253,Lee Westwood,2
309,T253,T253,Mark Wilson,2
310,T253,T253,Ian Woosnam,2
311,T253,T253,Chris Zambri,2
