,Consecutive_GIR_RANK THIS WEEK,Consecutive_GIR_RANK LAST WEEK,Consecutive_GIR_PLAYER NAME,Consecutive_GIR_EVENTS,Consecutive_GIR_STREAK,Consecutive_GIR_CURRENT STREAK,Consecutive_GIR_ROUND,Consecutive_GIR_HOLE,Consecutive_GIR_YEAR/TOURN#
35,T33,T33,Kazuhiko Hosokawa,2,22,6.0,2,8,2001220
36,T33,T33,Lee Porter,30,22,,1,11,2001020
37,T33,T33,Tom Scherrer,28,22,,2,14,2001030
38,T39,T39,Doug Dunakey,32,21,,4,15,2001290
39,T39,T39,Fred Funk,33,21,4.0,4,13,2001460
40,T39,T39,David Gossett,15,21,,2,16,2001490
41,T39,T39,Pete Jordan,36,21,,1,17,2001460
42,T39,T39,Nick Price,20,21,1.0,3,16,2001470
43,T39,T39,Bob Tway,29,21,4.0,1,16,2001160
44,T45,T45,Cameron Beckman,29,20,,2,4,2001460
45,T45,T45,J.P. Hayes,23,20,5.0,3,9,2001360
46,T45,T45,Bernhard Langer,17,20,4.0,4,2,2001020
47,T45,T45,Wayne Levi,2,20,,2,16,2001270
48,T45,T45,Davis Love III,20,20,,3,12,2001060
49,T45,T45,Rocco Mediate,21,20,,3,18,2001340
50,T45,T45,Kenny Perry,26,20,1.0,1,10,2001290
51,T45,T45,Heath Slocum,8,20,,1,15,2001420
52,T45,T45,Chris Smith,30,20,2.0,3,3,2001200
53,T45,T45,Lee Westwood,6,20,,1,13,2001350
54,T45,T45,Jay Williamson,35,20,1.0,2,1,2001340
55,T56,T56,"David Berganio, Jr.",25,19,2.0,1,10,2001320
56,T56,T56,Michael Clark II,30,19,2.0,3,12,2001030
57,T56,T56,Matt Gogel,26,19,,1,18,2001060
58,T56,T56,Paul Gow,27,19,,4,18,2001300
59,T56,T56,Tim Herron,29,19,,2,18,2001190
60,T56,T56,Michael Muehr,32,19,4.0,4,10,2001290
61,T56,T56,José María Olazábal,15,19,,4,9,2001060
62,T56,T56,John Riegger,27,19,1.0,1,10,2001070
63,T56,T56,Loren Roberts,25,19,5.0,3,3,2001030
64,T56,T56,Kevin Sutherland,30,19,2.0,3,5,2001260
65,T56,T56,Hal Sutton,26,19,6.0,2,13,2001500
66,T56,T56,Mike Weir,23,19,,1,17,2001500
67,T56,T56,Garrett Willis,33,19,,2,5,2001270
68,T56,T56,Brian Wilson,31,19,4.0,2,13,2001340
69,T70,T70,Paul Azinger,20,18,,2,18,2001350
70,T70,T70,John Daly,25,18,,2,14,2001200
71,T70,T70,Marco Dawson,19,18,5.0,2,6,2001470
72,T70,T70,Scott Dunlap,28,18,2.0,1,11,2001480
73,T70,T70,Robin Freeman,34,18,1.0,2,5,2001460
74,T70,T70,Jim Furyk,24,18,7.0,1,5,2001340
75,T70,T70,Mathew Goggin,33,18,,1,7,2001470
76,T70,T70,Jeff Hart,28,18,,2,15,2001470
77,T70,T70,Dudley Hart,25,18,,3,13,2001110
78,T70,T70,Scott Hoch,24,18,6.0,2,6,2001220
79,T70,T70,Brandt Jobe,30,18,2.0,1,15,2001290
80,T70,T70,Kevin Johnson,32,18,1.0,1,11,2001200
81,T70,T70,Cliff Kresge,31,18,2.0,3,12,2001460
82,T70,T70,Andrew McLardy,26,18,2.0,1,17,2001460
83,T70,T70,Chris Perry,26,18,,1,5,2001050
84,T70,T70,Jeff Sluman,30,18,4.0,4,17,2001210
85,T70,T70,Mike Sposa,29,18,2.0,1,5,2001140
86,T70,T70,Scott Verplank,26,18,8.0,1,4,2001080
87,T70,T70,Kaname Yokoo,27,18,,2,11,2001180
88,T89,T89,Jay Don Blake,31,17,,3,4,2001290
89,T89,T89,K.J. Choi,29,17,,3,15,2001290
90,T89,T89,Russ Cochran,24,17,,5,13,2001460
91,T89,T89,John Cook,25,17,9.0,4,13,2001470
92,T89,T89,Robert Damron,27,17,,1,6,2001200
93,T89,T89,Steve Elkington,20,17,,2,9,2001140
94,T89,T89,Danny Ellis,27,17,3.0,2,6,2001480
95,T89,T89,Ernie Els,19,17,2.0,4,1,2001030
96,T89,T89,David Frost,27,17,1.0,1,1,2001340
97,T89,T89,Jason Gore,30,17,1.0,2,18,2001290
98,T89,T89,Paul Goydos,29,17,,4,3,2001050
99,T89,T89,Jimmy Green,33,17,1.0,4,2,2001110
100,T89,T89,Jay Haas,21,17,2.0,4,14,2001240
101,T89,T89,Donnie Hammond,14,17,2.0,1,7,2001300
102,T89,T89,J.J. Henry,28,17,,3,5,2001490
103,T89,T89,Tripp Isenhour,31,17,4.0,3,15,2001490
104,T89,T89,Kent Jones,28,17,,2,8,2001300
105,T89,T89,Tom Kite,5,17,1.0,1,5,2001210
106,T89,T89,Ian Leggatt,29,17,1.0,1,11,2001460
107,T89,T89,J.L. Lewis,31,17,1.0,2,3,2001080
108,T89,T89,Jeff Maggert,27,17,1.0,1,16,2001340
109,T89,T89,Greg Norman,11,17,,1,4,2001350
110,T89,T89,Jesper Parnevik,25,17,7.0,2,7,2001240
111,T89,T89,Craig Parry,22,17,4.0,1,12,2001430
112,T89,T89,Craig Perks,30,17,4.0,2,10,2001070
113,T89,T89,Brett Quigley,21,17,2.0,2,18,2001250
114,T89,T89,Jerry Smith,31,17,4.0,2,11,2001460
115,T89,T89,Paul Stankowski,27,17,1.0,2,8,2001020
116,T89,T89,Grant Waite,28,17,,2,11,2001200
117,T89,T89,Duffy Waldorf,27,17,1.0,1,18,2001360
118,T119,T119,Rich Beem,31,16,1.0,4,15,2001450
119,T119,T119,Olin Browne,30,16,,4,3,2001270
120,T119,T119,Fred Couples,19,16,2.0,3,10,2001470
121,T119,T119,Brad Elder,35,16,,4,17,2001050
122,T119,T119,Steve Flesch,32,16,1.0,3,18,2001420
123,T119,T119,Edward Fryatt,31,16,1.0,1,16,2001070
124,T119,T119,Jeff Gallagher,7,16,,1,7,2001060
125,T119,T119,Robert Gamez,22,16,,2,7,2001020
126,T119,T119,Bradley Hughes,33,16,1.0,1,2,2001320
127,T119,T119,Per-Ulrik Johansson,29,16,2.0,1,13,2001070
128,T119,T119,Jerry Kelly,31,16,,3,10,2001130
129,T119,T119,Andrew Magee,31,16,1.0,2,11,2001020
130,T119,T119,Len Mattiace,30,16,,3,13,2001470
131,T119,T119,Billy Mayfair,29,16,4.0,2,13,2001460
132,T119,T119,Blaine McCallister,28,16,1.0,2,14,2001200
133,T119,T119,Spike McRoy,31,16,,2,11,2001340
134,T119,T119,Mark O'Meara,21,16,4.0,2,3,2001470
135,T119,T119,Tom Pernice Jr.,33,16,,3,1,2001340
136,T119,T119,Brent Schwarzrock,20,16,,1,11,2001240
137,T119,T119,Vijay Singh,26,16,,4,7,2001030
138,T119,T119,Tommy Tolles,31,16,1.0,2,1,2001110
139,T140,T140,Stephen Ames,26,15,,3,16,2001300
140,T140,T140,Jeremy Anderson,28,15,1.0,2,16,2001460
141,T140,T140,Billy Andrade,27,15,,1,9,2001280
142,T140,T140,Doug Barron,25,15,1.0,2,8,2001080
143,T140,T140,Ronnie Black,17,15,2.0,2,18,2001290
144,T140,T140,Tom Byrum,27,15,3.0,4,9,2001080
145,T140,T140,Ángel Cabrera,8,15,,4,15,2001130
146,T140,T140,Mark Calcavecchia,23,15,1.0,2,1,2001460
147,T140,T140,Jim Carter,28,15,2.0,4,3,2001030
148,T140,T140,Barry Cheesman,16,15,2.0,2,18,2001290
149,T140,T140,José Coceres,19,15,4.0,3,12,2001350
150,T140,T140,Nick Faldo,13,15,2.0,4,14,2001260
151,T140,T140,Ed Fiori,6,15,,2,16,2001270
152,T140,T140,Carlos Franco,27,15,6.0,3,11,2001030
153,T140,T140,Kelly Grunewald,27,15,,1,8,2001140
154,T140,T140,Brian Henninger,29,15,3.0,3,11,2001340
155,T140,T140,Peter Jacobsen,17,15,,1,1,2001060
156,T140,T140,Lee Janzen,29,15,1.0,3,4,2001110
157,T140,T140,Jonathan Kaye,33,15,4.0,2,13,2001420
158,T140,T140,Franklin Langham,22,15,,2,3,2001270
159,T140,T140,Mark McCumber,11,15,1.0,1,7,2001470
160,T140,T140,Phil Mickelson,23,15,,2,5,2001350
161,T140,T140,Frank Nobilo,28,15,1.0,2,10,2001220
162,T140,T140,Joe Ozaki,17,15,,3,14,2001060
163,T140,T140,Carl Paulson,31,15,,1,11,2001270
164,T140,T140,Phillip Price,6,15,,1,3,2001350
165,T140,T140,Mike Reid,13,15,6.0,1,2,2001430
166,T140,T140,Scott Simpson,22,15,1.0,2,14,2001290
167,T140,T140,D.A. Weibring,10,15,1.0,4,8,2001290
168,T169,T169,Tommy Armour III,32,14,1.0,2,7,2001220
169,T169,T169,Craig Barlow,23,14,1.0,2,7,2001070
170,T169,T169,Chad Campbell,3,14,,3,13,2001490
171,T169,T169,Brandel Chamblee,23,14,1.0,4,14,2001430
172,T169,T169,Tim Clark,3,14,1.0,4,1,2001020
173,T169,T169,Glen Day,28,14,1.0,1,3,2001340
174,T169,T169,Todd Fanning,2,14,,3,4,2001380
175,T169,T169,Brad Faxon,26,14,1.0,5,4,2001080
176,T169,T169,Ben Ferguson,30,14,,4,13,2001360
177,T169,T169,Harrison Frazar,25,14,,1,11,2001070
178,T169,T169,Sergio Garcia,18,14,7.0,4,16,2001210
179,T169,T169,Brent Geiberger,25,14,,2,12,2001360
180,T169,T169,Mark Hensby,29,14,,4,6,2001070
181,T169,T169,Gabriel Hjertstedt,30,14,4.0,1,18,2001460
182,T169,T169,Skip Kendall,33,14,1.0,3,14,2001280
183,T169,T169,Greg Kraft,33,14,2.0,3,5,2001070
184,T169,T169,Steve Lowery,28,14,,2,8,2001070
185,T169,T169,Shaun Micheel,34,14,,3,4,2001490
186,T169,T169,David Morland IV,29,14,,1,6,2001070
187,T169,T169,Gary Nicklaus,34,14,,2,6,2001200
188,T169,T169,Steve Pate,30,14,2.0,3,5,2001200
189,T169,T169,Corey Pavin,22,14,,1,8,2001270
190,T169,T169,Dicky Pride,27,14,,1,6,2001340
191,T169,T169,Tom Purtzer,16,14,,1,6,2001290
192,T169,T169,Charles Raulerson,2,14,1.0,2,3,2001290
193,T169,T169,Chris Riley,30,14,,4,17,2001380
194,T169,T169,Craig Spence,19,14,,4,4,2001340
195,T169,T169,Clark Spratlin,1,14,,1,10,2001140
196,T169,T169,Craig Stadler,19,14,1.0,4,14,2001290
197,T169,T169,Mike Standly,6,14,3.0,1,6,2001340
198,T169,T169,Chris Tidland,29,14,1.0,3,8,2001070
199,T169,T169,Jean Van de Velde,17,14,8.0,3,12,2001060
200,T169,T169,Mark Wiebe,24,14,,3,10,2001280
201,T169,T169,Mark Wilson,2,14,,1,14,2001280
202,T203,T203,Ben Bates,18,13,1.0,2,9,2001380
203,T203,T203,Bart Bryant,10,13,2.0,4,7,2001380
204,T203,T203,Brad Bryant,2,13,1.0,1,1,2001470
205,T203,T203,Paul Casey,3,13,6.0,1,1,2001060
206,T203,T203,Michael Combs,1,13,2.0,2,2,2001380
207,T203,T203,Keith Fergus,3,13,,2,5,2001300
208,T203,T203,Dan Forsman,25,13,2.0,4,14,2001360
209,T203,T203,Retief Goosen,10,13,3.0,1,5,2001340
210,T203,T203,Scott Gump,6,13,2.0,1,1,2001300
211,T203,T203,Nolan Henke,8,13,1.0,2,15,2001290
212,T203,T203,Katsumune Imai,1,13,,3,1,2001340
213,T203,T203,Steve Jones,25,13,1.0,2,6,2001020
214,T203,T203,Craig Kanada,28,13,1.0,3,18,2001060
215,T203,T203,Shingo Katayama,6,13,,1,5,2001350
216,T203,T203,Matt Kuchar,11,13,13.0,4,6,2001490
217,T203,T203,Sean Murphy,27,13,2.0,1,13,2001290
218,T203,T203,John Restino,11,13,1.0,1,8,2001390
219,T203,T203,Larry Rinker,7,13,,2,7,2001060
220,T203,T203,Phil Tataurangi,12,13,,1,9,2001180
221,T203,T203,Ted Tryba,33,13,3.0,1,7,2001480
222,T203,T203,Brian Watts,16,13,2.0,1,11,2001200
223,T203,T203,Fuzzy Zoeller,15,13,3.0,1,14,2001290
224,T225,T225,Thomas Bjørn,7,12,6.0,4,11,2001160
225,T225,T225,Guy Boros,3,12,,4,14,2001320
226,T225,T225,Rob Bradley,1,12,3.0,1,2,2001240
227,T225,T225,Jeff Brehaut,26,12,1.0,1,5,2001140
228,T225,T225,Bob Burns,29,12,3.0,3,5,2001240
229,T225,T225,Tony Carolan,1,12,12.0,4,7,2001380
230,T225,T225,Greg Chalmers,27,12,5.0,2,16,2001040
231,T225,T225,Richie Coughlan,26,12,1.0,1,1,2001420
232,T225,T225,Ben Curtis,1,12,,1,1,2001300
233,T225,T225,Stephen Gangluff,2,12,2.0,1,2,2001180
234,T225,T225,Gary Hallberg,9,12,1.0,2,14,2001300
235,T225,T225,Padraig Harrington,9,12,1.0,2,7,2001340
236,T225,T225,Mike Hulbert,19,12,2.0,2,10,2001430
237,T225,T225,Miguel Angel Jiménez,15,12,,2,15,2001140
238,T225,T225,Richard Johnson,1,12,4.0,1,6,2001060
239,T225,T225,Paul McGinley,4,12,2.0,3,3,2001350
240,T225,T225,Bryce Molder,7,12,,3,1,2001360
241,T225,T225,Joe Ogilvie,34,12,,1,17,2001460
242,T225,T225,Gene Sauers,2,12,,1,1,2001300
243,T225,T225,David Stephens,1,12,,1,11,2001070
244,T225,T225,Steve Stricker,20,12,,2,17,2001050
245,T225,T225,Ty Tryon,3,12,2.0,4,1,2001110
246,T225,T225,Omar Uresti,3,12,1.0,3,15,2001300
247,T225,T225,Kevin Wentworth,14,12,,1,6,2001060
248,T249,T249,Fulton Allem,21,11,3.0,4,8,2001390
249,T249,T249,Dave Barr,4,11,2.0,2,18,2001300
250,T249,T249,Notah Begay III,12,11,,4,14,2001030
251,T249,T249,Michael Campbell,10,11,1.0,3,18,2001260
252,T249,T249,Emanuele Canonica,19,11,1.0,2,18,2001200
253,T249,T249,Keith Clearwater,23,11,1.0,1,9,2001490
254,T249,T249,Luke Donald,7,11,3.0,1,9,2001450
255,T249,T249,Brad Fabel,10,11,2.0,3,7,2001060
256,T249,T249,Rick Fehr,9,11,,4,6,2001020
257,T249,T249,Hunter Haas,30,11,3.0,2,13,2001180
258,T249,T249,Paul Holtby,1,11,1.0,1,11,2001070
259,T249,T249,Toshi Izawa,5,11,2.0,3,5,2001150
260,T249,T249,Jeff Julian,22,11,1.0,1,18,2001300
261,T249,T249,Bob Lohr,1,11,1.0,3,14,2001300
262,T249,T249,Craig Matthew,2,11,1.0,2,5,2001390
263,T249,T249,Colin Montgomerie,7,11,,2,11,2001120
264,T249,T249,David Ogrin,2,11,1.0,1,6,2001430
265,T249,T249,Dennis Paulson,25,11,,2,12,2001210
266,T249,T249,Dan Pohl,3,11,1.0,2,12,2001300
267,T249,T249,Sam Randolph,5,11,1.0,4,12,2001300
268,T249,T249,Adam Spring,1,11,,2,5,2001100
269,T249,T249,David Sutherland,2,11,,3,14,2001480
270,T249,T249,Toru Taniguchi,9,11,1.0,4,2,2001230
271,T249,T249,Willie Wood,16,11,,4,12,2001020
272,T249,T249,Richard Zokol,3,11,,2,3,2001490
273,T274,T274,James Blair,1,10,,2,4,2001350
274,T274,T274,Jay Delsing,5,10,,2,14,2001290
275,T274,T274,Mike Donald,3,10,1.0,1,14,2001300
276,T274,T274,Niclas Fasth,3,10,,4,12,2001350
277,T274,T274,Gene Fieger,2,10,,2,7,2001110
278,T274,T274,"Jim Gallagher, Jr.",15,10,3.0,1,4,2001020
279,T274,T274,Ken Green,5,10,,2,9,2001270
280,T274,T274,Mike Heinen,8,10,,2,11,2001320
281,T274,T274,Mitch Lowe,1,10,7.0,2,15,2001060
282,T274,T274,Steve Madsen,1,10,,1,17,2001450
283,T274,T274,Scott Mahlberg,1,10,10.0,2,9,2001070
284,T274,T274,John Mazza,2,10,1.0,1,9,2001350
285,T274,T274,John Morse,1,10,,2,14,2001300
286,T274,T274,Andy Oldcorn,2,10,,2,4,2001350
287,T274,T274,Eduardo Romero,6,10,,4,17,2001250
288,T274,T274,Mark Slawter,2,10,,2,11,2001380
289,T274,T274,"Dave Stockton, Jr.",21,10,,4,6,2001430
290,T274,T274,Curtis Strange,11,10,,3,3,2001240
291,T274,T274,Billy Tuten,2,10,1.0,1,12,2001430
292,T274,T274,Bobby Wadkins,1,10,,4,3,2001300
293,T294,T294,Michael Allen,1,9,2.0,3,3,2001250
294,T294,T294,Andy Bean,8,9,,2,15,2001290
295,T294,T294,Charles Bolling,1,9,1.0,1,17,2001260
296,T294,T294,Michael Bradley,8,9,,4,12,2001300
297,T294,T294,Jaxon Brigman,1,9,,3,7,2001430
298,T294,T294,Mark Carnevale,3,9,,4,18,2001300
299,T294,T294,Nick Cassini,1,9,5.0,1,18,2001460
300,T294,T294,Brian Claar,8,9,2.0,2,14,2001420
301,T294,T294,Erik Compton,1,9,2.0,1,9,2001380
302,T294,T294,Tim Conley,1,9,,2,2,2001300
303,T294,T294,Lee Curry,1,9,,1,13,2001390
304,T294,T294,Paul Devenport,2,9,,1,5,2001390
305,T294,T294,Ryan Dillon,2,9,2.0,1,4,2001420
306,T294,T294,James Driscoll,4,9,1.0,2,11,2001460
307,T294,T294,Pierre Fulke,8,9,1.0,2,10,2001140
308,T294,T294,Joey Gullion,3,9,,3,7,2001280
309,T294,T294,Lon Hinkle,1,9,5.0,2,15,2001060
310,T294,T294,Mikko Ilonen,4,9,2.0,2,7,2001230
311,T294,T294,Peter Lonard,7,9,4.0,1,7,2001390
312,T294,T294,James Mason,1,9,1.0,2,8,2001140
313,T294,T294,Dick Mast,3,9,1.0,1,18,2001140
314,T294,T294,James McLean,1,9,1.0,1,1,2001300
315,T294,T294,Nick O'Hern,4,9,1.0,1,1,2001360
316,T294,T294,Jerry Pate,3,9,,2,5,2001350
317,T294,T294,Jack Renner,1,9,1.0,2,8,2001300
318,T294,T294,Adam Scott,6,9,,3,14,2001110
319,T294,T294,Tim Thelen,7,9,,2,6,2001350
320,T294,T294,Stan Utley,3,9,,3,15,2001300
321,T294,T294,Fred Wadsworth,6,9,,1,11,2001040
322,T294,T294,Tom Watson,4,9,1.0,1,6,2001350
323,T324,T324,Aaron Baddeley,9,8,,1,13,2001180
324,T324,T324,Todd Barranger,1,8,4.0,3,2,2001160
325,T324,T324,Don Bell,1,8,,1,10,2001300
326,T324,T324,Aaron Bengoechea,1,8,,2,8,2001190
327,T324,T324,Ray Boone,1,8,1.0,2,9,2001110
328,T324,T324,Craig Bowden,4,8,,1,3,2001260
329,T324,T324,Steve Bowman,1,8,3.0,1,6,2001430
330,T324,T324,Billy Ray Brown,9,8,,2,12,2001070
331,T324,T324,Jace Bugg,2,8,,1,6,2001140
332,T324,T324,Rodney Butcher,1,8,,1,1,2001190
333,T324,T324,Jonathan Byrd,1,8,3.0,1,3,2001300
334,T324,T324,Darren Clarke,7,8,3.0,1,15,2001250
335,T324,T324,Andrew Coltart,3,8,1.0,3,10,2001350
336,T324,T324,Kris Cox,1,8,,2,10,2001430
337,T324,T324,Trevor Dodds,2,8,4.0,4,3,2001300
338,T324,T324,Kelly Gibson,3,8,1.0,1,15,2001240
339,T324,T324,Derek Gillespie,1,8,,3,6,2001390
340,T324,T324,Jeff Gove,1,8,,1,10,2001050
341,T324,T324,Charley Hoffman,2,8,,1,15,2001070
342,T324,T324,Thongchai Jaidee,1,8,,1,9,2001250
343,T324,T324,Bobby Kalinowski,2,8,,2,12,2001040
344,T324,T324,Shawn Kelly,2,8,6.0,3,13,2001060
345,T324,T324,Gary Koch,2,8,,2,3,2001250
346,T324,T324,Paul Lawrie,6,8,,2,4,2001150
347,T324,T324,Jason McPherson,1,8,5.0,1,18,2001340
348,T324,T324,Mark Mielke,1,8,1.0,1,4,2001350
349,T324,T324,Jack Nicklaus,4,8,,2,9,2001190
350,T324,T324,Mike Northern,1,8,,1,3,2001350
351,T324,T324,Don Pooley,3,8,1.0,1,8,2001020
352,T324,T324,Jeff Quinney,7,8,1.0,1,3,2001460
353,T324,T324,Alexandre Rocha,1,8,4.0,1,2,2001300
354,T324,T324,Jim Salinetti,1,8,,1,11,2001270
355,T324,T324,Rick Schuller,1,8,2.0,1,14,2001350
356,T324,T324,Mike Springer,10,8,,2,13,2001180
357,T324,T324,Chip Sullivan,1,8,8.0,2,11,2001220
358,T324,T324,Joseph Summerhays,1,8,8.0,3,11,2001060
359,T324,T324,Hidemichi Tanaka,7,8,,3,15,2001100
360,T324,T324,Robert Thompson,2,8,,1,5,2001430
361,T324,T324,Greg Twiggs,1,8,3.0,1,3,2001300
362,T324,T324,Rocky Walcher,26,8,1.0,4,12,2001470
363,T324,T324,Stan Watkins,1,8,8.0,2,11,2001070
364,T324,T324,Tim Weinhart,1,8,1.0,1,17,2001140
365,T324,T324,Stephen Woodard,1,8,8.0,2,11,2001420
366,T324,T324,Ian Woosnam,5,8,,2,10,2001130
367,T324,T324,Bruce Zabriski,1,8,1.0,1,12,2001350
368,T324,T324,Chris Zambri,2,8,,1,13,2001320
369,T370,T370,John Aber,2,7,1.0,1,4,2001420
370,T370,T370,Steven Alker,1,7,2.0,4,3,2001390
371,T370,T370,Perry Arthur,1,7,,3,14,2001200
372,T370,T370,"Gary Birch, Jr.",2,7,,2,10,2001090
373,T370,T370,Kevin Blanton,1,7,4.0,1,10,2001140
374,T370,T370,Ben Crenshaw,11,7,,3,5,2001220
375,T370,T370,Chris Endres,1,7,,1,13,2001050
376,T370,T370,Keiichiro Fukabori,1,7,5.0,1,7,2001040
377,T370,T370,Lucas Glover,2,7,2.0,1,5,2001430
378,T370,T370,Chris Greenwood,1,7,7.0,2,12,2001450
379,T370,T370,Greg Gregory,1,7,2.0,1,6,2001430
380,T370,T370,Trevor Immelman,1,7,1.0,2,9,2001230
381,T370,T370,Stephen Keppler,1,7,,1,8,2001350
382,T370,T370,Scott Lander,1,7,,2,11,2001460
383,T370,T370,Jeffrey Lankford,2,7,,2,15,2001180
384,T370,T370,Sandy Lyle,5,7,,2,9,2001180
385,T370,T370,Graeme McDowell,1,7,,2,9,2001170
386,T370,T370,Mike Meehan,1,7,,1,1,2001260
387,T370,T370,Jon Mills,2,7,7.0,2,12,2001390
388,T370,T370,Larry Nelson,1,7,,1,4,2001350
389,T370,T370,Gareth Paddison,1,7,1.0,2,8,2001390
390,T370,T370,Dean Prowse,1,7,1.0,1,6,2001350
391,T370,T370,Jarmo Sandelin,2,7,,1,9,2001230
392,T370,T370,Nobuhito Sato,3,7,1.0,1,8,2001040
393,T370,T370,Dirk Schultz,1,7,2.0,2,9,2001220
394,T370,T370,Dane Staton,1,7,7.0,2,12,2001070
395,T370,T370,Chris Stutts,1,7,,1,18,2001180
396,T370,T370,Jimmy Walker,3,7,,4,7,2001250
397,T370,T370,Mark Wurtz,2,7,,1,5,2001020
398,T370,T370,Don Yrene,1,7,,2,9,2001050
399,T400,T400,Bob Boyd,1,6,2.0,1,12,2001160
400,T400,T400,Mark Brown,1,6,,2,4,2001350
401,T400,T400,Jerry Burton,1,6,4.0,2,2,2001450
402,T400,T400,Curt Byrum,1,6,,2,8,2001300
403,T400,T400,Brian Cairns,1,6,,2,11,2001340
404,T400,T400,Chip Craig,1,6,,2,10,2001170
405,T400,T400,Jess Daley,2,6,1.0,2,17,2001250
406,T400,T400,Paul Earnest,1,6,,1,16,2001200
407,T400,T400,"John Engler, Jr.",1,6,,1,14,2001450
408,T400,T400,Todd Fischer,1,6,,2,9,2001250
409,T400,T400,Raymond Floyd,2,6,,1,12,2001280
410,T400,T400,Mathias Grönberg,4,6,6.0,2,13,2001350
411,T400,T400,Morris Hatalsky,1,6,1.0,3,18,2001300
412,T400,T400,Tim Hobby,1,6,3.0,1,5,2001200
413,T400,T400,Brian Hull,1,6,3.0,2,17,2001060
414,T400,T400,Zach Johnson,1,6,1.0,1,8,2001450
415,T400,T400,Anthony Kang,1,6,,2,9,2001250
416,T400,T400,Robert Karlsson,2,6,1.0,2,9,2001350
417,T400,T400,Mike Kullberg,2,6,,1,11,2001170
418,T400,T400,Mike Laudien,1,6,6.0,2,13,2001260
419,T400,T400,Bruce Lietzke,2,6,2.0,3,12,2001210
420,T400,T400,John Maginnes,2,6,,2,13,2001180
421,T400,T400,Casey Martin,2,6,,1,9,2001060
422,T400,T400,Kevin Na,1,6,3.0,2,7,2001070
423,T400,T400,Gary Orr,4,6,,1,12,2001350
424,T400,T400,Arnold Palmer,4,6,1.0,4,2,2001080
425,T400,T400,Rod Pampling,1,6,3.0,2,9,2001160
426,T400,T400,Tim Petrovic,1,6,2.0,1,1,2001250
427,T400,T400,Steve Pope,1,6,1.0,2,8,2001240
428,T400,T400,Dave Rummells,2,6,,2,8,2001300
429,T400,T400,Steve Scott,1,6,,1,7,2001060
430,T400,T400,David Smail,3,6,1.0,1,12,2001270
431,T400,T400,Bob Sowards,1,6,,2,3,2001350
432,T400,T400,Craig Stevens,1,6,1.0,1,4,2001350
433,T400,T400,John Stone,1,6,,2,11,2001220
434,T400,T400,Ken Tanigawa,1,6,,1,1,2001180
435,T400,T400,Steve Wheatcroft,1,6,,1,1,2001420
436,T400,T400,Robert Wilkin,1,6,1.0,2,3,2001350
437,T400,T400,Dean Wilson,2,6,,3,5,2001250
438,T439,T439,Matt Abbott,1,5,,2,2,2001300
439,T439,T439,Aaron Barber,2,5,,2,10,2001390
440,T439,T439,Rich Barcelo,1,5,,2,8,2001360
441,T439,T439,Chip Beck,4,5,,2,10,2001320
