,Consecutive_Par_5_Birdies_RANK THIS WEEK,Consecutive_Par_5_Birdies_RANK LAST WEEK,Consecutive_Par_5_Birdies_PLAYER NAME,Consecutive_Par_5_Birdies_EVENTS,Consecutive_Par_5_Birdies_NUMBER OF HOLES
0,1,1,David Duval,20,14
1,T2,T2,Jason Gore,30,12
2,T2,T2,Hal Sutton,26,12
3,T4,T4,Cameron Beckman,29,11
4,T4,T4,Mark Hensby,29,11
5,T4,T4,Davis Love III,20,11
6,T4,T4,Scott McCarron,25,11
7,T8,T8,Greg Chalmers,27,10
8,T8,T8,Fred Couples,19,10
9,T8,T8,Brian Gay,32,10
10,T8,T8,Shigeki Maruyama,27,10
11,T8,T8,Tiger Woods,19,10
12,T13,T13,Stewart Cink,29,9
13,T13,T13,José Coceres,19,9
14,T13,T13,John Daly,25,9
15,T13,T13,Joel Edwards,30,9
16,T13,T13,Robert Gamez,22,9
17,T13,T13,Sergio Garcia,18,9
18,T13,T13,Charles Howell III,24,9
19,T13,T13,Lee Janzen,29,9
20,T13,T13,Andrew Magee,31,9
21,T13,T13,David Peoples,31,9
22,T13,T13,Vijay Singh,26,9
23,T13,T13,Brian Wilson,31,9
24,T13,T13,Kaname Yokoo,27,9
25,T26,T26,Brad Elder,35,8
26,T26,T26,Ben Ferguson,30,8
27,T26,T26,Carlos Franco,27,8
28,T26,T26,Brent Geiberger,25,8
29,T26,T26,Tom Lehman,23,8
30,T26,T26,Billy Mayfair,29,8
31,T26,T26,Shaun Micheel,34,8
32,T26,T26,Phil Mickelson,23,8
33,T26,T26,Jesper Parnevik,25,8
34,T26,T26,John Riegger,27,8
35,T26,T26,Rory Sabbatini,23,8
36,T26,T26,Kevin Sutherland,30,8
37,T26,T26,Tommy Tolles,31,8
38,T26,T26,David Toms,28,8
39,T26,T26,Grant Waite,28,8
40,T26,T26,Mike Weir,23,8
41,T42,T42,Robert Allenby,29,7
42,T42,T42,Billy Andrade,27,7
43,T42,T42,Stuart Appleby,29,7
44,T42,T42,Paul Azinger,20,7
45,T42,T42,Briny Baird,31,7
46,T42,T42,Jay Don Blake,31,7
47,T42,T42,Mark Calcavecchia,23,7
48,T42,T42,Jim Carter,28,7
49,T42,T42,John Cook,25,7
50,T42,T42,Joe Durant,25,7
51,T42,T42,Bob Estes,26,7
52,T42,T42,Steve Flesch,32,7
53,T42,T42,Bill Glasson,26,7
54,T42,T42,Mathew Goggin,33,7
55,T42,T42,Dudley Hart,25,7
56,T42,T42,Tripp Isenhour,31,7
57,T42,T42,Toshi Izawa,5,7
58,T42,T42,Kent Jones,28,7
59,T42,T42,Jonathan Kaye,33,7
60,T42,T42,Skip Kendall,33,7
61,T42,T42,Cliff Kresge,31,7
62,T42,T42,Kenny Perry,26,7
63,T42,T42,Dicky Pride,27,7
64,T42,T42,Chris Riley,30,7
65,T42,T42,Loren Roberts,25,7
66,T42,T42,Chris Smith,30,7
67,T42,T42,Mike Sposa,29,7
68,T42,T42,Scott Verplank,26,7
69,T42,T42,Duffy Waldorf,27,7
70,T42,T42,Garrett Willis,33,7
71,T72,T72,Steve Allan,31,6
72,T72,T72,Jeremy Anderson,28,6
73,T72,T72,Woody Austin,34,6
74,T72,T72,Doug Barron,25,6
75,T72,T72,"David Berganio, Jr.",25,6
76,T72,T72,Olin Browne,30,6
77,T72,T72,Tom Byrum,27,6
78,T72,T72,Brandel Chamblee,23,6
79,T72,T72,Brian Claar,8,6
80,T72,T72,Michael Clark II,30,6
81,T72,T72,Keith Clearwater,23,6
82,T72,T72,Robert Damron,27,6
83,T72,T72,Glen Day,28,6
84,T72,T72,Chris DiMarco,29,6
85,T72,T72,Doug Dunakey,32,6
86,T72,T72,Danny Ellis,27,6
87,T72,T72,Ernie Els,19,6
88,T72,T72,Brad Faxon,26,6
89,T72,T72,Dan Forsman,25,6
90,T72,T72,Harrison Frazar,25,6
91,T72,T72,Jim Furyk,24,6
92,T72,T72,"Jim Gallagher, Jr.",15,6
93,T72,T72,Kelly Gibson,3,6
