,Best_Rounds_in_60s_Streak_RANK THIS WEEK,Best_Rounds_in_60s_Streak_RANK LAST WEEK,Best_Rounds_in_60s_Streak_PLAYER NAME,Best_Rounds_in_60s_Streak_CAREER BEST STREAK,Best_Rounds_in_60s_Streak_BEST YTD STREAK,Best_Rounds_in_60s_Streak_CURRENT STREAK
54,T46,T46,Russ Cochran,8,3.0,
55,T46,T46,John Cook,8,4.0,
56,T46,T46,Chris DiMarco,8,6.0,
57,T46,T46,David Duval,8,7.0,
58,T46,T46,Bob Gilder,8,,
59,T46,T46,Bill Glasson,8,3.0,
60,T46,T46,Hubert Green,8,,
61,T46,T46,Ken Green,8,,
62,T46,T46,Donnie Hammond,8,4.0,
63,T46,T46,Dudley Hart,8,6.0,
64,T46,T46,Mark Hayes,8,,
65,T46,T46,Mike Hulbert,8,1.0,
66,T46,T46,John Huston,8,6.0,
67,T46,T46,Hale Irwin,8,1.0,
68,T46,T46,Steve Jones,8,3.0,
69,T46,T46,Tom Kite,8,1.0,
70,T46,T46,Greg Kraft,8,3.0,
71,T46,T46,Ian Leggatt,8,8.0,
72,T46,T46,Tom Lehman,8,5.0,
73,T46,T46,Larry Mize,8,4.0,
74,T46,T46,Calvin Peete,8,,
75,T46,T46,David Peoples,8,5.0,
76,T46,T46,Kenny Perry,8,5.0,
77,T46,T46,Nick Price,8,8.0,
78,T46,T46,Craig Stadler,8,2.0,
79,T46,T46,Curtis Strange,8,4.0,
80,T46,T46,Jim Thorpe,8,,
81,T46,T46,Bobby Wadkins,8,1.0,
82,T46,T46,D.A. Weibring,8,4.0,
83,T46,T46,Robert Wrenn,8,,
84,T85,T85,Woody Austin,7,7.0,
85,T85,T85,Patrick Burke,7,,
86,T85,T85,Tom Byrum,7,3.0,
87,T85,T85,Rod Curl,7,,
88,T85,T85,Joe Durant,7,7.0,
89,T85,T85,Ernie Els,7,6.0,
90,T85,T85,"Jim Gallagher, Jr.",7,1.0,
91,T85,T85,Brent Geiberger,7,6.0,
92,T85,T85,Kelly Gibson,7,1.0,
93,T85,T85,Matt Gogel,7,7.0,
94,T85,T85,Gary Hallberg,7,1.0,
95,T85,T85,Lon Hinkle,7,,
96,T85,T85,Peter Jacobsen,7,2.0,
97,T85,T85,Per-Ulrik Johansson,7,7.0,
98,T85,T85,Jonathan Kaye,7,4.0,
99,T85,T85,Kenny Knox,7,,
100,T85,T85,Gary Koch,7,,
101,T85,T85,Justin Leonard,7,7.0,
102,T85,T85,Wayne Levi,7,2.0,
103,T85,T85,J.L. Lewis,7,4.0,
104,T85,T85,Sandy Lyle,7,1.0,
105,T85,T85,Andrew Magee,7,4.0,
106,T85,T85,Jeff Maggert,7,6.0,
107,T85,T85,John Maginnes,7,,
108,T85,T85,John Mahaffey,7,,
109,T85,T85,Roger Maltbie,7,,
110,T85,T85,Rocco Mediate,7,5.0,
111,T85,T85,Larry Nelson,7,1.0,
112,T85,T85,Don Pooley,7,,
113,T85,T85,Jack Renner,7,,
114,T85,T85,Clarence Rose,7,,
115,T85,T85,Rory Sabbatini,7,3.0,
116,T85,T85,Tony Sills,7,,
117,T85,T85,Scott Simpson,7,3.0,
118,T85,T85,Joey Sindelar,7,7.0,
119,T85,T85,Vijay Singh,7,6.0,
120,T85,T85,Mike Springer,7,1.0,
121,T85,T85,Paul Stankowski,7,5.0,
122,T85,T85,"Dave Stockton, Jr.",7,2.0,
123,T85,T85,Kevin Sutherland,7,7.0,
124,T85,T85,Lance Ten Broeck,7,,
125,T85,T85,Lee Trevino,7,,
126,T85,T85,Howard Twitty,7,,
127,T85,T85,Lanny Wadkins,7,,
128,T85,T85,Duffy Waldorf,7,3.0,
129,T85,T85,Tom Watson,7,1.0,
130,T85,T85,Mark Wiebe,7,4.0,
131,T85,T85,Fuzzy Zoeller,7,3.0,
132,T85,T85,Richard Zokol,7,1.0,
133,T134,T134,Fulton Allem,6,4.0,
134,T134,T134,Stephen Ames,6,6.0,
135,T134,T134,Stuart Appleby,6,6.0,
136,T134,T134,Tommy Armour III,6,4.0,
137,T134,T134,Briny Baird,6,6.0,
138,T134,T134,Jeff Barlow,6,,
139,T134,T134,Dave Barr,6,1.0,
140,T134,T134,Chip Beck,6,1.0,
141,T134,T134,Cameron Beckman,6,6.0,
142,T134,T134,Ronnie Black,6,3.0,
143,T134,T134,Phil Blackmar,6,,
144,T134,T134,Jay Don Blake,6,5.0,
145,T134,T134,Mike Brisky,6,,
146,T134,T134,Mark Brooks,6,4.0,
147,T134,T134,Olin Browne,6,6.0,
148,T134,T134,Bart Bryant,6,3.0,
149,T134,T134,George Burns,6,,
150,T134,T134,Curt Byrum,6,,
151,T134,T134,Jim Carter,6,4.0,
152,T134,T134,Keith Clearwater,6,2.0,
153,T134,T134,Jim Colbert,6,,
154,T134,T134,Robert Damron,6,4.0,
155,T134,T134,Marco Dawson,6,3.0,
156,T134,T134,Jay Delsing,6,1.0,
157,T134,T134,Scott Dunlap,6,3.0,
158,T134,T134,Danny Edwards,6,,
159,T134,T134,Dave Eichelberger,6,,
160,T134,T134,Brad Elder,6,6.0,
161,T134,T134,Steve Elkington,6,3.0,
162,T134,T134,Rick Fehr,6,1.0,
163,T134,T134,Ed Fiori,6,2.0,
164,T134,T134,Bruce Fleisher,6,,
165,T134,T134,Dan Forsman,6,5.0,
166,T134,T134,Robin Freeman,6,2.0,
167,T134,T134,Paul Goydos,6,4.0,
168,T134,T134,Dan Halldorson,6,,
169,T134,T134,Morris Hatalsky,6,1.0,
170,T134,T134,Vance Heafner,6,,
171,T134,T134,Mike Heinen,6,2.0,
172,T134,T134,Nolan Henke,6,1.0,
173,T134,T134,Joe Inman,6,,
174,T134,T134,John Inman,6,,
175,T134,T134,Barry Jaeckel,6,,
176,T134,T134,Lee Janzen,6,4.0,
177,T134,T134,Tom Jenkins,6,,
178,T134,T134,Pete Jordan,6,5.0,
179,T134,T134,Steve Jurgensen,6,,
180,T134,T134,Skip Kendall,6,4.0,
181,T134,T134,Neal Lancaster,6,6.0,
182,T134,T134,Frank Lickliter II,6,5.0,
183,T134,T134,Bob Lohr,6,2.0,
184,T134,T134,Steve Lowery,6,6.0,
185,T134,T134,Shigeki Maruyama,6,6.0,
186,T134,T134,Billy Mayfair,6,6.0,
187,T134,T134,Scott McCarron,6,6.0,
188,T134,T134,Jim McGovern,6,5.0,
189,T134,T134,Johnny Miller,6,,
190,T134,T134,Perry Moss,6,,
191,T134,T134,Tim Norris,6,,
192,T134,T134,David Ogrin,6,2.0,
193,T134,T134,Craig Parry,6,3.0,
194,T134,T134,Steve Pate,6,4.0,
195,T134,T134,Craig Perks,6,6.0,
196,T134,T134,Tom Pernice Jr.,6,6.0,
197,T134,T134,Mark Pfeil,6,1.0,
198,T134,T134,Dan Pohl,6,1.0,
199,T134,T134,Sam Randolph,6,3.0,
200,T134,T134,Bill Rogers,6,,
201,T134,T134,Dave Rummells,6,,
202,T134,T134,Bill Sander,6,,
203,T134,T134,Ted Schulz,6,,
204,T134,T134,Tim Simpson,6,,
205,T134,T134,Steve Stricker,6,6.0,
206,T134,T134,Phil Tataurangi,6,2.0,
207,T134,T134,Leonard Thompson,6,,
208,T134,T134,Esteban Toledo,6,5.0,
209,T134,T134,David Toms,6,6.0,
210,T134,T134,Ted Tryba,6,3.0,
211,T134,T134,Fred Wadsworth,6,,
212,T134,T134,Denis Watson,6,,
213,T134,T134,Mike Weir,6,5.0,
214,T134,T134,Lee Westwood,6,2.0,
215,T134,T134,Willie Wood,6,3.0,
216,T217,T217,Isao Aoki,5,,
217,T217,T217,Emlyn Aubrey,5,,
218,T217,T217,Seve Ballesteros,5,,
219,T217,T217,"David Berganio, Jr.",5,5.0,
220,T217,T217,Thomas Bjørn,5,1.0,
221,T217,T217,Guy Boros,5,1.0,
222,T217,T217,Bob Boyd,5,,
223,T217,T217,Michael Bradley,5,3.0,
224,T217,T217,Billy Ray Brown,5,,
225,T217,T217,Ken Brown,5,,
226,T217,T217,Jason Buha,5,,
227,T217,T217,Bob Burns,5,4.0,
228,T217,T217,George Cadle,5,,
229,T217,T217,Greg Chalmers,5,5.0,
230,T217,T217,Brandel Chamblee,5,3.0,
231,T217,T217,Barry Cheesman,5,3.0,
232,T217,T217,K.J. Choi,5,5.0,
233,T217,T217,Brian Claar,5,3.0,
234,T217,T217,Darren Clarke,5,5.0,
235,T217,T217,José Coceres,5,5.0,
236,T217,T217,Frank Conner,5,,
237,T217,T217,Ben Crenshaw,5,1.0,
238,T217,T217,John Daly,5,4.0,
239,T217,T217,Glen Day,5,5.0,
240,T217,T217,Clark Dennis,5,,
241,T217,T217,Jim Dent,5,,
242,T217,T217,Mike Donald,5,,
243,T217,T217,Ed Dougherty,5,,
244,T217,T217,Joel Edwards,5,5.0,
245,T217,T217,Lee Elder,5,,
246,T217,T217,Brad Fabel,5,3.0,
247,T217,T217,Nick Faldo,5,2.0,
248,T217,T217,Brad Faxon,5,5.0,
249,T217,T217,Keith Fergus,5,1.0,
250,T217,T217,Raymond Floyd,5,,
251,T217,T217,Carlos Franco,5,3.0,
252,T217,T217,Robert Gamez,5,3.0,
253,T217,T217,David Gossett,5,5.0,
254,T217,T217,Wayne Grady,5,,
255,T217,T217,David Graham,5,,
256,T217,T217,J.P. Hayes,5,4.0,
257,T217,T217,Tim Herron,5,5.0,
258,T217,T217,Gabriel Hjertstedt,5,3.0,
259,T217,T217,Charles Howell III,5,5.0,
260,T217,T217,Bradley Hughes,5,3.0,
261,T217,T217,Kevin Johnson,5,5.0,
262,T217,T217,Jerry Kelly,5,5.0,
263,T217,T217,Billy Kratzert,5,,
264,T217,T217,Franklin Langham,5,3.0,
265,T217,T217,Dick Mast,5,1.0,
266,T217,T217,Len Mattiace,5,4.0,
267,T217,T217,Bob May,5,5.0,
268,T217,T217,Pat McGowan,5,,
269,T217,T217,Mark McNulty,5,,
270,T217,T217,Steve Melnyk,5,,
271,T217,T217,Shaun Micheel,5,5.0,
272,T217,T217,Jodie Mudd,5,,
273,T217,T217,Bob Murphy,5,,
274,T217,T217,Sean Murphy,5,3.0,
275,T217,T217,Mac O'Grady,5,,
276,T217,T217,Geoff Ogilvy,5,5.0,
277,T217,T217,Brett Ogle,5,,
278,T217,T217,Joe Ozaki,5,2.0,
279,T217,T217,Dennis Paulson,5,3.0,
280,T217,T217,Carl Paulson,5,3.0,
281,T217,T217,Greg Powers,5,,
282,T217,T217,Tom Purtzer,5,2.0,
283,T217,T217,Brett Quigley,5,5.0,
284,T217,T217,Charles Raulerson,5,,
285,T217,T217,Tom Shaw,5,,
286,T217,T217,Bob Shearer,5,,
287,T217,T217,Jim Simons,5,,
288,T217,T217,Jerry Smith,5,5.0,
289,T217,T217,Mike Smith,5,,
290,T217,T217,J.C. Snead,5,,
291,T217,T217,Ron Streck,5,,
292,T217,T217,Mike Sullivan,5,,
293,T217,T217,Harry Taylor,5,,
294,T217,T217,Doug Tewell,5,,
295,T217,T217,Robert Thompson,5,,
296,T217,T217,Tommy Tolles,5,4.0,
297,T217,T217,Greg Twiggs,5,1.0,
298,T217,T217,Brett Upper,5,,
299,T217,T217,Stan Utley,5,1.0,
300,T217,T217,Jean Van de Velde,5,4.0,
301,T217,T217,Brian Watts,5,4.0,
302,T217,T217,Tom Weiskopf,5,,
303,T217,T217,Jay Williamson,5,5.0,
304,T217,T217,Kaname Yokoo,5,5.0,
305,T306,T306,"Joe Acosta, Jr.",4,,
306,T306,T306,Michael Allen,4,2.0,
307,T306,T306,Perry Arthur,4,2.0,
308,T306,T306,Ben Bates,4,3.0,
309,T306,T306,Rich Beem,4,4.0,
310,T306,T306,Jim Benepe,4,,
311,T306,T306,Craig Bowden,4,1.0,
312,T306,T306,Kevin Burton,4,,
313,T306,T306,Mark Carnevale,4,1.0,
314,T306,T306,Michael Clark II,4,4.0,
315,T306,T306,Paul Claxton,4,,
316,T306,T306,Tim Conley,4,1.0,
317,T306,T306,Jeff Coston,4,,
318,T306,T306,Rett Crowder,4,,
319,T306,T306,Paul Curry,4,,
320,T306,T306,Bruce Devlin,4,,
321,T306,T306,Terry Diehl,4,,
322,T306,T306,Andy Dillard,4,,
323,T306,T306,Trevor Dodds,4,3.0,
324,T306,T306,Doug Dunakey,4,3.0,
325,T306,T306,R.W. Eaks,4,,
326,T306,T306,Bob Eastwood,4,,
327,T306,T306,Forrest Fezler,4,,
328,T306,T306,Harrison Frazar,4,4.0,
329,T306,T306,Bob Friend,4,,
330,T306,T306,Edward Fryatt,4,4.0,
331,T306,T306,Jeff Gallagher,4,2.0,
332,T306,T306,Buddy Gardner,4,,
333,T306,T306,Gibby Gilbert,4,,
334,T306,T306,Mathew Goggin,4,3.0,
335,T306,T306,Retief Goosen,4,2.0,
336,T306,T306,Joey Gullion,4,1.0,
337,T306,T306,Scott Gump,4,2.0,
338,T306,T306,Phillip Hancock,4,,
339,T306,T306,Padraig Harrington,4,4.0,
340,T306,T306,Jeff Hart,4,3.0,
341,T306,T306,Brian Henninger,4,2.0,
342,T306,T306,J.J. Henry,4,4.0,
343,T306,T306,Mike Holland,4,,
344,T306,T306,P.H. Horgan III,4,,
345,T306,T306,Don January,4,,
346,T306,T306,Miguel Angel Jiménez,4,4.0,
347,T306,T306,Eric Johnson,4,,
348,T306,T306,Matt Kuchar,4,4.0,
349,T306,T306,Barry Lane,4,,
350,T306,T306,Tim Loustalot,4,,
351,T306,T306,Mark Lye,4,,
352,T306,T306,John Mazza,4,,
353,T306,T306,Gary McCord,4,,
354,T306,T306,Mike McCullough,4,,
355,T306,T306,Jerry McGee,4,,
356,T306,T306,Spike McRoy,4,4.0,
357,T306,T306,Allen Miller,4,,
358,T306,T306,Jeff Mitchell,4,,
359,T306,T306,Colin Montgomerie,4,1.0,
360,T306,T306,David Morland IV,4,4.0,
361,T306,T306,Mike Morley,4,,
362,T306,T306,John Morse,4,1.0,
363,T306,T306,Jim Nelford,4,,
364,T306,T306,Jack Nicklaus,4,,
365,T306,T306,Mike Nicolette,4,,
366,T306,T306,Frank Nobilo,4,3.0,
367,T306,T306,Keith Nolan,4,,
368,T306,T306,Andy North,4,,
369,T306,T306,Joe Ogilvie,4,2.0,
370,T306,T306,José María Olazábal,4,4.0,
371,T306,T306,Peter Oosterhuis,4,,
372,T306,T306,Lee Porter,4,3.0,
373,T306,T306,Phillip Price,4,2.0,
374,T306,T306,Dicky Pride,4,4.0,
375,T306,T306,John Riegger,4,2.0,
376,T306,T306,Larry Rinker,4,1.0,
377,T306,T306,Brian Rowell,4,,
378,T306,T306,Charlie Rymer,4,,
379,T306,T306,Ken Schall,4,,
380,T306,T306,Tom Scherrer,4,3.0,
381,T306,T306,Brad Sherfy,4,,
382,T306,T306,Ed Sneed,4,,
383,T306,T306,Mike Sposa,4,4.0,
384,T306,T306,Mike Standly,4,2.0,
385,T306,T306,Ray Stewart,4,,
386,T306,T306,David Sutherland,4,1.0,
387,T306,T306,Billy Tuten,4,1.0,
388,T306,T306,Omar Uresti,4,3.0,
389,T306,T306,Kevin Wentworth,4,2.0,
390,T306,T306,Garrett Willis,4,4.0,
391,T306,T306,Jeffrey Wilson,4,,
392,T306,T306,Brian Wilson,4,4.0,
393,T306,T306,Mark Wurtz,4,1.0,
394,T395,T395,Tommy Aaron,3,,
395,T395,T395,Bud Allin,3,,
396,T395,T395,Wally Armstrong,3,,
397,T395,T395,Miller Barber,3,,
398,T395,T395,Craig Barlow,3,3.0,
399,T395,T395,Frank Beard,3,,
400,T395,T395,Woody Blackburn,3,,
401,T395,T395,Charles Bolling,3,,
402,T395,T395,Steve Bowman,3,,
403,T395,T395,Danny Briggs,3,,
404,T395,T395,Bob Byman,3,,
405,T395,T395,Michael Campbell,3,2.0,
406,T395,T395,Alex Cejka,3,3.0,
407,T395,T395,Jon Chaffee,3,,
408,T395,T395,Bob Charles,3,,
409,T395,T395,T.C. Chen,3,,
410,T395,T395,Michael Christie,3,,
411,T395,T395,Bobby Cochran,3,2.0,
412,T395,T395,Bobby Cole,3,,
413,T395,T395,Andrew Coltart,3,1.0,
414,T395,T395,Michael Combs,3,2.0,
415,T395,T395,Charles Coody,3,,
416,T395,T395,Carl Cooper,3,,
417,T395,T395,Keoke Cotner,3,,
418,T395,T395,Richie Coughlan,3,2.0,
419,T395,T395,Joe Daley,3,,
420,T395,T395,Luke Donald,3,3.0,
421,T395,T395,Dale Douglass,3,,
422,T395,T395,Billy Downes,3,,
423,T395,T395,Tom Eubank,3,,
424,T395,T395,Niclas Fasth,3,3.0,
425,T395,T395,John Fought,3,,
426,T395,T395,Jeff Freeman,3,,
427,T395,T395,Al Geiberger,3,,
428,T395,T395,Ernie Gonzalez,3,1.0,
429,T395,T395,Jason Gore,3,3.0,
430,T395,T395,Steve Gotsche,3,,
431,T395,T395,Jeff Gove,3,,
432,T395,T395,Jimmy Green,3,2.0,
433,T395,T395,Richard Green,3,,
434,T395,T395,Steve Hart,3,,
435,T395,T395,Jerry Heard,3,,
436,T395,T395,Mark Hensby,3,3.0,
437,T395,T395,Dave Hill,3,,
438,T395,T395,Glen Hnatiuk,3,3.0,
439,T395,T395,Kazuhiko Hosokawa,3,1.0,
440,T395,T395,Tripp Isenhour,3,3.0,
441,T395,T395,David Ishii,3,,
442,T395,T395,Toshi Izawa,3,3.0,
443,T395,T395,David Jackson,3,,
444,T395,T395,Brandt Jobe,3,3.0,
445,T395,T395,Kent Jones,3,2.0,
446,T395,T395,Shingo Katayama,3,3.0,
447,T395,T395,Stephen Keppler,3,,
448,T395,T395,Karl Kimball,3,,
449,T395,T395,Michael Kirk,3,,
450,T395,T395,Cliff Kresge,3,3.0,
451,T395,T395,Brad Lardon,3,,
452,T395,T395,Pat Lindsey,3,,
453,T395,T395,Gene Littler,3,,
454,T395,T395,Bill Loeffler,3,,
455,T395,T395,Lyn Lott,3,,
456,T395,T395,Rik Massengale,3,,
457,T395,T395,Yoshinori Mizumaki,3,,
458,T395,T395,Michael Muehr,3,3.0,
459,T395,T395,Jack Newton,3,,
460,T395,T395,Gary Nicklaus,3,2.0,
461,T395,T395,Peter O'Malley,3,,
462,T395,T395,Anthony Painter,3,,
463,T395,T395,Arnold Palmer,3,,
464,T395,T395,Ted Purdy,3,,
465,T395,T395,Victor Regalado,3,,
466,T395,T395,Chi Chi Rodriguez,3,,
467,T395,T395,Anthony Rodriguez,3,,
468,T395,T395,Brent Schwarzrock,3,3.0,
469,T395,T395,Stephen Sear,3,,
470,T395,T395,Heath Slocum,3,3.0,
471,T395,T395,Craig Spence,3,2.0,
472,T395,T395,Dave Stockton,3,,
473,T395,T395,Hidemichi Tanaka,3,1.0,
474,T395,T395,Tim Thelen,3,3.0,
475,T395,T395,Rocky Thompson,3,,
476,T395,T395,Sam Torrance,3,,
477,T395,T395,Greg Turner,3,,
478,T395,T395,Rocky Walcher,3,3.0,
479,T395,T395,Doug Weaver,3,,
480,T395,T395,Jim Woodward,3,,
481,T395,T395,Ian Woosnam,3,2.0,
482,T395,T395,Bruce Zabriski,3,1.0,
483,T395,T395,Kermit Zarley,3,,
484,T485,T485,Steve Allan,2,2.0,
485,T485,T485,Jeremy Anderson,2,2.0,
486,T485,T485,Aaron Baddeley,2,1.0,
487,T485,T485,Todd Barranger,2,1.0,
488,T485,T485,Pat Bates,2,,
489,T485,T485,Aaron Bengoechea,2,,
490,T485,T485,James Blair,2,,
491,T485,T485,Homero Blancas,2,,
492,T485,T485,Eric Booker,2,,
493,T485,T485,Steve Brady,2,,
494,T485,T485,Gordon Brand Jr.,2,,
495,T485,T485,Jeff Brehaut,2,2.0,
496,T485,T485,Gay Brewer,2,,
497,T485,T485,Jaxon Brigman,2,2.0,
498,T485,T485,Ángel Cabrera,2,2.0,
499,T485,T485,Chad Campbell,2,2.0,
500,T485,T485,Tony Carolan,2,2.0,
501,T485,T485,Jason Caron,2,,
502,T485,T485,Paul Casey,2,2.0,
503,T485,T485,Chris Couch,2,,
504,T485,T485,Richard Cromwell,2,,
505,T485,T485,Paul Devenport,2,1.0,
506,T485,T485,Terry Dill,2,,
507,T485,T485,Danny Ellis,2,2.0,
508,T485,T485,Darren Fichardt,2,,
509,T485,T485,Gene Fieger,2,2.0,
510,T485,T485,Doug Ford,2,,
511,T485,T485,Pierre Fulke,2,2.0,
512,T485,T485,Bobby Gage,2,,
513,T485,T485,Gary Groh,2,,
514,T485,T485,Kelly Grunewald,2,2.0,
515,T485,T485,Hunter Haas,2,2.0,
516,T485,T485,Bob Heintz,2,,
517,T485,T485,Nic Henning,2,,
518,T485,T485,Bunky Henry,2,,
519,T485,T485,Eduardo Herrera,2,,
520,T485,T485,Ryan Howison,2,,
521,T485,T485,Raphael Jacquelin,2,2.0,
522,T485,T485,Mark James,2,,
523,T485,T485,Philip Jonas,2,,
524,T485,T485,Grier Jones,2,,
525,T485,T485,Jeff Julian,2,2.0,
526,T485,T485,Craig Kanada,2,2.0,
527,T485,T485,Richie Karl,2,,
528,T485,T485,Darrell Kestner,2,,
529,T485,T485,Joel Kribel,2,,
530,T485,T485,Hank Kuehne,2,,
531,T485,T485,Paul Lawrie,2,1.0,
532,T485,T485,Edward Loar,2,,
533,T485,T485,Bob Lunn,2,,
534,T485,T485,Bob Mann,2,,
535,T485,T485,Fred Marti,2,,
536,T485,T485,Casey Martin,2,1.0,
537,T485,T485,Paul McGinley,2,2.0,
538,T485,T485,Andrew McLardy,2,2.0,
539,T485,T485,Rob McMillan,2,,
540,T485,T485,Bryce Molder,2,2.0,
541,T485,T485,Orville Moody,2,,
542,T485,T485,Bobby Nichols,2,,
543,T485,T485,Jay Overton,2,,
544,T485,T485,Greg Owen,2,2.0,
545,T485,T485,Masashi Jumbo Ozaki,2,,
546,T485,T485,Sean Pacetti,2,,
547,T485,T485,Lucas Parsons,2,,
548,T485,T485,Gary Player,2,,
549,T485,T485,Jeff Quinney,2,2.0,
550,T485,T485,John Restino,2,2.0,
551,T485,T485,Wayne Riley,2,,
552,T485,T485,John Rollins,2,,
553,T485,T485,Eduardo Romero,2,1.0,
554,T485,T485,Jarmo Sandelin,2,,
555,T485,T485,Doug Sanders,2,,
556,T485,T485,Cesar Sanudo,2,,
557,T485,T485,John Schroeder,2,,
558,T485,T485,Warren Schutte,2,,
559,T485,T485,Adam Scott,2,2.0,
560,T485,T485,Patrik Sjöland,2,,
561,T485,T485,Mike Small,2,,
562,T485,T485,Bob Smith,2,,
563,T485,T485,Chris Starkjohann,2,,
564,T485,T485,Chip Sullivan,2,,
565,T485,T485,Toru Taniguchi,2,2.0,
566,T485,T485,Chris Tidland,2,2.0,
567,T485,T485,Ty Tryon,2,2.0,
568,T485,T485,Charles Warren,2,,
569,T485,T485,DeWitt Weaver,2,,
570,T485,T485,Mark Wilson,2,1.0,
571,T485,T485,Bob Wynn,2,,
572,T485,T485,Chris Zambri,2,2.0,
