,Consecutive_Par_4_Birdies_RANK THIS WEEK,Consecutive_Par_4_Birdies_RANK LAST WEEK,Consecutive_Par_4_Birdies_PLAYER NAME,Consecutive_Par_4_Birdies_EVENTS,Consecutive_Par_4_Birdies_NUMBER OF HOLES
0,T1,T1,Brad Elder,35,7
1,T1,T1,Billy Mayfair,29,7
2,T1,T1,Paul Stankowski,27,7
3,T4,T4,Chris DiMarco,29,6
4,T4,T4,Brian Henninger,29,6
5,T6,T6,Paul Azinger,20,5
6,T6,T6,J.J. Henry,28,5
7,T6,T6,Glen Hnatiuk,31,5
8,T6,T6,Frank Lickliter II,29,5
9,T6,T6,Steve Lowery,28,5
10,T6,T6,Jeff Maggert,27,5
11,T6,T6,Bob May,25,5
12,T6,T6,Phil Mickelson,23,5
13,T6,T6,David Peoples,31,5
14,T6,T6,Grant Waite,28,5
15,T16,T16,Stephen Ames,26,4
16,T16,T16,Billy Andrade,27,4
17,T16,T16,Stuart Appleby,29,4
18,T16,T16,Cameron Beckman,29,4
19,T16,T16,Notah Begay III,12,4
20,T16,T16,"David Berganio, Jr.",25,4
21,T16,T16,Jim Carter,28,4
22,T16,T16,Greg Chalmers,27,4
23,T16,T16,Dinesh Chand,1,4
24,T16,T16,Stewart Cink,29,4
25,T16,T16,Michael Clark II,30,4
26,T16,T16,Russ Cochran,24,4
27,T16,T16,Erik Compton,1,4
28,T16,T16,John Cook,25,4
29,T16,T16,Fred Couples,19,4
30,T16,T16,Robert Damron,27,4
31,T16,T16,David Duval,20,4
32,T16,T16,Joel Edwards,30,4
33,T16,T16,Brad Fabel,10,4
34,T16,T16,Keith Fergus,3,4
35,T16,T16,Steve Flesch,32,4
36,T16,T16,Carlos Franco,27,4
37,T16,T16,Harrison Frazar,25,4
38,T16,T16,Edward Fryatt,31,4
39,T16,T16,Sergio Garcia,18,4
40,T16,T16,Brian Gay,32,4
41,T16,T16,Matt Gogel,26,4
42,T16,T16,Mathew Goggin,33,4
43,T16,T16,Dudley Hart,25,4
44,T16,T16,Morris Hatalsky,1,4
45,T16,T16,Kazuhiko Hosokawa,2,4
46,T16,T16,Charles Howell III,24,4
47,T16,T16,Lee Janzen,29,4
48,T16,T16,Miguel Angel Jiménez,15,4
49,T16,T16,Brandt Jobe,30,4
50,T16,T16,Per-Ulrik Johansson,29,4
51,T16,T16,Steve Jones,25,4
52,T16,T16,Shingo Katayama,6,4
53,T16,T16,Jonathan Kaye,33,4
54,T16,T16,Jerry Kelly,31,4
55,T16,T16,Bernhard Langer,17,4
56,T16,T16,Franklin Langham,22,4
57,T16,T16,Tom Lehman,23,4
58,T16,T16,Davis Love III,20,4
59,T16,T16,Spike McRoy,31,4
60,T16,T16,Shaun Micheel,34,4
61,T16,T16,David Morland IV,29,4
62,T16,T16,Michael Muehr,32,4
63,T16,T16,Frank Nobilo,28,4
64,T16,T16,Joe Ogilvie,34,4
65,T16,T16,Craig Perks,30,4
66,T16,T16,Tom Pernice Jr.,33,4
67,T16,T16,Chris Perry,26,4
68,T16,T16,Kenny Perry,26,4
69,T16,T16,Lee Porter,30,4
70,T16,T16,Nick Price,20,4
71,T16,T16,Brett Quigley,21,4
72,T16,T16,Larry Rinker,7,4
73,T16,T16,Heath Slocum,8,4
74,T16,T16,Jeff Sluman,30,4
75,T16,T16,Jerry Smith,31,4
76,T16,T16,Hal Sutton,26,4
77,T16,T16,David Toms,28,4
78,T16,T16,Kirk Triplett,26,4
79,T16,T16,Ted Tryba,33,4
80,T16,T16,Bob Tway,29,4
81,T16,T16,Jean Van de Velde,17,4
82,T16,T16,Scott Verplank,26,4
83,T16,T16,Rocky Walcher,26,4
84,T16,T16,Kevin Wentworth,14,4
85,T16,T16,Mark Wilson,2,4
86,T87,T87,Steve Allan,31,3
87,T87,T87,Fulton Allem,21,3
88,T87,T87,Robert Allenby,29,3
89,T87,T87,Jeremy Anderson,28,3
90,T87,T87,Tommy Armour III,32,3
91,T87,T87,Perry Arthur,1,3
92,T87,T87,Woody Austin,34,3
93,T87,T87,Briny Baird,31,3
94,T87,T87,Craig Barlow,23,3
95,T87,T87,Doug Barron,25,3
96,T87,T87,Ben Bates,18,3
97,T87,T87,Rich Beem,31,3
98,T87,T87,Thomas Bjørn,7,3
99,T87,T87,Ronnie Black,17,3
100,T87,T87,Jay Don Blake,31,3
101,T87,T87,Michael Bradley,8,3
102,T87,T87,Jeff Brehaut,26,3
103,T87,T87,Olin Browne,30,3
104,T87,T87,Bob Burns,29,3
105,T87,T87,Tom Byrum,27,3
106,T87,T87,Mark Calcavecchia,23,3
107,T87,T87,Emanuele Canonica,19,3
108,T87,T87,Tony Carolan,1,3
109,T87,T87,Brandel Chamblee,23,3
110,T87,T87,K.J. Choi,29,3
111,T87,T87,Brian Claar,8,3
112,T87,T87,Keith Clearwater,23,3
113,T87,T87,José Coceres,19,3
114,T87,T87,Richie Coughlan,26,3
115,T87,T87,John Daly,25,3
116,T87,T87,Marco Dawson,19,3
117,T87,T87,Glen Day,28,3
118,T87,T87,Doug Dunakey,32,3
119,T87,T87,Scott Dunlap,28,3
120,T87,T87,Joe Durant,25,3
121,T87,T87,Steve Elkington,20,3
122,T87,T87,Danny Ellis,27,3
123,T87,T87,Ernie Els,19,3
124,T87,T87,Bob Estes,26,3
125,T87,T87,Ben Ferguson,30,3
126,T87,T87,Dan Forsman,25,3
127,T87,T87,Robin Freeman,34,3
128,T87,T87,David Frost,27,3
129,T87,T87,Pierre Fulke,8,3
130,T87,T87,Fred Funk,33,3
131,T87,T87,Jim Furyk,24,3
132,T87,T87,"Jim Gallagher, Jr.",15,3
133,T87,T87,Robert Gamez,22,3
134,T87,T87,Brent Geiberger,25,3
135,T87,T87,Bill Glasson,26,3
136,T87,T87,Retief Goosen,10,3
137,T87,T87,Jason Gore,30,3
138,T87,T87,David Gossett,15,3
139,T87,T87,Paul Gow,27,3
140,T87,T87,Paul Goydos,29,3
141,T87,T87,Jimmy Green,33,3
142,T87,T87,Joey Gullion,3,3
143,T87,T87,Jay Haas,21,3
144,T87,T87,Hunter Haas,30,3
145,T87,T87,Gary Hallberg,9,3
146,T87,T87,Donnie Hammond,14,3
147,T87,T87,Padraig Harrington,9,3
148,T87,T87,Jeff Hart,28,3
149,T87,T87,J.P. Hayes,23,3
150,T87,T87,Mark Hensby,29,3
151,T87,T87,Tim Herron,29,3
152,T87,T87,Gabriel Hjertstedt,30,3
153,T87,T87,Scott Hoch,24,3
154,T87,T87,Mike Hulbert,19,3
155,T87,T87,Brian Hull,1,3
156,T87,T87,John Huston,20,3
157,T87,T87,Katsumune Imai,1,3
158,T87,T87,Tripp Isenhour,31,3
159,T87,T87,Toshi Izawa,5,3
160,T87,T87,Peter Jacobsen,17,3
161,T87,T87,Kevin Johnson,32,3
162,T87,T87,Kent Jones,28,3
163,T87,T87,Jeff Julian,22,3
164,T87,T87,Craig Kanada,28,3
165,T87,T87,Olle Karlsson,1,3
166,T87,T87,Skip Kendall,33,3
167,T87,T87,Greg Kraft,33,3
168,T87,T87,Cliff Kresge,31,3
169,T87,T87,Neal Lancaster,36,3
170,T87,T87,Ian Leggatt,29,3
171,T87,T87,Justin Leonard,30,3
172,T87,T87,Wayne Levi,2,3
173,T87,T87,J.L. Lewis,31,3
174,T87,T87,Bob Lohr,1,3
175,T87,T87,Andrew Magee,31,3
176,T87,T87,Shigeki Maruyama,27,3
177,T87,T87,Dick Mast,3,3
178,T87,T87,Len Mattiace,30,3
179,T87,T87,Blaine McCallister,28,3
180,T87,T87,Scott McCarron,25,3
181,T87,T87,Jim McGovern,21,3
182,T87,T87,Andrew McLardy,26,3
183,T87,T87,Rocco Mediate,21,3
184,T87,T87,Larry Mize,24,3
185,T87,T87,John Morse,1,3
186,T87,T87,Jack Nicklaus,4,3
187,T87,T87,Gary Nicklaus,34,3
188,T87,T87,Geoff Ogilvy,23,3
189,T87,T87,David Ogrin,2,3
190,T87,T87,José María Olazábal,15,3
191,T87,T87,Joe Ozaki,17,3
192,T87,T87,Jesper Parnevik,25,3
193,T87,T87,Craig Parry,22,3
194,T87,T87,Dennis Paulson,25,3
195,T87,T87,Carl Paulson,31,3
196,T87,T87,Corey Pavin,22,3
197,T87,T87,Dicky Pride,27,3
198,T87,T87,Tom Purtzer,16,3
199,T87,T87,Mike Reid,13,3
200,T87,T87,John Riegger,27,3
201,T87,T87,Chris Riley,30,3
202,T87,T87,Loren Roberts,25,3
203,T87,T87,Rory Sabbatini,23,3
204,T87,T87,Nobuhito Sato,3,3
205,T87,T87,Ken Schall,1,3
206,T87,T87,Tom Scherrer,28,3
207,T87,T87,Rick Schuller,1,3
208,T87,T87,Brent Schwarzrock,20,3
209,T87,T87,Scott Simpson,22,3
210,T87,T87,Joey Sindelar,25,3
211,T87,T87,Vijay Singh,26,3
212,T87,T87,Chris Smith,30,3
213,T87,T87,Mike Sposa,29,3
214,T87,T87,Craig Stadler,19,3
215,T87,T87,Mike Standly,6,3
216,T87,T87,Steve Stricker,20,3
217,T87,T87,Kevin Sutherland,30,3
218,T87,T87,Toru Taniguchi,9,3
219,T87,T87,Tim Thelen,7,3
220,T87,T87,Chris Tidland,29,3
221,T87,T87,Esteban Toledo,36,3
222,T87,T87,Tommy Tolles,31,3
223,T87,T87,Greg Towne,1,3
224,T87,T87,Ty Tryon,3,3
225,T87,T87,Brett Upper,2,3
226,T87,T87,Duffy Waldorf,27,3
227,T87,T87,Jimmy Walker,3,3
228,T87,T87,Brian Watts,16,3
229,T87,T87,D.A. Weibring,10,3
230,T87,T87,Mike Weir,23,3
231,T87,T87,Lee Westwood,6,3
232,T87,T87,Mark Wiebe,24,3
233,T87,T87,Jay Williamson,35,3
234,T87,T87,Garrett Willis,33,3
235,T87,T87,Brian Wilson,31,3
236,T87,T87,Willie Wood,16,3
237,T87,T87,Tiger Woods,19,3
238,T87,T87,Kaname Yokoo,27,3
239,T87,T87,Fuzzy Zoeller,15,3
240,T241,T241,Steven Alker,1,2
241,T241,T241,Aaron Baddeley,9,2
242,T241,T241,Rich Barcelo,1,2
243,T241,T241,Todd Barranger,1,2
244,T241,T241,Andy Bean,8,2
245,T241,T241,Chip Beck,4,2
246,T241,T241,"Gary Birch, Jr.",2,2
247,T241,T241,Phil Blackmar,2,2
248,T241,T241,Charles Bolling,1,2
249,T241,T241,Guy Boros,3,2
250,T241,T241,Craig Bowden,4,2
251,T241,T241,Rob Bradley,1,2
252,T241,T241,Gordon Brand Jr.,1,2
253,T241,T241,Tony Branham,1,2
254,T241,T241,Jaxon Brigman,1,2
255,T241,T241,Mark Brooks,27,2
256,T241,T241,Bart Bryant,10,2
257,T241,T241,Brad Bryant,2,2
258,T241,T241,Rodney Butcher,1,2
259,T241,T241,Ángel Cabrera,8,2
260,T241,T241,Chad Campbell,3,2
261,T241,T241,Michael Campbell,10,2
262,T241,T241,Mark Carnevale,3,2
263,T241,T241,Paul Casey,3,2
264,T241,T241,Alex Cejka,1,2
265,T241,T241,Barry Cheesman,16,2
266,T241,T241,Michael Christensen,1,2
267,T241,T241,Tim Clark,3,2
268,T241,T241,Darren Clarke,7,2
269,T241,T241,Bobby Cochran,1,2
270,T241,T241,Andrew Coltart,3,2
271,T241,T241,Michael Combs,1,2
272,T241,T241,Michael Connell,1,2
273,T241,T241,Ben Crenshaw,11,2
