,Best_Sub-Par_Rounds_Streak_RANK THIS WEEK,Best_Sub-Par_Rounds_Streak_RANK LAST WEEK,Best_Sub-Par_Rounds_Streak_PLAYER NAME,Best_Sub-Par_Rounds_Streak_CAREER BEST STREAK,Best_Sub-Par_Rounds_Streak_BEST YTD STREAK,Best_Sub-Par_Rounds_Streak_CURRENT STREAK
50,T38,T38,Brian Gay,13,13.0,
51,T38,T38,Paul Gow,13,13.0,
52,T38,T38,Charles Howell III,13,13.0,
53,T38,T38,John Huston,13,12.0,
54,T38,T38,Peter Jacobsen,13,3.0,
55,T38,T38,Bernhard Langer,13,11.0,
56,T38,T38,Justin Leonard,13,7.0,
57,T38,T38,Scott McCarron,13,13.0,
58,T38,T38,Mark McCumber,13,3.0,
59,T38,T38,Calvin Peete,13,,
60,T38,T38,David Peoples,13,11.0,
61,T38,T38,Mike Reid,13,2.0,
62,T38,T38,Dave Rummells,13,,
63,T38,T38,Tom Sieckmann,13,,
64,T38,T38,Tony Sills,13,,
65,T38,T38,Curtis Strange,13,4.0,
66,T38,T38,Mike Sullivan,13,2.0,
67,T68,T68,Dave Barr,12,2.0,
68,T68,T68,Mark Brooks,12,5.0,
69,T68,T68,Patrick Burke,12,,
70,T68,T68,Mark Calcavecchia,12,11.0,
71,T68,T68,Greg Chalmers,12,5.0,
72,T68,T68,Michael Christie,12,,
73,T68,T68,Stewart Cink,12,9.0,
74,T68,T68,Danny Edwards,12,,
75,T68,T68,David Edwards,12,,
76,T68,T68,Joel Edwards,12,12.0,
77,T68,T68,Brad Faxon,12,9.0,
78,T68,T68,Harrison Frazar,12,12.0,
79,T68,T68,Jim Furyk,12,7.0,
80,T68,T68,Jay Haas,12,11.0,
81,T68,T68,Jonathan Kaye,12,12.0,
82,T68,T68,Skip Kendall,12,12.0,
83,T68,T68,Gary Koch,12,1.0,
84,T68,T68,Greg Kraft,12,11.0,
85,T68,T68,Jim McGovern,12,12.0,
86,T68,T68,Rocco Mediate,12,8.0,
87,T68,T68,Phil Mickelson,12,10.0,
88,T68,T68,Larry Mize,12,5.0,
89,T68,T68,Gil Morgan,12,,
90,T68,T68,Frank Nobilo,12,12.0,
91,T68,T68,José María Olazábal,12,12.0,
92,T68,T68,Don Pooley,12,1.0,
93,T68,T68,Gene Sauers,12,2.0,
94,T68,T68,Chris Smith,12,8.0,
95,T68,T68,Paul Stankowski,12,6.0,
96,T68,T68,Kevin Sutherland,12,12.0,
97,T68,T68,Hal Sutton,12,9.0,
98,T68,T68,Bob Tway,12,10.0,
99,T68,T68,Scott Verplank,12,12.0,
100,T68,T68,Duffy Waldorf,12,4.0,
101,T68,T68,Willie Wood,12,6.0,
102,T68,T68,Fuzzy Zoeller,12,4.0,
103,T104,T104,Chip Beck,11,2.0,
104,T104,T104,George Burns,11,,
105,T104,T104,Tom Byrum,11,5.0,
106,T104,T104,Jim Carter,11,7.0,
107,T104,T104,Brandel Chamblee,11,5.0,
108,T104,T104,Brad Fabel,11,8.0,
109,T104,T104,Keith Fergus,11,1.0,
110,T104,T104,Bruce Fleisher,11,,
111,T104,T104,Raymond Floyd,11,,
112,T104,T104,David Frost,11,6.0,
113,T104,T104,Sergio Garcia,11,11.0,
114,T104,T104,Mathew Goggin,11,5.0,
115,T104,T104,Bradley Hughes,11,11.0,
116,T104,T104,Jerry Kelly,11,8.0,
117,T104,T104,Ian Leggatt,11,11.0,
118,T104,T104,Tom Lehman,11,11.0,
119,T104,T104,Bruce Lietzke,11,2.0,
120,T104,T104,John Mahaffey,11,,
121,T104,T104,Billy Mayfair,11,10.0,
122,T104,T104,David Ogrin,11,2.0,
123,T104,T104,Nick Price,11,8.0,
124,T104,T104,Tom Purtzer,11,3.0,
125,T104,T104,Chris Riley,11,11.0,
126,T104,T104,Clarence Rose,11,,
127,T104,T104,Jim Simons,11,,
128,T104,T104,Tim Simpson,11,,
129,T104,T104,Vijay Singh,11,11.0,
130,T104,T104,Jim Thorpe,11,,
131,T104,T104,David Toms,11,11.0,
132,T104,T104,Richard Zokol,11,3.0,
133,T134,T134,Michael Allen,10,2.0,
134,T134,T134,Cameron Beckman,10,10.0,
135,T134,T134,Phil Blackmar,10,1.0,
136,T134,T134,Mark Carnevale,10,1.0,
137,T134,T134,Lennie Clements,10,,
138,T134,T134,Trevor Dodds,10,3.0,
139,T134,T134,Bob Gilder,10,,
140,T134,T134,Bill Glasson,10,6.0,
141,T134,T134,Hubert Green,10,,
142,T134,T134,Scott Gump,10,6.0,
143,T134,T134,Dudley Hart,10,8.0,
144,T134,T134,Nolan Henke,10,3.0,
145,T134,T134,Tim Herron,10,6.0,
146,T134,T134,Mike Hulbert,10,3.0,
147,T134,T134,Steve Jones,10,5.0,
148,T134,T134,Pete Jordan,10,10.0,
149,T134,T134,Kenny Knox,10,,
150,T134,T134,Neal Lancaster,10,8.0,
151,T134,T134,Frank Lickliter II,10,10.0,
152,T134,T134,Mark Lye,10,,
153,T134,T134,Len Mattiace,10,7.0,
154,T134,T134,Larry Nelson,10,1.0,
155,T134,T134,Greg Norman,10,4.0,
156,T134,T134,Craig Parry,10,5.0,
157,T134,T134,Craig Perks,10,10.0,
158,T134,T134,Tom Pernice Jr.,10,10.0,
159,T134,T134,Chris Perry,10,4.0,
160,T134,T134,Brett Quigley,10,5.0,
161,T134,T134,Mike Smith,10,,
162,T134,T134,J.C. Snead,10,,
163,T134,T134,Steve Stricker,10,7.0,
164,T134,T134,David Sutherland,10,3.0,
165,T134,T134,Doug Tewell,10,,
166,T134,T134,Howard Twitty,10,,
167,T134,T134,Bobby Wadkins,10,4.0,
168,T134,T134,Lanny Wadkins,10,,
169,T134,T134,Mark Wiebe,10,5.0,
170,T171,T171,John Adams,9,,
171,T171,T171,Tommy Armour III,9,8.0,
172,T171,T171,Doug Barron,9,4.0,
173,T171,T171,Andy Bean,9,2.0,
174,T171,T171,Notah Begay III,9,2.0,
175,T171,T171,Guy Boros,9,2.0,
176,T171,T171,Bill Britton,9,,
177,T171,T171,K.J. Choi,9,7.0,
178,T171,T171,Brian Claar,9,4.0,
179,T171,T171,Jay Delsing,9,4.0,
180,T171,T171,Brad Elder,9,9.0,
181,T171,T171,Ernie Els,9,6.0,
182,T171,T171,Dan Forsman,9,8.0,
183,T171,T171,"Jim Gallagher, Jr.",9,2.0,
184,T171,T171,Robert Gamez,9,3.0,
185,T171,T171,Kelly Gibson,9,1.0,
186,T171,T171,David Gossett,9,9.0,
187,T171,T171,Paul Goydos,9,7.0,
188,T171,T171,Gary Hallberg,9,2.0,
189,T171,T171,Morris Hatalsky,9,1.0,
190,T171,T171,Mark Hayes,9,,
191,T171,T171,Hale Irwin,9,1.0,
192,T171,T171,Craig Kanada,9,9.0,
193,T171,T171,J.L. Lewis,9,9.0,
194,T171,T171,Bob Lohr,9,2.0,
195,T171,T171,Steve Lowery,9,6.0,
196,T171,T171,Sandy Lyle,9,2.0,
197,T171,T171,Spike McRoy,9,9.0,
198,T171,T171,Colin Montgomerie,9,3.0,
199,T171,T171,Joe Ozaki,9,3.0,
200,T171,T171,Anthony Painter,9,,
201,T171,T171,Kenny Perry,9,7.0,
202,T171,T171,Rory Sabbatini,9,8.0,
203,T171,T171,Ted Schulz,9,,
204,T171,T171,Mike Sposa,9,6.0,
205,T171,T171,Mike Springer,9,3.0,
206,T171,T171,Ron Streck,9,,
207,T171,T171,Tommy Tolles,9,5.0,
208,T171,T171,Omar Uresti,9,5.0,
209,T171,T171,Stan Utley,9,1.0,
210,T171,T171,Tom Watson,9,1.0,
211,T171,T171,Mike Weir,9,9.0,
212,T171,T171,Kevin Wentworth,9,3.0,
213,T171,T171,Robert Wrenn,9,,
214,T171,T171,Kaname Yokoo,9,9.0,
215,T216,T216,Fulton Allem,8,6.0,
216,T216,T216,Stephen Ames,8,7.0,
217,T216,T216,Stuart Appleby,8,7.0,
218,T216,T216,Emlyn Aubrey,8,1.0,
219,T216,T216,Ian Baker-Finch,8,,
220,T216,T216,Craig Barlow,8,8.0,
221,T216,T216,Michael Bradley,8,8.0,
222,T216,T216,Ken Brown,8,,
223,T216,T216,Olin Browne,8,7.0,
224,T216,T216,Jason Buha,8,,
225,T216,T216,Curt Byrum,8,1.0,
226,T216,T216,T.C. Chen,8,,
227,T216,T216,Bobby Clampett,8,,
228,T216,T216,Keith Clearwater,8,5.0,
229,T216,T216,Ben Crenshaw,8,2.0,
230,T216,T216,Mike Donald,8,1.0,
231,T216,T216,Scott Dunlap,8,3.0,
232,T216,T216,Nick Faldo,8,4.0,
233,T216,T216,Robin Freeman,8,7.0,
234,T216,T216,Wayne Grady,8,,
235,T216,T216,J.P. Hayes,8,5.0,
236,T216,T216,Brian Henninger,8,8.0,
237,T216,T216,J.J. Henry,8,8.0,
238,T216,T216,Glen Hnatiuk,8,8.0,
239,T216,T216,David Ishii,8,,
240,T216,T216,Miguel Angel Jiménez,8,8.0,
241,T216,T216,Brandt Jobe,8,8.0,
242,T216,T216,Wayne Levi,8,2.0,
243,T216,T216,Dick Mast,8,4.0,
244,T216,T216,Johnny Miller,8,,
245,T216,T216,David Morland IV,8,5.0,
246,T216,T216,Jodie Mudd,8,,
247,T216,T216,Jack Nicklaus,8,1.0,
248,T216,T216,Brett Ogle,8,,
249,T216,T216,Dennis Paulson,8,7.0,
250,T216,T216,Jack Renner,8,1.0,
251,T216,T216,Larry Rinker,8,2.0,
252,T216,T216,Lance Ten Broeck,8,,
253,T216,T216,Esteban Toledo,8,6.0,
254,T216,T216,Lee Trevino,8,,
255,T216,T216,Ted Tryba,8,5.0,
256,T216,T216,Brett Upper,8,,
257,T216,T216,Jean Van de Velde,8,6.0,
258,T216,T216,Fred Wadsworth,8,2.0,
259,T216,T216,D.A. Weibring,8,4.0,
260,T216,T216,Mark Wilson,8,2.0,
261,T262,T262,Briny Baird,7,7.0,
262,T262,T262,Seve Ballesteros,7,,
263,T262,T262,Todd Barranger,7,1.0,
264,T262,T262,Ben Bates,7,6.0,
265,T262,T262,"David Berganio, Jr.",7,7.0,
266,T262,T262,Charles Bolling,7,,
267,T262,T262,Steve Bowman,7,,
268,T262,T262,Danny Briggs,7,1.0,
269,T262,T262,Billy Ray Brown,7,,
270,T262,T262,Bob Burns,7,5.0,
271,T262,T262,John Daly,7,6.0,
272,T262,T262,Robert Damron,7,6.0,
273,T262,T262,Clark Dennis,7,,
274,T262,T262,Ed Dougherty,7,,
275,T262,T262,Doug Dunakey,7,6.0,
276,T262,T262,Dave Eichelberger,7,,
277,T262,T262,Bob Friend,7,,
278,T262,T262,Matt Gogel,7,7.0,
279,T262,T262,David Graham,7,,
280,T262,T262,Jeff Hart,7,5.0,
281,T262,T262,Lon Hinkle,7,1.0,
282,T262,T262,Gabriel Hjertstedt,7,7.0,
283,T262,T262,P.H. Horgan III,7,,
284,T262,T262,Joe Inman,7,,
285,T262,T262,John Inman,7,,
286,T262,T262,Barry Jaeckel,7,,
287,T262,T262,Per-Ulrik Johansson,7,7.0,
288,T262,T262,Steve Jurgensen,7,,
289,T262,T262,Billy Kratzert,7,,
290,T262,T262,John Maginnes,7,1.0,
291,T262,T262,Shigeki Maruyama,7,7.0,
292,T262,T262,Bob May,7,6.0,
293,T262,T262,Steve Melnyk,7,,
294,T262,T262,Shaun Micheel,7,5.0,
295,T262,T262,Tim Norris,7,,
296,T262,T262,Carl Paulson,7,6.0,
297,T262,T262,Lee Porter,7,6.0,
298,T262,T262,Greg Powers,7,,
299,T262,T262,Dicky Pride,7,7.0,
300,T262,T262,Sam Randolph,7,3.0,
301,T262,T262,Chi Chi Rodriguez,7,,
302,T262,T262,Bill Sander,7,,
303,T262,T262,Jerry Smith,7,7.0,
304,T262,T262,"Dave Stockton, Jr.",7,4.0,
305,T262,T262,Greg Twiggs,7,2.0,
306,T262,T262,Lee Westwood,7,2.0,
307,T262,T262,Brian Wilson,7,7.0,
308,T262,T262,Mark Wurtz,7,3.0,
309,T262,T262,Bruce Zabriski,7,1.0,
310,T311,T311,"Joe Acosta, Jr.",6,,
311,T311,T311,Steve Allan,6,6.0,
312,T311,T311,Isao Aoki,6,,
313,T311,T311,Jeff Barlow,6,,
314,T311,T311,Woody Blackburn,6,,
315,T311,T311,Mike Brisky,6,,
316,T311,T311,Bobby Cochran,6,2.0,
317,T311,T311,Jim Colbert,6,,
318,T311,T311,Frank Conner,6,,
319,T311,T311,Jim Dent,6,,
320,T311,T311,Andy Dillard,6,,
321,T311,T311,John Fought,6,,
322,T311,T311,Edward Fryatt,6,4.0,
323,T311,T311,Gibby Gilbert,6,,
324,T311,T311,Ernie Gonzalez,6,1.0,
325,T311,T311,Steve Gotsche,6,,
326,T311,T311,Jimmy Green,6,3.0,
327,T311,T311,Dan Halldorson,6,,
328,T311,T311,Steve Hart,6,,
329,T311,T311,Vance Heafner,6,,
330,T311,T311,Mike Heinen,6,2.0,
331,T311,T311,Mark Hensby,6,6.0,
332,T311,T311,Eric Johnson,6,,
333,T311,T311,Barry Lane,6,1.0,
334,T311,T311,Franklin Langham,6,4.0,
335,T311,T311,Lyn Lott,6,,
336,T311,T311,Casey Martin,6,1.0,
337,T311,T311,Gary McCord,6,,
338,T311,T311,Pat McGowan,6,,
339,T311,T311,Yoshinori Mizumaki,6,1.0,
340,T311,T311,John Morse,6,1.0,
341,T311,T311,Perry Moss,6,,
342,T311,T311,Michael Muehr,6,6.0,
343,T311,T311,Bob Murphy,6,,
344,T311,T311,Sean Murphy,6,3.0,
345,T311,T311,Jim Nelford,6,,
346,T311,T311,Andy North,6,,
347,T311,T311,Mac O'Grady,6,,
348,T311,T311,Peter Oosterhuis,6,,
349,T311,T311,Mark Pfeil,6,1.0,
350,T311,T311,Victor Regalado,6,,
351,T311,T311,John Riegger,6,6.0,
352,T311,T311,Charlie Rymer,6,,
353,T311,T311,Tom Scherrer,6,4.0,
354,T311,T311,Adam Scott,6,5.0,
355,T311,T311,Brad Sherfy,6,,
356,T311,T311,Phil Tataurangi,6,4.0,
357,T311,T311,Harry Taylor,6,,
358,T311,T311,Leonard Thompson,6,,
359,T311,T311,Robert Thompson,6,1.0,
360,T311,T311,Denis Watson,6,,
361,T311,T311,Brian Watts,6,6.0,
362,T311,T311,Jim Woodward,6,,
363,T364,T364,Jeremy Anderson,5,5.0,
364,T364,T364,Miller Barber,5,,
365,T364,T364,Rich Beem,5,4.0,
366,T364,T364,Jim Benepe,5,,
367,T364,T364,Thomas Bjørn,5,2.0,
368,T364,T364,Eric Booker,5,,
369,T364,T364,Bob Boyd,5,,
370,T364,T364,Jeff Brehaut,5,4.0,
371,T364,T364,George Cadle,5,,
372,T364,T364,Chad Campbell,5,5.0,
373,T364,T364,Jason Caron,5,,
374,T364,T364,Barry Cheesman,5,4.0,
375,T364,T364,Michael Clark II,5,5.0,
376,T364,T364,Darren Clarke,5,5.0,
377,T364,T364,José Coceres,5,5.0,
378,T364,T364,Bobby Cole,5,,
379,T364,T364,Tim Conley,5,2.0,
380,T364,T364,Richie Coughlan,5,4.0,
381,T364,T364,Rod Curl,5,,
382,T364,T364,Paul Curry,5,,
383,T364,T364,Terry Diehl,5,,
384,T364,T364,Bob Eastwood,5,,
385,T364,T364,Danny Ellis,5,5.0,
386,T364,T364,Forrest Fezler,5,,
387,T364,T364,Carlos Franco,5,5.0,
388,T364,T364,Jeff Gallagher,5,3.0,
389,T364,T364,Al Geiberger,5,,
390,T364,T364,Jason Gore,5,5.0,
391,T364,T364,Jeff Gove,5,,
392,T364,T364,Phillip Hancock,5,,
393,T364,T364,Bob Heintz,5,,
394,T364,T364,Toshi Izawa,5,5.0,
395,T364,T364,David Jackson,5,,
396,T364,T364,Tom Jenkins,5,,
397,T364,T364,Kevin Johnson,5,5.0,
398,T364,T364,Philip Jonas,5,,
399,T364,T364,Jeff Julian,5,2.0,
400,T364,T364,Cliff Kresge,5,5.0,
401,T364,T364,Matt Kuchar,5,5.0,
402,T364,T364,Mike McCullough,5,,
403,T364,T364,Andrew McLardy,5,5.0,
404,T364,T364,Mark McNulty,5,1.0,
405,T364,T364,Geoff Ogilvy,5,5.0,
406,T364,T364,Masashi Jumbo Ozaki,5,,
407,T364,T364,Jerry Pate,5,,
408,T364,T364,Charles Raulerson,5,1.0,
409,T364,T364,Bill Rogers,5,,
410,T364,T364,Jeff Roth,5,,
411,T364,T364,John Schroeder,5,,
412,T364,T364,Brent Schwarzrock,5,5.0,
413,T364,T364,Tom Shaw,5,,
414,T364,T364,Mike Small,5,,
415,T364,T364,Craig Spence,5,3.0,
416,T364,T364,Mike Standly,5,2.0,
417,T364,T364,Ray Stewart,5,1.0,
418,T364,T364,Chris Tidland,5,5.0,
419,T364,T364,Tom Weiskopf,5,,
420,T364,T364,Jay Williamson,5,5.0,
421,T364,T364,Garrett Willis,5,5.0,
422,T364,T364,Ian Woosnam,5,2.0,
423,T424,T424,Perry Arthur,4,2.0,
424,T424,T424,Pat Bates,4,,
425,T424,T424,Craig Bowden,4,3.0,
426,T424,T424,Kevin Burton,4,,
427,T424,T424,Jonathan Byrd,4,4.0,
428,T424,T424,Alex Cejka,4,3.0,
429,T424,T424,Jon Chaffee,4,,
430,T424,T424,Bob Charles,4,,
431,T424,T424,Paul Claxton,4,,
432,T424,T424,Andrew Coltart,4,2.0,
433,T424,T424,Jeff Coston,4,,
434,T424,T424,Chris Couch,4,,
435,T424,T424,Rett Crowder,4,,
436,T424,T424,Terry Dill,4,,
437,T424,T424,Luke Donald,4,4.0,
438,T424,T424,Dale Douglass,4,,
439,T424,T424,R.W. Eaks,4,,
440,T424,T424,Lee Elder,4,,
441,T424,T424,Jeff Freeman,4,,
442,T424,T424,Keiichiro Fukabori,4,,
443,T424,T424,Retief Goosen,4,3.0,
444,T424,T424,Richard Green,4,1.0,
445,T424,T424,Joey Gullion,4,3.0,
446,T424,T424,Hunter Haas,4,4.0,
447,T424,T424,Padraig Harrington,4,4.0,
448,T424,T424,Eduardo Herrera,4,,
449,T424,T424,Kazuhiko Hosokawa,4,2.0,
450,T424,T424,Tripp Isenhour,4,4.0,
451,T424,T424,Kent Jones,4,4.0,
452,T424,T424,Robert Karlsson,4,,
453,T424,T424,Stephen Keppler,4,,
454,T424,T424,Karl Kimball,4,,
455,T424,T424,Brad Lardon,4,,
456,T424,T424,Pat Lindsey,4,,
457,T424,T424,Tim Loustalot,4,,
458,T424,T424,Allen Miller,4,,
459,T424,T424,Bryce Molder,4,4.0,
460,T424,T424,Bobby Nichols,4,,
461,T424,T424,Gary Nicklaus,4,4.0,
462,T424,T424,Mike Nicolette,4,,
463,T424,T424,Keith Nolan,4,,
464,T424,T424,Peter O'Malley,4,,
465,T424,T424,Lucas Parsons,4,,
466,T424,T424,Gary Player,4,,
467,T424,T424,Phillip Price,4,2.0,
468,T424,T424,John Restino,4,2.0,
469,T424,T424,Anthony Rodriguez,4,,
470,T424,T424,Ken Schall,4,,
471,T424,T424,Dave Schreyer,4,,
472,T424,T424,Peter Senior,4,,
473,T424,T424,Bob Shearer,4,,
474,T424,T424,Ed Sneed,4,,
475,T424,T424,Billy Tuten,4,1.0,
476,T424,T424,Rocky Walcher,4,4.0,
477,T424,T424,Charles Warren,4,,
478,T424,T424,DeWitt Weaver,4,,
479,T424,T424,Jeffrey Wilson,4,,
480,T481,T481,Wally Armstrong,3,,
481,T481,T481,Aaron Bengoechea,3,1.0,
482,T481,T481,Homero Blancas,3,,
483,T481,T481,Ángel Cabrera,3,3.0,
484,T481,T481,Michael Campbell,3,2.0,
485,T481,T481,Tony Carolan,3,3.0,
486,T481,T481,Tim Clark,3,3.0,
487,T481,T481,Michael Combs,3,2.0,
488,T481,T481,Charles Coody,3,,
489,T481,T481,Carl Cooper,3,,
490,T481,T481,Richard Cromwell,3,,
491,T481,T481,Joe Daley,3,,
492,T481,T481,Billy Downes,3,,
493,T481,T481,Tom Eubank,3,,
494,T481,T481,Niclas Fasth,3,3.0,
495,T481,T481,Ben Ferguson,3,3.0,
496,T481,T481,Derek Gillespie,3,1.0,
497,T481,T481,Kelly Grunewald,3,3.0,
498,T481,T481,Charley Hoffman,3,1.0,
499,T481,T481,Mike Holland,3,,
500,T481,T481,Ryan Howison,3,,
501,T481,T481,Mark James,3,,
502,T481,T481,Don January,3,,
503,T481,T481,Tony Johnstone,3,,
504,T481,T481,Grier Jones,3,,
505,T481,T481,Shingo Katayama,3,3.0,
506,T481,T481,Darrell Kestner,3,,
507,T481,T481,Brian Kontak,3,,
508,T481,T481,Joel Kribel,3,,
509,T481,T481,Bob Lendzion,3,,
510,T481,T481,Gene Littler,3,,
511,T481,T481,Edward Loar,3,,
512,T481,T481,Peter Lonard,3,3.0,
513,T481,T481,Jeff Mitchell,3,,
514,T481,T481,Orville Moody,3,,
515,T481,T481,Mike Morley,3,,
516,T481,T481,Jarrod Moseley,3,,
517,T481,T481,Jay Overton,3,,
518,T481,T481,Arnold Palmer,3,1.0,
519,T481,T481,Ted Purdy,3,,
520,T481,T481,Jeff Quinney,3,3.0,
521,T481,T481,Wayne Riley,3,,
522,T481,T481,John Rollins,3,,
523,T481,T481,Eduardo Romero,3,2.0,
524,T481,T481,Stephen Sear,3,,
525,T481,T481,Patrik Sjöland,3,,
526,T481,T481,Heath Slocum,3,3.0,
527,T481,T481,Chip Sullivan,3,,
528,T481,T481,Hidemichi Tanaka,3,2.0,
529,T481,T481,Tim Thelen,3,3.0,
530,T481,T481,Rocky Thompson,3,,
531,T481,T481,Sam Torrance,3,,
532,T481,T481,Ty Tryon,3,3.0,
533,T481,T481,Mike Tschetter,3,,
534,T481,T481,Greg Turner,3,,
535,T481,T481,Kermit Zarley,3,,
536,T537,T537,Jorge Benedetti,2,1.0,
537,T537,T537,James Blair,2,,
538,T537,T537,Rob Bradley,2,2.0,
539,T537,T537,Steve Brady,2,,
540,T537,T537,Gordon Brand Jr.,2,1.0,
541,T537,T537,Gay Brewer,2,,
542,T537,T537,Jaxon Brigman,2,2.0,
543,T537,T537,Bob Byman,2,,
544,T537,T537,Emanuele Canonica,2,2.0,
545,T537,T537,Paul Casey,2,2.0,
546,T537,T537,Nick Cassini,2,2.0,
547,T537,T537,Roger Chapman,2,,
548,T537,T537,Erik Compton,2,1.0,
549,T537,T537,Chip Craig,2,,
550,T537,T537,Ben Curtis,2,2.0,
551,T537,T537,Paul Devenport,2,1.0,
552,T537,T537,Bruce Devlin,2,,
553,T537,T537,James Driscoll,2,2.0,
554,T537,T537,Tim Dunlavey,2,1.0,
555,T537,T537,Todd Fanning,2,2.0,
556,T537,T537,Darren Fichardt,2,,
557,T537,T537,Gene Fieger,2,2.0,
558,T537,T537,Pat Fitzsimons,2,,
559,T537,T537,Robert Floyd,2,,
560,T537,T537,Pierre Fulke,2,2.0,
561,T537,T537,Bobby Gage,2,,
562,T537,T537,Stephen Gangluff,2,2.0,
563,T537,T537,Gary Groh,2,,
564,T537,T537,Steve Haskins,2,,
565,T537,T537,Nic Henning,2,,
566,T537,T537,Dave Hill,2,,
567,T537,T537,David Howser,2,,
568,T537,T537,Mikko Ilonen,2,2.0,
569,T537,T537,Ryuji Imada,2,1.0,
570,T537,T537,Raphael Jacquelin,2,2.0,
571,T537,T537,Hank Kuehne,2,,
572,T537,T537,Jeffrey Lankford,2,1.0,
573,T537,T537,Paul Lawrie,2,2.0,
574,T537,T537,Thomas Levet,2,,
575,T537,T537,Bob Lunn,2,,
576,T537,T537,Mike Malizia,2,,
577,T537,T537,Wes Martin,2,,
578,T537,T537,Rik Massengale,2,,
579,T537,T537,Paul McGinley,2,2.0,
580,T537,T537,Rob McMillan,2,,
581,T537,T537,Scott Medlin,2,,
582,T537,T537,Greg Meyer,2,,
583,T537,T537,Nick O'Hern,2,2.0,
584,T537,T537,Greg Owen,2,2.0,
585,T537,T537,Sean Pacetti,2,,
586,T537,T537,Rod Pampling,2,,
587,T537,T537,Tim Petrovic,2,,
588,T537,T537,Dean Robertson,2,,
589,T537,T537,Raymond Russell,2,,
590,T537,T537,Jim Rutledge,2,,
591,T537,T537,Jarmo Sandelin,2,,
592,T537,T537,Cesar Sanudo,2,,
593,T537,T537,Rick Schuller,2,1.0,
594,T537,T537,Warren Schutte,2,,
595,T537,T537,Bob Smith,2,,
596,T537,T537,Des Smyth,2,2.0,
597,T537,T537,Chris Starkjohann,2,,
598,T537,T537,Dave Stockton,2,,
599,T537,T537,Chris Stutts,2,,
600,T537,T537,Toru Taniguchi,2,2.0,
601,T537,T537,Ed Terasa,2,,
602,T537,T537,Chris Toulson,2,,
603,T537,T537,Nicolas Vanhootegem,2,2.0,
604,T537,T537,Doug Weaver,2,,
605,T537,T537,Brett Wetterich,2,1.0,
606,T537,T537,Chris Wollmann,2,,
607,T537,T537,Tsuyoshi Yoneyama,2,,
608,T537,T537,Chris Zambri,2,2.0,
609,T537,T537,Manny Zerman,2,,
