,Consecutive_BirdiesEagles_streak_RANK THIS WEEK,Consecutive_BirdiesEagles_streak_RANK LAST WEEK,Consecutive_BirdiesEagles_streak_PLAYER NAME,Consecutive_BirdiesEagles_streak_EVENTS,Consecutive_BirdiesEagles_streak_NUMBER OF HOLES
43,T32,T32,Russ Cochran,24,3
44,T32,T32,Richie Coughlan,26,3
45,T32,T32,Chris DiMarco,29,3
46,T32,T32,Joe Durant,25,3
47,T32,T32,Joel Edwards,30,3
48,T32,T32,Danny Ellis,27,3
49,T32,T32,Ernie Els,19,3
50,T32,T32,Bob Estes,26,3
51,T32,T32,Brad Fabel,10,3
52,T32,T32,Brad Faxon,26,3
53,T32,T32,Steve Flesch,32,3
54,T32,T32,David Frost,27,3
55,T32,T32,Sergio Garcia,18,3
56,T32,T32,Brian Gay,32,3
57,T32,T32,Mathew Goggin,33,3
58,T32,T32,Kelly Grunewald,27,3
59,T32,T32,J.J. Henry,28,3
60,T32,T32,Mark Hensby,29,3
61,T32,T32,Tim Herron,29,3
62,T32,T32,Glen Hnatiuk,31,3
63,T32,T32,Scott Hoch,24,3
64,T32,T32,Tripp Isenhour,31,3
65,T32,T32,Toshi Izawa,5,3
66,T32,T32,Lee Janzen,29,3
67,T32,T32,Brandt Jobe,30,3
68,T32,T32,Jonathan Kaye,33,3
69,T32,T32,Jerry Kelly,31,3
70,T32,T32,Skip Kendall,33,3
71,T32,T32,Matt Kuchar,11,3
72,T32,T32,Tom Lehman,23,3
73,T32,T32,Frank Lickliter II,29,3
74,T32,T32,Peter Lonard,7,3
75,T32,T32,Andrew Magee,31,3
76,T32,T32,Jeff Maggert,27,3
77,T32,T32,Len Mattiace,30,3
78,T32,T32,Scott McCarron,25,3
79,T32,T32,Jim McGovern,21,3
80,T32,T32,Andrew McLardy,26,3
81,T32,T32,Rocco Mediate,21,3
82,T32,T32,Phil Mickelson,23,3
83,T32,T32,Mark O'Meara,21,3
84,T32,T32,Joe Ogilvie,34,3
85,T32,T32,Jesper Parnevik,25,3
86,T32,T32,Craig Perks,30,3
87,T32,T32,Lee Porter,30,3
88,T32,T32,Jim Schuman,1,3
89,T32,T32,Jeff Sluman,30,3
90,T32,T32,Jerry Smith,31,3
91,T32,T32,Paul Stankowski,27,3
92,T32,T32,Steve Stricker,20,3
93,T32,T32,Kevin Sutherland,30,3
94,T32,T32,Hal Sutton,26,3
95,T32,T32,Esteban Toledo,36,3
96,T32,T32,Ty Tryon,3,3
97,T32,T32,Bob Tway,29,3
98,T32,T32,Rocky Walcher,26,3
99,T32,T32,Brian Watts,16,3
100,T101,T101,Fulton Allem,21,2
101,T101,T101,Jeremy Anderson,28,2
102,T101,T101,Billy Andrade,27,2
103,T101,T101,Woody Austin,34,2
104,T101,T101,Briny Baird,31,2
105,T101,T101,Craig Barlow,23,2
106,T101,T101,Ben Bates,18,2
107,T101,T101,Andy Bean,8,2
108,T101,T101,Cameron Beckman,29,2
109,T101,T101,Olin Browne,30,2
110,T101,T101,Bob Burns,29,2
111,T101,T101,K.J. Choi,29,2
112,T101,T101,Stewart Cink,29,2
113,T101,T101,Darren Clarke,7,2
114,T101,T101,Fred Couples,19,2
115,T101,T101,Ben Crenshaw,11,2
116,T101,T101,Robert Damron,27,2
117,T101,T101,Marco Dawson,19,2
118,T101,T101,Glen Day,28,2
119,T101,T101,Ryan Dillon,2,2
120,T101,T101,Doug Dunakey,32,2
121,T101,T101,Brad Elder,35,2
122,T101,T101,Nick Faldo,13,2
123,T101,T101,Rick Fehr,9,2
124,T101,T101,Carlos Franco,27,2
125,T101,T101,Robin Freeman,34,2
126,T101,T101,Edward Fryatt,31,2
127,T101,T101,Pierre Fulke,8,2
128,T101,T101,Jim Furyk,24,2
129,T101,T101,"Jim Gallagher, Jr.",15,2
130,T101,T101,Jeff Gallagher,7,2
131,T101,T101,Robert Gamez,22,2
132,T101,T101,Kelly Gibson,3,2
133,T101,T101,Derek Gillespie,1,2
134,T101,T101,Bill Glasson,26,2
135,T101,T101,Matt Gogel,26,2
136,T101,T101,Jason Gore,30,2
137,T101,T101,David Gossett,15,2
138,T101,T101,Paul Goydos,29,2
139,T101,T101,Jimmy Green,33,2
140,T101,T101,Hunter Haas,30,2
141,T101,T101,Gary Hallberg,9,2
142,T101,T101,Padraig Harrington,9,2
143,T101,T101,Jeff Hart,28,2
144,T101,T101,Dudley Hart,25,2
145,T101,T101,J.P. Hayes,23,2
146,T101,T101,Mike Heinen,8,2
147,T101,T101,Charles Howell III,24,2
148,T101,T101,Bradley Hughes,33,2
149,T101,T101,John Huston,20,2
150,T101,T101,Miguel Angel Jiménez,15,2
151,T101,T101,Per-Ulrik Johansson,29,2
152,T101,T101,Kevin Johnson,32,2
153,T101,T101,Steve Jones,25,2
154,T101,T101,Pete Jordan,36,2
155,T101,T101,Cliff Kresge,31,2
156,T101,T101,Neal Lancaster,36,2
157,T101,T101,Ian Leggatt,29,2
158,T101,T101,Justin Leonard,30,2
159,T101,T101,J.L. Lewis,31,2
160,T101,T101,Bruce Lietzke,2,2
161,T101,T101,Steve Lowery,28,2
162,T101,T101,Shigeki Maruyama,27,2
163,T101,T101,Larry Mize,24,2
164,T101,T101,David Morland IV,29,2
165,T101,T101,Gary Nicklaus,34,2
166,T101,T101,Frank Nobilo,28,2
167,T101,T101,Joe Ozaki,17,2
168,T101,T101,Steve Pate,30,2
169,T101,T101,Carl Paulson,31,2
170,T101,T101,Corey Pavin,22,2
171,T101,T101,Tom Pernice Jr.,33,2
172,T101,T101,Chris Perry,26,2
173,T101,T101,Nick Price,20,2
174,T101,T101,Dicky Pride,27,2
175,T101,T101,Tom Purtzer,16,2
176,T101,T101,Jeff Quinney,7,2
177,T101,T101,John Restino,11,2
178,T101,T101,Chris Riley,30,2
179,T101,T101,Loren Roberts,25,2
180,T101,T101,Rory Sabbatini,23,2
181,T101,T101,Joey Sindelar,25,2
182,T101,T101,Vijay Singh,26,2
183,T101,T101,"Dave Stockton, Jr.",21,2
184,T101,T101,Chris Tidland,29,2
185,T101,T101,Kirk Triplett,26,2
186,T101,T101,Ted Tryba,33,2
187,T101,T101,Stan Utley,3,2
188,T101,T101,Duffy Waldorf,27,2
189,T101,T101,D.A. Weibring,10,2
190,T101,T101,Mike Weir,23,2
191,T101,T101,Kevin Wentworth,14,2
192,T101,T101,Brian Wilson,31,2
193,T101,T101,Tiger Woods,19,2
194,T195,T195,Michael Allen,1,1
195,T195,T195,Perry Arthur,1,1
196,T195,T195,Aaron Baddeley,9,1
197,T195,T195,Todd Barranger,1,1
198,T195,T195,Doug Barron,25,1
199,T195,T195,Thomas Bjørn,7,1
200,T195,T195,Ronnie Black,17,1
201,T195,T195,Phil Blackmar,2,1
202,T195,T195,Michael Bradley,8,1
203,T195,T195,Jaxon Brigman,1,1
204,T195,T195,Mark Brooks,27,1
205,T195,T195,Billy Ray Brown,9,1
206,T195,T195,Paul Casey,3,1
207,T195,T195,Nick Cassini,1,1
208,T195,T195,Greg Chalmers,27,1
209,T195,T195,Barry Cheesman,16,1
210,T195,T195,Brian Claar,8,1
211,T195,T195,Michael Clark II,30,1
212,T195,T195,Keith Clearwater,23,1
213,T195,T195,José Coceres,19,1
214,T195,T195,Jay Delsing,5,1
215,T195,T195,Trevor Dodds,2,1
216,T195,T195,Mike Donald,3,1
217,T195,T195,Luke Donald,7,1
218,T195,T195,Billy Downes,1,1
219,T195,T195,Scott Dunlap,28,1
220,T195,T195,David Duval,20,1
221,T195,T195,Paul Earnest,1,1
222,T195,T195,Steve Elkington,20,1
223,T195,T195,Niclas Fasth,3,1
224,T195,T195,Keith Fergus,3,1
225,T195,T195,Ben Ferguson,30,1
226,T195,T195,Dan Forsman,25,1
227,T195,T195,Brad Fritsch,1,1
228,T195,T195,Fred Funk,33,1
229,T195,T195,Lucas Glover,2,1
230,T195,T195,Paul Gow,27,1
231,T195,T195,Scott Gump,6,1
232,T195,T195,Jay Haas,21,1
233,T195,T195,Dan Halldorson,2,1
234,T195,T195,Brian Henninger,29,1
235,T195,T195,Mike Hulbert,19,1
236,T195,T195,Kent Jones,28,1
237,T195,T195,Craig Kanada,28,1
238,T195,T195,Robert Karlsson,2,1
239,T195,T195,Shingo Katayama,6,1
240,T195,T195,Gary Koch,2,1
241,T195,T195,Greg Kraft,33,1
242,T195,T195,Scott Lander,1,1
243,T195,T195,Bernhard Langer,17,1
244,T195,T195,Wayne Levi,2,1
245,T195,T195,Sandy Lyle,5,1
246,T195,T195,Casey Martin,2,1
247,T195,T195,Dick Mast,3,1
248,T195,T195,Bob May,25,1
249,T195,T195,Mark McCumber,11,1
250,T195,T195,Spike McRoy,31,1
251,T195,T195,Shaun Micheel,34,1
252,T195,T195,Colin Montgomerie,7,1
253,T195,T195,Michael Muehr,32,1
254,T195,T195,Sean Murphy,27,1
255,T195,T195,Greg Norman,11,1
256,T195,T195,David Ogrin,2,1
257,T195,T195,José María Olazábal,15,1
258,T195,T195,Gareth Paddison,1,1
259,T195,T195,Anthony Painter,1,1
260,T195,T195,Craig Parry,22,1
261,T195,T195,Dan Pohl,3,1
262,T195,T195,Sam Randolph,5,1
263,T195,T195,Mike Reid,13,1
264,T195,T195,Gene Sauers,2,1
265,T195,T195,Dirk Schultz,1,1
266,T195,T195,Adam Scott,6,1
267,T195,T195,Scott Simpson,22,1
268,T195,T195,Heath Slocum,8,1
269,T195,T195,Chris Smith,30,1
270,T195,T195,Craig Spence,19,1
271,T195,T195,Dave Spengler,1,1
272,T195,T195,Mike Springer,10,1
273,T195,T195,Craig Stevens,1,1
274,T195,T195,Joseph Summerhays,1,1
275,T195,T195,Jay Synkelma,1,1
276,T195,T195,Toru Taniguchi,9,1
277,T195,T195,Phil Tataurangi,12,1
278,T195,T195,Greg Twiggs,1,1
279,T195,T195,Bobby Wadkins,1,1
280,T195,T195,Fred Wadsworth,6,1
281,T195,T195,Grant Waite,28,1
282,T195,T195,Lee Westwood,6,1
283,T195,T195,Mark Wiebe,24,1
284,T195,T195,Paul Wightman,1,1
285,T195,T195,Jay Williamson,35,1
286,T195,T195,Mark Wilson,2,1
287,T195,T195,Fuzzy Zoeller,15,1
288,T195,T195,Richard Zokol,3,1
