,Putting_Rating_RANK THIS WEEK,Putting_Rating_RANK LAST WEEK,Putting_Rating_PLAYER NAME,Putting_Rating_EVENTS,Putting_Rating_RATING
102,T90,T90,Brent Geiberger,19,7.9
103,T90,T90,Matt Gogel,2,7.9
104,T90,T90,Mathew Goggin,9,7.9
105,T90,T90,David Howell,7,7.9
106,T90,T90,Ryuji Imada,19,7.9
107,T90,T90,Freddie Jacobson,10,7.9
108,T90,T90,Lee Janzen,11,7.9
109,T90,T90,Kent Jones,17,7.9
110,T90,T90,Justin Leonard,14,7.9
111,T90,T90,Frank Lickliter II,18,7.9
112,T90,T90,Jamie Lovemark,1,7.9
113,T90,T90,Phil Mickelson,13,7.9
114,T90,T90,Ryan Moore,11,7.9
115,T90,T90,Mark O'Meara,6,7.9
116,T90,T90,José María Olazábal,9,7.9
117,T90,T90,D.A. Points,12,7.9
118,T90,T90,Brett Quigley,20,7.9
119,T90,T90,Rory Sabbatini,16,7.9
120,T90,T90,B.J. Staten,5,7.9
121,T90,T90,David Toms,14,7.9
122,T90,T90,Kirk Triplett,10,7.9
123,T90,T90,Scott Verplank,17,7.9
124,T90,T90,Camilo Villegas,17,7.9
125,T90,T90,Mike Weir,15,7.9
126,T127,T127,Woody Austin,20,7.8
127,T127,T127,Henrik Bjornstad,17,7.8
128,T127,T127,Guy Boros,1,7.8
129,T127,T127,Mark Brooks,8,7.8
130,T127,T127,Tim Clark,15,7.8
131,T127,T127,Michael Connell,3,7.8
132,T127,T127,Bubba Dickerson,17,7.8
133,T127,T127,"John Engler, Jr.",7,7.8
134,T127,T127,Robert Gamez,16,7.8
135,T127,T127,Lucas Glover,20,7.8
136,T127,T127,Retief Goosen,11,7.8
137,T127,T127,Bill Haas,18,7.8
138,T127,T127,Padraig Harrington,9,7.8
139,T127,T127,John Huston,12,7.8
140,T127,T127,Brandt Jobe,15,7.8
141,T127,T127,Jerry Kelly,16,7.8
142,T127,T127,Skip Kendall,12,7.8
143,T127,T127,Neal Lancaster,4,7.8
144,T127,T127,Bernhard Langer,13,7.8
145,T127,T127,Ian Leggatt,9,7.8
146,T127,T127,Davis Love III,14,7.8
147,T127,T127,Graeme McDowell,4,7.8
148,T127,T127,Paul McGinley,3,7.8
149,T127,T127,Jim McGovern,2,7.8
150,T127,T127,Arron Oberholser,16,7.8
151,T127,T127,Ryan Palmer,18,7.8
152,T127,T127,Dicky Pride,6,7.8
153,T127,T127,John Rollins,17,7.8
154,T127,T127,Justin Rose,19,7.8
155,T127,T127,Adam Scott,12,7.8
156,T127,T127,Garrett Willis,3,7.8
157,T158,T158,Craig Barlow,14,7.7
158,T158,T158,Cameron Beckman,7,7.7
159,T158,T158,Rich Beem,13,7.7
160,T158,T158,Jason Bohn,21,7.7
161,T158,T158,John Cook,10,7.7
162,T158,T158,Ben Curtis,14,7.7
163,T158,T158,Chris DiMarco,13,7.7
164,T158,T158,Stephen Dodd,1,7.7
165,T158,T158,James Driscoll,11,7.7
166,T158,T158,David Duval,9,7.7
167,T158,T158,Dan Forsman,5,7.7
168,T158,T158,Paul Goydos,11,7.7
169,T158,T158,Mark Hensby,5,7.7
170,T158,T158,Trevor Immelman,17,7.7
171,T158,T158,Zach Johnson,18,7.7
172,T158,T158,Brendan Jones,3,7.7
173,T158,T158,Greg Kraft,12,7.7
174,T158,T158,Steve Lowery,18,7.7
175,T158,T158,Hunter Mahan,20,7.7
176,T158,T158,Billy Mayfair,16,7.7
177,T158,T158,Scott McCarron,7,7.7
178,T158,T158,Jeff Overton,19,7.7
179,T158,T158,Pat Perez,9,7.7
180,T158,T158,Ian Poulter,10,7.7
181,T158,T158,Nick Price,5,7.7
182,T158,T158,Ted Purdy,15,7.7
183,T158,T158,Patrick Sheehan,15,7.7
184,T158,T158,Jeff Sluman,19,7.7
185,T158,T158,Jerry Smith,17,7.7
186,T158,T158,Bob Tway,13,7.7
187,T158,T158,Tjaart van der Walt,8,7.7
188,T158,T158,Bo Van Pelt,22,7.7
189,T158,T158,Brett Wetterich,16,7.7
190,T158,T158,Mark Wilson,15,7.7
191,T158,T158,Willie Wood,2,7.7
192,T158,T158,Tiger Woods,9,7.7
193,T194,T194,Briny Baird,14,7.6
194,T194,T194,K.J. Choi,20,7.6
195,T194,T194,Brian Davis,18,7.6
196,T194,T194,Fred Funk,21,7.6
197,T194,T194,Jason Gore,13,7.6
198,T194,T194,Mathias Grönberg,14,7.6
199,T194,T194,Dudley Hart,14,7.6
200,T194,T194,David Hearn,1,7.6
201,T194,T194,Miguel Angel Jiménez,2,7.6
202,T194,T194,Anthony Kim,2,7.6
203,T194,T194,J.L. Lewis,11,7.6
204,T194,T194,Daisuke Maruyama,14,7.6
205,T194,T194,Len Mattiace,6,7.6
206,T194,T194,David McKenzie,12,7.6
207,T194,T194,Kevin Na,5,7.6
208,T194,T194,Sean O'Hair,16,7.6
209,T194,T194,Corey Pavin,11,7.6
210,T194,T194,John Riegger,5,7.6
211,T194,T194,David Roesch,1,7.6
212,T194,T194,"Wes Short, Jr.",14,7.6
213,T194,T194,Nick Watney,19,7.6
214,T194,T194,Jay Williamson,5,7.6
215,T216,T216,Billy Andrade,13,7.5
216,T216,T216,Mark Calcavecchia,20,7.5
217,T216,T216,Chad Campbell,16,7.5
218,T216,T216,Alex Cejka,16,7.5
219,T216,T216,Jason Day,4,7.5
220,T216,T216,Bob Estes,17,7.5
221,T216,T216,Gary Hallberg,1,7.5
222,T216,T216,J.J. Henry,17,7.5
223,T216,T216,Ryan Hietala,6,7.5
224,T216,T216,J.B. Holmes,13,7.5
225,T216,T216,Steve Jones,13,7.5
226,T216,T216,Spencer Levin,1,7.5
227,T216,T216,Jeff Maggert,13,7.5
228,T216,T216,Troy Matteson,17,7.5
229,T216,T216,Bob May,10,7.5
230,T216,T216,Larry Mize,6,7.5
231,T216,T216,Craig Parry,6,7.5
232,T216,T216,Charl Schwartzel,4,7.5
233,T216,T216,Mike Sposa,9,7.5
234,T216,T216,Scott Sterling,1,7.5
235,T216,T216,Kevin Sutherland,19,7.5
236,T216,T216,Roger Tambellini,6,7.5
237,T216,T216,Ron Whittaker,13,7.5
238,T216,T216,Casey Wittenberg,1,7.5
239,T216,T216,Don Yrene,1,7.5
240,T241,T241,Steven Bowditch,2,7.4
241,T241,T241,David Branshaw,19,7.4
242,T241,T241,Jeff Brehaut,14,7.4
243,T241,T241,Bart Bryant,16,7.4
244,T241,T241,Tom Byrum,3,7.4
245,T241,T241,Patrick Damron,1,7.4
246,T241,T241,Sergio Garcia,9,7.4
247,T241,T241,Robert Garrigus,15,7.4
248,T241,T241,Tim Herron,11,7.4
249,T241,T241,Charles Howell III,18,7.4
250,T241,T241,Matt Kuchar,2,7.4
251,T241,T241,James McLean,1,7.4
252,T241,T241,Shaun Micheel,17,7.4
253,T241,T241,Nick O'Hern,7,7.4
254,T241,T241,Kenny Perry,13,7.4
255,T241,T241,Jason Schultz,9,7.4
256,T241,T241,Paul Stankowski,12,7.4
257,T241,T241,Grant Waite,2,7.4
258,T241,T241,Duffy Waldorf,18,7.4
259,T241,T241,Bubba Watson,14,7.4
260,T241,T241,Kaname Yokoo,1,7.4
261,T262,T262,Fred Couples,7,7.3
262,T262,T262,Simon Dyson,1,7.3
263,T262,T262,Bill Glasson,5,7.3
264,T262,T262,Robert Karlsson,3,7.3
265,T262,T262,Tom Lehman,12,7.3
266,T262,T262,Peter Lonard,16,7.3
267,T262,T262,Jon Mills,5,7.3
268,T262,T262,Loren Roberts,3,7.3
269,T262,T262,Heath Slocum,16,7.3
270,T262,T262,Darron Stiles,7,7.3
271,T262,T262,Charles Warren,18,7.3
272,T273,T273,Darren Clarke,3,7.2
273,T273,T273,Chris Couch,10,7.2
274,T273,T273,Joe Durant,22,7.2
275,T273,T273,Carlos Franco,13,7.2
276,T273,T273,Jeff Gove,15,7.2
277,T273,T273,Shingo Katayama,2,7.2
278,T273,T273,Will MacKenzie,14,7.2
279,T273,T273,Rob Oppenheim,1,7.2
280,T273,T273,Greg Owen,14,7.2
281,T273,T273,David Peoples,1,7.2
282,T273,T273,John Senden,18,7.2
283,T273,T273,Joey Sindelar,14,7.2
284,T273,T273,Hidemichi Tanaka,7,7.2
285,T273,T273,Roland Thatcher,1,7.2
286,T287,T287,Paul Broadhurst,1,7.1
287,T287,T287,Johan Edfors,2,7.1
288,T287,T287,Steve Elkington,9,7.1
289,T287,T287,David Gossett,1,7.1
290,T287,T287,Jonathan Kaye,16,7.1
291,T287,T287,Blaine McCallister,3,7.1
292,T287,T287,Kevin Stadler,5,7.1
293,T287,T287,Henrik Stenson,4,7.1
294,T287,T287,Thaworn Wiratchant,1,7.1
295,T296,T296,Matt Hansen,9,7.0
296,T296,T296,Scott Harrington,1,7.0
297,T296,T296,Thomas Levet,9,7.0
298,T296,T296,Colin Montgomerie,1,7.0
299,T296,T296,Sonny Skinner,1,7.0
300,T296,T296,Mike Small,4,7.0
301,T296,T296,Chris Smith,11,7.0
302,T296,T296,Joey Snyder III,1,7.0
303,T304,T304,Scott Gump,3,6.9
304,T304,T304,Rocco Mediate,7,6.9
305,T304,T304,Boyd Summerhays,2,6.9
306,T304,T304,Nicholas Thompson,13,6.9
307,T304,T304,Anthony Wall,1,6.9
308,T309,T309,"David Berganio, Jr.",1,6.8
309,T309,T309,Donnie Hammond,4,6.8
310,T309,T309,Tetsuji Hiratsuka,1,6.8
311,T309,T309,Toru Taniguchi,1,6.8
312,T313,T313,Joel Edwards,1,6.7
313,T313,T313,Scott Hend,1,6.7
314,T313,T313,Shiv Kapur,1,6.7
315,T313,T313,Scott Parel,1,6.7
316,T313,T313,Craig Stadler,1,6.7
317,T318,T318,Paul Casey,3,6.5
318,T318,T318,Brent Delahoussaye,1,6.5
319,T318,T318,Will Moore,1,6.5
320,321,321,Scott Miller,1,6.4
321,322,322,John Bickerton,2,6.2
322,T323,T323,Grégory Bourdy,1,6.1
323,T323,T323,Phil Schmitt,1,6.1
324,T323,T323,Richard Scott,1,6.1
325,326,326,Gonzalo Fernandez-Castaño,1,6.0
326,327,327,Tatsuhiko Takahashi,1,5.5
