,Accuracy_Rating_RANK THIS WEEK,Accuracy_Rating_RANK LAST WEEK,Accuracy_Rating_PLAYER NAME,Accuracy_Rating_EVENTS,Accuracy_Rating_RATING
57,T58,T58,Briny Baird,14,7.2
58,T58,T58,Bob Burns,2,7.2
59,T58,T58,Chad Campbell,16,7.2
60,T58,T58,Alex Cejka,16,7.2
61,T58,T58,Stewart Cink,17,7.2
62,T58,T58,John Cook,10,7.2
63,T58,T58,Chris DiMarco,13,7.2
64,T58,T58,Robert Garrigus,15,7.2
65,T58,T58,Brian Gay,22,7.2
66,T58,T58,Jeff Gove,15,7.2
67,T58,T58,Zach Johnson,18,7.2
68,T58,T58,Greg Kraft,12,7.2
69,T58,T58,Thomas Levet,9,7.2
70,T58,T58,Frank Lickliter II,18,7.2
71,T58,T58,Ryan Moore,11,7.2
72,T58,T58,Greg Owen,14,7.2
73,T58,T58,Nick Price,5,7.2
74,T58,T58,Ted Purdy,15,7.2
75,T58,T58,John Riegger,5,7.2
76,T58,T58,Justin Rose,19,7.2
77,T58,T58,Jeff Sluman,19,7.2
78,T58,T58,Steve Stricker,13,7.2
79,T58,T58,Vaughn Taylor,17,7.2
80,T58,T58,Kirk Triplett,10,7.2
81,T58,T58,Charles Warren,18,7.2
82,T83,T83,Jason Bohn,21,7.1
83,T83,T83,Tom Byrum,3,7.1
84,T83,T83,Sergio Garcia,9,7.1
85,T83,T83,Lucas Glover,20,7.1
86,T83,T83,Freddie Jacobson,10,7.1
87,T83,T83,Jonathan Kaye,16,7.1
88,T83,T83,Davis Love III,14,7.1
89,T83,T83,Bob May,10,7.1
90,T83,T83,Phil Mickelson,13,7.1
91,T83,T83,Patrick Sheehan,15,7.1
92,T83,T83,Scott Sterling,1,7.1
93,T83,T83,Mike Weir,15,7.1
94,T95,T95,Cameron Beckman,7,7.0
95,T95,T95,Shane Bertsch,18,7.0
96,T95,T95,David Branshaw,19,7.0
97,T95,T95,Paul Casey,3,7.0
98,T95,T95,K.J. Choi,20,7.0
99,T95,T95,Andres Gonzales,1,7.0
100,T95,T95,Tetsuji Hiratsuka,1,7.0
101,T95,T95,Gabriel Hjertstedt,6,7.0
102,T95,T95,Kent Jones,17,7.0
103,T95,T95,Skip Kendall,12,7.0
104,T95,T95,Tom Lehman,12,7.0
105,T95,T95,Peter Lonard,16,7.0
106,T95,T95,Jeff Maggert,13,7.0
107,T95,T95,Shigeki Maruyama,17,7.0
108,T95,T95,Daisuke Maruyama,14,7.0
109,T95,T95,Billy Mayfair,16,7.0
110,T95,T95,Spike McRoy,1,7.0
111,T95,T95,Shaun Micheel,17,7.0
112,T95,T95,Corey Pavin,11,7.0
113,T95,T95,John Rollins,17,7.0
114,T95,T95,Omar Uresti,7,7.0
115,T95,T95,Ron Whittaker,13,7.0
116,T117,T117,Billy Andrade,13,6.9
117,T117,T117,Rich Beem,13,6.9
118,T117,T117,Jonathan Byrd,11,6.9
119,T117,T117,José Coceres,6,6.9
120,T117,T117,Kris Cox,12,6.9
121,T117,T117,Ben Curtis,14,6.9
122,T117,T117,Robert Damron,13,6.9
123,T117,T117,Glen Day,3,6.9
124,T117,T117,Scott Gutschewski,6,6.9
125,T117,T117,Donnie Hammond,4,6.9
126,T117,T117,Matt Hansen,9,6.9
127,T117,T117,J.J. Henry,17,6.9
128,T117,T117,J.L. Lewis,11,6.9
129,T117,T117,Will MacKenzie,14,6.9
130,T117,T117,Larry Mize,6,6.9
131,T117,T117,Joe Ogilvie,16,6.9
132,T117,T117,Geoff Ogilvy,12,6.9
133,T117,T117,José María Olazábal,9,6.9
134,T117,T117,Pat Perez,9,6.9
135,T117,T117,Tom Pernice Jr.,18,6.9
136,T117,T117,Carl Pettersson,17,6.9
137,T117,T117,Rory Sabbatini,16,6.9
138,T117,T117,Vijay Singh,22,6.9
139,T117,T117,Paul Stankowski,12,6.9
140,T117,T117,Camilo Villegas,17,6.9
141,T117,T117,Brett Wetterich,16,6.9
142,T143,T143,Arjun Atwal,14,6.8
143,T143,T143,Doug Barron,10,6.8
144,T143,T143,Notah Begay III,2,6.8
145,T143,T143,"David Berganio, Jr.",1,6.8
146,T143,T143,Jeff Brehaut,14,6.8
147,T143,T143,Greg Chalmers,5,6.8
148,T143,T143,Steve Elkington,9,6.8
149,T143,T143,Jason Gore,13,6.8
150,T143,T143,David Howell,7,6.8
151,T143,T143,John Huston,12,6.8
152,T143,T143,Thongchai Jaidee,1,6.8
153,T143,T143,Lee Janzen,11,6.8
154,T143,T143,Miguel Angel Jiménez,2,6.8
155,T143,T143,Brandt Jobe,15,6.8
156,T143,T143,Richard Johnson,17,6.8
157,T143,T143,Steve Jones,13,6.8
158,T143,T143,Scott Miller,1,6.8
159,T143,T143,Colin Montgomerie,1,6.8
160,T143,T143,Kevin Na,5,6.8
161,T143,T143,Brett Quigley,20,6.8
162,T143,T143,"Wes Short, Jr.",14,6.8
163,T143,T143,Nicholas Thompson,13,6.8
164,T143,T143,D.J. Trahan,12,6.8
165,T143,T143,Bo Van Pelt,22,6.8
166,T143,T143,Mark Wilson,15,6.8
167,T168,T168,Woody Austin,20,6.7
168,T168,T168,Eric Axley,15,6.7
169,T168,T168,Paul Azinger,16,6.7
170,T168,T168,Mark Brooks,8,6.7
171,T168,T168,Mark Calcavecchia,20,6.7
172,T168,T168,Chris Couch,10,6.7
173,T168,T168,Brian Davis,18,6.7
174,T168,T168,Steve Flesch,24,6.7
175,T168,T168,Mathew Goggin,9,6.7
176,T168,T168,Dudley Hart,14,6.7
177,T168,T168,Brian Henninger,6,6.7
178,T168,T168,Hunter Mahan,20,6.7
179,T168,T168,Will Moore,1,6.7
180,T168,T168,Ryan Palmer,18,6.7
181,T168,T168,David Peoples,1,6.7
182,T168,T168,Mike Sposa,9,6.7
183,T168,T168,Henrik Stenson,4,6.7
184,T168,T168,Tjaart van der Walt,8,6.7
185,T186,T186,Michael Allen,16,6.6
186,T186,T186,Stuart Appleby,16,6.6
187,T186,T186,Craig Barlow,14,6.6
188,T186,T186,Ricky Barnes,1,6.6
189,T186,T186,John Bickerton,2,6.6
190,T186,T186,Daniel Chopra,19,6.6
191,T186,T186,Darren Clarke,3,6.6
192,T186,T186,Fred Couples,7,6.6
193,T186,T186,Marco Dawson,15,6.6
194,T186,T186,Stuart Deane,1,6.6
195,T186,T186,Brent Delahoussaye,1,6.6
196,T186,T186,Scott Gump,3,6.6
197,T186,T186,J.P. Hayes,8,6.6
198,T186,T186,Charley Hoffman,20,6.6
199,T186,T186,Ian Leggatt,9,6.6
200,T186,T186,Steve Lowery,18,6.6
201,T186,T186,Blaine McCallister,3,6.6
202,T186,T186,David McKenzie,12,6.6
203,T186,T186,Jon Mills,5,6.6
204,T186,T186,Craig Parry,6,6.6
205,T186,T186,Hidemichi Tanaka,7,6.6
206,T186,T186,Vance Veazey,10,6.6
207,T186,T186,Duffy Waldorf,18,6.6
208,T186,T186,Nick Watney,19,6.6
209,T210,T210,Ben Crane,15,6.5
210,T210,T210,Jay Delsing,5,6.5
211,T210,T210,Bubba Dickerson,17,6.5
212,T210,T210,Ernie Els,12,6.5
213,T210,T210,Dan Forsman,5,6.5
214,T210,T210,Harrison Frazar,15,6.5
215,T210,T210,Retief Goosen,11,6.5
216,T210,T210,David Gossett,1,6.5
217,T210,T210,Nathan Green,22,6.5
218,T210,T210,Mathias Grönberg,14,6.5
219,T210,T210,Tim Herron,11,6.5
220,T210,T210,J.B. Holmes,13,6.5
221,T210,T210,Peter Jacobsen,2,6.5
222,T210,T210,Franklin Langham,1,6.5
223,T210,T210,Jim McGovern,2,6.5
224,T210,T210,Sean O'Hair,16,6.5
225,T210,T210,Rod Pampling,16,6.5
226,T210,T210,Jin Park,1,6.5
227,T210,T210,Sonny Skinner,1,6.5
228,T210,T210,Kevin Sutherland,19,6.5
229,T210,T210,Phil Tataurangi,4,6.5
230,T210,T210,Lee Westwood,5,6.5
231,T210,T210,Dean Wilson,20,6.5
232,T210,T210,Casey Wittenberg,1,6.5
233,T210,T210,Don Yrene,1,6.5
234,T235,T235,Brian Bateman,9,6.4
235,T235,T235,Michael Bradley,1,6.4
236,T235,T235,Todd Fischer,16,6.4
237,T235,T235,Neal Lancaster,4,6.4
238,T235,T235,Bernhard Langer,13,6.4
239,T235,T235,Jamie Lovemark,1,6.4
240,T235,T235,Troy Matteson,17,6.4
241,T235,T235,Parker McLachlin,2,6.4
242,T235,T235,Yusaku Miyazato,1,6.4
243,T235,T235,Louis Oosthuizen,1,6.4
244,T235,T235,Grant Waite,2,6.4
245,T235,T235,Anthony Wall,1,6.4
246,T235,T235,Bubba Watson,14,6.4
247,T248,T248,Aaron Baddeley,13,6.3
248,T248,T248,Henrik Bjornstad,17,6.3
249,T248,T248,Michael Campbell,3,6.3
250,T248,T248,Michael Connell,3,6.3
251,T248,T248,David Duval,9,6.3
252,T248,T248,Carlos Franco,13,6.3
253,T248,T248,David Frost,4,6.3
254,T248,T248,Brent Geiberger,19,6.3
255,T248,T248,Bill Haas,18,6.3
256,T248,T248,Mark Hensby,5,6.3
257,T248,T248,Charles Howell III,18,6.3
258,T248,T248,Jeff Overton,19,6.3
259,T248,T248,Chris Riley,13,6.3
260,T248,T248,Bob Tway,13,6.3
261,T262,T262,Jason Allred,1,6.2
262,T262,T262,Jason Day,4,6.2
263,T262,T262,Stephen Dodd,1,6.2
264,T262,T262,Simon Dyson,1,6.2
265,T262,T262,Danny Ellis,10,6.2
266,T262,T262,Todd Hamilton,7,6.2
267,T262,T262,Ryuji Imada,19,6.2
268,T262,T262,Matt Kuchar,2,6.2
269,T262,T262,Scott McCarron,7,6.2
270,T262,T262,Jesper Parnevik,17,6.2
271,T262,T262,D.A. Points,12,6.2
272,T262,T262,Chris Smith,11,6.2
273,T262,T262,Roger Tambellini,6,6.2
274,T275,T275,John Daly,7,6.1
275,T275,T275,Gary Hallberg,1,6.1
276,T275,T275,Hank Kuehne,2,6.1
277,T275,T275,Scott Piercy,4,6.1
278,T275,T275,Azuma Yano,1,6.1
279,T280,T280,Spencer Levin,1,6.0
280,T280,T280,Mark O'Meara,6,6.0
281,T280,T280,Tim Petrovic,15,6.0
282,T280,T280,Jyoti Randhawa,1,6.0
283,T284,T284,Alex Aragon,6,5.9
284,T284,T284,Shiv Kapur,1,5.9
285,T284,T284,Rob Oppenheim,1,5.9
286,T284,T284,Jimmy Walker,9,5.9
287,T288,T288,Jason Caron,1,5.8
288,T288,T288,Brad Faxon,13,5.8
289,T288,T288,Yasuharu Imano,1,5.8
290,T288,T288,Len Mattiace,6,5.8
291,T288,T288,Tag Ridings,17,5.8
292,T288,T288,B.J. Staten,5,5.8
293,T294,T294,Ángel Cabrera,5,5.7
294,T294,T294,Scott Harrington,1,5.7
295,T294,T294,Craig Perks,1,5.7
296,T294,T294,Jason Schultz,9,5.7
297,T294,T294,Charl Schwartzel,4,5.7
298,T294,T294,Toru Taniguchi,1,5.7
299,T300,T300,Thomas Bjørn,3,5.6
300,T300,T300,Grégory Bourdy,1,5.6
301,T300,T300,Patrick Damron,1,5.6
302,T300,T300,James Driscoll,11,5.6
303,T300,T300,Chris Parra,1,5.6
304,T300,T300,Boyd Summerhays,2,5.6
305,T300,T300,Kaname Yokoo,1,5.6
306,T307,T307,Guy Boros,1,5.5
307,T307,T307,Paul Broadhurst,1,5.5
308,T307,T307,Johan Edfors,2,5.5
309,T307,T307,Stephen Gangluff,1,5.5
310,T307,T307,Matt Gogel,2,5.5
311,T307,T307,Brendan Jones,3,5.5
312,T307,T307,Phil Schmitt,1,5.5
313,314,314,Andrew Magee,4,5.4
314,T315,T315,"John Engler, Jr.",7,5.2
315,T315,T315,David Roesch,1,5.2
316,T315,T315,Chris Starkjohann,1,5.2
317,T315,T315,Thaworn Wiratchant,1,5.2
318,319,319,Paul McGinley,3,5.1
319,T320,T320,Steven Bowditch,2,5.0
320,T320,T320,Victor Ciesielski,1,5.0
321,322,322,Ryan Hietala,6,4.9
322,323,323,Ben Crenshaw,1,4.7
323,324,324,Willie Wood,2,4.6
324,325,325,Tatsuhiko Takahashi,1,4.4
325,326,326,Gonzalo Fernandez-Castaño,1,4.3
326,327,327,James McLean,1,4.0
