,Official_World_Golf_Ranking_RANK THIS WEEK,Official_World_Golf_Ranking_RANK LAST WEEK,Official_World_Golf_Ranking_PLAYER NAME,Official_World_Golf_Ranking_EVENTS,Official_World_Golf_Ranking_AVG POINTS,Official_World_Golf_Ranking_TOTAL POINTS,Official_World_Golf_Ranking_POINTS LOST,Official_World_Golf_Ranking_POINTS GAINED,Official_World_Golf_Ranking_COUNTRY
21,22,22.0,Nick O'Hern,50,3.39,169.71,-153.33,137.22,AUS
22,23,23.0,Stuart Appleby,55,3.38,185.86,-166.98,186.02,AUS
23,24,24.0,Tim Clark,56,3.35,187.69,-175.06,148.93,RSA
24,25,26.0,Shingo Katayama,53,3.21,170.07,-109.47,141.46,JPN
25,26,27.0,Stewart Cink,52,3.21,166.86,-174.47,166.05,USA
26,27,25.0,Ángel Cabrera,50,3.15,157.43,-149.89,120.68,ARG
27,28,28.0,Chad Campbell,52,3.14,163.05,-150.52,167.23,USA
28,29,30.0,K.J. Choi,61,3.06,186.84,-143.41,154.34,KOR
29,30,33.0,Joe Durant,53,2.96,156.87,-57.09,147.92,USA
30,31,29.0,Rod Pampling,55,2.96,162.78,-142.52,170.47,AUS
31,32,31.0,Robert Karlsson,57,2.95,168.0,-53.21,182.33,SWE
32,33,32.0,Ian Poulter,62,2.93,181.44,-122.09,180.2,ENG
33,34,35.0,Y.E. Yang,48,2.88,138.15,-60.42,124.74,KOR
34,35,34.0,Darren Clarke,42,2.86,120.16,-172.24,90.77,NIR
35,36,37.0,Stephen Ames,45,2.76,124.03,-129.21,139.13,CAN
36,37,38.0,Carl Pettersson,65,2.75,178.69,-125.32,167.3,SWE
37,38,36.0,Ben Crane,47,2.63,123.74,-96.08,85.35,USA
38,39,45.0,Jeev Milkha Singh,74,2.63,194.45,-35.7,207.14,IND
39,40,39.0,Lucas Glover,59,2.63,154.92,-100.39,144.58,USA
40,41,40.0,Rory Sabbatini,50,2.6,129.9,-128.38,169.24,RSA
41,42,42.0,Arron Oberholser,44,2.59,114.17,-86.48,137.64,USA
42,43,41.0,Brett Wetterich,55,2.59,142.51,-49.81,163.22,USA
43,44,46.0,Niclas Fasth,50,2.56,128.02,-87.52,106.73,SWE
44,45,43.0,Mike Weir,48,2.54,121.78,-123.05,136.82,CAN
45,46,47.0,Thomas Bjørn,52,2.53,131.44,-146.01,100.31,DEN
46,47,44.0,Robert Allenby,62,2.5,154.79,-145.52,117.38,AUS
47,48,48.0,Johan Edfors,49,2.48,121.72,-38.3,144.69,SWE
48,49,49.0,Scott Verplank,50,2.44,121.83,-138.16,106.3,USA
49,50,50.0,Lee Westwood,54,2.43,131.05,-125.99,120.69,ENG
50,51,52.0,Bradley Dredge,45,2.39,107.48,-65.32,88.45,WAL
51,52,51.0,Justin Rose,60,2.39,143.12,-81.89,130.62,ENG
52,53,54.0,Zach Johnson,57,2.32,132.47,-134.03,138.2,USA
53,54,53.0,Bart Bryant,52,2.32,120.51,-125.87,69.88,USA
54,55,55.0,Kenny Perry,45,2.28,102.5,-145.09,47.54,USA
55,56,56.0,Tom Lehman,44,2.22,97.87,-105.65,98.32,USA
56,57,57.0,Charl Schwartzel,60,2.22,132.98,-68.47,134.74,RSA
57,58,58.0,Shaun Micheel,60,2.09,125.63,-50.01,136.03,USA
58,59,63.0,Fred Couples,42,2.07,86.77,-115.43,65.1,USA
59,60,59.0,Brett Quigley,64,2.06,132.15,-70.04,142.22,USA
60,61,61.0,Paul Broadhurst,52,2.06,107.06,-84.16,105.04,ENG
61,62,64.0,Anthony Wall,52,2.06,106.99,-37.8,113.48,ENG
62,63,62.0,Tom Pernice Jr.,65,2.04,132.52,-99.33,122.44,USA
63,64,60.0,Steve Stricker,40,2.04,81.44,-33.29,94.45,USA
64,65,66.0,J.J. Henry,60,2.03,122.02,-59.32,130.79,USA
65,66,67.0,Tim Herron,55,2.02,111.15,-105.59,92.15,USA
66,67,65.0,Richard Green,51,2.01,102.47,-100.36,108.12,AUS
67,68,69.0,Paul McGinley,52,1.98,102.98,-125.93,43.3,IRL
68,69,72.0,John Senden,62,1.95,120.79,-67.12,107.3,AUS
69,70,70.0,Dean Wilson,61,1.94,118.49,-50.49,125.03,USA
70,71,72.0,Vaughn Taylor,58,1.94,112.5,-90.93,103.44,USA
71,72,71.0,Sean O'Hair,60,1.94,116.29,-80.48,87.63,USA
72,73,68.0,Ben Curtis,53,1.89,100.04,-44.38,102.23,USA
73,74,75.0,Miguel Angel Jiménez,54,1.86,100.29,-145.59,100.47,ESP
74,75,76.0,Fred Funk,59,1.85,108.88,-122.28,86.37,USA
75,76,103.0,Thongchai Jaidee,51,1.82,92.99,-63.08,85.52,THA
76,77,78.0,José Manuel Lara,57,1.81,103.04,-46.56,92.02,ESP
77,78,74.0,Ryan Moore,40,1.81,72.27,-32.62,61.06,USA
78,79,77.0,Jason Bohn,57,1.8,102.4,-71.44,82.96,USA
79,80,80.0,Nathan Green,64,1.79,114.49,-38.99,129.84,AUS
80,81,81.0,Troy Matteson,59,1.72,101.38,-19.13,97.17,USA
81,82,79.0,Charles Howell III,59,1.71,100.88,-106.03,79.33,USA
82,83,83.0,Toru Taniguchi,57,1.7,96.9,-73.36,84.91,JPN
83,84,84.0,Simon Khan,51,1.66,84.61,-57.78,81.42,ENG
84,85,82.0,Jyoti Randhawa,47,1.65,77.68,-55.67,72.15,IND
85,86,85.0,Aaron Baddeley,55,1.64,90.31,-52.82,92.58,AUS
86,87,87.0,Peter Lonard,58,1.64,94.88,-124.72,71.03,AUS
87,88,91.0,Simon Dyson,64,1.6,102.48,-52.47,111.59,ENG
88,89,88.0,Stephen Dodd,47,1.59,74.75,-69.72,60.43,WAL
89,90,90.0,Taichi Teshima,54,1.59,85.84,-35.66,68.67,JPN
90,91,89.0,J.B. Holmes,40,1.58,63.38,-29.89,93.27,USA
91,92,92.0,S.K. Ho,54,1.57,84.65,-63.0,72.88,KOR
92,93,93.0,Billy Mayfair,60,1.56,93.4,-92.33,79.27,USA
93,94,86.0,Greg Owen,53,1.53,81.13,-69.74,85.25,ENG
94,95,95.0,Jonathan Byrd,51,1.51,77.06,-55.97,77.53,USA
95,96,94.0,Jerry Kelly,62,1.5,92.88,-106.94,89.42,USA
96,97,98.0,Hidemasa Hoshino,50,1.49,74.43,-35.72,62.06,JPN
97,98,100.0,Paul Sheehan,61,1.47,89.67,-66.34,75.19,AUS
98,99,96.0,Jesper Parnevik,50,1.47,73.41,-74.39,78.16,SWE
99,100,104.0,Corey Pavin,46,1.46,67.12,-50.81,65.94,USA
100,101,99.0,Brandt Jobe,55,1.45,79.94,-73.18,52.25,USA
101,102,105.0,Hideto Tanihara,55,1.45,79.53,-41.97,82.74,JPN
102,103,101.0,Bo Van Pelt,61,1.44,88.09,-88.74,76.35,USA
103,104,97.0,Ted Purdy,67,1.44,96.71,-107.35,70.89,USA
104,105,102.0,Andrew Buckle,52,1.44,74.68,-31.5,84.46,AUS
105,106,107.0,Anders Hansen,49,1.43,70.09,-61.46,67.6,DEN
106,107,106.0,Shigeki Maruyama,59,1.43,84.34,-109.67,53.99,JPN
107,108,109.0,David Smail,51,1.42,72.41,-58.5,50.32,NZL
108,109,108.0,Raphael Jacquelin,50,1.41,70.49,-63.5,56.5,FRA
109,110,110.0,Richard Johnson,51,1.37,70.01,-42.36,76.42,SWE
110,111,118.0,Andres Romero,44,1.37,60.29,-16.87,64.07,ARG
111,112,111.0,John Bickerton,57,1.37,77.95,-34.57,75.73,ENG
112,113,115.0,Heath Slocum,59,1.37,80.55,-59.72,57.74,USA
113,114,122.0,Camilo Villegas,64,1.35,86.43,-46.14,110.59,COL
114,115,117.0,Frank Lickliter II,62,1.35,83.68,-32.19,84.37,USA
115,116,116.0,Jason Gore,49,1.34,65.88,-40.09,36.34,USA
116,117,113.0,Jeff Sluman,57,1.34,76.16,-68.82,76.06,USA
117,118,119.0,Tetsuji Hiratsuka,57,1.33,75.72,-40.62,66.12,JPN
118,119,112.0,Nick Dougherty,61,1.32,80.54,-87.91,58.88,ENG
119,120,114.0,Kenneth Ferrie,53,1.32,69.72,-65.36,33.82,ENG
120,121,121.0,Ricardo Gonzalez,41,1.29,53.0,-36.02,56.19,ARG
121,122,124.0,Justin Leonard,51,1.29,65.72,-117.41,42.66,USA
122,123,128.0,Peter O'Malley,51,1.28,65.46,-43.24,57.77,AUS
123,124,120.0,Kevin Stadler,66,1.28,84.58,-43.96,98.5,USA
124,125,130.0,Marc Warren,53,1.28,67.79,-17.78,64.71,SCO
125,126,125.0,Graeme McDowell,54,1.28,69.02,-104.14,48.47,NIR
126,127,126.0,Keiichiro Fukabori,55,1.28,70.26,-53.17,44.43,JPN
127,128,127.0,Mathew Goggin,58,1.26,73.25,-31.87,67.73,AUS
128,129,123.0,David Lynn,49,1.26,61.76,-65.36,48.52,ENG
129,130,132.0,John Rollins,59,1.25,73.87,-57.46,79.45,USA
130,131,133.0,Bob Estes,51,1.23,62.85,-60.83,59.57,USA
131,132,134.0,Olin Browne,59,1.23,72.68,-66.79,40.0,USA
132,133,135.0,Woody Austin,61,1.21,73.62,-60.09,65.26,USA
133,134,138.0,Steve Flesch,63,1.21,75.98,-80.11,69.07,USA
134,135,141.0,Daniel Chopra,74,1.2,89.13,-61.66,83.79,SWE
135,136,129.0,Gonzalo Fernandez-Castaño,55,1.2,65.79,-37.61,64.24,ESP
136,137,137.0,Billy Andrade,50,1.19,59.52,-52.26,57.58,USA
137,138,136.0,Paul Goydos,40,1.19,47.4,-16.31,43.99,USA
138,139,142.0,Mark Hensby,45,1.18,53.11,-113.2,14.79,AUS
139,140,143.0,Søren Kjeldsen,55,1.18,64.8,-37.22,59.2,DEN
140,141,140.0,Craig Barlow,48,1.17,55.97,-47.21,60.61,USA
141,142,149.0,WC Liang,55,1.16,63.75,-33.44,58.36,CHN
142,143,144.0,Steve Elkington,40,1.16,46.33,-55.54,13.41,AUS
143,144,131.0,Mark Calcavecchia,55,1.15,63.37,-75.46,34.97,USA
144,145,145.0,Freddie Jacobson,44,1.15,50.55,-62.62,50.97,SWE
145,146,147.0,John Daly,50,1.14,57.25,-104.72,10.24,USA
146,147,146.0,Gary Orr,40,1.14,45.74,-25.36,43.89,SCO
147,148,153.0,Francesco Molinari,57,1.14,65.11,-24.1,69.85,ITA
148,149,139.0,Joe Ogilvie,59,1.14,67.26,-90.0,56.91,USA
149,150,148.0,Steve Lowery,63,1.14,71.78,-60.94,65.7,USA
150,151,150.0,Ryan Palmer,64,1.13,72.12,-94.96,57.63,USA
151,152,154.0,Soren Hansen,53,1.12,59.32,-38.27,55.89,DEN
152,153,151.0,Bernhard Langer,49,1.12,54.7,-70.68,36.05,GER
153,154,152.0,Harrison Frazar,60,1.11,66.67,-59.64,49.06,USA
154,155,164.0,Brett Rumford,56,1.09,60.85,-48.57,60.04,AUS
155,156,156.0,Jeff Maggert,51,1.08,55.32,-60.63,58.44,USA
156,157,161.0,Jean Van de Velde,40,1.08,43.27,-19.15,43.29,FRA
157,158,158.0,Chris Couch,49,1.08,52.81,-26.33,58.51,USA
158,159,163.0,Prayad Marksaeng,64,1.08,68.92,-43.72,62.53,THA
159,160,188.0,Darren Fichardt,52,1.07,55.88,-36.05,57.52,RSA
160,161,174.0,Thaworn Wiratchant,59,1.07,63.07,-44.91,44.32,THA
161,162,157.0,Brad Faxon,49,1.07,52.26,-69.9,30.29,USA
162,163,159.0,Charles Warren,58,1.06,61.46,-46.31,57.19,USA
163,164,166.0,Daisuke Maruyama,57,1.05,60.05,-35.41,48.09,JPN
164,165,155.0,Pat Perez,47,1.05,49.39,-65.87,38.53,USA
165,166,160.0,Tomohiro Kondo,54,1.05,56.53,-38.65,54.02,JPN
166,167,162.0,Martin Kaymer,40,1.04,41.63,-4.07,45.7,GER
167,168,167.0,Rafael Echenique,40,1.02,40.78,-5.16,45.3,ARG
168,169,165.0,Bubba Watson,57,1.01,57.77,-31.65,56.83,USA
169,170,170.0,Peter Hanson,49,1.01,49.35,-52.78,30.73,SWE
170,171,169.0,Azuma Yano,54,1.01,54.37,-20.16,44.04,JPN
171,172,171.0,Nick Watney,60,0.99,59.65,-34.42,60.5,USA
172,173,172.0,Ken Duke,53,0.99,52.47,-15.61,58.98,USA
173,174,184.0,Edward Loar,40,0.98,39.38,-18.97,33.72,USA
174,175,173.0,Katsumasa Miyamoto,56,0.97,54.58,-34.25,43.67,JPN
175,176,176.0,Alvaro Quiros,40,0.97,38.69,-5.09,43.78,ESP
176,177,177.0,Craig Kanada,40,0.97,38.68,-4.65,42.67,USA
177,178,167.0,Ryuji Imada,58,0.96,55.96,-38.59,56.46,JPN
178,179,178.0,Jarrod Lyle,53,0.96,50.71,-24.95,55.31,AUS
179,180,180.0,Hiroyuki Fujita,55,0.95,52.47,-36.08,41.3,JPN
180,181,182.0,Craig Parry,47,0.95,44.78,-73.44,25.83,AUS
181,182,179.0,Kaname Yokoo,59,0.94,55.64,-40.29,42.08,JPN
182,183,183.0,Maarten Lafeber,50,0.92,46.1,-55.46,27.11,NED
183,184,185.0,Eric Axley,56,0.92,51.55,-7.78,50.18,USA
184,185,186.0,D.J. Trahan,61,0.91,55.77,-28.99,46.15,USA
185,186,175.0,Shiv Kapur,49,0.9,44.31,-22.99,34.45,IND
186,187,181.0,Joey Sindelar,58,0.9,52.35,-64.78,43.35,USA
187,188,189.0,Tommy Nakajima,40,0.9,35.89,-9.43,33.92,JPN
188,189,187.0,Brian Gay,64,0.89,56.89,-38.68,56.25,USA
189,190,192.0,Graeme Storm,60,0.88,52.99,-46.11,42.76,ENG
190,191,237.0,Charlie Wi,54,0.88,47.68,-26.11,58.81,KOR
191,192,193.0,Paul Lawrie,46,0.88,40.59,-33.28,27.58,SCO
192,193,190.0,Markus Brier,52,0.88,45.67,-31.42,52.29,AUT
193,194,195.0,Alex Noren,40,0.87,34.9,-7.69,41.2,SWE
194,195,191.0,Matt Kuchar,50,0.87,43.6,-21.76,42.71,USA
195,196,217.0,Prom Meesawat,50,0.87,43.42,-16.71,45.17,THA
196,197,209.0,Richard Sterne,51,0.86,43.9,-56.81,28.97,RSA
197,198,198.0,Jeff Brehaut,58,0.86,49.82,-45.14,30.17,USA
198,199,199.0,Alejandro Cañizares,40,0.85,34.2,-3.73,37.92,ESP
199,200,196.0,Charley Hoffman,56,0.85,47.64,-17.01,56.49,USA
200,201,204.0,Gavin Coles,55,0.85,46.77,-16.74,47.57,AUS
201,202,194.0,T.C. Wang,40,0.85,33.8,-19.08,36.47,TPE
202,203,202.0,Stephen Leaney,60,0.84,50.56,-48.12,45.09,AUS
203,204,201.0,Boo Weekley,46,0.84,38.58,-4.8,43.38,USA
204,205,197.0,Mamo Osanai,53,0.84,44.32,-18.47,42.67,JPN
205,206,200.0,Steve Webster,42,0.83,34.73,-49.99,20.57,ENG
206,207,230.0,Grégory Bourdy,52,0.83,42.92,-23.91,36.66,FRA
207,208,205.0,Craig Bowden,52,0.83,42.91,-17.68,44.59,USA
208,209,206.0,Hunter Mahan,63,0.82,51.91,-41.14,51.7,USA
209,210,203.0,Kiyoshi Maita,54,0.82,44.4,-24.02,36.92,JPN
210,211,210.0,Toshinori Muto,49,0.82,40.03,-7.53,44.17,JPN
211,212,207.0,Philip Archer,57,0.81,46.33,-20.04,48.37,ENG
212,213,300.0,Frankie Minoza,43,0.81,34.9,-10.44,33.13,PHI
213,214,211.0,Dudley Hart,58,0.81,46.95,-55.34,36.63,USA
214,215,214.0,Brian Davis,62,0.8,49.77,-63.54,39.84,ENG
215,216,213.0,Gaurav Ghei,41,0.79,32.57,-8.72,31.8,IND
216,217,216.0,Johan Axgren,51,0.79,40.43,-22.7,50.53,SWE
217,218,212.0,Kirk Triplett,40,0.79,31.61,-56.7,35.63,USA
218,219,218.0,Rich Beem,54,0.79,42.64,-32.95,38.15,USA
219,220,208.0,Nobuhiro Masuda,57,0.79,44.77,-18.77,46.45,JPN
220,221,220.0,Carlos Franco,55,0.78,42.97,-73.34,26.95,PAR
221,222,223.0,Emanuele Canonica,53,0.78,41.3,-33.58,33.46,ITA
222,223,221.0,Jarmo Sandelin,58,0.78,45.16,-16.59,54.54,SWE
223,224,224.0,Mark Pilkington,51,0.78,39.68,-5.33,43.41,WAL
224,225,222.0,Takuya Taniguchi,54,0.78,41.97,-28.09,29.54,JPN
225,226,229.0,Simon Wakefield,62,0.78,48.18,-35.01,44.22,ENG
226,227,215.0,Scott Strange,45,0.78,34.93,-15.87,36.99,AUS
227,228,228.0,Marcel Siem,49,0.77,37.97,-28.68,37.64,GER
228,229,219.0,Tadahiro Takayama,53,0.77,40.99,-37.31,13.76,JPN
229,230,225.0,Damian McGrane,63,0.77,48.66,-30.32,43.82,IRL
230,231,226.0,Tatsuhiko Ichihara,40,0.77,30.89,-2.91,31.08,JPN
231,232,227.0,Wen-Tang Lin,40,0.77,30.88,-6.85,28.32,TPE
232,233,232.0,Juvic Pagunsan,40,0.75,30.12,-2.78,31.56,PHI
233,234,231.0,Tim Petrovic,64,0.75,48.03,-70.73,31.97,USA
234,235,233.0,J.P. Hayes,42,0.75,31.5,-17.37,25.28,USA
235,236,235.0,Mike Putnam,40,0.75,29.83,-11.19,30.1,USA
236,237,234.0,David Drysdale,52,0.73,38.0,-20.79,38.94,SCO
237,238,239.0,Wade Ormsby,60,0.73,43.56,-24.86,37.36,AUS
238,239,240.0,Cliff Kresge,54,0.72,39.12,-11.28,44.15,USA
239,240,241.0,Johnson Wagner,55,0.72,39.82,-12.65,46.82,USA
240,241,236.0,Kent Jones,64,0.72,46.29,-32.67,43.18,USA
241,242,242.0,"Wes Short, Jr.",58,0.72,41.85,-39.06,13.46,USA
242,243,243.0,Kevin Sutherland,55,0.72,39.61,-41.2,36.13,USA
243,244,244.0,Bill Haas,58,0.72,41.74,-23.65,46.68,USA
244,245,246.0,Brandt Snedeker,52,0.72,37.22,-10.01,39.11,USA
245,246,247.0,Chinnarat Phadungsil,40,0.72,28.63,-7.28,29.91,THA
246,247,238.0,Briny Baird,58,0.71,41.39,-50.61,37.22,USA
247,248,245.0,J.L. Lewis,47,0.71,33.48,-46.7,20.54,USA
248,249,248.0,Will MacKenzie,59,0.71,41.69,-12.01,41.96,USA
249,250,250.0,Robert Gamez,58,0.7,40.73,-40.88,24.31,USA
250,251,249.0,Kevin Na,46,0.7,32.18,-49.32,24.13,USA
251,252,251.0,Jose-Filipe Lima,52,0.7,36.14,-29.79,35.58,POR
252,253,256.0,Marcus Fraser,56,0.68,38.23,-29.36,37.93,AUS
253,254,257.0,Nozomi Kawahara,50,0.68,33.93,-26.0,28.88,JPN
254,255,254.0,Wei-tze Yeh,55,0.68,37.28,-23.43,35.53,TPE
255,256,252.0,Yusaku Miyazato,54,0.67,36.32,-15.52,32.36,JPN
256,257,258.0,Jonathan Kaye,56,0.67,37.57,-63.03,28.1,USA
257,258,259.0,Keng-Chi Lin,67,0.67,44.78,-29.1,27.25,TPE
258,259,255.0,Peter Hedblom,49,0.67,32.59,-35.08,22.64,SWE
259,260,262.0,Jeff Quinney,53,0.66,34.89,-9.5,40.12,USA
260,261,263.0,Omar Uresti,56,0.66,36.82,-27.29,35.26,USA
261,262,265.0,Stephen Gallacher,50,0.65,32.61,-59.87,28.66,SCO
262,263,253.0,Yasuharu Imano,56,0.65,36.27,-47.48,3.45,JPN
263,264,270.0,Juan Parron,40,0.65,25.9,-6.41,32.31,ESP
264,265,267.0,Paul Gow,60,0.65,38.84,-20.1,37.11,AUS
265,266,264.0,Mark Wilson,50,0.65,32.36,-26.7,25.29,USA
266,267,261.0,Arjun Atwal,57,0.65,36.85,-44.71,29.86,IND
267,268,266.0,Ryoken Kawagishi,56,0.64,35.94,-50.69,19.3,JPN
268,269,260.0,Warren Abery,40,0.64,25.52,-17.65,30.43,RSA
269,270,272.0,Brendan Jones,54,0.64,34.37,-37.2,34.15,AUS
270,271,269.0,Bob Tway,51,0.64,32.45,-54.05,17.01,USA
271,272,271.0,Adrien Mork,40,0.63,25.22,-3.6,28.83,FRA
272,273,268.0,Lee Janzen,54,0.63,33.94,-27.62,30.67,USA
273,274,273.0,Ryuichi Oda,53,0.62,32.98,-24.24,22.34,JPN
274,275,274.0,Jeff Gove,55,0.61,33.75,-14.04,36.37,USA
275,276,276.0,Tatsuhiko Takahashi,51,0.61,31.28,-16.71,21.82,JPN
276,277,275.0,Tripp Isenhour,50,0.61,30.6,-11.86,41.82,USA
277,278,291.0,Chawalit Plaphol,62,0.61,37.84,-30.23,30.04,THA
278,279,284.0,Peter Lawrie,57,0.61,34.66,-32.03,26.82,IRL
279,280,307.0,Bradford Vaughan,40,0.61,24.25,-10.12,15.53,RSA
280,281,277.0,Jean-Francois Remesy,47,0.6,28.37,-38.66,14.18,FRA
281,282,282.0,Felipe Aguilar,40,0.6,24.09,-2.88,26.96,CHI
282,283,283.0,Michael Sim,40,0.6,24.0,-4.53,28.53,AUS
283,284,281.0,Duffy Waldorf,56,0.6,33.55,-45.96,32.69,USA
284,285,314.0,Ross Fisher,55,0.6,32.82,-16.31,32.12,ENG
285,286,279.0,Jason Dufner,54,0.59,31.97,-14.15,37.64,USA
286,287,280.0,John Cook,49,0.59,28.81,-19.85,28.6,USA
287,288,286.0,Tag Ridings,64,0.59,37.51,-46.38,25.68,USA
288,289,285.0,Brian Bateman,58,0.58,33.92,-29.62,30.86,USA
289,290,313.0,Lee Slattery,51,0.58,29.69,-20.86,32.93,ENG
290,291,287.0,Paul Azinger,52,0.58,30.16,-22.95,33.18,USA
291,292,288.0,Toru Suzuki,52,0.58,30.16,-31.92,22.0,JPN
292,293,292.0,Rafa Cabrera Bello,40,0.58,23.11,-3.41,26.52,ESP
293,294,293.0,Kyron Sullivan,53,0.58,30.55,-12.86,35.1,WAL
294,295,299.0,Mattias Eliasson,47,0.58,27.09,-17.73,24.71,SWE
295,296,289.0,Scott Gutschewski,55,0.58,31.69,-19.89,26.2,USA
296,297,289.0,Darron Stiles,58,0.58,33.36,-19.76,31.0,USA
297,298,315.0,Chris Rodgers,40,0.57,22.98,-10.05,28.69,ENG
298,299,294.0,I J Jang,46,0.57,26.32,-19.74,15.3,KOR
299,300,296.0,David Branshaw,54,0.57,30.72,-16.93,33.65,USA
300,301,297.0,Anton Haig,40,0.57,22.72,-5.67,25.57,RSA
301,302,278.0,César Monasterio,48,0.57,27.25,-12.54,31.75,ARG
302,303,295.0,Mathias Grönberg,57,0.56,31.77,-25.33,32.16,SWE
303,304,302.0,Cameron Beckman,55,0.56,30.63,-31.3,23.29,USA
304,305,298.0,Toshi Izawa,51,0.55,28.28,-40.95,8.95,JPN
305,306,309.0,Rocco Mediate,42,0.55,22.97,-25.71,8.27,USA
306,307,310.0,Martin Erlandsson,52,0.55,28.42,-18.84,22.78,SWE
307,308,301.0,Terry Pilkadaris,52,0.54,28.24,-32.11,23.95,AUS
308,309,311.0,Yoshikazu Haku,48,0.54,26.04,-6.69,23.18,JPN
309,310,304.0,Marco Dawson,53,0.54,28.63,-15.43,20.77,USA
310,311,306.0,Rahil Gangjee,41,0.54,22.13,-4.52,23.8,IND
311,312,316.0,Robert-Jan Derksen,52,0.54,27.97,-32.67,17.14,NED
312,313,318.0,John Merrick,40,0.54,21.41,-2.99,24.4,USA
313,314,308.0,Brenden Pappas,46,0.53,24.57,-21.49,27.86,RSA
314,315,312.0,Stephen Gangluff,40,0.53,21.29,-9.13,23.42,USA
315,316,325.0,James Heath,53,0.53,28.2,-7.94,29.44,ENG
316,317,320.0,Nick Price,40,0.53,21.2,-38.91,11.39,ZIM
317,318,339.0,Anthony Kang,49,0.53,25.81,-8.73,27.67,USA
318,319,323.0,José Coceres,40,0.53,21.03,-23.87,21.48,ARG
319,320,324.0,Steven Conran,47,0.53,24.69,-45.48,9.51,AUS
320,321,322.0,James Hepworth,47,0.52,24.58,-8.05,26.68,ENG
321,322,367.0,Lee James,53,0.52,27.54,-6.29,28.86,ENG
322,323,317.0,Jeff Overton,40,0.52,20.78,-4.94,25.72,USA
323,324,319.0,Jarrod Moseley,40,0.52,20.73,-10.76,16.81,AUS
324,325,303.0,Christian Nilsson,40,0.52,20.65,-6.1,23.6,ENG
325,326,327.0,Christian Cévaër,53,0.51,27.17,-25.06,26.49,FRA
326,327,305.0,Ignacio Garrido,48,0.51,24.54,-10.75,26.72,ESP
327,328,331.0,Wayne Perske,40,0.51,20.36,-7.18,25.43,AUS
328,329,343.0,Simon Yates,40,0.51,20.28,-20.44,15.2,SCO
329,330,334.0,Bryce Molder,51,0.51,25.83,-2.95,27.52,USA
330,331,329.0,Loren Roberts,40,0.51,20.2,-43.75,8.86,USA
331,332,333.0,Robert Damron,59,0.5,29.73,-34.87,21.75,USA
332,333,338.0,Dinesh Chand,54,0.5,27.08,-40.89,4.34,FIJ
333,334,335.0,Jim Rutledge,53,0.5,26.5,-11.54,37.07,CAN
334,335,345.0,Peter Gustafsson,51,0.5,25.43,-24.09,16.57,SWE
335,336,352.0,Brad Kennedy,52,0.5,25.85,-16.42,28.57,AUS
336,337,321.0,Wen-Teh Lu,40,0.5,19.88,-14.11,14.29,TPE
337,338,394.0,Robert Rock,43,0.5,21.34,-6.36,23.94,ENG
338,339,337.0,Chad Collins,52,0.49,25.69,-8.36,28.65,USA
339,340,410.0,Louis Oosthuizen,49,0.49,24.19,-24.41,17.06,RSA
340,341,332.0,Grégory Havret,56,0.49,27.43,-42.26,15.0,FRA
341,341,330.0,John Huston,58,0.49,28.41,-34.41,21.16,USA
342,343,341.0,Masaya Tomida,46,0.49,22.52,-5.84,23.11,JPN
343,344,444.0,Gary Lockerbie,40,0.49,19.56,-3.92,23.48,ENG
344,345,336.0,Greg Chalmers,64,0.49,31.15,-25.68,25.55,AUS
