,Last_15_Events_-_Power_RANK THIS WEEK,Last_15_Events_-_Power_RANK LAST WEEK,Last_15_Events_-_Power_PLAYER NAME,Last_15_Events_-_Power_EVENTS,Last_15_Events_-_Power_RATING
0,1,1,J.B. Holmes,6,10.0
1,T2,2,Steven Bowditch,2,9.9
2,T2,T6,John Daly,4,9.9
3,T4,T3,Johan Edfors,2,9.7
4,T4,T3,Harrison Frazar,8,9.7
5,T4,T3,Bubba Watson,8,9.7
6,7,T6,Brett Wetterich,10,9.6
7,8,8,Ángel Cabrera,5,9.5
8,T9,T9,Robert Garrigus,7,9.4
9,T9,T9,Lucas Glover,10,9.4
10,T11,T11,Scott Harrington,1,9.3
11,T11,T11,Scott Hend,2,9.3
12,T11,T11,Hank Kuehne,3,9.3
13,14,T14,Charley Hoffman,10,9.2
14,T15,T16,Fred Couples,4,9.1
15,T15,T16,Ryan Hietala,4,9.1
16,T15,T20,Adam Scott,9,9.1
17,T15,T14,Tiger Woods,8,9.1
18,T19,T18,Jason Gore,7,9.0
19,T19,T18,Nick Watney,9,9.0
20,T21,T20,Gonzalo Fernandez-Castaño,1,8.9
21,T21,T20,Chris Smith,8,8.9
22,T23,T23,Paul Casey,3,8.8
23,T23,T23,Scott Gutschewski,4,8.8
24,T23,T23,Matt Hansen,4,8.8
25,T23,T23,Scott Piercy,6,8.8
26,T23,T23,Tag Ridings,7,8.8
27,T23,T23,Charles Warren,9,8.8
28,T29,T29,Charles Howell III,6,8.7
29,T29,T29,Davis Love III,9,8.7
30,T29,T29,Phil Mickelson,9,8.7
31,T32,T32,Jonathan Byrd,8,8.6
32,T32,T32,Chris Couch,7,8.6
33,T32,T32,Roland Thatcher,1,8.6
34,T32,T32,Camilo Villegas,7,8.6
35,36,36,Retief Goosen,9,8.5
36,T37,T37,Kris Cox,7,8.4
37,T37,T37,Anthony Kim,2,8.4
38,T37,T37,Geoff Ogilvy,8,8.4
39,T40,T40,Joel Kribel,1,8.3
40,T40,T40,Louis Oosthuizen,1,8.3
41,T40,T40,Henrik Stenson,4,8.3
42,T40,T40,Bo Van Pelt,10,8.3
43,T44,T44,"David Berganio, Jr.",1,8.2
44,T44,T44,Daniel Chopra,8,8.2
45,T44,T44,Jason Day,4,8.2
46,T44,T44,Mathias Grönberg,6,8.2
47,T44,T44,James McLean,1,8.2
48,T44,T44,Rob Oppenheim,1,8.2
49,T44,T44,Jeff Overton,9,8.2
50,T51,T51,Darren Clarke,5,8.1
51,T51,T51,Mathew Goggin,5,8.1
52,T51,T51,Andres Gonzales,1,8.1
53,T51,T51,Greg Owen,8,8.1
54,T55,T55,Sergio Garcia,7,8.0
55,T55,T55,Bill Haas,10,8.0
56,T55,T55,Troy Matteson,9,8.0
57,T55,T55,Vijay Singh,12,8.0
58,T55,T55,Nicholas Thompson,9,8.0
59,T60,T60,Rich Beem,6,7.9
60,T60,T60,James Driscoll,4,7.9
61,T60,T60,Ernie Els,10,7.9
62,T60,T60,Brendan Jones,5,7.9
63,T60,T60,Sean O'Hair,10,7.9
64,T60,T60,Jyoti Randhawa,1,7.9
65,T66,T66,J.J. Henry,8,7.8
66,T66,T66,Will MacKenzie,8,7.8
67,T66,T66,Ryan Palmer,8,7.8
68,T69,T69,Jonathan Kaye,7,7.7
69,T69,T69,Kenny Perry,8,7.7
70,T69,T69,John Rollins,9,7.7
71,T69,T69,Justin Rose,10,7.7
72,T69,T69,John Senden,10,7.7
73,T74,T74,Trevor Immelman,11,7.6
74,T74,T74,Brandt Jobe,9,7.6
75,T74,T74,Ian Leggatt,6,7.6
76,T74,T74,Pat Perez,7,7.6
77,T78,T78,Alex Aragon,4,7.5
78,T78,T78,Ricky Barnes,1,7.5
79,T78,T78,Tim Herron,6,7.5
80,T78,T78,Robert Karlsson,3,7.5
81,T78,T78,Roger Tambellini,1,7.5
82,T83,T83,Robert Allenby,9,7.4
83,T83,T83,Stuart Appleby,11,7.4
84,T83,T83,Bubba Dickerson,7,7.4
85,T83,T83,Danny Ellis,4,7.4
86,T83,T83,Neal Lancaster,3,7.4
87,T83,T83,Yusaku Miyazato,1,7.4
88,T83,T83,Jesper Parnevik,9,7.4
