,Last_15_Events_-_Scoring_RANK THIS WEEK,Last_15_Events_-_Scoring_RANK LAST WEEK,Last_15_Events_-_Scoring_PLAYER NAME,Last_15_Events_-_Scoring_EVENTS,Last_15_Events_-_Scoring_RATING
0,1,1,Joel Kribel,1,9.2
1,1,1,Tiger Woods,8,9.2
2,3,3,Scott Dunlap,1,9.0
3,3,3,Jim Furyk,11,9.0
4,5,5,Luke Donald,7,8.8
5,5,6,Roland Thatcher,1,8.8
6,7,7,Anthony Kim,2,8.7
7,8,8,Jonathan Byrd,8,8.6
8,8,8,Michael Campbell,3,8.6
9,8,8,Nick Faldo,1,8.6
10,8,8,Scott Hend,2,8.6
11,8,8,Trevor Immelman,11,8.6
12,8,8,Thongchai Jaidee,1,8.6
13,8,8,Frank Lickliter II,10,8.6
14,8,8,Brett Quigley,9,8.6
15,8,17,Adam Scott,9,8.6
16,8,8,Steve Stricker,11,8.6
17,18,17,Daniel Chopra,8,8.5
18,18,17,Darren Clarke,5,8.5
19,18,17,Mathew Goggin,5,8.5
20,18,17,David Hearn,1,8.5
21,22,22,Robert Allenby,9,8.4
22,22,22,Stephen Ames,5,8.4
23,22,22,Cameron Beckman,5,8.4
24,22,22,Stewart Cink,9,8.4
25,22,22,José Coceres,6,8.4
26,22,22,Ken Duke,2,8.4
27,22,22,Harrison Frazar,8,8.4
28,22,22,Stephen Gangluff,1,8.4
29,22,22,Phil Mickelson,9,8.4
30,22,22,Ryan Moore,8,8.4
31,22,22,José María Olazábal,7,8.4
32,22,22,Ian Poulter,10,8.4
33,22,22,Heath Slocum,8,8.4
34,22,22,D.J. Trahan,8,8.4
35,36,36,Jason Allred,2,8.3
36,36,36,Briny Baird,7,8.3
37,36,36,Brian Bateman,4,8.3
38,36,36,Jason Caron,1,8.3
39,36,36,Jim Carter,1,8.3
40,36,36,Marco Dawson,7,8.3
41,36,36,Padraig Harrington,8,8.3
42,36,36,J.J. Henry,8,8.3
43,36,36,Charles Howell III,6,8.3
44,36,36,Jerry Kelly,7,8.3
45,36,36,Stephen Leaney,9,8.3
46,36,36,Hunter Mahan,10,8.3
47,36,36,John Mallinger,1,8.3
48,36,36,Graeme McDowell,4,8.3
49,36,36,Yusaku Miyazato,1,8.3
50,36,36,Sean O'Hair,10,8.3
51,36,36,Jesper Parnevik,9,8.3
52,36,36,Kenny Perry,8,8.3
53,36,36,Carl Pettersson,6,8.3
54,36,36,Ted Purdy,5,8.3
55,36,36,Loren Roberts,6,8.3
56,36,36,Justin Rose,10,8.3
57,36,36,Tom Scherrer,2,8.3
58,36,36,Mike Springer,1,8.3
59,36,36,Bubba Watson,8,8.3
60,61,61,Stuart Appleby,11,8.2
61,61,61,Tommy Armour III,5,8.2
62,61,61,Jeff Brehaut,6,8.2
63,61,61,Ben Crane,9,8.2
64,61,61,Ernie Els,10,8.2
65,61,61,Lucas Glover,10,8.2
66,61,61,Jeff Gove,8,8.2
67,61,61,Matt Hansen,4,8.2
68,61,61,Bradley Hughes,1,8.2
69,61,61,Kent Jones,11,8.2
70,61,61,Davis Love III,9,8.2
71,61,61,Troy Matteson,9,8.2
72,61,61,Joe Ogilvie,9,8.2
73,61,61,Greg Owen,8,8.2
74,61,61,Corey Pavin,8,8.2
75,61,61,Nick Price,5,8.2
76,61,61,Phillip Price,1,8.2
77,61,61,Jyoti Randhawa,1,8.2
78,61,61,Vijay Singh,12,8.2
79,61,61,Vaughn Taylor,11,8.2
80,81,82,Billy Andrade,9,8.1
81,81,82,Woody Austin,9,8.1
82,81,82,Eric Axley,10,8.1
83,81,82,Paul Azinger,7,8.1
84,81,82,Rich Beem,6,8.1
85,81,82,Jason Bohn,11,8.1
86,81,82,Ángel Cabrera,5,8.1
87,81,82,Alex Cejka,9,8.1
88,81,82,Michael Connell,3,8.1
89,81,82,Ben Curtis,8,8.1
90,81,82,Steve Elkington,7,8.1
91,81,82,Brad Faxon,5,8.1
92,81,82,Fred Funk,10,8.1
93,81,82,Sergio Garcia,7,8.1
