,Last_15_Events_-_Short_Game_RANK THIS WEEK,Last_15_Events_-_Short_Game_RANK LAST WEEK,Last_15_Events_-_Short_Game_PLAYER NAME,Last_15_Events_-_Short_Game_EVENTS,Last_15_Events_-_Short_Game_RATING
45,T38,T38,Scott Parel,1,7.0
46,T38,T38,Willie Wood,2,7.0
47,T48,T48,Michael Allen,8,6.9
48,T48,T48,Doug Barron,3,6.9
49,T48,T48,"David Berganio, Jr.",1,6.9
50,T48,T48,David Edwards,2,6.9
51,T48,T48,Steve Flesch,10,6.9
52,T48,T48,Padraig Harrington,8,6.9
53,T48,T48,Ryuji Imada,10,6.9
54,T48,T48,Neal Lancaster,3,6.9
55,T48,T48,Jeff Sluman,5,6.9
56,T48,T48,Mike Sposa,6,6.9
57,T48,T48,Bo Van Pelt,9,6.9
58,T48,T48,Azuma Yano,1,6.9
59,T60,T61,Michael Connell,3,6.8
60,T60,T61,Charley Hoffman,9,6.8
61,T60,T61,Thomas Levet,5,6.8
62,T60,T61,Andrew Magee,2,6.8
63,T60,T61,Kevin Na,7,6.8
64,T60,T61,Ian Poulter,10,6.8
65,T60,T61,Jyoti Randhawa,1,6.8
66,T60,T61,Hal Sutton,1,6.8
67,T60,T61,Roland Thatcher,1,6.8
68,T60,T61,Grant Waite,2,6.8
69,T70,T71,Johan Edfors,2,6.7
70,T70,T71,"John Engler, Jr.",5,6.7
71,T70,T71,Bill Haas,9,6.7
72,T70,T71,Peter Jacobsen,4,6.7
73,T70,T71,Matt Kuchar,2,6.7
74,T70,T71,Frank Lickliter II,10,6.7
75,T70,T71,Phil Mickelson,9,6.7
76,T70,T71,Corey Pavin,7,6.7
77,T70,T71,Scott Piercy,5,6.7
78,T70,T71,Brett Quigley,8,6.7
79,T70,T71,Jason Schultz,6,6.7
80,T70,T71,B.J. Staten,5,6.7
81,T70,T71,Omar Uresti,5,6.7
82,T83,T84,Shane Bertsch,6,6.6
83,T83,T84,David Branshaw,10,6.6
84,T83,T84,Jonathan Byrd,7,6.6
85,T83,T84,José Coceres,6,6.6
86,T83,T84,Brian Davis,10,6.6
87,T83,T84,Ken Duke,2,6.6
88,T83,T84,Jim Furyk,9,6.6
89,T83,T84,Bill Glasson,4,6.6
90,T83,T84,Retief Goosen,9,6.6
91,T83,T84,Jason Gore,7,6.6
92,T83,T84,John Huston,7,6.6
93,T83,T84,Freddie Jacobson,7,6.6
94,T83,T84,Richard Johnson,8,6.6
95,T83,T84,Anthony Kim,2,6.6
96,T83,T84,Justin Leonard,8,6.6
97,T83,T84,Jim McGovern,3,6.6
98,T83,T84,Larry Mize,5,6.6
99,T83,T48,Geoff Ogilvy,8,6.6
100,T83,T84,Jeff Overton,9,6.6
101,T83,T84,Craig Perks,1,6.6
102,T83,T84,Chris Riley,5,6.6
103,T83,T84,Loren Roberts,5,6.6
104,T83,T84,Justin Rose,9,6.6
105,T83,T112,Adam Scott,8,6.6
106,T83,T84,Vaughn Taylor,11,6.6
107,T83,T84,Kirk Triplett,9,6.6
108,T83,T84,Camilo Villegas,6,6.6
109,T83,T84,Nick Watney,9,6.6
110,T83,T84,Brett Wetterich,10,6.6
111,T112,T112,Robert Allenby,8,6.5
112,T112,T112,Alex Aragon,3,6.5
113,T112,T112,Aaron Baddeley,6,6.5
114,T112,T112,Michael Campbell,2,6.5
115,T112,T112,David Duval,6,6.5
116,T112,T112,Mark Hensby,4,6.5
117,T112,T112,Trevor Immelman,11,6.5
118,T112,T112,Brendan Jones,5,6.5
119,T112,T112,Billy Mayfair,7,6.5
120,T112,T112,Nick Price,5,6.5
121,T112,T112,Heath Slocum,7,6.5
122,T112,T112,Vance Veazey,3,6.5
123,T112,T112,Jimmy Walker,6,6.5
124,T112,T112,Mike Weir,9,6.5
125,T126,T127,Woody Austin,9,6.4
126,T126,T127,Ricky Barnes,1,6.4
127,T126,T127,Daniel Chopra,8,6.4
128,T126,T84,John Daly,4,6.4
129,T126,T127,Glen Day,3,6.4
130,T126,T127,Bob Estes,10,6.4
131,T126,T127,Sergio Garcia,7,6.4
132,T126,T127,Todd Hamilton,5,6.4
133,T126,T127,Brandt Jobe,8,6.4
134,T126,T127,Kent Jones,10,6.4
135,T126,T127,Louis Oosthuizen,1,6.4
136,T126,T127,Kenny Perry,8,6.4
137,T126,T127,David Roesch,1,6.4
138,T126,T127,Charl Schwartzel,4,6.4
139,T126,T127,Paul Stankowski,6,6.4
140,T126,T127,Mario Tiziani,1,6.4
141,T126,T127,Scott Verplank,9,6.4
142,T126,T127,Lee Westwood,6,6.4
143,T126,T127,Dean Wilson,7,6.4
144,T145,T145,Jason Allred,2,6.3
145,T145,T145,John Bickerton,2,6.3
146,T145,T145,Olin Browne,9,6.3
147,T145,T145,Tom Byrum,5,6.3
148,T145,T145,K.J. Choi,11,6.3
149,T145,T145,Kris Cox,6,6.3
150,T145,T145,Joe Durant,12,6.3
151,T145,T145,Gonzalo Fernandez-Castaño,1,6.3
152,T145,T145,Robert Gamez,7,6.3
153,T145,T145,Jay Haas,6,6.3
154,T145,T145,Scott Harrington,1,6.3
155,T145,T145,Ryan Hietala,4,6.3
156,T145,T145,Jerry Kelly,5,6.3
157,T145,T145,Peter Lonard,12,6.3
158,T145,T145,Steve Lowery,8,6.3
159,T145,T145,David Lundstrom,1,6.3
160,T145,T145,Len Mattiace,4,6.3
161,T145,T145,Bob May,5,6.3
162,T145,T145,David McKenzie,8,6.3
163,T145,T145,Jon Mills,2,6.3
164,T145,T145,Will Moore,1,6.3
165,T145,T145,Ryan Moore,8,6.3
166,T145,T145,Tom Pernice Jr.,7,6.3
167,T145,T145,Rory Sabbatini,9,6.3
168,T145,T145,Darron Stiles,6,6.3
169,T170,T170,Stuart Appleby,11,6.2
170,T170,T170,Brian Bateman,4,6.2
171,T170,T170,Jeff Brehaut,6,6.2
172,T170,T170,Paul Broadhurst,1,6.2
173,T170,T170,Gavin Coles,6,6.2
174,T170,T170,Robert Damron,9,6.2
175,T170,T170,Simon Dyson,1,6.2
176,T170,T170,Nathan Green,11,6.2
177,T170,T170,Lee Janzen,6,6.2
178,T170,T170,Tom Lehman,8,6.2
179,T170,T170,Sonny Skinner,1,6.2
180,T170,T170,Kevin Sutherland,7,6.2
181,T170,T170,Bubba Watson,8,6.2
182,T170,T170,Casey Wittenberg,2,6.2
183,T184,T184,Thomas Bjørn,3,6.1
184,T184,T184,Jason Bohn,11,6.1
185,T184,T184,Stewart Cink,9,6.1
186,T184,T184,Ben Crane,9,6.1
187,T184,T184,Ben Crenshaw,1,6.1
188,T184,T184,Steve Elkington,6,6.1
189,T184,T184,Fred Funk,9,6.1
190,T184,T184,Lucas Glover,9,6.1
191,T184,T184,Paul Goydos,7,6.1
192,T184,T184,J.P. Hayes,7,6.1
193,T184,T184,J.J. Henry,8,6.1
194,T184,T184,Skip Kendall,7,6.1
195,T184,T184,Daisuke Maruyama,7,6.1
196,T184,T184,Troy Matteson,7,6.1
197,T184,T184,Paul McGinley,3,6.1
198,T184,T184,Jin Park,1,6.1
199,T184,T184,Boyd Summerhays,2,6.1
200,T184,T184,D.J. Trahan,6,6.1
201,T184,T184,Mark Wilson,6,6.1
202,T203,T204,Paul Azinger,7,6.0
203,T203,T204,Mark Brooks,4,6.0
204,T203,T204,Greg Chalmers,1,6.0
205,T203,T204,Patrick Damron,1,6.0
206,T203,T204,Marco Dawson,6,6.0
207,T203,T204,Jeff Gove,6,6.0
208,T203,T204,Matt Hansen,4,6.0
209,T203,T204,J.L. Lewis,9,6.0
210,T203,T204,Hunter Mahan,9,6.0
211,T203,T204,Graeme McDowell,3,6.0
212,T203,T204,Sean O'Hair,10,6.0
213,T203,T204,Duffy Waldorf,7,6.0
214,T203,T204,Charles Warren,7,6.0
215,T203,T184,Tiger Woods,7,6.0
216,T217,T217,Stephen Ames,5,5.9
217,T217,T217,Arjun Atwal,8,5.9
218,T217,T217,Eric Axley,8,5.9
219,T217,T217,Briny Baird,5,5.9
220,T217,T217,Rich Beem,6,5.9
221,T217,T217,Ben Curtis,7,5.9
222,T217,T217,Jason Day,4,5.9
223,T217,T217,Bubba Dickerson,7,5.9
224,T217,T217,David Frost,3,5.9
225,T217,T217,Mathias Grönberg,5,5.9
226,T217,T217,Billy Hurley III,2,5.9
227,T217,T217,Zach Johnson,9,5.9
228,T217,T217,Steve Jones,6,5.9
229,T217,T217,Shiv Kapur,1,5.9
230,T217,T217,Arron Oberholser,10,5.9
231,T217,T217,John Riegger,4,5.9
232,T217,T217,Nicholas Thompson,9,5.9
233,T234,T234,Mark Calcavecchia,10,5.8
234,T234,T234,Brent Delahoussaye,1,5.8
235,T234,T234,Brad Faxon,5,5.8
236,T234,T234,Harrison Frazar,8,5.8
237,T234,T234,Tim Herron,6,5.8
238,T234,T234,J.B. Holmes,6,5.8
239,T234,T263,Davis Love III,8,5.8
240,T234,T234,Ryan Palmer,6,5.8
241,T234,T234,Craig Parry,6,5.8
242,T234,T234,Pat Perez,6,5.8
243,T234,T234,Tim Petrovic,8,5.8
244,T234,T234,"Wes Short, Jr.",4,5.8
245,T234,T234,Mike Springer,1,5.8
246,T234,T234,Tjaart van der Walt,5,5.8
247,T248,T247,Craig Barlow,7,5.7
248,T248,T247,Notah Begay III,3,5.7
249,T248,T247,Fred Couples,4,5.7
250,T248,T247,Danny Ellis,4,5.7
251,T248,T247,David Howell,7,5.7
252,T248,T247,Charles Howell III,5,5.7
253,T248,T247,Joel Kribel,1,5.7
254,T248,T247,Ian Leggatt,6,5.7
255,T248,T247,Rocco Mediate,7,5.7
256,T248,T247,Nick O'Hern,6,5.7
257,T248,T247,Greg Owen,6,5.7
258,T248,T247,Craig Stadler,3,5.7
259,T248,T247,Scott Sterling,1,5.7
260,T248,T247,Ron Whittaker,9,5.7
261,T248,T247,Jay Williamson,5,5.7
262,T248,T247,Thaworn Wiratchant,1,5.7
263,T264,T263,Tommy Armour III,5,5.6
264,T264,T263,Henrik Bjornstad,7,5.6
265,T264,T263,Jay Delsing,5,5.6
266,T264,T263,James Driscoll,4,5.6
267,T264,T263,Brent Geiberger,8,5.6
268,T264,T263,Gabriel Hjertstedt,4,5.6
269,T264,T263,Yasuharu Imano,1,5.6
270,T264,T263,Jamie Lovemark,1,5.6
271,T264,T263,Parker McLachlin,2,5.6
272,T264,T263,Shaun Micheel,8,5.6
273,T264,T263,Tag Ridings,5,5.6
274,T264,T263,John Rollins,9,5.6
275,T264,T263,John Senden,9,5.6
276,T264,T263,Kevin Stadler,6,5.6
277,T264,T263,Henrik Stenson,3,5.6
278,T264,T263,Roger Tambellini,1,5.6
279,T280,T280,Bart Bryant,11,5.5
280,T280,T280,Jason Caron,1,5.5
281,T280,T280,Robert Garrigus,7,5.5
282,T280,T280,Scott Gutschewski,4,5.5
283,T280,T280,Jonathan Kaye,7,5.5
284,T280,T280,Joey Snyder III,4,5.5
285,T286,T286,Ángel Cabrera,4,5.4
286,T286,T286,Todd Fischer,6,5.4
287,T286,T286,Matt Gogel,3,5.4
288,T286,T286,Andres Gonzales,1,5.4
289,T286,T286,Hank Kuehne,2,5.4
290,T286,T286,John Mallinger,1,5.4
291,T286,T286,Bob Tway,8,5.4
292,T293,T293,Guy Boros,1,5.3
293,T293,T293,Dan Forsman,5,5.3
294,T293,T293,Robert Karlsson,3,5.3
295,T293,T293,Will MacKenzie,8,5.3
296,T293,T293,Yusaku Miyazato,1,5.3
297,T293,T293,Colin Montgomerie,1,5.3
298,T293,T293,Jesper Parnevik,8,5.3
299,T293,T293,David Peoples,2,5.3
300,T293,T293,Dicky Pride,6,5.3
301,T293,T293,Ted Tryba,1,5.3
302,T303,T303,Alex Cejka,7,5.2
303,T303,T303,Ted Purdy,4,5.2
304,T305,T305,Scott Gump,3,5.1
305,T305,T305,Donnie Hammond,4,5.1
306,T305,T305,Jeff Maggert,5,5.1
307,T305,T305,Scott McCarron,7,5.1
308,T305,T305,James McLean,1,5.1
309,T305,T305,Joey Sindelar,4,5.1
310,T311,T311,Tetsuji Hiratsuka,1,5.0
311,T311,T311,Spencer Levin,1,5.0
312,T311,T311,D.A. Points,6,5.0
313,T311,T311,Chris Starkjohann,2,5.0
314,T315,T315,Chris Couch,6,4.9
315,T315,T315,Greg Kraft,7,4.9
316,T317,T317,Grégory Bourdy,1,4.8
317,T317,T317,Miguel Angel Jiménez,2,4.8
318,T317,T317,Blaine McCallister,2,4.8
319,T317,T317,Chris Smith,8,4.8
320,T317,T317,Kaname Yokoo,1,4.8
321,T322,T322,Steven Bowditch,2,4.7
322,T322,T322,Darren Clarke,5,4.7
323,T322,T322,Don Yrene,1,4.7
324,325,325,Chris Parra,1,4.5
325,T326,T326,Scott Hend,2,4.4
326,T326,T326,Phil Schmitt,1,4.4
327,T328,T328,Stephen Dodd,1,4.3
328,T328,T328,Scott Dunlap,1,4.3
329,T328,T328,Patrick Sheehan,6,4.3
330,331,331,Carlos Franco,4,4.1
331,332,332,Gary Hallberg,1,4.0
332,T333,T333,Bob Burns,2,3.9
333,T333,T333,Hideto Tanihara,2,3.9
334,335,335,Hidemichi Tanaka,2,3.4
335,T336,T336,Brad Lardon,1,3.0
336,T336,T336,Anthony Wall,1,3.0
337,338,338,Tatsuhiko Takahashi,1,2.5
338,339,339,Toru Taniguchi,1,2.3
