,Approaches__200_yards-Rgh_RTP_RANK THIS WEEK,Approaches__200_yards-Rgh_RTP_RANK LAST WEEK,Approaches__200_yards-Rgh_RTP_PLAYER NAME,Approaches__200_yards-Rgh_RTP_ROUNDS,Approaches__200_yards-Rgh_RTP_AVG RTP
153,T152,T152,Kent Jones,105,+.143
154,155,155,Jay Don Blake,107,+.158
155,T156,T156,Cameron Beckman,87,+.167
156,T156,T156,Luke Donald,106,+.167
157,T156,T156,Steve Elkington,82,+.167
158,T156,T156,Paul Gow,99,+.167
159,T156,T156,Miguel Angel Jiménez,60,+.167
160,T156,T156,Brad Lardon,59,+.167
161,T156,T156,David Morland IV,58,+.167
162,T156,T156,Garrett Willis,80,+.167
163,164,164,Shigeki Maruyama,87,+.182
164,T165,T165,Joe Durant,87,+.200
165,T165,T165,Robin Freeman,79,+.200
166,T165,T165,Fred Funk,106,+.200
167,168,168,Brandel Chamblee,85,+.214
168,169,169,Rich Beem,99,+.235
169,T170,T170,Olin Browne,107,+.250
170,T170,T170,Brian Gay,117,+.250
171,T170,T170,Rocco Mediate,79,+.250
172,T170,T170,Heath Slocum,96,+.250
173,T170,T170,Mike Sposa,111,+.250
174,T175,T175,Justin Leonard,97,+.286
175,T175,T175,Gary Nicklaus,66,+.286
176,T175,T175,Lee Porter,91,+.286
177,T175,T175,Brian Watts,58,+.286
178,179,179,Eduardo Herrera,59,+.300
179,T180,T180,Stephen Ames,89,+.333
180,T180,T180,Mark Brooks,97,+.333
181,T180,T180,Matt Gogel,79,+.333
182,T180,T180,Paul Goydos,66,+.333
183,T180,T180,Frank Nobilo,94,+.333
184,T180,T180,Joe Ogilvie,50,+.333
185,T180,T180,Tommy Tolles,64,+.333
186,T180,T180,Duffy Waldorf,90,+.333
187,T188,T188,Scott Hoch,71,+.400
188,T188,T188,Franklin Langham,72,+.400
189,T188,T188,Jeff Sluman,118,+.400
190,T188,T188,Scott Verplank,93,+.400
191,T192,T192,Mark Calcavecchia,84,+.444
192,T192,T192,Steve Pate,64,+.444
193,194,194,Chris Riley,104,+.467
194,T195,T195,José Coceres,51,+.500
195,T195,T195,Jason Hill,59,+.500
196,T195,T195,Glen Hnatiuk,95,+.500
197,198,198,Corey Pavin,78,+.538
198,199,199,Tim Clark,76,+.600
199,T200,T200,Fulton Allem,64,+.667
200,T200,T200,Jeff Gove,89,+.667
201,202,202,Esteban Toledo,106,+.727
