,Approaches__275_yards-Rgh_RTP_RANK THIS WEEK,Approaches__275_yards-Rgh_RTP_RANK LAST WEEK,Approaches__275_yards-Rgh_RTP_PLAYER NAME,Approaches__275_yards-Rgh_RTP_ROUNDS,Approaches__275_yards-Rgh_RTP_AVG RTP
0,1,1,Dudley Hart,88,-2.000
1,T2,T2,Steve Allan,93,-1.000
2,T2,T2,Michael Allen,76,-1.000
3,T2,T2,Stuart Appleby,97,-1.000
4,T2,T2,Woody Austin,102,-1.000
5,T2,T2,Briny Baird,110,-1.000
6,T2,T2,Pat Bates,94,-1.000
7,T2,T2,Jay Don Blake,107,-1.000
8,T2,T2,Bart Bryant,69,-1.000
9,T2,T2,Greg Chalmers,94,-1.000
10,T2,T2,Scott Dunlap,74,-1.000
11,T2,T2,Joel Edwards,101,-1.000
12,T2,T2,Bob Estes,93,-1.000
13,T2,T2,Stephen Gangluff,75,-1.000
14,T2,T2,Retief Goosen,56,-1.000
15,T2,T2,Jay Haas,83,-1.000
16,T2,T2,Bob Heintz,68,-1.000
17,T2,T2,John Huston,99,-1.000
18,T2,T2,Lee Janzen,101,-1.000
19,T2,T2,Miguel Angel Jiménez,60,-1.000
20,T2,T2,Tom Lehman,78,-1.000
21,T2,T2,J.L. Lewis,98,-1.000
22,T2,T2,Frank Lickliter II,94,-1.000
23,T2,T2,Steve Lowery,98,-1.000
24,T2,T2,Andrew Magee,91,-1.000
25,T2,T2,Billy Mayfair,99,-1.000
26,T2,T2,Mark O'Meara,68,-1.000
27,T2,T2,Brenden Pappas,62,-1.000
28,T2,T2,Dennis Paulson,89,-1.000
29,T2,T2,David Peoples,105,-1.000
30,T2,T2,Tom Pernice Jr.,101,-1.000
31,T2,T2,Scott Simpson,61,-1.000
32,T2,T2,Craig Stadler,72,-1.000
33,T2,T2,Paul Stankowski,100,-1.000
34,T2,T2,Kenneth Staton,104,-1.000
35,T2,T2,Hal Sutton,74,-1.000
36,T2,T2,Bob Tway,103,-1.000
37,T2,T2,Grant Waite,98,-1.000
38,T2,T2,Brett Wetterich,89,-1.000
39,T2,T2,Tiger Woods,69,-1.000
40,41,41,Michael Long,71,-.667
41,T42,T42,"David Berganio, Jr.",80,-.500
42,T42,T42,Jonathan Byrd,96,-.500
43,T42,T42,Russ Cochran,68,-.500
44,T42,T42,David Duval,78,-.500
45,T42,T42,Phil Mickelson,97,-.500
46,T42,T42,Tim Petrovic,92,-.500
47,T42,T42,Brett Quigley,93,-.500
48,T49,T49,Rod Pampling,98,-.333
49,T49,T49,Jesper Parnevik,85,-.333
50,T51,T51,Stephen Ames,89,E
51,T51,T51,Billy Andrade,100,E
52,T51,T51,Paul Azinger,69,E
53,T51,T51,Cameron Beckman,87,E
54,T51,T51,Rich Beem,99,E
55,T51,T51,Mark Brooks,97,E
56,T51,T51,Tom Byrum,77,E
57,T51,T51,Brandel Chamblee,85,E
58,T51,T51,Stewart Cink,92,E
59,T51,T51,Paul Claxton,83,E
60,T51,T51,Ben Crane,91,E
61,T51,T51,Glen Day,107,E
62,T51,T51,Steve Flesch,110,E
63,T51,T51,Carlos Franco,107,E
64,T51,T51,Harrison Frazar,88,E
65,T51,T51,Robert Gamez,69,E
66,T51,T51,Brian Gay,117,E
67,T51,T51,Mathew Goggin,64,E
68,T51,T51,David Gossett,95,E
69,T51,T51,Paul Gow,99,E
70,T51,T51,J.J. Henry,112,E
71,T51,T51,Charles Howell III,118,E
72,T51,T51,Bradley Hughes,60,E
73,T51,T51,Steve Jones,71,E
74,T51,T51,Kent Jones,105,E
75,T51,T51,Jonathan Kaye,83,E
76,T51,T51,Jerry Kelly,99,E
77,T51,T51,Skip Kendall,103,E
78,T51,T51,Greg Kraft,86,E
79,T51,T51,Ian Leggatt,97,E
80,T51,T51,Jeff Maggert,83,E
81,T51,T51,Rocco Mediate,79,E
82,T51,T51,Bryce Molder,65,E
83,T51,T51,Frank Nobilo,94,E
84,T51,T51,Steve Pate,64,E
85,T51,T51,Carl Paulson,84,E
86,T51,T51,Craig Perks,91,E
87,T51,T51,Chris Riley,104,E
88,T51,T51,John Rollins,124,E
89,T51,T51,Tom Scherrer,98,E
90,T51,T51,John Senden,96,E
91,T51,T51,Mike Sposa,111,E
92,T51,T51,Esteban Toledo,106,E
93,T51,T51,Bo Van Pelt,78,E
94,T51,T51,Mike Weir,94,E
95,T51,T51,Jay Williamson,91,E
96,T51,T51,Richard Zokol,53,E
97,98,98,Tommy Tolles,64,+.333
98,T99,T99,Eduardo Herrera,59,+.500
99,T99,T99,Matt Kuchar,82,+.500
100,T101,T101,Robert Damron,85,+1.000
101,T101,T101,David Frost,90,+1.000
102,T101,T101,Paul Goydos,66,+1.000
103,T101,T101,Corey Pavin,78,+1.000
