,Approach_250-275_yards_RTP_RANK THIS WEEK,Approach_250-275_yards_RTP_RANK LAST WEEK,Approach_250-275_yards_RTP_PLAYER NAME,Approach_250-275_yards_RTP_ROUNDS,Approach_250-275_yards_RTP_AVG RTP
0,T1,T1,Greg Chalmers,94,-1.000
1,T1,T1,Mark O'Meara,68,-1.000
2,T1,T1,Tommy Tolles,64,-1.000
3,4,4,Peter Lonard,93,-.941
4,5,5,Charles Howell III,118,-.929
5,6,6,Jonathan Byrd,96,-.923
6,T7,T7,David Duval,78,-.900
7,T7,T7,David Morland IV,58,-.900
8,T9,T9,Craig Barlow,62,-.889
9,T9,T9,Bob Estes,93,-.889
10,11,11,Billy Mayfair,99,-.857
11,12,12,Paul Azinger,69,-.833
12,T13,T13,Scott McCarron,106,-.818
13,T13,T13,Tim Petrovic,92,-.818
14,T13,T13,Rory Sabbatini,69,-.818
15,T16,T16,Jim Furyk,88,-.800
16,T16,T16,Vijay Singh,102,-.800
17,T16,T16,Bo Van Pelt,78,-.800
18,T16,T16,Boo Weekley,57,-.800
19,T20,T20,Davis Love III,92,-.769
20,T20,T20,Tom Pernice Jr.,101,-.769
21,T22,T22,Steve Allan,93,-.750
22,T22,T22,Fred Couples,64,-.750
23,T22,T22,Robert Damron,85,-.750
24,T22,T22,Shigeki Maruyama,87,-.750
25,T22,T22,Jay Williamson,91,-.750
26,T27,T27,Chad Campbell,111,-.733
27,T27,T27,Bob May,91,-.733
28,T29,T29,Geoff Ogilvy,90,-.727
29,T29,T29,Phil Tataurangi,88,-.727
30,T31,T31,Jeff Brehaut,87,-.722
31,T31,T31,Kent Jones,105,-.722
32,T33,T33,J.J. Henry,112,-.714
33,T33,T33,Spike McRoy,69,-.714
34,T33,T33,Rod Pampling,98,-.714
35,T33,T33,Craig Stadler,72,-.714
36,T33,T33,David Toms,106,-.714
37,T38,T38,Pat Bates,94,-.700
38,T38,T38,Bernhard Langer,55,-.700
39,T38,T38,Brett Quigley,93,-.700
40,T38,T38,Tiger Woods,69,-.700
41,T42,T42,Michael Clark II,97,-.692
42,T42,T42,John Senden,96,-.692
43,44,44,Brandt Jobe,94,-.684
44,T45,T45,Jim Carter,98,-.667
45,T45,T45,Dan Forsman,83,-.667
46,T45,T45,Brian Gay,117,-.667
47,T45,T45,Blaine McCallister,75,-.667
48,T45,T45,Shaun Micheel,100,-.667
49,T45,T45,Jesper Parnevik,85,-.667
50,T45,T45,Scott Simpson,61,-.667
51,T45,T45,Heath Slocum,96,-.667
52,T45,T45,Jeff Sluman,118,-.667
53,54,54,Joey Sindelar,104,-.647
54,T55,T55,Brian Bateman,94,-.636
55,T55,T55,Esteban Toledo,106,-.636
56,T55,T55,Scott Verplank,93,-.636
57,58,58,Kenny Perry,98,-.632
58,T59,T59,Stephen Ames,89,-.625
59,T59,T59,Woody Austin,102,-.625
60,T59,T59,Mathew Goggin,64,-.625
61,T59,T59,Jason Hill,59,-.625
62,T59,T59,Grant Waite,98,-.625
63,64,64,John Huston,99,-.619
64,65,65,Stewart Cink,92,-.615
65,66,66,Brett Wetterich,89,-.611
66,T67,T67,Chris DiMarco,111,-.600
67,T67,T67,Brian Henninger,66,-.600
68,T67,T67,Dicky Pride,51,-.600
69,T67,T67,Loren Roberts,93,-.600
70,71,71,Carlos Franco,107,-.591
71,72,72,Billy Andrade,100,-.588
72,T73,T73,Bart Bryant,69,-.583
73,T73,T73,J.L. Lewis,98,-.583
74,T75,T75,Luke Donald,106,-.579
75,T75,T75,Per-Ulrik Johansson,87,-.579
76,T77,T77,Ben Crane,91,-.571
77,T77,T77,John Daly,62,-.571
78,T77,T77,Joel Edwards,101,-.571
79,T77,T77,José María Olazábal,71,-.571
80,T77,T77,Pat Perez,89,-.571
81,T77,T77,Richard Zokol,53,-.571
82,83,83,John Rollins,124,-.565
83,T84,T84,Brad Elder,76,-.563
84,T84,T84,Phil Mickelson,97,-.563
85,T86,T86,Tommy Armour III,82,-.556
86,T86,T86,Gary Nicklaus,66,-.556
87,T86,T86,Craig Parry,69,-.556
88,T86,T86,Garrett Willis,80,-.556
89,90,90,Duffy Waldorf,90,-.550
90,T91,T91,Tim Herron,102,-.545
91,T91,T91,Tripp Isenhour,68,-.545
92,T91,T91,Frank Lickliter II,94,-.545
93,T91,T91,Matt Peterson,80,-.545
94,T95,T95,Brandel Chamblee,85,-.538
95,T95,T95,José Coceres,51,-.538
96,T97,T97,Robin Freeman,79,-.533
97,T97,T97,Brent Geiberger,95,-.533
98,T97,T97,Michael Long,71,-.533
99,T97,T97,Hidemichi Tanaka,104,-.533
100,101,101,Rich Beem,99,-.524
101,102,102,Paul Gow,99,-.522
102,T103,T103,Briny Baird,110,-.500
103,T103,T103,Notah Begay III,76,-.500
104,T103,T103,Jay Don Blake,107,-.500
105,T103,T103,Tom Byrum,77,-.500
106,T103,T103,K.J. Choi,93,-.500
107,T103,T103,John Cook,85,-.500
108,T103,T103,Harrison Frazar,88,-.500
109,T103,T103,Matt Gogel,79,-.500
110,T103,T103,Retief Goosen,56,-.500
111,T103,T103,Jay Haas,83,-.500
112,T103,T103,Eduardo Herrera,59,-.500
113,T103,T103,Neal Lancaster,101,-.500
114,T103,T103,Tom Lehman,78,-.500
115,T103,T103,Steve Lowery,98,-.500
116,T103,T103,Andrew Magee,91,-.500
117,T103,T103,Rocco Mediate,79,-.500
118,T103,T103,Michael Muehr,73,-.500
119,T103,T103,Deane Pappas,90,-.500
120,T103,T103,Lee Porter,91,-.500
121,T103,T103,John Riegger,88,-.500
122,T103,T103,Steve Stricker,68,-.500
123,T103,T103,Mike Weir,94,-.500
124,T125,T125,Tim Clark,76,-.471
125,T125,T125,Steve Flesch,110,-.471
126,T127,T127,Scott Hoch,71,-.467
127,T127,T127,Paul Stankowski,100,-.467
128,T129,T129,Mark Calcavecchia,84,-.462
129,T129,T129,Brad Faxon,93,-.462
130,T129,T129,Kevin Sutherland,96,-.462
131,132,132,Glen Hnatiuk,95,-.458
132,T133,T133,Stephen Gangluff,75,-.455
133,T133,T133,Jeff Gove,89,-.455
134,T133,T133,Donnie Hammond,60,-.455
135,T133,T133,Skip Kendall,103,-.455
136,T137,T137,Frank Nobilo,94,-.450
137,T137,T137,Mike Sposa,111,-.450
138,T139,T139,Joe Durant,87,-.444
139,T139,T139,Miguel Angel Jiménez,60,-.444
140,T139,T139,Jonathan Kaye,83,-.444
141,T139,T139,Jerry Kelly,99,-.444
142,T139,T139,Brenden Pappas,62,-.444
143,T139,T139,Carl Paulson,84,-.444
144,145,145,Chris Smith,103,-.440
145,T146,T146,Matt Kuchar,82,-.438
146,T146,T146,Kenneth Staton,104,-.438
147,T148,T148,Bob Burns,99,-.429
148,T148,T148,Steve Elkington,82,-.429
149,T148,T148,Steve Pate,64,-.429
150,T148,T148,Nick Price,69,-.429
151,152,152,Len Mattiace,106,-.421
152,T153,T153,Dudley Hart,88,-.417
153,T153,T153,Ian Leggatt,97,-.417
154,T155,T155,Michael Allen,76,-.400
155,T155,T155,"David Berganio, Jr.",80,-.400
156,T155,T155,Ernie Els,68,-.400
157,T155,T155,Edward Fryatt,94,-.400
158,T155,T155,Brad Lardon,59,-.400
159,T155,T155,Dennis Paulson,89,-.400
160,T155,T155,Craig Perks,91,-.400
161,T155,T155,Kirk Triplett,84,-.400
162,T163,T163,Fred Funk,106,-.385
163,T163,T163,Kaname Yokoo,74,-.385
164,T165,T165,Mark Brooks,97,-.375
165,T165,T165,Pete Jordan,78,-.375
166,167,167,David Gossett,95,-.368
167,T168,T168,Jess Daley,76,-.364
168,T168,T168,Scott Dunlap,74,-.364
169,T168,T168,Bradley Hughes,60,-.364
170,T168,T168,Steve Jones,71,-.364
171,172,172,Fulton Allem,64,-.357
172,173,173,Lee Janzen,101,-.353
173,T174,T174,Cameron Beckman,87,-.333
174,T174,T174,Olin Browne,107,-.333
175,T174,T174,Russ Cochran,68,-.333
176,T174,T174,Franklin Langham,72,-.333
177,T174,T174,Bryce Molder,65,-.333
178,T174,T174,Corey Pavin,78,-.333
179,T174,T174,Jerry Smith,91,-.333
180,T181,T181,David Peoples,105,-.308
181,T181,T181,Bob Tway,103,-.308
182,T183,T183,Robert Gamez,69,-.300
183,T183,T183,Paul Goydos,66,-.300
184,T183,T183,Justin Leonard,97,-.300
185,186,186,Glen Day,107,-.294
186,T187,T187,Hal Sutton,74,-.286
187,T187,T187,Brian Watts,58,-.286
188,189,189,Robert Allenby,96,-.278
189,190,190,Peter Jacobsen,67,-.273
190,T191,T191,Paul Claxton,83,-.250
191,T191,T191,Greg Kraft,86,-.250
192,T191,T191,Jeff Maggert,83,-.250
193,T191,T191,Joe Ogilvie,50,-.250
194,T191,T191,Chris Riley,104,-.250
195,T191,T191,Tom Scherrer,98,-.250
196,197,197,Stuart Appleby,97,-.176
197,T198,T198,J.P. Hayes,78,E
198,T198,T198,Bob Heintz,68,E
199,T198,T198,Mike Hulbert,55,E
200,201,201,David Frost,90,+.222
201,202,202,Sergio Garcia,79,+.400
