,Approaches_from_100-125_yards_Rgh_RANK THIS WEEK,Approaches_from_100-125_yards_Rgh_RANK LAST WEEK,Approaches_from_100-125_yards_Rgh_PLAYER NAME,Approaches_from_100-125_yards_Rgh_ROUNDS,Approaches_from_100-125_yards_Rgh_AVG,Approaches_from_100-125_yards_Rgh_TOTAL DISTANCE (FEET),Approaches_from_100-125_yards_Rgh_# OF ATTEMPTS,Approaches_from_100-125_yards_Rgh_RELATIVE TO PAR
0,1,1,Craig Stadler,72,"7' 5""",7.417000000000001,1,-1
1,2,2,Mark O'Meara,68,"8' 0""",8.0,1,E
2,3,3,Hal Sutton,74,"14' 4""",43.083,3,-1
3,4,4,Pete Jordan,78,"14' 8""",102.75,7,-1
4,5,5,Edward Fryatt,94,"15' 9""",78.833,5,-1
5,6,6,Richard Zokol,53,"17' 5""",69.583,4,E
6,7,7,Bernhard Langer,55,"18' 0""",18.0,1,-1
7,8,8,Ian Leggatt,97,"18' 4""",219.667,12,+2
8,9,9,Joe Durant,87,"18' 6""",55.583,3,+1
9,T10,T10,Tom Pernice Jr.,101,"19' 1""",133.417,7,E
10,T10,T10,Esteban Toledo,106,"19' 1""",171.833,9,-2
11,12,12,Bradley Hughes,60,"19' 7""",117.5,6,-1
12,13,13,Jim Furyk,88,"20' 1""",60.167,3,E
13,14,14,Pat Bates,94,"20' 6""",164.25,8,+1
14,15,15,Jeff Gove,89,"21' 0""",252.0,12,-5
15,16,16,Michael Muehr,73,"21' 4""",106.5,5,E
16,17,17,Olin Browne,107,"21' 9""",304.58299999999997,14,E
17,18,18,Rory Sabbatini,69,"22' 3""",200.083,9,+1
18,T19,T19,Brian Gay,117,"22' 6""",337.75,15,-3
19,T19,T19,Rod Pampling,98,"22' 6""",157.333,7,-3
20,21,21,Jerry Smith,91,"23' 1""",115.333,5,+1
21,22,22,Deane Pappas,90,"23' 6""",258.66700000000003,11,-1
22,23,23,Jeff Brehaut,87,"23' 11""",191.167,8,-1
23,24,24,Hidemichi Tanaka,104,"24' 10""",223.333,9,+2
24,25,25,Ernie Els,68,"25' 2""",125.667,5,+1
25,26,26,Blaine McCallister,75,"25' 5""",152.333,6,E
26,27,27,Jay Haas,83,"25' 6""",76.417,3,E
27,28,28,Peter Lonard,93,"25' 8""",179.5,7,-1
28,T29,T29,Harrison Frazar,88,"25' 9""",334.417,13,+2
29,T29,T29,David Frost,90,"25' 9""",128.75,5,+1
30,T29,T29,Kaname Yokoo,74,"25' 9""",206.083,8,-3
31,32,32,Luke Donald,106,"26' 1""",156.333,6,-3
32,T33,T33,K.J. Choi,93,"26' 2""",392.083,15,+2
33,T33,T33,Russ Cochran,68,"26' 2""",339.917,13,E
34,35,35,Notah Begay III,76,"26' 7""",186.083,7,+1
35,36,36,Tiger Woods,69,"26' 8""",320.41700000000003,12,-2
36,37,37,Sergio Garcia,79,"27' 3""",136.083,5,E
37,T38,T38,Dennis Paulson,89,"27' 4""",382.417,14,E
38,T38,T38,John Rollins,124,"27' 4""",382.417,14,+2
39,T40,T40,Fulton Allem,64,"27' 8""",166.0,6,+1
40,T40,T40,Jonathan Byrd,96,"27' 8""",332.333,12,-1
41,T40,T40,Dan Forsman,83,"27' 8""",138.167,5,+2
42,T43,T43,Chad Campbell,111,"27' 9""",444.583,16,-5
43,T43,T43,Chris DiMarco,111,"27' 9""",249.583,9,+1
44,T45,T45,Dudley Hart,88,"28' 0""",279.58299999999997,10,+7
45,T45,T45,Bob May,91,"28' 0""",223.917,8,+3
46,T45,T45,Garrett Willis,80,"28' 0""",308.33299999999997,11,-2
47,48,48,Justin Leonard,97,"28' 1""",196.5,7,-1
48,49,49,Tim Herron,102,"28' 3""",424.083,15,-1
49,50,50,Peter Jacobsen,67,"28' 7""",200.333,7,+1
50,T51,T51,Rich Beem,99,"28' 8""",286.41700000000003,10,E
51,T51,T51,Jerry Kelly,99,"28' 8""",343.833,12,E
52,T51,T51,Brad Lardon,59,"28' 8""",143.333,5,+1
53,54,54,Scott Verplank,93,"28' 11""",144.75,5,E
54,55,55,Tom Lehman,78,"29' 0""",144.917,5,E
55,T56,T56,Michael Clark II,97,"29' 5""",235.167,8,-2
56,T56,T56,Phil Tataurangi,88,"29' 5""",294.08299999999997,10,+1
57,T58,T58,David Gossett,95,"29' 7""",266.25,9,+2
58,T58,T58,J.J. Henry,112,"29' 7""",414.667,14,+1
59,60,60,Tommy Armour III,82,"29' 8""",207.75,7,+1
60,T61,T61,Briny Baird,110,"29' 10""",328.083,11,+2
61,T61,T61,Robin Freeman,79,"29' 10""",477.0,16,-3
62,T61,T61,Charles Howell III,118,"29' 10""",358.0,12,E
63,T61,T61,Gary Nicklaus,66,"29' 10""",119.25,4,+2
64,T61,T61,Joey Sindelar,104,"29' 10""",357.667,12,+1
65,T66,T66,Mark Calcavecchia,84,"30' 3""",181.25,6,+2
66,T66,T66,José Coceres,51,"30' 3""",272.25,9,+2
67,T66,T66,Glen Day,107,"30' 3""",241.833,8,E
68,T66,T66,J.L. Lewis,98,"30' 3""",423.0,14,+2
69,T70,T70,John Huston,99,"30' 4""",364.083,12,+1
70,T70,T70,Steve Stricker,68,"30' 4""",121.25,4,+1
71,T70,T70,Mike Weir,94,"30' 4""",181.917,6,E
72,T73,T73,Bob Burns,99,"30' 5""",243.583,8,+7
73,T73,T73,Jonathan Kaye,83,"30' 5""",182.583,6,E
74,75,75,José María Olazábal,71,"30' 7""",244.667,8,-1
75,76,76,Shaun Micheel,100,"30' 9""",277.0,9,-1
76,77,77,Woody Austin,102,"30' 11""",432.583,14,+4
77,T78,T78,Geoff Ogilvy,90,"31' 4""",406.833,13,+2
78,T78,T78,Duffy Waldorf,90,"31' 4""",407.667,13,E
79,80,80,Greg Kraft,86,"31' 6""",188.75,6,-1
80,81,81,Brett Quigley,93,"31' 7""",284.16700000000003,9,+1
81,T82,T82,Shigeki Maruyama,87,"31' 10""",350.583,11,+2
82,T82,T82,Vijay Singh,102,"31' 10""",414.083,13,E
83,T84,T84,Michael Long,71,"32' 0""",383.5,12,-1
84,T84,T84,Grant Waite,98,"32' 0""",512.3330000000001,16,E
85,86,86,David Duval,78,"32' 1""",320.91700000000003,10,-1
86,87,87,Mark Brooks,97,"32' 3""",354.917,11,+2
87,88,88,Eduardo Herrera,59,"32' 4""",323.08299999999997,10,+4
88,T89,T89,Carlos Franco,107,"32' 5""",291.66700000000003,9,E
89,T89,T89,Frank Lickliter II,94,"32' 5""",388.75,12,-1
90,T89,T89,Heath Slocum,96,"32' 5""",259.58299999999997,8,-1
91,92,92,Phil Mickelson,97,"32' 6""",324.66700000000003,10,-1
92,93,93,David Toms,106,"32' 7""",358.5,11,E
93,T94,T94,Carl Paulson,84,"32' 10""",229.667,7,+1
94,T94,T94,Chris Smith,103,"32' 10""",328.25,10,E
95,T96,T96,Steve Allan,93,"33' 3""",365.917,11,+2
96,T96,T96,Len Mattiace,106,"33' 3""",365.333,11,+3
97,T98,T98,Brenden Pappas,62,"33' 4""",466.667,14,+4
98,T98,T98,Kevin Sutherland,96,"33' 4""",366.583,11,+2
99,T98,T98,Tommy Tolles,64,"33' 4""",400.083,12,+4
100,101,101,Paul Azinger,69,"33' 5""",133.583,4,E
101,102,102,Jesper Parnevik,85,"33' 6""",200.833,6,-2
102,T103,T103,Glen Hnatiuk,95,"33' 7""",268.83299999999997,8,E
103,T103,T103,Franklin Langham,72,"33' 7""",437.083,13,+2
104,T105,T105,Andrew Magee,91,"34' 3""",376.333,11,-2
105,T105,T105,Jeff Sluman,118,"34' 3""",479.083,14,E
106,107,107,Davis Love III,92,"34' 9""",347.5,10,+3
107,T108,T108,Matt Gogel,79,"34' 10""",278.83299999999997,8,+1
108,T108,T108,Paul Goydos,66,"34' 10""",104.5,3,+1
109,110,110,Jeff Maggert,83,"35' 2""",140.75,4,+1
110,T111,T111,Brandel Chamblee,85,"35' 5""",248.083,7,-1
111,T111,T111,Steve Lowery,98,"35' 5""",212.583,6,+2
112,T113,T113,Scott Dunlap,74,"35' 6""",248.417,7,+5
113,T113,T113,Lee Porter,91,"35' 6""",248.333,7,+2
114,115,115,Per-Ulrik Johansson,87,"35' 7""",213.25,6,+4
115,116,116,Jay Don Blake,107,"35' 8""",428.25,12,+4
116,117,117,Greg Chalmers,94,"35' 11""",574.9169999999999,16,-2
117,118,118,Jim Carter,98,"36' 1""",397.167,11,+2
