,Approaches_from_125-150_yards_Rgh_RANK THIS WEEK,Approaches_from_125-150_yards_Rgh_RANK LAST WEEK,Approaches_from_125-150_yards_Rgh_PLAYER NAME,Approaches_from_125-150_yards_Rgh_ROUNDS,Approaches_from_125-150_yards_Rgh_AVG,Approaches_from_125-150_yards_Rgh_TOTAL DISTANCE (FEET),Approaches_from_125-150_yards_Rgh_# OF ATTEMPTS,Approaches_from_125-150_yards_Rgh_RELATIVE TO PAR
0,1,1,Peter Lonard,93,"17' 9""",248.167,14,-1
1,T2,T2,"David Berganio, Jr.",80,"23' 7""",353.417,15,-1
2,T2,T2,Joe Ogilvie,50,"23' 7""",94.167,4,+1
3,4,4,Craig Perks,91,"24' 5""",341.333,14,-1
4,5,5,Steve Jones,71,"25' 4""",228.167,9,+1
5,T6,T6,Greg Kraft,86,"25' 6""",331.833,13,-1
6,T6,T6,Richard Zokol,53,"25' 6""",127.667,5,E
7,8,8,Chris Smith,103,"26' 5""",713.9169999999999,27,+2
8,9,9,Cameron Beckman,87,"26' 8""",346.417,13,+1
9,10,10,John Huston,99,"27' 6""",329.917,12,-4
10,11,11,Woody Austin,102,"27' 7""",718.1669999999999,26,+3
11,12,12,Grant Waite,98,"27' 10""",389.833,14,+3
12,13,13,Ernie Els,68,"28' 2""",282.0,10,-2
13,14,14,Duffy Waldorf,90,"28' 5""",483.167,17,+2
14,15,15,Andrew Magee,91,"28' 6""",484.833,17,+3
15,16,16,Rich Beem,99,"28' 11""",549.6669999999999,19,+3
16,T17,T17,Jeff Maggert,83,"29' 9""",267.5,9,-1
17,T17,T17,Shigeki Maruyama,87,"29' 9""",506.167,17,-1
18,19,19,Brian Henninger,66,"30' 1""",331.333,11,-2
19,20,20,Nick Price,69,"30' 7""",244.333,8,E
20,21,21,Frank Lickliter II,94,"30' 8""",398.5,13,E
21,22,22,Chris Riley,104,"30' 9""",337.833,11,E
22,23,23,Joe Durant,87,"31' 0""",154.917,5,+3
23,24,24,Mike Hulbert,55,"31' 1""",186.5,6,E
24,25,25,Luke Donald,106,"31' 4""",594.8330000000001,19,-2
25,26,26,John Riegger,88,"31' 6""",567.0830000000001,18,+2
26,27,27,Rocco Mediate,79,"31' 8""",538.75,17,+3
27,T28,T28,Skip Kendall,103,"31' 9""",699.1669999999999,22,+4
28,T28,T28,Frank Nobilo,94,"31' 9""",444.917,14,+3
29,T30,T30,Jeff Brehaut,87,"32' 0""",768.0830000000001,24,E
30,T30,T30,Kirk Triplett,84,"32' 0""",255.75,8,+2
31,32,32,Bryce Molder,65,"32' 5""",680.0,21,-4
32,T33,T33,Tom Lehman,78,"32' 6""",389.833,12,+2
33,T33,T33,Bo Van Pelt,78,"32' 6""",747.5830000000001,23,+11
34,35,35,Rod Pampling,98,"32' 7""",651.1669999999999,20,E
35,36,36,Kenny Perry,98,"32' 9""",556.25,17,-4
36,37,37,Esteban Toledo,106,"33' 0""",330.083,10,+2
37,38,38,Harrison Frazar,88,"33' 3""",632.1669999999999,19,+2
38,39,39,Pat Bates,94,"33' 4""",299.75,9,+2
39,T40,T40,Michael Clark II,97,"33' 8""",572.75,17,+1
40,T40,T40,Scott Dunlap,74,"33' 8""",605.5830000000001,18,+4
41,T40,T40,Billy Mayfair,99,"33' 8""",438.0,13,E
42,T40,T40,Joey Sindelar,104,"33' 8""",808.0830000000001,24,+5
43,44,44,Paul Gow,99,"33' 9""",776.0,23,+2
44,45,45,Tom Scherrer,98,"33' 10""",676.0830000000001,20,+2
45,46,46,Lee Janzen,101,"33' 11""",746.5830000000001,22,E
46,T47,T47,Bob Heintz,68,"34' 0""",611.5,18,+1
47,T47,T47,Tim Herron,102,"34' 0""",986.25,29,E
48,T49,T49,Chad Campbell,111,"34' 1""",749.1669999999999,22,E
49,T49,T49,Tim Petrovic,92,"34' 1""",614.1669999999999,18,-2
50,51,51,Bob Tway,103,"34' 2""",922.9169999999999,27,+5
51,52,52,John Daly,62,"34' 3""",445.0,13,+3
52,53,53,Fred Funk,106,"34' 5""",378.417,11,+1
53,54,54,Matt Peterson,80,"34' 8""",554.25,16,+7
54,55,55,Steve Pate,64,"34' 9""",208.417,6,+5
55,56,56,David Gossett,95,"34' 10""",592.0830000000001,17,+1
56,57,57,J.J. Henry,112,"35' 2""",351.417,10,E
57,58,58,Mike Weir,94,"35' 3""",599.0,17,E
58,T59,T59,Dan Forsman,83,"35' 4""",564.8330000000001,16,+3
59,T59,T59,Neal Lancaster,101,"35' 4""",847.3330000000001,24,+1
60,T59,T59,Hidemichi Tanaka,104,"35' 4""",565.6669999999999,16,+1
61,T62,T62,Matt Kuchar,82,"35' 5""",460.0,13,+1
62,T62,T62,Dennis Paulson,89,"35' 5""",673.0,19,+1
63,T64,T64,Tommy Armour III,82,"35' 6""",639.25,18,+2
64,T64,T64,Ben Crane,91,"35' 6""",780.4169999999999,22,+1
65,T66,T66,Fred Couples,64,"35' 7""",249.333,7,+3
66,T66,T66,Kevin Sutherland,96,"35' 7""",675.4169999999999,19,+5
67,68,68,Jason Hill,59,"35' 9""",500.583,14,-1
68,69,69,Bob Burns,99,"35' 11""",718.8330000000001,20,+7
69,70,70,Justin Leonard,97,"36' 0""",360.083,10,+1
70,T71,T71,Tom Byrum,77,"36' 2""",759.8330000000001,21,+5
71,T71,T71,Robert Damron,85,"36' 2""",470.667,13,+5
72,T73,T73,Paul Azinger,69,"36' 4""",399.583,11,+5
73,T73,T73,David Duval,78,"36' 4""",544.75,15,E
74,T73,T73,Steve Elkington,82,"36' 4""",545.5830000000001,15,+3
75,T73,T73,Craig Parry,69,"36' 4""",435.833,12,E
76,77,77,J.P. Hayes,78,"36' 5""",291.41700000000003,8,E
77,T78,T78,Blaine McCallister,75,"36' 6""",291.66700000000003,8,+2
78,T78,T78,Shaun Micheel,100,"36' 6""",839.8330000000001,23,+3
79,80,80,Tim Clark,76,"36' 9""",367.417,10,-1
80,81,81,David Toms,106,"36' 11""",923.4169999999999,25,+6
81,82,82,Brett Quigley,93,"37' 1""",1076.5,29,+3
82,T83,T83,Craig Barlow,62,"37' 4""",821.3330000000001,22,+1
83,T83,T83,Vijay Singh,102,"37' 4""",783.1669999999999,21,+3
84,85,85,J.L. Lewis,98,"37' 5""",710.4169999999999,19,+7
85,86,86,Donnie Hammond,60,"37' 6""",412.25,11,+3
86,T87,T87,Jim Carter,98,"37' 7""",526.0,14,-1
87,T87,T87,Brad Lardon,59,"37' 7""",413.0,11,+4
88,T89,T89,Bob Estes,93,"37' 8""",376.417,10,E
89,T89,T89,Mike Sposa,111,"37' 8""",791.6669999999999,21,-1
90,T91,T91,Retief Goosen,56,"37' 9""",302.25,8,+2
91,T91,T91,Phil Mickelson,97,"37' 9""",717.75,19,+4
92,T93,T93,Steve Flesch,110,"37' 10""",946.25,25,+5
93,T93,T93,Michael Long,71,"37' 10""",718.25,19,+6
94,95,95,Brian Gay,117,"38' 0""",760.0830000000001,20,-4
95,96,96,Chris DiMarco,111,"38' 1""",418.75,11,+2
96,97,97,Jonathan Byrd,96,"38' 2""",915.8330000000001,24,-1
97,98,98,Kent Jones,105,"38' 3""",994.0,26,+2
98,99,99,Kenneth Staton,104,"38' 4""",842.9169999999999,22,+8
99,T100,T100,Brandel Chamblee,85,"38' 5""",653.6669999999999,17,+4
100,T100,T100,Bradley Hughes,60,"38' 5""",384.167,10,+5
101,T100,T100,Mark O'Meara,68,"38' 5""",384.333,10,+5
102,T100,T100,Craig Stadler,72,"38' 5""",345.917,9,+5
103,104,104,Stephen Gangluff,75,"38' 6""",615.9169999999999,16,+1
104,105,105,K.J. Choi,93,"38' 7""",617.75,16,+1
105,106,106,Brad Faxon,93,"38' 8""",425.25,11,+1
106,T107,T107,Dudley Hart,88,"38' 10""",426.917,11,+4
107,T107,T107,Scott McCarron,106,"38' 10""",1204.0,31,+6
108,109,109,Phil Tataurangi,88,"38' 11""",583.1669999999999,15,+3
109,110,110,Steve Allan,93,"39' 0""",1481.1670000000001,38,+13
110,111,111,Bob May,91,"39' 1""",781.9169999999999,20,+5
