,Approaches_125-150_yards-Rgh_RTP_RANK THIS WEEK,Approaches_125-150_yards-Rgh_RTP_RANK LAST WEEK,Approaches_125-150_yards-Rgh_RTP_PLAYER NAME,Approaches_125-150_yards-Rgh_RTP_ROUNDS,Approaches_125-150_yards-Rgh_RTP_AVG RTP
0,1,1,John Huston,99,-.333
1,2,2,Brian Watts,58,-.250
2,3,3,Kenny Perry,98,-.235
3,T4,T4,Ernie Els,68,-.200
4,T4,T4,Brian Gay,117,-.200
5,6,6,Bryce Molder,65,-.190
6,7,7,Brian Henninger,66,-.182
7,8,8,Billy Andrade,100,-.154
8,9,9,Corey Pavin,78,-.143
9,T10,T10,Jeff Maggert,83,-.111
10,T10,T10,Tim Petrovic,92,-.111
11,12,12,Luke Donald,106,-.105
12,T13,T13,Tim Clark,76,-.100
13,T13,T13,Pat Perez,89,-.100
14,T15,T15,Glen Day,107,-.083
15,T15,T15,Len Mattiace,106,-.083
16,17,17,Greg Kraft,86,-.077
17,T18,T18,Jim Carter,98,-.071
18,T18,T18,Jason Hill,59,-.071
19,T18,T18,Peter Lonard,93,-.071
20,T18,T18,Craig Perks,91,-.071
21,22,22,"David Berganio, Jr.",80,-.067
22,T23,T23,Robert Allenby,96,-.059
23,T23,T23,Shigeki Maruyama,87,-.059
24,25,25,Per-Ulrik Johansson,87,-.056
25,26,26,Mike Sposa,111,-.048
26,27,27,Jonathan Byrd,96,-.042
27,T28,T28,Jeff Brehaut,87,E
28,T28,T28,Chad Campbell,111,E
29,T28,T28,David Duval,78,E
30,T28,T28,Bob Estes,93,E
31,T28,T28,David Frost,90,E
32,T28,T28,Jeff Gove,89,E
33,T28,T28,J.P. Hayes,78,E
34,T28,T28,J.J. Henry,112,E
35,T28,T28,Tim Herron,102,E
36,T28,T28,Mike Hulbert,55,E
37,T28,T28,Lee Janzen,101,E
38,T28,T28,Bernhard Langer,55,E
39,T28,T28,Franklin Langham,72,E
40,T28,T28,Frank Lickliter II,94,E
41,T28,T28,Steve Lowery,98,E
42,T28,T28,Billy Mayfair,99,E
43,T28,T28,Gary Nicklaus,66,E
44,T28,T28,Rod Pampling,98,E
45,T28,T28,Craig Parry,69,E
46,T28,T28,Nick Price,69,E
47,T28,T28,Chris Riley,104,E
48,T28,T28,Mike Weir,94,E
49,T28,T28,Kaname Yokoo,74,E
50,T28,T28,Richard Zokol,53,E
51,52,52,Jeff Sluman,118,+.040
52,53,53,Neal Lancaster,101,+.042
53,T54,T54,Craig Barlow,62,+.045
54,T54,T54,Ben Crane,91,+.045
55,56,56,Jonathan Kaye,83,+.050
56,T57,T57,Dennis Paulson,89,+.053
57,T57,T57,Carl Paulson,84,+.053
58,59,59,Bob Heintz,68,+.056
59,T60,T60,Michael Clark II,97,+.059
60,T60,T60,David Gossett,95,+.059
61,T62,T62,K.J. Choi,93,+.063
62,T62,T62,Stephen Gangluff,75,+.063
63,T62,T62,Hidemichi Tanaka,104,+.063
64,65,65,Tommy Tolles,64,+.067
65,66,66,Chris Smith,103,+.074
66,T67,T67,Cameron Beckman,87,+.077
67,T67,T67,Stewart Cink,92,+.077
68,T67,T67,Kent Jones,105,+.077
69,T67,T67,Matt Kuchar,82,+.077
70,T67,T67,Spike McRoy,69,+.077
71,72,72,Paul Gow,99,+.087
72,T73,T73,Mark Brooks,97,+.091
73,T73,T73,Brad Faxon,93,+.091
74,T73,T73,Fred Funk,106,+.091
75,T73,T73,Sergio Garcia,79,+.091
76,T73,T73,Geoff Ogilvy,90,+.091
77,T78,T78,Robert Gamez,69,+.100
78,T78,T78,Justin Leonard,97,+.100
79,T78,T78,José María Olazábal,71,+.100
80,T78,T78,Tom Pernice Jr.,101,+.100
81,T78,T78,Tom Scherrer,98,+.100
82,83,83,Brett Quigley,93,+.103
83,T84,T84,Harrison Frazar,88,+.105
84,T84,T84,Glen Hnatiuk,95,+.105
85,T86,T86,Tommy Armour III,82,+.111
86,T86,T86,Steve Jones,71,+.111
87,T86,T86,John Riegger,88,+.111
88,T86,T86,Hal Sutton,74,+.111
89,90,90,Woody Austin,102,+.115
90,91,91,Duffy Waldorf,90,+.118
91,T92,T92,Notah Begay III,76,+.125
92,T92,T92,Robin Freeman,79,+.125
93,94,94,Deane Pappas,90,+.129
94,95,95,Shaun Micheel,100,+.130
95,96,96,Brandt Jobe,94,+.136
96,T97,T97,Scott Hoch,71,+.143
97,T97,T97,Vijay Singh,102,+.143
98,99,99,Briny Baird,110,+.154
99,T100,T100,Rich Beem,99,+.158
100,T100,T100,Garrett Willis,80,+.158
101,102,102,John Rollins,124,+.160
102,T103,T103,Paul Claxton,83,+.167
103,T103,T103,Brent Geiberger,95,+.167
104,T103,T103,Tom Lehman,78,+.167
105,T103,T103,John Senden,96,+.167
106,T107,T107,Stephen Ames,89,+.176
107,T107,T107,Charles Howell III,118,+.176
108,T107,T107,Andrew Magee,91,+.176
109,T107,T107,Rocco Mediate,79,+.176
110,T107,T107,Jay Williamson,91,+.176
111,T112,T112,Michael Allen,76,+.182
112,T112,T112,Bart Bryant,69,+.182
113,T112,T112,Chris DiMarco,111,+.182
114,T112,T112,Tripp Isenhour,68,+.182
115,T112,T112,Skip Kendall,103,+.182
116,T112,T112,Tiger Woods,69,+.182
117,118,118,Bob Tway,103,+.185
118,T119,T119,Olin Browne,107,+.188
119,T119,T119,Mark Calcavecchia,84,+.188
120,T119,T119,Dan Forsman,83,+.188
121,T119,T119,Jerry Kelly,99,+.188
122,123,123,Edward Fryatt,94,+.190
123,124,124,Scott McCarron,106,+.194
124,T125,T125,Jay Don Blake,107,+.200
125,T125,T125,Steve Elkington,82,+.200
126,T125,T125,Steve Flesch,110,+.200
127,T125,T125,Carlos Franco,107,+.200
128,T125,T125,Phil Tataurangi,88,+.200
129,T125,T125,Esteban Toledo,106,+.200
130,131,131,Joey Sindelar,104,+.208
131,132,132,Phil Mickelson,97,+.211
132,T133,T133,Frank Nobilo,94,+.214
