,Approach_100-125_yards_RTP_Score_RANK THIS WEEK,Approach_100-125_yards_RTP_Score_RANK LAST WEEK,Approach_100-125_yards_RTP_Score_PLAYER NAME,Approach_100-125_yards_RTP_Score_ROUNDS,Approach_100-125_yards_RTP_Score_AVG RTP
98,99,99,Fred Funk,106,-.116
99,100,100,J.J. Henry,112,-.115
100,T101,T101,Bart Bryant,69,-.114
101,T101,T101,Steve Elkington,82,-.114
102,T103,T103,Kent Jones,105,-.111
103,T103,T103,José María Olazábal,71,-.111
104,105,105,John Riegger,88,-.109
105,106,106,Bob Heintz,68,-.108
106,107,107,Brad Faxon,93,-.105
107,108,108,Mike Weir,94,-.103
108,109,109,Jeff Maggert,83,-.100
109,T110,T110,Woody Austin,102,-.098
110,T110,T110,Notah Begay III,76,-.098
111,T110,T110,Jess Daley,76,-.098
112,113,113,Scott Simpson,61,-.097
113,114,114,Dennis Paulson,89,-.096
114,115,115,Dudley Hart,88,-.095
115,T116,T116,Robert Allenby,96,-.094
116,T116,T116,Scott McCarron,106,-.094
117,118,118,Fred Couples,64,-.091
118,T119,T119,Joe Durant,87,-.089
119,T119,T119,Scott Verplank,93,-.089
120,121,121,Heath Slocum,96,-.080
121,122,122,Neal Lancaster,101,-.078
122,T123,T123,Michael Allen,76,-.077
123,T123,T123,Eduardo Herrera,59,-.077
124,T123,T123,Greg Kraft,86,-.077
125,126,126,Chad Campbell,111,-.075
126,127,127,Chris Riley,104,-.071
127,128,128,Mark O'Meara,68,-.069
128,129,129,Tom Pernice Jr.,101,-.067
129,T130,T130,Carlos Franco,107,-.065
130,T130,T130,Brian Henninger,66,-.065
131,132,132,Joe Ogilvie,50,-.059
132,133,133,Russ Cochran,68,-.057
133,134,134,Hal Sutton,74,-.056
134,135,135,Bob Burns,99,-.055
135,T136,T136,Tim Clark,76,-.053
136,T136,T136,Bernhard Langer,55,-.053
137,T136,T136,Garrett Willis,80,-.053
138,139,139,Hidemichi Tanaka,104,-.049
139,T140,T140,Cameron Beckman,87,-.047
140,T140,T140,Lee Janzen,101,-.047
141,142,142,Brian Bateman,94,-.044
142,143,143,Jerry Smith,91,-.041
143,T144,T144,Jeff Brehaut,87,-.039
144,T144,T144,Jim Carter,98,-.039
145,T146,T146,Paul Gow,99,-.036
146,T146,T146,Bob Tway,103,-.036
147,148,148,David Duval,78,-.033
148,T149,T149,Steve Pate,64,-.031
149,T149,T149,Chris Smith,103,-.031
150,151,151,Billy Mayfair,99,-.029
151,T152,T152,"David Berganio, Jr.",80,-.028
152,T152,T152,Peter Jacobsen,67,-.028
153,154,154,Geoff Ogilvy,90,-.026
154,T155,T155,Tommy Armour III,82,-.024
155,T155,T155,Robert Damron,85,-.024
156,T157,T157,Andrew Magee,91,-.023
157,T157,T157,Corey Pavin,78,-.023
158,159,159,Edward Fryatt,94,-.022
159,T160,T160,Jonathan Byrd,96,-.021
160,T160,T160,Lee Porter,91,-.021
161,162,162,Stephen Gangluff,75,-.019
162,163,163,Tim Herron,102,-.018
163,164,164,Jay Don Blake,107,-.017
164,T165,T165,Tom Byrum,77,E
165,T165,T165,Brandel Chamblee,85,E
166,T165,T165,Paul Claxton,83,E
167,T165,T165,Jason Hill,59,E
168,T165,T165,Bradley Hughes,60,E
169,T165,T165,Ian Leggatt,97,E
170,T165,T165,David Morland IV,58,E
171,T165,T165,Craig Stadler,72,E
172,T165,T165,Kenneth Staton,104,E
173,174,174,Bo Van Pelt,78,+.022
174,175,175,Steve Flesch,110,+.024
175,176,176,Brent Geiberger,95,+.026
176,177,177,Duffy Waldorf,90,+.027
177,178,178,Pete Jordan,78,+.028
178,T179,T179,Shigeki Maruyama,87,+.029
179,T179,T179,John Senden,96,+.029
180,T179,T179,Boo Weekley,57,+.029
181,182,182,Gary Nicklaus,66,+.034
182,183,183,Brad Elder,76,+.040
183,184,184,Miguel Angel Jiménez,60,+.048
184,185,185,Steve Jones,71,+.053
185,T186,T186,Michael Muehr,73,+.054
186,T186,T186,Frank Nobilo,94,+.054
187,T186,T186,Tim Petrovic,92,+.054
188,189,189,Brenden Pappas,62,+.065
189,T190,T190,Brad Lardon,59,+.074
190,T190,T190,Kaname Yokoo,74,+.074
191,192,192,Jonathan Kaye,83,+.075
192,193,193,Jesper Parnevik,85,+.083
193,T194,T194,Michael Clark II,97,+.091
194,T194,T194,Franklin Langham,72,+.091
195,196,196,Frank Lickliter II,94,+.102
196,197,197,Glen Day,107,+.127
197,198,198,Sergio Garcia,79,+.176
198,199,199,Deane Pappas,90,+.216
199,200,200,Richard Zokol,53,+.261
200,T201,T201,John Daly,62,+.286
201,T201,T201,Mike Hulbert,55,+.286
