,Approaches_from_200-225_yards_RANK THIS WEEK,Approaches_from_200-225_yards_RANK LAST WEEK,Approaches_from_200-225_yards_PLAYER NAME,Approaches_from_200-225_yards_ROUNDS,Approaches_from_200-225_yards_AVG,Approaches_from_200-225_yards_TOTAL DISTANCE (FEET),Approaches_from_200-225_yards_# OF ATTEMPTS,Approaches_from_200-225_yards_RELATIVE TO PAR
78,79,79,Brett Wetterich,89,"40' 8""",569.6669999999999,14,-4
79,80,80,Fred Funk,106,"40' 10""",1226.0,30,E
80,T81,T81,Briny Baird,110,"40' 11""",981.9169999999999,24,-5
81,T81,T81,Donnie Hammond,60,"40' 11""",450.083,11,-3
82,T81,T81,Dennis Paulson,89,"40' 11""",900.0830000000001,22,-7
83,84,84,Mathew Goggin,64,"41' 0""",902.0830000000001,22,-8
84,85,85,Grant Waite,98,"41' 1""",1027.0,25,-7
85,86,86,Ernie Els,68,"41' 2""",864.0830000000001,21,-7
86,T87,T87,Brian Bateman,94,"41' 4""",867.75,21,-9
87,T87,T87,Glen Hnatiuk,95,"41' 4""",950.4169999999999,23,-3
88,T87,T87,David Morland IV,58,"41' 4""",495.75,12,-3
89,T87,T87,Joe Ogilvie,50,"41' 4""",579.0830000000001,14,-3
90,T91,T91,Brian Henninger,66,"41' 6""",705.5,17,-4
91,T91,T91,Jason Hill,59,"41' 6""",539.4169999999999,13,-1
92,93,93,Jeff Gove,89,"41' 7""",790.0830000000001,19,-2
93,94,94,Stephen Ames,89,"41' 8""",707.75,17,-5
94,T95,T95,Jonathan Byrd,96,"41' 10""",1046.583,25,-12
95,T95,T95,Vijay Singh,102,"41' 10""",962.5830000000001,23,-4
96,T97,T97,John Huston,99,"41' 11""",1256.417,30,-4
97,T97,T97,Mark O'Meara,68,"41' 11""",335.167,8,-3
98,99,99,John Rollins,124,"42' 0""",1303.0,31,-12
99,T100,T100,Bob May,91,"42' 1""",715.5,17,+1
100,T100,T100,Joey Sindelar,104,"42' 1""",1093.25,26,-4
101,102,102,Phil Mickelson,97,"42' 2""",801.25,19,-7
102,103,103,Shigeki Maruyama,87,"42' 3""",844.1669999999999,20,-6
103,104,104,Mark Brooks,97,"42' 4""",804.6669999999999,19,E
104,105,105,Tom Scherrer,98,"42' 8""",554.3330000000001,13,-4
105,106,106,Peter Jacobsen,67,"42' 9""",470.667,11,-2
106,107,107,Glen Day,107,"42' 10""",814.3330000000001,19,+1
107,T108,T108,Craig Barlow,62,"42' 11""",514.9169999999999,12,-4
108,T108,T108,Tom Pernice Jr.,101,"42' 11""",686.6669999999999,16,+1
109,T108,T108,Mike Sposa,111,"42' 11""",988.0,23,-2
110,111,111,Chris Smith,103,"43' 3""",907.5,21,-8
111,112,112,Chris DiMarco,111,"43' 4""",822.8330000000001,19,-1
112,T113,T113,Brent Geiberger,95,"43' 5""",955.3330000000001,22,-7
113,T113,T113,Kenny Perry,98,"43' 5""",1172.667,27,-11
114,115,115,Bart Bryant,69,"43' 6""",912.6669999999999,21,-5
115,T116,T116,Bob Estes,93,"43' 7""",783.8330000000001,18,-2
116,T116,T116,Matt Peterson,80,"43' 7""",609.6669999999999,14,+1
117,T118,T118,Joe Durant,87,"43' 8""",611.6669999999999,14,-1
118,T118,T118,Craig Perks,91,"43' 8""",567.4169999999999,13,-7
119,T120,T120,K.J. Choi,93,"43' 9""",962.25,22,-7
120,T120,T120,J.P. Hayes,78,"43' 9""",788.0830000000001,18,-4
121,122,122,Bob Burns,99,"43' 10""",832.3330000000001,19,-5
122,T123,T123,Paul Gow,99,"44' 0""",836.3330000000001,19,-6
123,T123,T123,Pat Perez,89,"44' 0""",307.83299999999997,7,-4
124,125,125,Robert Allenby,96,"44' 1""",1058.833,24,-17
125,T126,T126,Paul Goydos,66,"44' 2""",1059.667,24,-2
126,T126,T126,Steve Jones,71,"44' 2""",750.1669999999999,17,+3
127,128,128,Frank Nobilo,94,"44' 5""",1287.583,29,+3
128,T129,T129,Ben Crane,91,"44' 7""",936.0830000000001,21,E
129,T129,T129,Craig Stadler,72,"44' 7""",490.667,11,-1
130,T129,T129,Kenneth Staton,104,"44' 7""",936.75,21,-8
131,132,132,Matt Kuchar,82,"44' 8""",670.5,15,E
132,T133,T133,Steve Allan,93,"44' 10""",1031.5,23,-8
133,T133,T133,Jonathan Kaye,83,"44' 10""",1030.333,23,E
134,T133,T133,John Riegger,88,"44' 10""",628.0,14,-3
135,T133,T133,Scott Verplank,93,"44' 10""",942.3330000000001,21,E
136,T137,T137,Stephen Gangluff,75,"44' 11""",942.5830000000001,21,-8
137,T137,T137,David Gossett,95,"44' 11""",853.5830000000001,19,-8
138,139,139,Steve Lowery,98,"45' 0""",1034.583,23,-10
139,140,140,David Frost,90,"45' 1""",901.9169999999999,20,+1
140,T141,T141,Edward Fryatt,94,"45' 3""",769.6669999999999,17,+1
141,T141,T141,Kent Jones,105,"45' 3""",859.9169999999999,19,-4
142,143,143,Hidemichi Tanaka,104,"45' 5""",1454.5,32,+2
143,144,144,Frank Lickliter II,94,"45' 6""",773.1669999999999,17,-4
144,145,145,Rod Pampling,98,"45' 7""",684.25,15,-5
145,146,146,Brad Lardon,59,"45' 8""",502.167,11,+2
146,T147,T147,Tom Byrum,77,"45' 9""",915.0830000000001,20,+2
147,T147,T147,Robert Damron,85,"45' 9""",640.5,14,-3
148,T147,T147,Lee Porter,91,"45' 9""",1098.333,24,+2
149,150,150,Charles Howell III,118,"45' 10""",1146.5,25,-8
150,151,151,Brad Faxon,93,"45' 11""",780.4169999999999,17,-4
151,152,152,Luke Donald,106,"46' 0""",598.25,13,-3
152,T153,T153,Pat Bates,94,"46' 2""",692.6669999999999,15,+3
153,T153,T153,Scott Hoch,71,"46' 2""",738.4169999999999,16,-2
154,155,155,J.J. Henry,112,"46' 3""",925.4169999999999,20,-8
155,156,156,Scott Dunlap,74,"46' 6""",650.5,14,-3
156,157,157,Russ Cochran,68,"46' 9""",514.1669999999999,11,-1
157,158,158,Steve Flesch,110,"46' 10""",609.3330000000001,13,-4
158,T159,T159,Olin Browne,107,"47' 0""",1457.8329999999999,31,+1
159,T159,T159,José Coceres,51,"47' 0""",328.833,7,+2
160,T161,T161,J.L. Lewis,98,"47' 1""",611.75,13,-4
161,T161,T161,Geoff Ogilvy,90,"47' 1""",941.5,20,-7
162,163,163,Fred Couples,64,"47' 2""",424.833,9,-3
163,164,164,Paul Azinger,69,"47' 3""",708.5830000000001,15,-4
164,T165,T165,Brandt Jobe,94,"47' 8""",1000.6669999999999,21,-5
165,T165,T165,Len Mattiace,106,"47' 8""",1143.75,24,-1
166,167,167,Jerry Kelly,99,"47' 9""",1002.75,21,-5
167,T168,T168,Jeff Maggert,83,"47' 11""",1005.4169999999999,21,+4
168,T168,T168,Shaun Micheel,100,"47' 11""",718.5830000000001,15,-4
169,T170,T170,Brian Gay,117,"48' 2""",1348.5829999999999,28,E
170,T170,T170,Carl Paulson,84,"48' 2""",771.25,16,-5
171,T170,T170,Kevin Sutherland,96,"48' 2""",674.5830000000001,14,+1
172,T170,T170,Richard Zokol,53,"48' 2""",578.0830000000001,12,+5
173,174,174,Davis Love III,92,"48' 3""",917.4169999999999,19,-6
174,175,175,Greg Kraft,86,"48' 4""",1305.333,27,+2
175,176,176,John Cook,85,"48' 5""",823.0830000000001,17,+2
176,177,177,Eduardo Herrera,59,"48' 8""",584.0,12,-3
177,178,178,Deane Pappas,90,"49' 0""",931.0,19,+2
178,179,179,Rich Beem,99,"49' 1""",736.5,15,-4
179,180,180,Jeff Sluman,118,"49' 7""",1090.167,22,-6
180,181,181,Skip Kendall,103,"49' 8""",745.5,15,E
181,T182,T182,Andrew Magee,91,"49' 10""",847.8330000000001,17,-4
182,T182,T182,Scott Simpson,61,"49' 10""",647.5830000000001,13,E
183,184,184,Garrett Willis,80,"49' 11""",598.8330000000001,12,-3
184,185,185,Jerry Smith,91,"50' 3""",904.4169999999999,18,-3
185,186,186,Jesper Parnevik,85,"50' 5""",403.083,8,-2
186,187,187,Mike Weir,94,"50' 6""",656.0830000000001,13,-7
187,188,188,Tim Petrovic,92,"51' 3""",1281.75,25,-7
188,189,189,Brian Watts,58,"51' 11""",623.0,12,+3
189,190,190,Steve Elkington,82,"52' 3""",626.8330000000001,12,+1
190,191,191,Chris Riley,104,"52' 4""",1150.75,22,-2
191,192,192,Corey Pavin,78,"52' 10""",1004.5,19,+6
192,193,193,Bo Van Pelt,78,"53' 8""",1019.5,19,-6
193,194,194,Esteban Toledo,106,"54' 0""",1566.5,29,+9
194,195,195,Greg Chalmers,94,"54' 5""",816.6669999999999,15,-4
195,196,196,Per-Ulrik Johansson,87,"55' 2""",993.6669999999999,18,E
196,197,197,José María Olazábal,71,"56' 8""",680.4169999999999,12,-1
197,198,198,Scott McCarron,106,"57' 10""",983.4169999999999,17,-5
198,199,199,Justin Leonard,97,"58' 4""",991.0830000000001,17,-4
199,200,200,Hal Sutton,74,"58' 8""",586.6669999999999,10,-4
200,201,201,Jay Haas,83,"77' 9""",1088.417,14,-1
201,202,202,Steve Pate,64,"98' 9""",1974.25,20,-6
