,Approaches__100_yards-Rgh_RTP_RANK THIS WEEK,Approaches__100_yards-Rgh_RTP_RANK LAST WEEK,Approaches__100_yards-Rgh_RTP_PLAYER NAME,Approaches__100_yards-Rgh_RTP_ROUNDS,Approaches__100_yards-Rgh_RTP_AVG RTP
162,T162,T162,Mark Brooks,97,+.471
163,T164,T164,Paul Azinger,69,+.500
164,T164,T164,Briny Baird,110,+.500
165,T164,T164,José Coceres,51,+.500
166,T164,T164,Sergio Garcia,79,+.500
167,T164,T164,Brent Geiberger,95,+.500
168,T164,T164,Mathew Goggin,64,+.500
169,T164,T164,Eduardo Herrera,59,+.500
170,T164,T164,Mark O'Meara,68,+.500
171,172,172,Robin Freeman,79,+.526
172,173,173,Bradley Hughes,60,+.545
173,T174,T174,Mark Calcavecchia,84,+.556
174,T174,T174,Jay Haas,83,+.556
175,T174,T174,Rocco Mediate,79,+.556
176,T177,T177,Stuart Appleby,97,+.571
177,T177,T177,Jeff Brehaut,87,+.571
178,T177,T177,Michael Clark II,97,+.571
179,T177,T177,John Cook,85,+.571
180,T177,T177,Justin Leonard,97,+.571
181,T177,T177,Nick Price,69,+.571
182,T183,T183,Brad Faxon,93,+.600
183,T183,T183,Robert Gamez,69,+.600
184,T183,T183,Lee Janzen,101,+.600
185,T183,T183,Billy Mayfair,99,+.600
186,187,187,Carl Paulson,84,+.625
187,188,188,Stewart Cink,92,+.636
188,189,189,Brian Gay,117,+.647
189,T190,T190,Jesper Parnevik,85,+.667
190,T190,T190,Boo Weekley,57,+.667
191,192,192,Bryce Molder,65,+.688
192,193,193,Bo Van Pelt,78,+.722
193,T194,T194,Bart Bryant,69,+.750
194,T194,T194,Tom Lehman,78,+.750
195,T194,T194,Jerry Smith,91,+.750
196,197,197,John Daly,62,+.778
197,198,198,Joe Ogilvie,50,+.800
198,199,199,Matt Gogel,79,+.909
199,T200,T200,David Duval,78,+1.000
200,T200,T200,Ernie Els,68,+1.000
201,T200,T200,Stephen Gangluff,75,+1.000
