,Approach_200-225_yards_RTP_RANK THIS WEEK,Approach_200-225_yards_RTP_RANK LAST WEEK,Approach_200-225_yards_RTP_PLAYER NAME,Approach_200-225_yards_RTP_ROUNDS,Approach_200-225_yards_RTP_AVG RTP
52,T48,T48,Rod Pampling,98,-.333
53,T48,T48,Phil Tataurangi,88,-.333
54,T48,T48,Boo Weekley,57,-.333
55,56,56,Charles Howell III,118,-.320
56,T57,T57,K.J. Choi,93,-.318
57,T57,T57,Brent Geiberger,95,-.318
58,T57,T57,Dennis Paulson,89,-.318
59,T60,T60,Paul Gow,99,-.316
60,T60,T60,Davis Love III,92,-.316
61,T60,T60,Bo Van Pelt,78,-.316
62,T63,T63,Billy Andrade,100,-.313
63,T63,T63,Carl Paulson,84,-.313
64,T65,T65,Jay Don Blake,107,-.308
65,T65,T65,Steve Flesch,110,-.308
66,T65,T65,J.L. Lewis,98,-.308
67,T65,T65,Tom Scherrer,98,-.308
68,T69,T69,Shigeki Maruyama,87,-.300
69,T69,T69,Steve Pate,64,-.300
70,T71,T71,Stephen Ames,89,-.294
71,T71,T71,Woody Austin,102,-.294
72,T71,T71,Scott McCarron,106,-.294
73,T74,T74,Steve Stricker,68,-.286
74,T74,T74,Brett Wetterich,89,-.286
75,T76,T76,Tim Petrovic,92,-.280
76,T76,T76,Grant Waite,98,-.280
77,78,78,Dan Forsman,83,-.278
78,T79,T79,Donnie Hammond,60,-.273
79,T79,T79,Jeff Sluman,118,-.273
80,T81,T81,Paul Azinger,69,-.267
81,T81,T81,Rich Beem,99,-.267
82,T81,T81,Greg Chalmers,94,-.267
83,T81,T81,Shaun Micheel,100,-.267
84,85,85,Bob Burns,99,-.263
85,T86,T86,Tim Clark,76,-.250
86,T86,T86,Paul Claxton,83,-.250
87,T86,T86,Eduardo Herrera,59,-.250
88,T86,T86,David Morland IV,58,-.250
89,T86,T86,Jesper Parnevik,85,-.250
90,T86,T86,Garrett Willis,80,-.250
91,T92,T92,Bart Bryant,69,-.238
92,T92,T92,Brandt Jobe,94,-.238
93,T92,T92,Jerry Kelly,99,-.238
94,T95,T95,Brad Faxon,93,-.235
95,T95,T95,Brian Henninger,66,-.235
96,T95,T95,Justin Leonard,97,-.235
97,T95,T95,Frank Lickliter II,94,-.235
98,T95,T95,Andrew Magee,91,-.235
99,T95,T95,David Peoples,105,-.235
100,101,101,Luke Donald,106,-.231
101,T102,T102,J.P. Hayes,78,-.222
102,T102,T102,Tommy Tolles,64,-.222
103,104,104,Nick Price,69,-.217
104,T105,T105,Robert Damron,85,-.214
105,T105,T105,Scott Dunlap,74,-.214
106,T105,T105,Joe Ogilvie,50,-.214
107,T105,T105,John Riegger,88,-.214
108,T109,T109,Tripp Isenhour,68,-.211
109,T109,T109,Kent Jones,105,-.211
110,111,111,Briny Baird,110,-.208
111,T112,T112,Jeff Brehaut,87,-.200
112,T112,T112,Spike McRoy,69,-.200
113,T112,T112,Bob Tway,103,-.200
114,T115,T115,Tim Herron,102,-.182
115,T115,T115,Peter Jacobsen,67,-.182
116,T115,T115,Neal Lancaster,101,-.182
117,118,118,Vijay Singh,102,-.174
118,T119,T119,Peter Lonard,93,-.167
119,T119,T119,Jerry Smith,91,-.167
120,T119,T119,Duffy Waldorf,90,-.167
121,T119,T119,Kaname Yokoo,74,-.167
122,T123,T123,Jim Carter,98,-.154
123,T123,T123,Joey Sindelar,104,-.154
124,125,125,Jay Williamson,91,-.150
125,126,126,Jim Furyk,88,-.136
126,127,127,John Huston,99,-.133
127,128,128,Glen Hnatiuk,95,-.130
128,T129,T129,Scott Hoch,71,-.125
129,T129,T129,Gary Nicklaus,66,-.125
130,T129,T129,Craig Parry,69,-.125
131,132,132,Bob Estes,93,-.111
132,133,133,Michael Clark II,97,-.107
133,T134,T134,Joel Edwards,101,-.105
134,T134,T134,Jeff Gove,89,-.105
135,136,136,Billy Mayfair,99,-.100
136,137,137,Fulton Allem,64,-.095
137,T138,T138,Russ Cochran,68,-.091
138,T138,T138,Bryce Molder,65,-.091
139,T138,T138,Chris Riley,104,-.091
140,T138,T138,Craig Stadler,72,-.091
141,142,142,Mike Sposa,111,-.087
142,T143,T143,Paul Goydos,66,-.083
143,T143,T143,José María Olazábal,71,-.083
144,T145,T145,Jason Hill,59,-.077
145,T145,T145,Franklin Langham,72,-.077
146,T147,T147,Joe Durant,87,-.071
147,T147,T147,Jay Haas,83,-.071
148,T149,T149,Brad Elder,76,-.067
149,T149,T149,Harrison Frazar,88,-.067
150,T151,T151,Dudley Hart,88,-.063
151,T151,T151,Miguel Angel Jiménez,60,-.063
152,153,153,Brandel Chamblee,85,-.056
153,154,154,Chris DiMarco,111,-.053
154,155,155,Len Mattiace,106,-.042
155,T156,T156,Cameron Beckman,87,E
156,T156,T156,Mark Brooks,97,E
157,T156,T156,Ben Crane,91,E
158,T156,T156,Fred Funk,106,E
159,T156,T156,Robert Gamez,69,E
160,T156,T156,Brian Gay,117,E
161,T156,T156,Per-Ulrik Johansson,87,E
162,T156,T156,Jonathan Kaye,83,E
163,T156,T156,Skip Kendall,103,E
164,T156,T156,Matt Kuchar,82,E
165,T156,T156,Michael Muehr,73,E
166,T156,T156,Brenden Pappas,62,E
167,T156,T156,Loren Roberts,93,E
168,T156,T156,Scott Simpson,61,E
169,T156,T156,Heath Slocum,96,E
170,T156,T156,Scott Verplank,93,E
171,172,172,Olin Browne,107,+.032
172,173,173,David Frost,90,+.050
173,174,174,Glen Day,107,+.053
174,T175,T175,Edward Fryatt,94,+.059
175,T175,T175,Michael Long,71,+.059
176,T175,T175,Bob May,91,+.059
177,T178,T178,Tom Pernice Jr.,101,+.063
178,T178,T178,Hidemichi Tanaka,104,+.063
179,T180,T180,Matt Peterson,80,+.071
180,T180,T180,Dicky Pride,51,+.071
181,T180,T180,Kevin Sutherland,96,+.071
182,183,183,Greg Kraft,86,+.074
183,T184,T184,Steve Elkington,82,+.083
184,T184,T184,Lee Porter,91,+.083
185,T186,T186,Tommy Armour III,82,+.091
186,T186,T186,Blaine McCallister,75,+.091
187,T188,T188,Tom Byrum,77,+.100
188,T188,T188,Kirk Triplett,84,+.100
189,190,190,Frank Nobilo,94,+.103
190,191,191,Deane Pappas,90,+.105
191,192,192,John Cook,85,+.118
192,193,193,Steve Jones,71,+.176
193,194,194,Brad Lardon,59,+.182
194,195,195,Jeff Maggert,83,+.190
195,196,196,Pat Bates,94,+.200
196,197,197,Brian Watts,58,+.250
197,198,198,José Coceres,51,+.286
198,199,199,Esteban Toledo,106,+.310
199,200,200,Corey Pavin,78,+.316
200,201,201,Pete Jordan,78,+.345
201,202,202,Richard Zokol,53,+.417
