,Approaches_from_75-100_yards_Rgh_RANK THIS WEEK,Approaches_from_75-100_yards_Rgh_RANK LAST WEEK,Approaches_from_75-100_yards_Rgh_PLAYER NAME,Approaches_from_75-100_yards_Rgh_ROUNDS,Approaches_from_75-100_yards_Rgh_AVG,Approaches_from_75-100_yards_Rgh_TOTAL DISTANCE (FEET),Approaches_from_75-100_yards_Rgh_# OF ATTEMPTS,Approaches_from_75-100_yards_Rgh_RELATIVE TO PAR
0,1,1,Spike McRoy,69,"11""",0.917,1,-1
1,2,2,Steve Pate,64,"3' 2""",3.167,1,-1
2,3,3,Tom Byrum,77,"6' 4""",18.917,3,-1
3,4,4,Rory Sabbatini,69,"10' 8""",53.167,5,+1
4,5,5,Bob Burns,99,"10' 9""",53.833,5,-4
5,6,6,K.J. Choi,93,"10' 10""",21.583000000000002,2,E
6,7,7,Sergio Garcia,79,"11' 2""",11.167,1,-1
7,8,8,Duffy Waldorf,90,"12' 1""",60.5,5,-2
8,9,9,Scott Simpson,61,"12' 5""",49.75,4,E
9,10,10,John Huston,99,"12' 6""",12.5,1,E
10,11,11,Joe Ogilvie,50,"12' 10""",25.583000000000002,2,E
11,12,12,Brad Elder,76,"14' 2""",42.583,3,E
12,13,13,Brian Henninger,66,"14' 5""",86.333,6,E
13,14,14,Pat Perez,89,"15' 1""",45.167,3,-1
14,15,15,Ben Crane,91,"15' 4""",107.583,7,E
15,T16,T16,Fred Funk,106,"15' 8""",62.667,4,-2
16,T16,T16,Tripp Isenhour,68,"15' 8""",78.333,5,E
17,18,18,Tom Scherrer,98,"15' 9""",125.917,8,-3
18,19,19,J.J. Henry,112,"16' 1""",80.25,5,+2
19,20,20,Phil Tataurangi,88,"16' 7""",132.333,8,+3
20,21,21,David Peoples,105,"17' 1""",136.5,8,-2
21,22,22,Chris Riley,104,"17' 3""",137.75,8,-1
22,23,23,Per-Ulrik Johansson,87,"17' 5""",69.5,4,+1
23,T24,T24,Woody Austin,102,"17' 6""",157.167,9,-3
24,T24,T24,John Cook,85,"17' 6""",52.5,3,+3
25,T24,T24,Jay Williamson,91,"17' 6""",140.25,8,-1
26,27,27,Stuart Appleby,97,"17' 8""",70.5,4,+2
27,28,28,Matt Peterson,80,"17' 9""",35.5,2,E
28,29,29,Russ Cochran,68,"17' 10""",106.75,6,-1
29,30,30,John Daly,62,"18' 0""",72.083,4,+2
30,T31,T31,Jason Hill,59,"18' 2""",72.5,4,-2
31,T31,T31,Brian Watts,58,"18' 2""",109.083,6,E
32,33,33,Peter Lonard,93,"18' 5""",92.083,5,E
33,34,34,Tim Clark,76,"18' 9""",131.333,7,-1
34,35,35,Brian Gay,117,"18' 10""",75.167,4,+2
35,36,36,Dan Forsman,83,"19' 1""",95.417,5,E
36,37,37,Mike Sposa,111,"19' 2""",95.75,5,E
37,T38,T38,Fulton Allem,64,"19' 4""",77.333,4,E
38,T38,T38,Kaname Yokoo,74,"19' 4""",77.417,4,E
39,T40,T40,Bob Heintz,68,"19' 6""",58.417,3,E
40,T40,T40,Bob May,91,"19' 6""",78.083,4,-1
