,Approaches_from__200_yards_RANK THIS WEEK,Approaches_from__200_yards_RANK LAST WEEK,Approaches_from__200_yards_PLAYER NAME,Approaches_from__200_yards_ROUNDS,Approaches_from__200_yards_AVG,Approaches_from__200_yards_TOTAL DISTANCE (FEET),Approaches_from__200_yards_# OF ATTEMPTS,Approaches_from__200_yards_RELATIVE TO PAR
36,T36,T36,Sergio Garcia,79,"54' 0""",2323.0,43,-15
37,T36,T36,David Peoples,105,"54' 0""",2808.25,52,-26
38,39,39,Joey Sindelar,104,"54' 1""",3891.667,72,-27
39,40,40,Phil Mickelson,97,"54' 3""",3364.75,62,-33
40,41,41,J.J. Henry,112,"54' 4""",3805.833,70,-34
41,T42,T42,Jerry Kelly,99,"54' 6""",3597.5,66,-32
42,T42,T42,Ian Leggatt,97,"54' 6""",3160.75,58,-29
43,T44,T44,Joel Edwards,101,"54' 8""",2952.167,54,-27
44,T44,T44,Paul Gow,99,"54' 8""",3389.417,62,-29
45,T44,T44,Charles Howell III,118,"54' 8""",4097.583,75,-39
46,47,47,Kenny Perry,98,"54' 9""",4104.5,75,-37
47,48,48,Kevin Sutherland,96,"54' 10""",2523.083,46,-19
48,T49,T49,Spike McRoy,69,"54' 11""",1921.25,35,-9
49,T49,T49,Tom Scherrer,98,"54' 11""",2086.667,38,-15
50,T51,T51,Jim Carter,98,"55' 1""",3027.5,55,-21
51,T51,T51,Gary Nicklaus,66,"55' 1""",2094.417,38,-15
52,T53,T53,Ernie Els,68,"55' 2""",2593.25,47,-18
53,T53,T53,Stephen Gangluff,75,"55' 2""",2483.917,45,-17
54,55,55,Tom Pernice Jr.,101,"55' 4""",2932.5,53,-20
55,56,56,Billy Andrade,100,"55' 5""",3655.25,66,-35
56,T57,T57,Joe Durant,87,"55' 6""",2329.25,42,-15
57,T57,T57,Paul Goydos,66,"55' 6""",2663.833,48,-15
58,T57,T57,Lee Janzen,101,"55' 6""",2885.25,52,-27
59,T57,T57,Pete Jordan,78,"55' 6""",3052.917,55,+3
60,T57,T57,Paul Stankowski,100,"55' 6""",3330.5,60,-38
61,T62,T62,Brandel Chamblee,85,"55' 7""",2835.583,51,-19
62,T62,T62,Brandt Jobe,94,"55' 7""",3501.667,63,-29
63,T64,T64,Jeff Brehaut,87,"55' 8""",3174.583,57,-32
64,T64,T64,Nick Price,69,"55' 8""",2560.75,46,-12
65,66,66,Shigeki Maruyama,87,"55' 9""",2899.75,52,-28
66,67,67,J.P. Hayes,78,"55' 11""",1845.3329999999999,33,-10
67,T68,T68,Miguel Angel Jiménez,60,"56' 0""",2184.75,39,-5
68,T68,T68,Rory Sabbatini,69,"56' 0""",2072.5,37,-21
69,T70,T70,Steve Allan,93,"56' 1""",2974.5,53,-24
70,T70,T70,Fred Couples,64,"56' 1""",1626.0,29,-10
71,T70,T70,Bob Heintz,68,"56' 1""",1737.3329999999999,31,-14
72,T73,T73,Ben Crane,91,"56' 4""",3269.167,58,-22
73,T73,T73,Rod Pampling,98,"56' 4""",3212.417,57,-32
74,75,75,Chris Smith,103,"56' 5""",3836.833,68,-28
75,T76,T76,Cameron Beckman,87,"56' 6""",2825.75,50,-21
76,T76,T76,Notah Begay III,76,"56' 6""",3618.083,64,-33
77,T76,T76,Stewart Cink,92,"56' 6""",2656.917,47,-22
78,T76,T76,Jason Hill,59,"56' 6""",1978.75,35,-14
79,T76,T76,Brad Lardon,59,"56' 6""",2089.417,37,-11
80,T76,T76,Tom Lehman,78,"56' 6""",1751.75,31,-9
81,T82,T82,John Daly,62,"56' 8""",1756.9170000000001,31,-22
82,T82,T82,Scott Dunlap,74,"56' 8""",2493.0,44,-17
83,T82,T82,Tim Petrovic,92,"56' 8""",3401.5,60,-34
84,85,85,Franklin Langham,72,"56' 9""",1871.9170000000001,33,-10
85,86,86,José María Olazábal,71,"56' 10""",1760.6670000000001,31,-13
86,87,87,Paul Azinger,69,"56' 11""",1993.3329999999999,35,-11
87,T88,T88,Robert Allenby,96,"57' 0""",4502.083,79,-43
88,T88,T88,Brenden Pappas,62,"57' 0""",2450.75,43,-18
89,T90,T90,Tommy Armour III,82,"57' 1""",2110.75,37,-8
90,T90,T90,Jess Daley,76,"57' 1""",2567.5,45,-19
91,T90,T90,Harrison Frazar,88,"57' 1""",2453.5,43,-15
92,T90,T90,Davis Love III,92,"57' 1""",3252.583,57,-32
93,94,94,K.J. Choi,93,"57' 3""",3378.5,59,-26
94,95,95,Mark Calcavecchia,84,"57' 4""",2809.25,49,-25
95,96,96,Steve Flesch,110,"57' 6""",3047.833,53,-30
96,97,97,Scott Hoch,71,"57' 7""",2418.083,42,-21
97,T98,T98,Brian Gay,117,"57' 8""",3806.667,66,-24
98,T98,T98,Grant Waite,98,"57' 8""",3462.083,60,-26
99,100,100,Craig Parry,69,"57' 9""",3119.5,54,-20
100,T101,T101,Brett Quigley,93,"57' 10""",2254.583,39,-25
101,T101,T101,Heath Slocum,96,"57' 10""",1735.1670000000001,30,-7
102,103,103,Steve Lowery,98,"57' 11""",3414.917,59,-26
103,104,104,J.L. Lewis,98,"58' 0""",3481.167,60,-30
104,T105,T105,Rich Beem,99,"58' 2""",3197.417,55,-29
105,T105,T105,David Toms,106,"58' 2""",4015.75,69,-50
106,T107,T107,John Riegger,88,"58' 3""",2913.083,50,-26
107,T107,T107,Brett Wetterich,89,"58' 3""",3434.5,59,-35
108,109,109,Scott McCarron,106,"58' 4""",3033.667,52,-29
109,110,110,Steve Stricker,68,"58' 5""",1401.6670000000001,24,-7
110,T111,T111,Robert Gamez,69,"58' 7""",2518.833,43,-10
111,T111,T111,Andrew Magee,91,"58' 7""",2167.417,37,-15
112,T111,T111,Corey Pavin,78,"58' 7""",2460.417,42,-2
113,T114,T114,Dudley Hart,88,"58' 8""",2639.417,45,-11
114,T114,T114,Eduardo Herrera,59,"58' 8""",2169.667,37,-12
115,T114,T114,Blaine McCallister,75,"58' 8""",2228.333,38,-16
116,T117,T117,Mathew Goggin,64,"58' 9""",2818.333,48,-20
117,T117,T117,John Rollins,124,"58' 9""",5347.75,91,-45
118,T117,T117,Garrett Willis,80,"58' 9""",3054.25,52,-27
119,T120,T120,Tim Herron,102,"58' 10""",2822.167,48,-21
120,T120,T120,David Morland IV,58,"58' 10""",2354.167,40,-18
121,122,122,Brent Geiberger,95,"58' 11""",3416.833,58,-25
122,T123,T123,Stuart Appleby,97,"59' 0""",3656.583,62,-26
123,T123,T123,Brad Faxon,93,"59' 0""",2594.75,44,-16
124,T123,T123,Carl Paulson,84,"59' 0""",3657.667,62,-31
125,T126,T126,Michael Clark II,97,"59' 4""",3918.417,66,-24
126,T126,T126,Mark O'Meara,68,"59' 4""",1423.9170000000001,24,-16
127,T128,T128,Brad Elder,76,"59' 6""",2559.5,43,-18
128,T128,T128,Greg Kraft,86,"59' 6""",2974.417,50,-3
129,T130,T130,Greg Chalmers,94,"59' 7""",2620.167,44,-21
130,T130,T130,Jeff Maggert,83,"59' 7""",2504.083,42,-5
131,132,132,Frank Lickliter II,94,"59' 8""",2803.083,47,-20
132,133,133,Billy Mayfair,99,"59' 10""",3408.333,57,-24
133,134,134,"David Berganio, Jr.",80,"59' 11""",3534.083,59,-33
134,135,135,Bryce Molder,65,"60' 0""",2218.833,37,-16
135,T136,T136,Brian Henninger,66,"60' 1""",2523.833,42,-17
136,T136,T136,Kent Jones,105,"60' 1""",4202.917,70,-34
137,138,138,Richard Zokol,53,"60' 2""",1744.4170000000001,29,-4
138,T139,T139,Fulton Allem,64,"60' 3""",2950.667,49,-13
139,T139,T139,Bart Bryant,69,"60' 3""",2951.0,49,-23
140,141,141,Mark Brooks,97,"60' 4""",2593.25,43,-12
141,142,142,Woody Austin,102,"60' 5""",3987.5,66,-31
142,143,143,Dan Forsman,83,"60' 7""",3210.833,53,-22
143,144,144,Bradley Hughes,60,"60' 10""",2373.25,39,-13
144,145,145,Chad Campbell,111,"60' 11""",3532.167,58,-35
145,146,146,Scott Verplank,93,"61' 3""",3185.0,52,-19
146,147,147,Jeff Gove,89,"61' 4""",3189.0,52,-18
147,T148,T148,Olin Browne,107,"61' 6""",4302.25,70,-16
148,T148,T148,Matt Peterson,80,"61' 6""",2768.083,45,-13
149,150,150,Deane Pappas,90,"61' 9""",2965.417,48,-10
150,T151,T151,Bob May,91,"61' 10""",3337.833,54,-20
151,T151,T151,Frank Nobilo,94,"61' 10""",4762.0,77,-18
152,T153,T153,Robert Damron,85,"61' 11""",3466.167,56,-33
153,T153,T153,Peter Jacobsen,67,"61' 11""",2290.333,37,-12
154,T155,T155,David Gossett,95,"62' 1""",4159.417,67,-27
155,T155,T155,Kenneth Staton,104,"62' 1""",4470.917,72,-37
156,T155,T155,Bo Van Pelt,78,"62' 1""",3538.0,57,-31
157,158,158,Donnie Hammond,60,"62' 2""",2176.917,35,-19
158,T159,T159,Tom Byrum,77,"62' 6""",2499.417,40,-9
159,T159,T159,Matt Gogel,79,"62' 6""",1936.3329999999999,31,-17
160,161,161,Len Mattiace,106,"62' 7""",4445.167,71,-23
161,T162,T162,Tim Clark,76,"62' 11""",3334.667,53,-20
162,T162,T162,Kaname Yokoo,74,"62' 11""",3020.583,48,-15
163,164,164,Chris Riley,104,"63' 0""",3842.917,61,-17
164,165,165,Mike Weir,94,"63' 5""",3234.583,51,-29
165,166,166,Edward Fryatt,94,"63' 7""",3495.667,55,-18
166,T167,T167,Bob Burns,99,"63' 10""",2936.417,46,-15
167,T167,T167,Neal Lancaster,101,"63' 10""",3193.083,50,-20
168,T167,T167,Mike Sposa,111,"63' 10""",3893.167,61,-23
169,T170,T170,Jay Don Blake,107,"63' 11""",3385.667,53,-28
170,T170,T170,Chris DiMarco,111,"63' 11""",3900.417,61,-27
171,172,172,John Cook,85,"64' 0""",3134.917,49,-15
172,173,173,Justin Leonard,97,"64' 1""",3461.083,54,-23
173,T174,T174,Bob Estes,93,"64' 5""",2965.0,46,-15
174,T174,T174,David Frost,90,"64' 5""",2962.75,46,-7
175,T176,T176,Pat Bates,94,"64' 9""",3174.583,49,-14
176,T176,T176,Craig Perks,91,"64' 9""",2395.333,37,-20
177,178,178,Jesper Parnevik,85,"65' 0""",2404.167,37,-15
178,179,179,Glen Day,107,"65' 3""",4762.583,73,-21
179,T180,T180,Luke Donald,106,"65' 8""",3875.417,59,-30
180,T180,T180,Per-Ulrik Johansson,87,"65' 8""",3612.25,55,-15
181,182,182,Steve Jones,71,"66' 2""",2381.083,36,-2
182,183,183,Matt Kuchar,82,"66' 5""",3386.333,51,-19
183,184,184,Jonathan Kaye,83,"67' 0""",4420.167,66,-22
184,T185,T185,Pat Perez,89,"67' 5""",3370.167,50,-28
185,T185,T185,Esteban Toledo,106,"67' 5""",4245.333,63,-2
186,187,187,Russ Cochran,68,"68' 2""",2317.333,34,-9
187,188,188,Jeff Sluman,118,"68' 3""",4914.417,72,-35
188,189,189,Scott Simpson,61,"69' 2""",2074.25,30,-5
189,190,190,Bob Tway,103,"69' 9""",4044.583,58,-20
190,191,191,Steve Elkington,82,"69' 10""",2724.75,39,-11
191,192,192,Shaun Micheel,100,"70' 0""",3919.0,56,-29
192,193,193,Brian Watts,58,"71' 3""",2423.083,34,E
193,194,194,Jerry Smith,91,"71' 4""",3425.333,48,-15
194,195,195,Lee Porter,91,"71' 5""",3856.583,54,-12
195,T196,T196,José Coceres,51,"72' 2""",2021.3329999999999,28,-9
196,T196,T196,Duffy Waldorf,90,"72' 2""",4113.25,57,-30
197,198,198,Glen Hnatiuk,95,"74' 11""",5541.6669999999995,74,-23
198,199,199,Skip Kendall,103,"75' 6""",3697.75,49,-18
199,200,200,Hal Sutton,74,"78' 8""",2596.333,33,-8
200,201,201,Jay Haas,83,"79' 4""",3015.667,38,-8
201,202,202,Steve Pate,64,"83' 1""",3157.75,38,-12
