,Approach_50-75_yards_RTP_Score_RANK THIS WEEK,Approach_50-75_yards_RTP_Score_RANK LAST WEEK,Approach_50-75_yards_RTP_Score_PLAYER NAME,Approach_50-75_yards_RTP_Score_ROUNDS,Approach_50-75_yards_RTP_Score_AVG RTP
0,T1,T1,Billy Andrade,100,-.667
1,T1,T1,Charles Howell III,118,-.667
2,T1,T1,Steve Jones,71,-.667
3,4,4,Pat Perez,89,-.556
4,T5,T5,Mark Brooks,97,-.545
5,T5,T5,Shigeki Maruyama,87,-.545
6,T7,T7,David Duval,78,-.500
7,T7,T7,Pete Jordan,78,-.500
8,T7,T7,Andrew Magee,91,-.500
9,T7,T7,Rocco Mediate,79,-.500
10,T7,T7,Brenden Pappas,62,-.500
11,T7,T7,Vijay Singh,102,-.500
12,T7,T7,Duffy Waldorf,90,-.500
13,14,14,Kent Jones,105,-.455
14,15,15,Steve Allan,93,-.444
15,16,16,Skip Kendall,103,-.438
16,T17,T17,Greg Kraft,86,-.412
17,T17,T17,John Riegger,88,-.412
18,T19,T19,Robert Allenby,96,-.400
19,T19,T19,Russ Cochran,68,-.400
20,T19,T19,Ben Crane,91,-.400
21,T19,T19,Franklin Langham,72,-.400
22,T23,T23,Shaun Micheel,100,-.375
23,T23,T23,David Morland IV,58,-.375
24,T23,T23,Rod Pampling,98,-.375
25,26,26,Paul Gow,99,-.364
26,27,27,David Frost,90,-.357
27,T28,T28,Stephen Ames,89,-.333
28,T28,T28,Cameron Beckman,87,-.333
29,T28,T28,Fred Couples,64,-.333
30,T28,T28,Jess Daley,76,-.333
31,T28,T28,J.L. Lewis,98,-.333
32,T28,T28,Craig Stadler,72,-.333
33,34,34,Craig Parry,69,-.308
34,T35,T35,Dennis Paulson,89,-.300
35,T35,T35,Corey Pavin,78,-.300
36,37,37,Bob Estes,93,-.294
37,38,38,Tim Petrovic,92,-.286
38,T39,T39,Brad Faxon,93,-.273
39,T39,T39,Blaine McCallister,75,-.273
40,41,41,Tim Clark,76,-.269
41,T42,T42,Jim Carter,98,-.250
42,T42,T42,Edward Fryatt,94,-.250
43,T42,T42,J.J. Henry,112,-.250
44,T42,T42,Per-Ulrik Johansson,87,-.250
45,T42,T42,Spike McRoy,69,-.250
46,T42,T42,José María Olazábal,71,-.250
47,T42,T42,Carl Paulson,84,-.250
48,T42,T42,John Senden,96,-.250
49,50,50,Chad Campbell,111,-.231
50,T51,T51,Fulton Allem,64,-.222
51,T51,T51,Paul Azinger,69,-.222
52,T51,T51,Peter Jacobsen,67,-.222
53,T51,T51,Jonathan Kaye,83,-.222
54,T51,T51,Scott Verplank,93,-.222
55,56,56,Bob May,91,-.214
56,T57,T57,Michael Allen,76,-.200
57,T57,T57,Bart Bryant,69,-.200
58,T57,T57,Joey Sindelar,104,-.200
59,T57,T57,Hidemichi Tanaka,104,-.200
60,61,61,Craig Barlow,62,-.188
61,62,62,Jim Furyk,88,-.182
62,T63,T63,Paul Goydos,66,-.167
63,T63,T63,Glen Hnatiuk,95,-.167
64,T63,T63,Peter Lonard,93,-.167
65,T63,T63,Deane Pappas,90,-.167
66,T67,T67,Jeff Brehaut,87,-.154
67,T67,T67,Fred Funk,106,-.154
68,T67,T67,Sergio Garcia,79,-.154
69,T67,T67,Kenny Perry,98,-.154
70,71,71,Brian Gay,117,-.150
71,T72,T72,José Coceres,51,-.143
72,T72,T72,Joe Durant,87,-.143
73,T72,T72,Jeff Maggert,83,-.143
74,T72,T72,Geoff Ogilvy,90,-.143
75,T72,T72,Dicky Pride,51,-.143
76,T77,T77,Brian Bateman,94,-.125
77,T77,T77,Rich Beem,99,-.125
78,T77,T77,Bob Burns,99,-.125
79,T77,T77,Chris DiMarco,111,-.125
80,T77,T77,Luke Donald,106,-.125
81,T77,T77,Loren Roberts,93,-.125
82,T77,T77,Esteban Toledo,106,-.125
83,84,84,J.P. Hayes,78,-.118
84,T85,T85,Michael Clark II,97,-.111
85,T85,T85,Ian Leggatt,97,-.111
86,T85,T85,Frank Lickliter II,94,-.111
87,T85,T85,Bryce Molder,65,-.111
88,T85,T85,Kirk Triplett,84,-.111
89,90,90,David Toms,106,-.105
90,91,91,Steve Stricker,68,-.100
91,92,92,David Peoples,105,-.091
92,93,93,Pat Bates,94,-.083
93,T94,T94,John Huston,99,-.077
94,T94,T94,Billy Mayfair,99,-.077
95,T96,T96,Robert Damron,85,-.071
96,T96,T96,Brian Henninger,66,-.071
97,98,98,Tom Pernice Jr.,101,-.067
98,99,99,Heath Slocum,96,-.053
99,100,100,Dan Forsman,83,-.048
100,101,101,Glen Day,107,-.043
101,T102,T102,Stuart Appleby,97,E
102,T102,T102,Notah Begay III,76,E
103,T102,T102,"David Berganio, Jr.",80,E
104,T102,T102,Paul Claxton,83,E
105,T102,T102,John Cook,85,E
106,T102,T102,Joel Edwards,101,E
107,T102,T102,Steve Elkington,82,E
108,T102,T102,Ernie Els,68,E
109,T102,T102,Robert Gamez,69,E
110,T102,T102,Jeff Gove,89,E
111,T102,T102,Jay Haas,83,E
112,T102,T102,Eduardo Herrera,59,E
113,T102,T102,Jason Hill,59,E
114,T102,T102,Lee Janzen,101,E
115,T102,T102,Brad Lardon,59,E
116,T102,T102,Tom Lehman,78,E
117,T102,T102,Davis Love III,92,E
118,T102,T102,Jesper Parnevik,85,E
119,T102,T102,Craig Perks,91,E
120,T102,T102,John Rollins,124,E
121,T102,T102,Chris Smith,103,E
122,T102,T102,Jerry Smith,91,E
123,T102,T102,Phil Tataurangi,88,E
124,T102,T102,Bob Tway,103,E
125,T102,T102,Bo Van Pelt,78,E
126,T102,T102,Brian Watts,58,E
127,T102,T102,Jay Williamson,91,E
128,T102,T102,Tiger Woods,69,E
129,130,130,Scott Hoch,71,+.059
130,131,131,Olin Browne,107,+.071
131,132,132,Chris Riley,104,+.077
132,T133,T133,Brent Geiberger,95,+.083
133,T133,T133,Brett Quigley,93,+.083
