,Approaches_from_225-250_yards_RANK THIS WEEK,Approaches_from_225-250_yards_RANK LAST WEEK,Approaches_from_225-250_yards_PLAYER NAME,Approaches_from_225-250_yards_ROUNDS,Approaches_from_225-250_yards_AVG,Approaches_from_225-250_yards_TOTAL DISTANCE (FEET),Approaches_from_225-250_yards_# OF ATTEMPTS,Approaches_from_225-250_yards_RELATIVE TO PAR
0,1,1,Kevin Sutherland,96,"37' 5""",636.3330000000001,17,-13
1,2,2,Brad Faxon,93,"38' 3""",382.5,10,-6
2,3,3,Rocco Mediate,79,"38' 10""",893.4169999999999,23,-21
3,4,4,Jonathan Byrd,96,"39' 3""",667.5830000000001,17,-12
4,5,5,José María Olazábal,71,"40' 3""",362.25,9,-6
5,6,6,Jim Furyk,88,"40' 6""",364.833,9,-6
6,7,7,John Huston,99,"40' 7""",649.9169999999999,16,-10
7,8,8,Corey Pavin,78,"42' 6""",382.333,9,-4
8,9,9,Phil Tataurangi,88,"42' 10""",342.333,8,-6
9,10,10,Gary Nicklaus,66,"43' 3""",302.75,7,-4
10,11,11,Retief Goosen,56,"43' 8""",611.0830000000001,14,-12
11,12,12,Donnie Hammond,60,"43' 9""",437.417,10,-8
12,13,13,Bernhard Langer,55,"44' 0""",527.5,12,-6
13,14,14,Bryce Molder,65,"44' 9""",537.4169999999999,12,-8
14,15,15,Jerry Smith,91,"45' 1""",406.083,9,-5
15,16,16,Billy Mayfair,99,"45' 6""",727.5830000000001,16,-6
16,17,17,Steve Pate,64,"45' 7""",273.41700000000003,6,-4
17,18,18,Tom Scherrer,98,"46' 3""",693.5,15,-8
18,19,19,Jess Daley,76,"46' 5""",603.5,13,-5
19,T20,T20,Joe Durant,87,"46' 6""",697.25,15,-9
20,T20,T20,John Rollins,124,"46' 6""",1161.833,25,-15
21,22,22,Steve Flesch,110,"46' 10""",843.5,18,-13
22,23,23,Jeff Brehaut,87,"46' 11""",750.25,16,-12
23,24,24,Joe Ogilvie,50,"47' 0""",563.9169999999999,12,-7
24,25,25,John Daly,62,"47' 1""",424.0,9,-7
25,26,26,Paul Claxton,83,"47' 2""",754.5,16,-10
26,T27,T27,Billy Andrade,100,"47' 8""",1097.167,23,-14
27,T27,T27,Vijay Singh,102,"47' 8""",1334.5829999999999,28,-15
28,29,29,Garrett Willis,80,"47' 10""",860.8330000000001,18,-14
29,30,30,Stewart Cink,92,"47' 11""",622.6669999999999,13,-8
30,31,31,Scott Dunlap,74,"48' 0""",623.5830000000001,13,-8
31,32,32,Jerry Kelly,99,"48' 3""",1207.083,25,-19
32,33,33,Mathew Goggin,64,"48' 4""",531.3330000000001,11,-7
33,34,34,Paul Stankowski,100,"48' 10""",975.9169999999999,20,-18
34,T35,T35,John Cook,85,"49' 1""",932.8330000000001,19,-10
35,T35,T35,Per-Ulrik Johansson,87,"49' 1""",637.6669999999999,13,-2
36,T35,T35,Craig Stadler,72,"49' 1""",686.8330000000001,14,-9
37,T38,T38,Cameron Beckman,87,"49' 5""",740.9169999999999,15,-12
38,T38,T38,Fred Funk,106,"49' 5""",1186.5,24,-14
39,40,40,Brian Bateman,94,"49' 6""",1137.833,23,-17
40,41,41,Mike Sposa,111,"49' 9""",696.4169999999999,14,-9
41,42,42,Franklin Langham,72,"49' 10""",448.583,9,-6
42,43,43,Michael Long,71,"50' 1""",451.083,9,-6
43,T44,T44,Paul Gow,99,"50' 4""",805.1669999999999,16,-10
44,T44,T44,Tommy Tolles,64,"50' 4""",302.08299999999997,6,-4
45,46,46,Brett Wetterich,89,"50' 8""",1063.417,21,-19
