,Approaches_from_175-200_yards_Rgh_RANK THIS WEEK,Approaches_from_175-200_yards_Rgh_RANK LAST WEEK,Approaches_from_175-200_yards_Rgh_PLAYER NAME,Approaches_from_175-200_yards_Rgh_ROUNDS,Approaches_from_175-200_yards_Rgh_AVG,Approaches_from_175-200_yards_Rgh_TOTAL DISTANCE (FEET),Approaches_from_175-200_yards_Rgh_# OF ATTEMPTS,Approaches_from_175-200_yards_Rgh_RELATIVE TO PAR
0,1,1,John Riegger,88,"31' 5""",251.25,8,+4
1,2,2,Tommy Armour III,82,"34' 9""",104.333,3,+3
2,3,3,Glen Hnatiuk,95,"36' 5""",364.083,10,+1
3,4,4,Retief Goosen,56,"36' 7""",475.167,13,+1
4,5,5,Boo Weekley,57,"36' 8""",183.5,5,+3
5,6,6,Corey Pavin,78,"37' 8""",150.667,4,+1
6,7,7,Gary Nicklaus,66,"37' 10""",378.667,10,-1
7,8,8,Stephen Gangluff,75,"38' 4""",345.333,9,+3
8,T9,T9,Franklin Langham,72,"38' 9""",697.1669999999999,18,+1
9,T9,T9,Tiger Woods,69,"38' 9""",232.333,6,-1
10,11,11,Jay Williamson,91,"39' 2""",313.58299999999997,8,+1
11,12,12,Jonathan Kaye,83,"39' 7""",593.1669999999999,15,+2
12,13,13,David Gossett,95,"39' 8""",277.66700000000003,7,+2
13,14,14,Stephen Ames,89,"39' 9""",516.4169999999999,13,+1
14,15,15,Tommy Tolles,64,"40' 5""",404.333,10,+4
15,16,16,John Rollins,124,"40' 8""",447.417,11,+4
16,17,17,Dennis Paulson,89,"41' 5""",331.583,8,+2
17,18,18,Paul Goydos,66,"41' 10""",292.91700000000003,7,+3
18,19,19,Brenden Pappas,62,"42' 0""",335.75,8,+4
19,20,20,Brian Bateman,94,"42' 2""",463.667,11,+2
20,21,21,Steve Jones,71,"42' 10""",299.83299999999997,7,+1
21,22,22,Kenneth Staton,104,"43' 7""",436.083,10,+3
22,23,23,David Peoples,105,"43' 8""",480.417,11,+3
23,24,24,José Coceres,51,"44' 1""",352.583,8,+4
24,25,25,Bob Heintz,68,"44' 4""",399.333,9,+6
25,T26,T26,Rocco Mediate,79,"44' 5""",400.0,9,+4
26,T26,T26,Chris Riley,104,"44' 5""",666.4169999999999,15,E
27,28,28,Nick Price,69,"44' 6""",266.75,6,+3
28,29,29,John Cook,85,"44' 8""",357.333,8,+1
29,30,30,Frank Lickliter II,94,"44' 10""",403.333,9,+2
30,31,31,David Toms,106,"44' 11""",629.25,14,+6
31,T32,T32,Tom Byrum,77,"45' 4""",498.5,11,+3
32,T32,T32,Bernhard Langer,55,"45' 4""",226.75,5,E
33,T32,T32,Deane Pappas,90,"45' 4""",679.4169999999999,15,+1
34,35,35,John Senden,96,"45' 9""",731.75,16,+7
35,36,36,Carl Paulson,84,"46' 0""",690.0,15,+3
36,37,37,Steve Elkington,82,"46' 7""",419.25,9,E
37,T38,T38,Dudley Hart,88,"46' 8""",559.5830000000001,12,+4
38,T38,T38,Joey Sindelar,104,"46' 8""",653.3330000000001,14,+5
39,40,40,Notah Begay III,76,"46' 9""",420.5,9,E
40,41,41,Jess Daley,76,"46' 10""",374.5,8,+3
41,42,42,Ian Leggatt,97,"47' 1""",329.417,7,+5
42,43,43,Rich Beem,99,"47' 2""",565.6669999999999,12,+6
43,44,44,Joe Durant,87,"47' 5""",284.5,6,+1
44,45,45,Scott McCarron,106,"47' 6""",617.25,13,+1
45,46,46,Jim Furyk,88,"47' 7""",523.75,11,-2
46,47,47,Sergio Garcia,79,"48' 2""",289.16700000000003,6,+1
47,48,48,Pat Bates,94,"48' 3""",530.75,11,E
48,49,49,Len Mattiace,106,"48' 4""",580.4169999999999,12,+2
49,50,50,Mark O'Meara,68,"48' 7""",145.667,3,E
50,51,51,Phil Mickelson,97,"48' 11""",684.75,14,+4
51,52,52,Tim Petrovic,92,"49' 1""",638.5,13,+2
52,53,53,Jeff Sluman,118,"49' 2""",639.4169999999999,13,+4
53,54,54,David Morland IV,58,"49' 3""",443.417,9,+3
54,55,55,Steve Allan,93,"49' 4""",641.0,13,-2
55,56,56,Dan Forsman,83,"49' 7""",347.25,7,+4
56,57,57,Brian Gay,117,"49' 10""",1047.083,21,E
57,T58,T58,Scott Hoch,71,"50' 2""",451.667,9,+1
58,T58,T58,Frank Nobilo,94,"50' 2""",652.1669999999999,13,+2
59,60,60,Brian Watts,58,"50' 5""",302.41700000000003,6,E
60,61,61,Billy Mayfair,99,"50' 6""",555.5,11,E
61,62,62,Tom Lehman,78,"50' 8""",405.167,8,+1
62,63,63,Matt Gogel,79,"51' 1""",510.917,10,+2
63,64,64,Mark Brooks,97,"51' 3""",768.6669999999999,15,+3
64,65,65,Fulton Allem,64,"51' 5""",257.0,5,+1
65,T66,T66,Heath Slocum,96,"51' 6""",515.0,10,+2
66,T66,T66,Hal Sutton,74,"51' 6""",618.0830000000001,12,+2
67,68,68,Jerry Kelly,99,"51' 7""",877.5,17,+4
68,69,69,Jay Don Blake,107,"51' 11""",726.25,14,+2
69,T70,T70,Robin Freeman,79,"52' 0""",727.4169999999999,14,+4
70,T70,T70,John Huston,99,"52' 0""",363.75,7,+4
71,72,72,Paul Azinger,69,"52' 5""",367.083,7,+3
72,73,73,J.J. Henry,112,"52' 6""",682.5830000000001,13,+4
73,74,74,Scott Dunlap,74,"52' 10""",528.5,10,+6
74,T75,T75,Jeff Gove,89,"53' 1""",583.5830000000001,11,+3
75,T75,T75,Jason Hill,59,"53' 1""",637.1669999999999,12,+5
76,T75,T75,Andrew Magee,91,"53' 1""",424.75,8,+1
77,T78,T78,Matt Peterson,80,"53' 4""",960.6669999999999,18,+5
78,T78,T78,Hidemichi Tanaka,104,"53' 4""",746.3330000000001,14,+3
79,80,80,Shaun Micheel,100,"53' 5""",854.5,16,+6
80,T81,T81,Davis Love III,92,"53' 7""",482.0,9,+2
81,T81,T81,Tom Scherrer,98,"53' 7""",911.1669999999999,17,+2
82,83,83,Scott Verplank,93,"53' 9""",376.25,7,+2
83,T84,T84,"David Berganio, Jr.",80,"53' 11""",646.5830000000001,12,E
84,T84,T84,Bob May,91,"53' 11""",1024.583,19,+8
85,86,86,José María Olazábal,71,"54' 1""",919.8330000000001,17,+6
86,T87,T87,Chad Campbell,111,"54' 4""",815.25,15,+4
87,T87,T87,Vijay Singh,102,"54' 4""",380.083,7,+3
88,89,89,Jeff Maggert,83,"54' 5""",435.083,8,+4
89,T90,T90,Woody Austin,102,"54' 8""",820.1669999999999,15,+6
90,T90,T90,Per-Ulrik Johansson,87,"54' 8""",492.25,9,+2
91,T90,T90,Brad Lardon,59,"54' 8""",382.583,7,+3
92,T90,T90,Duffy Waldorf,90,"54' 8""",600.9169999999999,11,+3
93,94,94,Esteban Toledo,106,"55' 0""",1045.5,19,+3
94,95,95,Luke Donald,106,"55' 2""",827.6669999999999,15,+8
95,96,96,Peter Jacobsen,67,"55' 3""",497.0,9,+2
96,97,97,Pat Perez,89,"55' 7""",777.75,14,+3
97,98,98,Paul Claxton,83,"55' 10""",837.75,15,+7
98,99,99,Paul Stankowski,100,"56' 0""",839.6669999999999,15,+4
99,100,100,Justin Leonard,97,"56' 1""",560.5,10,E
100,T101,T101,Mike Hulbert,55,"56' 2""",336.833,6,+2
101,T101,T101,Kent Jones,105,"56' 2""",786.25,14,+3
102,103,103,Bo Van Pelt,78,"56' 3""",506.167,9,+2
103,104,104,Michael Allen,76,"56' 4""",1014.4169999999999,18,+4
104,105,105,Russ Cochran,68,"56' 6""",508.667,9,+4
105,106,106,Brandt Jobe,94,"56' 7""",508.917,9,+3
106,T107,T107,Loren Roberts,93,"56' 8""",737.1669999999999,13,+5
107,T107,T107,Kevin Sutherland,96,"56' 8""",510.083,9,+3
108,109,109,Garrett Willis,80,"56' 9""",567.3330000000001,10,+4
109,110,110,Carlos Franco,107,"57' 6""",287.5,5,+1
110,111,111,Brad Elder,76,"57' 7""",518.1669999999999,9,+2
111,112,112,Robert Damron,85,"57' 8""",461.5,8,+2
112,113,113,Lee Porter,91,"58' 2""",755.9169999999999,13,+5
113,114,114,Brandel Chamblee,85,"58' 3""",698.8330000000001,12,+5
114,T115,T115,Robert Gamez,69,"58' 7""",351.417,6,+3
115,T115,T115,Richard Zokol,53,"58' 7""",410.083,7,+3
116,117,117,John Daly,62,"58' 8""",234.5,4,+3
117,118,118,Tim Herron,102,"58' 9""",764.1669999999999,13,+1
118,T119,T119,Briny Baird,110,"58' 11""",1001.8330000000001,17,+5
119,T119,T119,Jay Haas,83,"58' 11""",648.25,11,+5
120,121,121,Joel Edwards,101,"60' 0""",599.75,10,+5
121,122,122,Michael Long,71,"60' 3""",481.667,8,+2
122,T123,T123,Bob Burns,99,"60' 5""",665.0,11,+4
123,T123,T123,Steve Flesch,110,"60' 5""",664.1669999999999,11,+5
124,T123,T123,Tom Pernice Jr.,101,"60' 5""",1450.6670000000001,24,+8
125,126,126,Steve Pate,64,"60' 7""",605.8330000000001,10,+2
126,127,127,Michael Muehr,73,"60' 8""",546.25,9,+2
127,T128,T128,Glen Day,107,"61' 1""",611.0830000000001,10,+3
128,T128,T128,Neal Lancaster,101,"61' 1""",488.417,8,+2
129,T130,T130,Paul Gow,99,"61' 2""",672.5830000000001,11,+3
130,T130,T130,Lee Janzen,101,"61' 2""",672.9169999999999,11,+6
131,132,132,Ben Crane,91,"61' 5""",675.4169999999999,11,+5
132,133,133,Joe Ogilvie,50,"61' 7""",800.1669999999999,13,+6
133,134,134,Blaine McCallister,75,"61' 10""",432.583,7,+2
134,135,135,Stuart Appleby,97,"62' 0""",310.08299999999997,5,+3
135,136,136,Jonathan Byrd,96,"62' 1""",496.917,8,+6
136,137,137,Mark Calcavecchia,84,"62' 4""",311.58299999999997,5,-1
137,138,138,Greg Chalmers,94,"62' 5""",623.75,10,+3
138,139,139,Billy Andrade,100,"62' 8""",1065.833,17,+7
139,140,140,Charles Howell III,118,"62' 11""",440.583,7,+4
140,T141,T141,Brad Faxon,93,"63' 0""",1007.3330000000001,16,+5
141,T141,T141,Spike McRoy,69,"63' 0""",441.167,7,+4
142,T143,T143,David Frost,90,"63' 10""",829.5830000000001,13,+7
143,T143,T143,Kenny Perry,98,"63' 10""",894.0830000000001,14,+5
144,T145,T145,Jeff Brehaut,87,"64' 1""",640.75,10,+2
145,T145,T145,Phil Tataurangi,88,"64' 1""",1088.917,17,+7
146,147,147,Harrison Frazar,88,"64' 5""",643.75,10,+5
147,148,148,Chris Smith,103,"64' 9""",129.5,2,E
