,Approach_150-175_yards_RTP_Score_RANK THIS WEEK,Approach_150-175_yards_RTP_Score_RANK LAST WEEK,Approach_150-175_yards_RTP_Score_PLAYER NAME,Approach_150-175_yards_RTP_Score_ROUNDS,Approach_150-175_yards_RTP_Score_AVG RTP
0,1,1,Phil Mickelson,97,-.246
1,2,2,Brad Faxon,93,-.203
2,T3,T3,Joe Durant,87,-.196
3,T3,T3,Steve Pate,64,-.196
4,5,5,Tim Herron,102,-.176
5,6,6,Joey Sindelar,104,-.165
6,7,7,John Cook,85,-.163
7,8,8,John Huston,99,-.155
8,9,9,Jeff Maggert,83,-.150
9,10,10,José María Olazábal,71,-.148
10,11,11,David Toms,106,-.145
11,12,12,Tom Byrum,77,-.143
12,T13,T13,Michael Muehr,73,-.139
13,T13,T13,Chris Riley,104,-.139
14,15,15,Dan Forsman,83,-.138
15,T16,T16,Joel Edwards,101,-.137
16,T16,T16,Kevin Sutherland,96,-.137
17,18,18,Shigeki Maruyama,87,-.130
18,T19,T19,Jonathan Byrd,96,-.127
19,T19,T19,Jeff Gove,89,-.127
20,T21,T21,Donnie Hammond,60,-.122
21,T21,T21,Bryce Molder,65,-.122
22,23,23,Paul Gow,99,-.121
23,24,24,Matt Peterson,80,-.114
24,25,25,Vijay Singh,102,-.113
25,T26,T26,Robert Gamez,69,-.108
26,T26,T26,Boo Weekley,57,-.108
27,28,28,Jeff Sluman,118,-.105
28,T29,T29,Steve Elkington,82,-.100
29,T29,T29,Jim Furyk,88,-.100
30,T29,T29,Brenden Pappas,62,-.100
31,T32,T32,Stewart Cink,92,-.098
32,T32,T32,Russ Cochran,68,-.098
33,34,34,Billy Andrade,100,-.097
34,T35,T35,Notah Begay III,76,-.096
35,T35,T35,Stephen Gangluff,75,-.096
36,T37,T37,Mark Brooks,97,-.091
37,T37,T37,Scott Hoch,71,-.091
38,39,39,Tom Scherrer,98,-.089
39,40,40,Craig Parry,69,-.088
40,41,41,Cameron Beckman,87,-.087
41,42,42,Richard Zokol,53,-.086
42,43,43,Fred Funk,106,-.085
43,T44,T44,Chad Campbell,111,-.082
44,T44,T44,Dicky Pride,51,-.082
45,46,46,Stuart Appleby,97,-.081
