,Approach_75-100_yards_RTP_Score_RANK THIS WEEK,Approach_75-100_yards_RTP_Score_RANK LAST WEEK,Approach_75-100_yards_RTP_Score_PLAYER NAME,Approach_75-100_yards_RTP_Score_ROUNDS,Approach_75-100_yards_RTP_Score_AVG RTP
0,1,1,José María Olazábal,71,-.474
1,2,2,Mark Calcavecchia,84,-.467
2,3,3,Richard Zokol,53,-.462
3,4,4,David Morland IV,58,-.450
4,5,5,Jay Haas,83,-.435
5,6,6,David Frost,90,-.419
6,7,7,Chris Riley,104,-.357
7,8,8,Phil Tataurangi,88,-.355
8,9,9,David Toms,106,-.342
9,T10,T10,Miguel Angel Jiménez,60,-.333
10,T10,T10,Mark O'Meara,68,-.333
11,T10,T10,Garrett Willis,80,-.333
12,13,13,Nick Price,69,-.318
13,14,14,Joel Edwards,101,-.317
14,15,15,Rocco Mediate,79,-.313
15,16,16,John Riegger,88,-.310
16,T17,T17,Tom Lehman,78,-.308
17,T17,T17,Steve Pate,64,-.308
18,19,19,Chad Campbell,111,-.300
19,20,20,Bob Tway,103,-.296
20,21,21,Robert Allenby,96,-.294
21,22,22,Tommy Tolles,64,-.278
22,T23,T23,Charles Howell III,118,-.273
23,T23,T23,Matt Kuchar,82,-.273
24,25,25,Robert Gamez,69,-.263
25,26,26,Notah Begay III,76,-.261
26,27,27,Hidemichi Tanaka,104,-.259
27,T28,T28,Peter Lonard,93,-.250
28,T28,T28,Michael Muehr,73,-.250
29,30,30,Brian Gay,117,-.246
30,T31,T31,Tom Byrum,77,-.241
31,T31,T31,Justin Leonard,97,-.241
32,33,33,Fred Funk,106,-.233
33,T34,T34,Craig Barlow,62,-.231
34,T34,T34,Corey Pavin,78,-.231
35,T34,T34,Rory Sabbatini,69,-.231
36,37,37,Vijay Singh,102,-.227
37,T38,T38,Tim Clark,76,-.226
38,T38,T38,Dennis Paulson,89,-.226
39,40,40,Fulton Allem,64,-.222
40,41,41,Jeff Gove,89,-.219
41,T42,T42,"David Berganio, Jr.",80,-.217
42,T42,T42,Edward Fryatt,94,-.217
43,T42,T42,Brandt Jobe,94,-.217
44,T42,T42,Tim Petrovic,92,-.217
45,T42,T42,Duffy Waldorf,90,-.217
46,T47,T47,Tommy Armour III,82,-.216
47,T47,T47,Skip Kendall,103,-.216
48,T49,T49,Jim Carter,98,-.214
49,T49,T49,Joe Durant,87,-.214
50,T49,T49,Steve Flesch,110,-.214
51,52,52,Chris DiMarco,111,-.212
52,T53,T53,Rich Beem,99,-.200
53,T53,T53,Jim Furyk,88,-.200
54,T55,T55,Jonathan Kaye,83,-.190
55,T55,T55,Kevin Sutherland,96,-.190
56,T57,T57,John Daly,62,-.182
57,T57,T57,Jerry Smith,91,-.182
58,T57,T57,Paul Stankowski,100,-.182
59,60,60,J.P. Hayes,78,-.179
60,61,61,Tom Pernice Jr.,101,-.174
61,T62,T62,Luke Donald,106,-.171
62,T62,T62,Tim Herron,102,-.171
63,64,64,Glen Day,107,-.170
64,T65,T65,Bob Heintz,68,-.167
65,T65,T65,Steve Jones,71,-.167
66,T65,T65,Ian Leggatt,97,-.167
67,T65,T65,Craig Parry,69,-.167
68,T69,T69,Jay Don Blake,107,-.162
69,T69,T69,Loren Roberts,93,-.162
70,T71,T71,Greg Chalmers,94,-.160
71,T71,T71,Andrew Magee,91,-.160
72,T73,T73,Cameron Beckman,87,-.158
73,T73,T73,Len Mattiace,106,-.158
74,75,75,Mike Sposa,111,-.156
75,76,76,Jerry Kelly,99,-.150
76,T77,T77,Stewart Cink,92,-.148
77,T77,T77,Carlos Franco,107,-.148
78,T79,T79,Pat Bates,94,-.147
79,T79,T79,David Peoples,105,-.147
80,T81,T81,Jeff Brehaut,87,-.143
81,T81,T81,K.J. Choi,93,-.143
82,T81,T81,Greg Kraft,86,-.143
83,T81,T81,Brian Watts,58,-.143
84,T85,T85,Stephen Ames,89,-.136
85,T85,T85,Steve Lowery,98,-.136
86,T87,T87,Glen Hnatiuk,95,-.129
87,T87,T87,John Huston,99,-.129
88,89,89,John Rollins,124,-.128
89,T90,T90,Steve Allan,93,-.125
90,T90,T90,John Cook,85,-.125
91,T90,T90,Shigeki Maruyama,87,-.125
92,T90,T90,Blaine McCallister,75,-.125
93,T90,T90,Rod Pampling,98,-.125
94,T90,T90,John Senden,96,-.125
95,T90,T90,Scott Verplank,93,-.125
96,T90,T90,Tiger Woods,69,-.125
97,98,98,Peter Jacobsen,67,-.118
98,99,99,Woody Austin,102,-.115
99,T100,T100,Paul Azinger,69,-.111
100,T100,T100,Briny Baird,110,-.111
101,T100,T100,Robert Damron,85,-.111
102,T100,T100,Per-Ulrik Johansson,87,-.111
103,T100,T100,Neal Lancaster,101,-.111
104,T100,T100,Frank Lickliter II,94,-.111
105,106,106,Davis Love III,92,-.100
106,107,107,Dan Forsman,83,-.097
107,T108,T108,Craig Perks,91,-.095
108,T108,T108,Esteban Toledo,106,-.095
109,T110,T110,Fred Couples,64,-.091
110,T110,T110,J.L. Lewis,98,-.091
111,112,112,Grant Waite,98,-.087
112,113,113,Stuart Appleby,97,-.086
113,T114,T114,Kent Jones,105,-.081
114,T114,T114,Pete Jordan,78,-.081
115,T116,T116,Jonathan Byrd,96,-.080
116,T116,T116,Brent Geiberger,95,-.080
117,T118,T118,Stephen Gangluff,75,-.071
118,T118,T118,Heath Slocum,96,-.071
119,120,120,Kenneth Staton,104,-.067
120,121,121,Bob Burns,99,-.057
121,122,122,Steve Stricker,68,-.056
122,123,123,Bo Van Pelt,78,-.048
123,124,124,Olin Browne,107,-.047
124,T125,T125,Billy Mayfair,99,-.045
125,T125,T125,Kenny Perry,98,-.045
126,T127,T127,Donnie Hammond,60,-.043
127,T127,T127,J.J. Henry,112,-.043
128,T127,T127,Shaun Micheel,100,-.043
129,130,130,Robin Freeman,79,-.042
130,T131,T131,Mark Brooks,97,-.040
131,T131,T131,Jeff Maggert,83,-.040
132,133,133,Jess Daley,76,-.038
133,134,134,Bob Estes,93,-.037
134,T135,T135,Bart Bryant,69,-.033
135,T135,T135,Brad Faxon,93,-.033
136,137,137,Lee Porter,91,-.030
137,138,138,Michael Clark II,97,-.028
138,139,139,Bob May,91,-.027
139,T140,T140,Michael Allen,76,E
140,T140,T140,José Coceres,51,E
