,Approaches_from__100_yards_Rgh_RANK THIS WEEK,Approaches_from__100_yards_Rgh_RANK LAST WEEK,Approaches_from__100_yards_Rgh_PLAYER NAME,Approaches_from__100_yards_Rgh_ROUNDS,Approaches_from__100_yards_Rgh_AVG,Approaches_from__100_yards_Rgh_TOTAL DISTANCE (FEET),Approaches_from__100_yards_Rgh_# OF ATTEMPTS,Approaches_from__100_yards_Rgh_RELATIVE TO PAR
37,T38,T38,Woody Austin,102,"45' 2""",4648.75,103,+16
38,T38,T38,Justin Leonard,97,"45' 2""",2349.583,52,+5
39,40,40,Lee Janzen,101,"45' 4""",2945.917,65,+12
40,T41,T41,Jeff Gove,89,"45' 5""",3541.5,78,+17
41,T41,T41,Scott Hoch,71,"45' 5""",2545.25,56,+10
42,T41,T41,Rocco Mediate,79,"45' 5""",2041.9170000000001,45,+11
43,44,44,Chris DiMarco,111,"45' 6""",2868.333,63,+3
44,T45,T45,Matt Gogel,79,"45' 8""",2604.833,57,+12
45,T45,T45,Tim Petrovic,92,"45' 8""",3103.417,68,E
46,T47,T47,Joe Durant,87,"45' 9""",1144.083,25,+7
47,T47,T47,Nick Price,69,"45' 9""",1922.8329999999999,42,+12
48,T49,T49,Notah Begay III,76,"45' 10""",2337.167,51,+3
49,T49,T49,John Rollins,124,"45' 10""",3759.417,82,+12
50,T49,T49,Boo Weekley,57,"45' 10""",2289.917,50,+19
51,52,52,Skip Kendall,103,"46' 1""",3177.25,69,+11
52,53,53,Cameron Beckman,87,"46' 3""",2683.917,58,+12
53,54,54,Bob Heintz,68,"46' 4""",3103.833,67,+21
54,55,55,Brian Henninger,66,"46' 5""",2228.917,48,+3
55,T56,T56,Jeff Maggert,83,"46' 6""",1859.25,40,+4
56,T56,T56,Scott McCarron,106,"46' 6""",4418.833,95,+5
57,T58,T58,Steve Allan,93,"46' 7""",4562.917,98,+20
58,T58,T58,Dennis Paulson,89,"46' 7""",3819.667,82,+6
59,T58,T58,Kevin Sutherland,96,"46' 7""",2654.667,57,+14
60,T58,T58,Hidemichi Tanaka,104,"46' 7""",2982.75,64,+10
61,T62,T62,Jim Carter,98,"46' 8""",2613.583,56,+8
62,T62,T62,Andrew Magee,91,"46' 8""",3123.917,67,+5
63,T62,T62,Mark O'Meara,68,"46' 8""",1679.0829999999999,36,+8
64,T62,T62,Deane Pappas,90,"46' 8""",4153.333,89,+12
65,T66,T66,Mike Hulbert,55,"46' 9""",2105.0,45,+9
66,T66,T66,Michael Long,71,"46' 9""",3784.167,81,+4
67,T68,T68,Blaine McCallister,75,"47' 0""",1784.9170000000001,38,+7
68,T68,T68,Matt Peterson,80,"47' 0""",3150.0,67,+19
69,T70,T70,José Coceres,51,"47' 2""",1698.3329999999999,36,+12
70,T70,T70,Tim Herron,102,"47' 2""",4336.917,92,-5
71,T72,T72,Jason Hill,59,"47' 3""",2788.25,59,+19
72,T72,T72,Charles Howell III,118,"47' 3""",3641.25,77,+9
73,T72,T72,Peter Jacobsen,67,"47' 3""",1841.3329999999999,39,+8
74,75,75,Luke Donald,106,"47' 4""",3547.417,75,+14
75,76,76,Brandt Jobe,94,"47' 5""",3842.167,81,+15
76,77,77,Phil Tataurangi,88,"47' 6""",3276.25,69,+9
77,78,78,Retief Goosen,56,"47' 7""",1949.6670000000001,41,+6
78,T79,T79,Edward Fryatt,94,"47' 8""",3338.583,70,+8
79,T79,T79,Vijay Singh,102,"47' 8""",3481.417,73,+3
80,T81,T81,Jess Daley,76,"47' 9""",3341.333,70,+12
81,T81,T81,Jonathan Kaye,83,"47' 9""",3485.5,73,+1
82,T81,T81,Chris Riley,104,"47' 9""",3388.583,71,+13
83,84,84,Hal Sutton,74,"47' 10""",2201.0,46,+4
84,85,85,Garrett Willis,80,"47' 11""",3547.667,74,+15
85,T86,T86,Davis Love III,92,"48' 0""",3311.667,69,+11
86,T86,T86,Tom Scherrer,98,"48' 0""",4034.0,84,+11
87,T88,T88,Bradley Hughes,60,"48' 1""",2500.25,52,+8
88,T88,T88,Esteban Toledo,106,"48' 1""",2980.5,62,+12
89,T90,T90,Fred Couples,64,"48' 4""",1595.3329999999999,33,+6
90,T90,T90,Corey Pavin,78,"48' 4""",1692.25,35,+10
91,92,92,Rich Beem,99,"48' 5""",3631.25,75,+20
92,93,93,Steve Flesch,110,"48' 6""",3349.333,69,+14
93,T94,T94,J.L. Lewis,98,"48' 7""",3786.417,78,+21
94,T94,T94,John Senden,96,"48' 7""",3790.75,78,+16
95,T96,T96,Craig Barlow,62,"48' 8""",3067.333,63,+6
96,T96,T96,Jim Furyk,88,"48' 8""",1802.1670000000001,37,+1
97,T96,T96,Phil Mickelson,97,"48' 8""",4086.75,84,+9
98,T96,T96,Tommy Tolles,64,"48' 8""",3553.833,73,+19
99,T100,T100,Stephen Gangluff,75,"48' 9""",3363.417,69,+19
100,T100,T100,Neal Lancaster,101,"48' 9""",3415.0,70,+12
101,T100,T100,Craig Perks,91,"48' 9""",3314.833,68,+19
102,T103,T103,Bob Burns,99,"48' 10""",3418.333,70,+22
103,T103,T103,Jonathan Byrd,96,"48' 10""",3906.333,80,+1
104,T103,T103,Steve Jones,71,"48' 10""",2246.0,46,+4
105,T103,T103,Pete Jordan,78,"48' 10""",2147.417,44,+7
106,T107,T107,John Daly,62,"48' 11""",1761.1670000000001,36,+10
107,T107,T107,Jerry Kelly,99,"48' 11""",3716.167,76,+14
108,T109,T109,Michael Clark II,97,"49' 0""",3334.75,68,+10
109,T109,T109,Mike Sposa,111,"49' 0""",3726.25,76,+10
110,T111,T111,Shaun Micheel,100,"49' 1""",3977.667,81,+12
111,T111,T111,Joe Ogilvie,50,"49' 1""",2109.083,43,+14
112,T111,T111,Pat Perez,89,"49' 1""",2896.333,59,+8
113,T111,T111,Kirk Triplett,84,"49' 1""",1471.5829999999999,30,+7
114,T115,T115,Stephen Ames,89,"49' 2""",2508.167,51,+7
115,T115,T115,Rod Pampling,98,"49' 2""",3440.333,70,+2
116,T117,T117,Paul Claxton,83,"49' 4""",3303.25,67,+6
117,T117,T117,David Duval,78,"49' 4""",3455.167,70,+7
118,T117,T117,Shigeki Maruyama,87,"49' 4""",2566.333,52,+7
119,120,120,J.P. Hayes,78,"49' 6""",1931.8329999999999,39,+6
120,T121,T121,David Peoples,105,"49' 7""",3468.833,70,+13
121,T121,T121,Jay Williamson,91,"49' 7""",3223.583,65,+14
122,123,123,Kaname Yokoo,74,"49' 8""",2233.417,45,-1
123,T124,T124,Tripp Isenhour,68,"49' 9""",3433.667,69,+9
124,T124,T124,Tom Pernice Jr.,101,"49' 9""",4029.5,81,+17
125,126,126,Kenny Perry,98,"49' 11""",3594.417,72,+3
126,T127,T127,Kent Jones,105,"50' 0""",4003.083,80,+14
127,T127,T127,Kenneth Staton,104,"50' 0""",3849.083,77,+12
128,129,129,Bart Bryant,69,"50' 1""",2252.25,45,+11
129,T130,T130,Bob Estes,93,"50' 2""",2660.667,53,+8
130,T130,T130,Brian Watts,58,"50' 2""",1704.6670000000001,34,+4
131,132,132,Rory Sabbatini,69,"50' 3""",2311.917,46,+13
132,T133,T133,Jay Don Blake,107,"50' 4""",3623.833,72,+16
133,T133,T133,Grant Waite,98,"50' 4""",4483.0,89,+10
134,135,135,Mike Weir,94,"50' 5""",2875.083,57,+7
135,136,136,Len Mattiace,106,"50' 6""",4444.75,88,+4
136,T137,T137,Stewart Cink,92,"50' 7""",2883.0,57,+8
137,T137,T137,Robert Gamez,69,"50' 7""",2986.667,59,+2
138,139,139,Dicky Pride,51,"50' 9""",3198.333,63,+20
139,140,140,Bo Van Pelt,78,"50' 10""",3966.5,78,+24
140,T141,T141,Mark Brooks,97,"50' 11""",3257.583,64,+16
141,T141,T141,Brett Quigley,93,"50' 11""",5141.417,101,+5
142,T141,T141,Tiger Woods,69,"50' 11""",2749.333,54,-7
143,T144,T144,Greg Chalmers,94,"51' 0""",3930.167,77,+19
144,T144,T144,José María Olazábal,71,"51' 0""",3623.75,71,+15
145,T144,T144,Richard Zokol,53,"51' 0""",1684.0829999999999,33,+5
146,147,147,Jeff Sluman,118,"51' 1""",4086.083,80,+12
147,T148,T148,Paul Gow,99,"51' 2""",4449.083,87,+22
148,T148,T148,Matt Kuchar,82,"51' 2""",2252.667,44,E
149,T148,T148,Bob May,91,"51' 2""",4653.25,91,+19
150,151,151,Carlos Franco,107,"51' 3""",3994.5,78,+7
151,152,152,Brandel Chamblee,85,"51' 5""",3648.0,71,+15
152,T153,T153,Mark Calcavecchia,84,"51' 6""",2369.583,46,+11
153,T153,T153,Robin Freeman,79,"51' 6""",4275.333,83,+12
154,T153,T153,Greg Kraft,86,"51' 6""",3245.167,63,+19
155,156,156,Peter Lonard,93,"51' 8""",2943.083,57,+7
156,157,157,Paul Goydos,66,"51' 9""",1501.9170000000001,29,+7
157,158,158,David Morland IV,58,"51' 11""",2597.833,50,+9
158,T159,T159,Brad Elder,76,"52' 0""",3796.5,73,+12
159,T159,T159,Loren Roberts,93,"52' 0""",2860.417,55,+16
160,T161,T161,Fulton Allem,64,"52' 2""",1408.1670000000001,27,+12
161,T161,T161,Brent Geiberger,95,"52' 2""",3284.833,63,+14
162,163,163,Paul Stankowski,100,"52' 5""",4767.0,91,+21
163,164,164,Miguel Angel Jiménez,60,"52' 9""",1634.4170000000001,31,+10
164,T165,T165,Paul Azinger,69,"52' 10""",2324.333,44,+9
165,T165,T165,Carl Paulson,84,"52' 10""",4118.083,78,+7
166,T167,T167,Fred Funk,106,"53' 3""",2449.25,46,+10
167,T167,T167,Spike McRoy,69,"53' 3""",2503.0,47,+12
168,T167,T167,Jerry Smith,91,"53' 3""",3781.417,71,+21
169,170,170,Craig Stadler,72,"53' 4""",1599.1670000000001,30,+10
170,171,171,Brad Lardon,59,"53' 6""",2193.75,41,+12
171,T172,T172,Michael Muehr,73,"53' 8""",2522.167,47,+14
172,T172,T172,Frank Nobilo,94,"53' 8""",3326.667,62,+17
173,174,174,Michael Allen,76,"53' 10""",3443.083,64,+17
174,T175,T175,Franklin Langham,72,"54' 0""",3616.0,67,+14
175,T175,T175,Geoff Ogilvy,90,"54' 0""",4860.667,90,+21
176,T175,T175,Brett Wetterich,89,"54' 0""",4481.0,83,+28
177,178,178,Scott Verplank,93,"54' 3""",1736.75,32,+7
178,179,179,Brad Faxon,93,"54' 7""",2947.0,54,+6
179,T180,T180,Tim Clark,76,"54' 8""",1969.1670000000001,36,+11
180,T180,T180,Bryce Molder,65,"54' 8""",4265.583,78,+8
181,182,182,Donnie Hammond,60,"54' 9""",1969.8329999999999,36,+7
182,183,183,Joel Edwards,101,"55' 2""",3642.75,66,+14
183,184,184,Heath Slocum,96,"55' 3""",1877.3329999999999,34,+4
184,185,185,Steve Lowery,98,"55' 5""",3549.083,64,+9
185,T186,T186,Robert Damron,85,"55' 6""",3273.833,59,+14
186,T186,T186,Lee Porter,91,"55' 6""",3217.5,58,+20
187,188,188,Billy Andrade,100,"56' 1""",4317.917,77,+10
188,189,189,Scott Simpson,61,"56' 5""",2652.25,47,+9
189,190,190,Glen Day,107,"56' 6""",3502.583,62,+10
190,191,191,Steve Pate,64,"57' 1""",2398.5,42,+21
191,192,192,Per-Ulrik Johansson,87,"57' 3""",3378.5,59,+9
192,193,193,Briny Baird,110,"57' 5""",3906.083,68,+9
193,194,194,Mathew Goggin,64,"57' 6""",4485.75,78,+22
194,195,195,Jesper Parnevik,85,"57' 9""",2253.167,39,+10
195,196,196,Jay Haas,83,"57' 11""",2780.917,48,+20
196,197,197,Ernie Els,68,"58' 1""",2846.917,49,+5
197,198,198,David Frost,90,"58' 4""",3614.583,62,+8
198,199,199,Robert Allenby,96,"58' 11""",4302.917,73,+6
199,200,200,Eduardo Herrera,59,"59' 9""",4001.417,67,+23
200,201,201,Craig Parry,69,"61' 7""",3017.667,49,+10
201,202,202,Steve Stricker,68,"68' 1""",2927.083,43,+2
