,Approaches_from_100-125_yards_RANK THIS WEEK,Approaches_from_100-125_yards_RANK LAST WEEK,Approaches_from_100-125_yards_PLAYER NAME,Approaches_from_100-125_yards_ROUNDS,Approaches_from_100-125_yards_AVG,Approaches_from_100-125_yards_TOTAL DISTANCE (FEET),Approaches_from_100-125_yards_# OF ATTEMPTS,Approaches_from_100-125_yards_RELATIVE TO PAR
0,1,1,Rocco Mediate,79,"12' 10""",321.58299999999997,25,-10
1,2,2,John Cook,85,"14' 10""",458.833,31,-8
2,3,3,J.P. Hayes,78,"15' 2""",425.5,28,-6
3,4,4,Bob Estes,93,"15' 3""",578.0830000000001,38,-8
4,5,5,Craig Parry,69,"15' 7""",671.1669999999999,43,-15
5,6,6,Paul Goydos,66,"15' 11""",382.417,24,-3
6,7,7,Brian Henninger,66,"16' 0""",495.583,31,-2
7,8,8,Robert Gamez,69,"16' 2""",582.3330000000001,36,-8
8,9,9,Phil Mickelson,97,"16' 3""",845.5,52,-7
9,T10,T10,Brian Gay,117,"16' 5""",917.9169999999999,56,-11
10,T10,T10,John Huston,99,"16' 5""",755.75,46,-14
11,12,12,Steve Stricker,68,"16' 7""",448.167,27,-8
12,T13,T13,Mark Brooks,97,"16' 8""",851.5830000000001,51,-11
13,T13,T13,Stewart Cink,92,"16' 8""",732.9169999999999,44,-10
14,T15,T15,Brian Bateman,94,"16' 9""",753.6669999999999,45,-2
15,T15,T15,David Toms,106,"16' 9""",738.0,44,-11
16,17,17,Steve Allan,93,"16' 10""",840.1669999999999,50,-12
17,18,18,Donnie Hammond,60,"16' 11""",627.0,37,-5
18,19,19,Skip Kendall,103,"17' 0""",715.5,42,-9
19,20,20,Chris DiMarco,111,"17' 1""",665.1669999999999,39,-9
20,21,21,Pat Perez,89,"17' 2""",719.6669999999999,42,-9
21,22,22,Jay Haas,83,"17' 3""",636.8330000000001,37,-10
22,23,23,Fulton Allem,64,"17' 4""",398.917,23,-4
23,24,24,Joey Sindelar,104,"17' 5""",731.5,42,-8
24,T25,T25,Pete Jordan,78,"17' 6""",631.0,36,+1
25,T25,T25,Nick Price,69,"17' 6""",403.25,23,-4
26,27,27,Justin Leonard,97,"17' 8""",832.0,47,-9
