,Approaches_from_125-150_yards_RANK THIS WEEK,Approaches_from_125-150_yards_RANK LAST WEEK,Approaches_from_125-150_yards_PLAYER NAME,Approaches_from_125-150_yards_ROUNDS,Approaches_from_125-150_yards_AVG,Approaches_from_125-150_yards_TOTAL DISTANCE (FEET),Approaches_from_125-150_yards_# OF ATTEMPTS,Approaches_from_125-150_yards_RELATIVE TO PAR
0,1,1,Mike Hulbert,55,"16' 4""",423.667,26,+1
1,2,2,Paul Azinger,69,"17' 9""",515.25,29,-3
2,3,3,David Toms,106,"17' 11""",1377.0,77,-18
3,4,4,Jay Williamson,91,"18' 1""",1372.9170000000001,76,-12
4,5,5,Boo Weekley,57,"18' 2""",870.8330000000001,48,-3
5,6,6,Scott Hoch,71,"18' 5""",608.8330000000001,33,-8
6,7,7,Scott Verplank,93,"18' 7""",948.0,51,-11
7,8,8,Joe Durant,87,"19' 2""",1262.583,66,-13
8,9,9,Tim Petrovic,92,"19' 3""",1291.833,67,-12
9,10,10,Stuart Appleby,97,"19' 4""",1197.333,62,-15
10,T11,T11,Stewart Cink,92,"19' 5""",1400.5,72,-20
11,T11,T11,Rod Pampling,98,"19' 5""",893.25,46,-2
12,T13,T13,Olin Browne,107,"19' 6""",1364.0829999999999,70,-11
13,T13,T13,Hidemichi Tanaka,104,"19' 6""",1775.5829999999999,91,-11
14,15,15,Michael Muehr,73,"19' 7""",607.5830000000001,31,-4
15,16,16,Lee Janzen,101,"19' 9""",1581.1670000000001,80,-20
16,17,17,Mark Calcavecchia,84,"19' 11""",836.25,42,-7
17,T18,T18,Tim Clark,76,"20' 0""",1321.1670000000001,66,-12
18,T18,T18,Tom Lehman,78,"20' 0""",881.1669999999999,44,-7
19,T20,T20,Robert Allenby,96,"20' 1""",1604.5829999999999,80,-11
20,T20,T20,Donnie Hammond,60,"20' 1""",842.8330000000001,42,-8
21,22,22,Robin Freeman,79,"20' 2""",1151.083,57,-7
22,T23,T23,Jay Don Blake,107,"20' 3""",1316.8329999999999,65,-10
23,T23,T23,J.P. Hayes,78,"20' 3""",1196.583,59,-10
24,T25,T25,David Duval,78,"20' 4""",1098.667,54,-7
25,T25,T25,Fred Funk,106,"20' 4""",1849.8329999999999,91,-14
26,T25,T25,Tim Herron,102,"20' 4""",1502.1670000000001,74,-8
27,T25,T25,John Huston,99,"20' 4""",1544.8329999999999,76,-7
28,T29,T29,Brad Faxon,93,"20' 5""",1002.25,49,-13
29,T29,T29,Brian Gay,117,"20' 5""",1350.0,66,-15
30,T29,T29,Vijay Singh,102,"20' 5""",1571.9170000000001,77,-10
31,32,32,Nick Price,69,"20' 6""",941.6669999999999,46,-16
32,T33,T33,Paul Claxton,83,"20' 7""",1441.3329999999999,70,-1
33,T33,T33,Bob Estes,93,"20' 7""",1540.6670000000001,75,-10
34,T33,T33,Peter Lonard,93,"20' 7""",1195.667,58,-5
35,T33,T33,Tom Scherrer,98,"20' 7""",1319.25,64,-12
36,T37,T37,Jonathan Byrd,96,"20' 8""",1591.6670000000001,77,-13
37,T37,T37,Glen Hnatiuk,95,"20' 8""",1449.0,70,-16
38,T39,T39,Dan Forsman,83,"20' 9""",1642.0,79,-19
39,T39,T39,Greg Kraft,86,"20' 9""",1285.083,62,-3
40,41,41,Davis Love III,92,"20' 10""",1227.833,59,-7
41,T42,T42,John Riegger,88,"21' 0""",1930.75,92,-18
42,T42,T42,Jeff Sluman,118,"21' 0""",1971.5,94,-12
43,T44,T44,Stephen Ames,89,"21' 1""",969.5830000000001,46,-5
44,T44,T44,Jim Furyk,88,"21' 1""",1267.083,60,-13
45,T44,T44,Jonathan Kaye,83,"21' 1""",1244.583,59,-9
46,T44,T44,Craig Parry,69,"21' 1""",1265.25,60,-10
47,T48,T48,Brian Henninger,66,"21' 2""",1014.5,48,+4
48,T48,T48,Steve Jones,71,"21' 2""",1205.583,57,-6
49,T48,T48,Jeff Maggert,83,"21' 2""",1015.0,48,-2
50,T51,T51,Blaine McCallister,75,"21' 4""",1302.583,61,-8
51,T51,T51,Tom Pernice Jr.,101,"21' 4""",1279.167,60,-11
52,T53,T53,Joel Edwards,101,"21' 5""",1860.1670000000001,87,-6
53,T53,T53,Mike Weir,94,"21' 5""",1113.917,52,-10
54,T53,T53,Richard Zokol,53,"21' 5""",791.3330000000001,37,+5
55,T56,T56,Brandel Chamblee,85,"21' 6""",1310.75,61,E
