,Approaches_from_250-275_yards_RANK THIS WEEK,Approaches_from_250-275_yards_RANK LAST WEEK,Approaches_from_250-275_yards_PLAYER NAME,Approaches_from_250-275_yards_ROUNDS,Approaches_from_250-275_yards_AVG,Approaches_from_250-275_yards_TOTAL DISTANCE (FEET),Approaches_from_250-275_yards_# OF ATTEMPTS,Approaches_from_250-275_yards_RELATIVE TO PAR
0,1,1,Boo Weekley,57,"35' 0""",349.833,10,-8
1,2,2,Greg Chalmers,94,"38' 1""",228.333,6,-6
2,3,3,Mark O'Meara,68,"39' 0""",234.167,6,-6
3,4,4,Steve Allan,93,"39' 4""",157.333,4,-3
4,5,5,David Morland IV,58,"45' 6""",455.333,10,-9
5,6,6,Briny Baird,110,"46' 5""",464.5,10,-5
6,7,7,John Senden,96,"47' 0""",611.0,13,-9
7,8,8,Tom Lehman,78,"47' 3""",377.833,8,-4
8,T9,T9,Sergio Garcia,79,"47' 10""",239.333,5,+2
9,T9,T9,Geoff Ogilvy,90,"47' 10""",525.9169999999999,11,-8
10,11,11,Rod Pampling,98,"50' 3""",703.8330000000001,14,-10
11,12,12,Brandt Jobe,94,"50' 5""",958.0,19,-13
12,13,13,Fred Funk,106,"50' 8""",659.0,13,-5
13,14,14,David Duval,78,"52' 2""",521.4169999999999,10,-9
14,15,15,Craig Stadler,72,"52' 3""",365.583,7,-5
15,16,16,Pat Bates,94,"53' 5""",534.3330000000001,10,-7
16,T17,T17,Eduardo Herrera,59,"53' 10""",215.25,4,-2
17,T17,T17,Tripp Isenhour,68,"53' 10""",592.3330000000001,11,-6
18,19,19,Brian Bateman,94,"53' 11""",592.8330000000001,11,-7
19,20,20,Charles Howell III,118,"54' 0""",755.8330000000001,14,-13
20,21,21,Michael Long,71,"54' 9""",821.8330000000001,15,-8
21,22,22,Michael Allen,76,"55' 8""",556.6669999999999,10,-4
22,23,23,Carlos Franco,107,"56' 1""",1233.917,22,-13
23,T24,T24,Notah Begay III,76,"56' 7""",791.8330000000001,14,-7
24,T24,T24,Kenny Perry,98,"56' 7""",1075.333,19,-12
25,26,26,Garrett Willis,80,"56' 9""",510.917,9,-5
26,27,27,Bob Heintz,68,"57' 1""",228.333,4,E
27,28,28,Brent Geiberger,95,"57' 6""",862.25,15,-8
28,29,29,Stephen Ames,89,"57' 10""",462.583,8,-5
29,30,30,Vijay Singh,102,"57' 11""",1157.75,20,-16
30,31,31,Fred Couples,64,"58' 0""",231.833,4,-3
31,32,32,Bo Van Pelt,78,"58' 3""",873.4169999999999,15,-12
32,33,33,Shigeki Maruyama,87,"58' 4""",466.5,8,-6
33,34,34,Jason Hill,59,"58' 5""",467.083,8,-5
34,35,35,Matt Gogel,79,"58' 9""",587.6669999999999,10,-5
35,36,36,Tom Pernice Jr.,101,"59' 0""",767.4169999999999,13,-10
36,37,37,Paul Azinger,69,"59' 3""",355.667,6,-5
37,38,38,Jim Furyk,88,"59' 5""",891.25,15,-12
38,39,39,Rory Sabbatini,69,"59' 7""",655.0830000000001,11,-9
39,40,40,Robin Freeman,79,"59' 9""",896.3330000000001,15,-8
40,41,41,J.J. Henry,112,"59' 10""",837.5830000000001,14,-10
41,42,42,Hidemichi Tanaka,104,"59' 11""",898.6669999999999,15,-8
42,43,43,Peter Lonard,93,"60' 2""",1023.1669999999999,17,-16
43,44,44,Grant Waite,98,"60' 3""",963.4169999999999,16,-10
44,45,45,Jonathan Byrd,96,"60' 5""",785.1669999999999,13,-12
45,46,46,Scott Dunlap,74,"61' 2""",672.4169999999999,11,-4
46,47,47,Stuart Appleby,97,"61' 3""",1041.667,17,-3
47,48,48,Paul Gow,99,"61' 5""",1412.25,23,-12
48,T49,T49,Luke Donald,106,"61' 10""",1174.583,19,-11
49,T49,T49,Corey Pavin,78,"61' 10""",556.3330000000001,9,-3
50,51,51,Phil Tataurangi,88,"62' 0""",682.0,11,-8
51,52,52,Frank Lickliter II,94,"62' 1""",683.1669999999999,11,-6
52,53,53,Rich Beem,99,"62' 2""",1305.083,21,-11
53,T54,T54,Craig Barlow,62,"62' 4""",561.0,9,-8
54,T54,T54,Paul Goydos,66,"62' 4""",622.9169999999999,10,-3
55,56,56,K.J. Choi,93,"62' 5""",998.5,16,-8
56,T57,T57,Robert Allenby,96,"62' 7""",1127.167,18,-5
57,T57,T57,Kenneth Staton,104,"62' 7""",1001.75,16,-7
58,59,59,Brett Wetterich,89,"62' 8""",1128.167,18,-11
59,60,60,Cameron Beckman,87,"63' 0""",944.4169999999999,15,-5
60,61,61,Steve Stricker,68,"63' 2""",505.583,8,-4
61,62,62,Carl Paulson,84,"63' 4""",1709.9170000000001,27,-12
62,63,63,Jay Williamson,91,"63' 5""",761.4169999999999,12,-9
63,64,64,Scott McCarron,106,"63' 9""",701.5830000000001,11,-9
64,65,65,Rocco Mediate,79,"63' 10""",382.75,6,-3
65,T66,T66,Miguel Angel Jiménez,60,"63' 11""",575.5,9,-4
66,T66,T66,John Riegger,88,"63' 11""",639.1669999999999,10,-5
67,68,68,Bart Bryant,69,"64' 0""",768.0,12,-7
68,T69,T69,Scott Hoch,71,"64' 2""",962.0830000000001,15,-7
69,T69,T69,Kent Jones,105,"64' 2""",1154.75,18,-13
70,71,71,Tommy Armour III,82,"64' 3""",578.25,9,-5
71,72,72,J.L. Lewis,98,"64' 5""",772.9169999999999,12,-7
72,73,73,Bernhard Langer,55,"64' 7""",645.9169999999999,10,-7
73,74,74,John Daly,62,"64' 9""",453.0,7,-4
74,75,75,Jim Carter,98,"64' 11""",974.0830000000001,15,-10
75,76,76,Steve Flesch,110,"65' 4""",1110.25,17,-8
76,77,77,Phil Mickelson,97,"65' 5""",1047.0,16,-9
77,78,78,Steve Pate,64,"65' 6""",458.75,7,-3
78,79,79,Brian Watts,58,"65' 8""",459.5,7,-2
79,80,80,Chris Riley,104,"65' 10""",789.5,12,-3
80,81,81,Chris Smith,103,"66' 0""",1649.0829999999999,25,-11
81,T82,T82,Stewart Cink,92,"66' 5""",863.8330000000001,13,-8
82,T82,T82,Lee Janzen,101,"66' 5""",1129.167,17,-6
83,84,84,Jesper Parnevik,85,"66' 7""",798.6669999999999,12,-8
84,T85,T85,Billy Andrade,100,"66' 11""",1136.917,17,-10
85,T85,T85,Joey Sindelar,104,"66' 11""",1137.0,17,-11
86,87,87,Edward Fryatt,94,"67' 4""",1010.0,15,-6
87,T88,T88,Neal Lancaster,101,"67' 7""",1487.4170000000001,22,-11
88,T88,T88,David Peoples,105,"67' 7""",878.8330000000001,13,-4
89,90,90,David Gossett,95,"67' 10""",1289.583,19,-7
90,91,91,Paul Claxton,83,"68' 0""",543.9169999999999,8,-2
91,92,92,Brian Henninger,66,"68' 1""",680.8330000000001,10,-6
92,93,93,Jerry Kelly,99,"68' 2""",1227.25,18,-8
93,T94,T94,Skip Kendall,103,"68' 3""",750.9169999999999,11,-5
94,T94,T94,Heath Slocum,96,"68' 3""",204.833,3,-2
95,T96,T96,Robert Damron,85,"68' 9""",1375.3329999999999,20,-15
96,T96,T96,Mike Weir,94,"68' 9""",1100.333,16,-8
97,98,98,Brad Lardon,59,"68' 10""",688.5,10,-4
98,99,99,Gary Nicklaus,66,"69' 1""",621.5830000000001,9,-5
99,100,100,Steve Lowery,98,"69' 2""",968.6669999999999,14,-7
100,101,101,Dicky Pride,51,"69' 3""",346.417,5,-3
101,102,102,Blaine McCallister,75,"69' 11""",629.1669999999999,9,-6
102,T103,T103,Dudley Hart,88,"70' 0""",840.0,12,-5
103,T103,T103,Bob May,91,"70' 0""",1050.167,15,-11
104,T105,T105,Ben Crane,91,"70' 1""",981.5,14,-8
105,T105,T105,Esteban Toledo,106,"70' 1""",771.25,11,-7
106,107,107,Tim Herron,102,"70' 2""",771.4169999999999,11,-6
107,T108,T108,Brandel Chamblee,85,"70' 5""",915.4169999999999,13,-7
108,T108,T108,Craig Parry,69,"70' 5""",1267.0,18,-10
109,110,110,Mike Hulbert,55,"71' 0""",142.0,2,E
110,T111,T111,Pat Perez,89,"71' 1""",994.5830000000001,14,-8
111,T111,T111,Paul Stankowski,100,"71' 1""",1066.417,15,-7
112,113,113,Chris DiMarco,111,"71' 2""",1066.917,15,-9
113,T114,T114,Robert Gamez,69,"71' 4""",713.1669999999999,10,-3
114,T114,T114,Jeff Gove,89,"71' 4""",1569.3329999999999,22,-10
115,T114,T114,Spike McRoy,69,"71' 4""",499.167,7,-5
116,117,117,Davis Love III,92,"71' 5""",928.0830000000001,13,-10
117,T118,T118,Peter Jacobsen,67,"71' 7""",787.75,11,-3
118,T118,T118,José María Olazábal,71,"71' 7""",501.0,7,-4
119,T120,T120,Harrison Frazar,88,"71' 8""",716.4169999999999,10,-5
120,T120,T120,Brian Gay,117,"71' 8""",859.9169999999999,12,-8
121,122,122,Kevin Sutherland,96,"72' 3""",939.0,13,-6
122,123,123,John Huston,99,"72' 5""",1520.6670000000001,21,-13
123,124,124,John Rollins,124,"72' 6""",1666.8329999999999,23,-13
124,125,125,Glen Day,107,"72' 8""",1234.667,17,-5
125,T126,T126,Joel Edwards,101,"73' 0""",511.25,7,-4
126,T126,T126,Joe Ogilvie,50,"73' 0""",291.83299999999997,4,-1
127,128,128,Brett Quigley,93,"73' 2""",731.3330000000001,10,-7
128,T129,T129,Stephen Gangluff,75,"73' 6""",808.5830000000001,11,-5
129,T129,T129,Tommy Tolles,64,"73' 6""",514.3330000000001,7,-7
130,131,131,Retief Goosen,56,"73' 10""",738.1669999999999,10,-5
131,132,132,Brad Elder,76,"74' 0""",1183.75,16,-9
132,133,133,Dennis Paulson,89,"74' 1""",370.25,5,-2
133,T134,T134,Brad Faxon,93,"74' 2""",964.3330000000001,13,-6
134,T134,T134,Kirk Triplett,84,"74' 2""",741.25,10,-4
135,T136,T136,Bob Burns,99,"74' 3""",519.75,7,-3
136,T136,T136,Joe Durant,87,"74' 3""",668.1669999999999,9,-4
137,138,138,Mark Calcavecchia,84,"74' 4""",966.25,13,-6
138,139,139,Michael Muehr,73,"74' 5""",446.25,6,-3
139,140,140,Jeff Brehaut,87,"74' 6""",1340.5829999999999,18,-13
140,141,141,David Frost,90,"74' 7""",671.0,9,+2
141,142,142,Andrew Magee,91,"74' 8""",597.0830000000001,8,-4
142,143,143,Tiger Woods,69,"74' 10""",748.0830000000001,10,-7
143,144,144,Richard Zokol,53,"75' 0""",525.0,7,-4
144,145,145,Jay Haas,83,"75' 1""",450.667,6,-3
145,T146,T146,"David Berganio, Jr.",80,"75' 2""",1126.917,15,-6
146,T146,T146,Steve Elkington,82,"75' 2""",526.0830000000001,7,-3
147,T146,T146,Duffy Waldorf,90,"75' 2""",1502.75,20,-11
148,149,149,Tim Petrovic,92,"75' 4""",828.6669999999999,11,-9
149,150,150,Brenden Pappas,62,"75' 5""",679.0830000000001,9,-4
150,151,151,Michael Clark II,97,"75' 8""",983.3330000000001,13,-9
151,152,152,Jess Daley,76,"76' 2""",838.1669999999999,11,-4
152,153,153,Woody Austin,102,"76' 4""",1221.583,16,-10
153,154,154,Deane Pappas,90,"77' 1""",771.0830000000001,10,-5
154,155,155,Len Mattiace,106,"77' 4""",1469.0829999999999,19,-8
155,T156,T156,Dan Forsman,83,"77' 9""",932.6669999999999,12,-8
156,T156,T156,Ian Leggatt,97,"77' 9""",933.4169999999999,12,-5
157,158,158,José Coceres,51,"78' 3""",1017.0,13,-7
158,159,159,Jay Don Blake,107,"78' 6""",1099.0,14,-7
159,160,160,Mark Brooks,97,"78' 7""",628.8330000000001,8,-3
160,161,161,Chad Campbell,111,"78' 11""",1184.0,15,-11
161,T162,T162,Per-Ulrik Johansson,87,"79' 1""",1503.0829999999999,19,-11
162,T162,T162,Frank Nobilo,94,"79' 1""",1581.9170000000001,20,-9
163,T164,T164,Bradley Hughes,60,"79' 4""",872.6669999999999,11,-4
164,T164,T164,Steve Jones,71,"79' 4""",872.6669999999999,11,-4
165,T166,T166,Matt Peterson,80,"79' 7""",875.5,11,-6
166,T166,T166,Loren Roberts,93,"79' 7""",795.6669999999999,10,-6
167,T168,T168,Fulton Allem,64,"79' 8""",1114.917,14,-5
168,T168,T168,Billy Mayfair,99,"79' 8""",1115.75,14,-12
169,170,170,Donnie Hammond,60,"80' 4""",883.9169999999999,11,-5
170,171,171,Mathew Goggin,64,"81' 1""",648.9169999999999,8,-5
171,172,172,Kaname Yokoo,74,"81' 7""",1060.667,13,-5
172,T173,T173,Bob Estes,93,"81' 9""",735.75,9,-8
173,T173,T173,David Toms,106,"81' 9""",1145.0,14,-10
174,175,175,Jonathan Kaye,83,"82' 6""",1484.3329999999999,18,-8
175,176,176,Scott Verplank,93,"82' 9""",910.6669999999999,11,-7
176,177,177,Hal Sutton,74,"83' 4""",583.4169999999999,7,-2
177,178,178,Craig Perks,91,"83' 8""",836.4169999999999,10,-4
178,179,179,Franklin Langham,72,"84' 1""",504.25,6,-2
179,180,180,Shaun Micheel,100,"85' 6""",1282.0,15,-10
180,181,181,J.P. Hayes,78,"85' 10""",257.5,3,E
181,182,182,Jeff Maggert,83,"86' 2""",344.667,4,-1
182,183,183,Tom Byrum,77,"86' 4""",690.4169999999999,8,-4
183,184,184,Pete Jordan,78,"86' 5""",691.25,8,-3
184,185,185,Matt Kuchar,82,"86' 8""",1387.0829999999999,16,-7
185,186,186,Bryce Molder,65,"87' 4""",786.0830000000001,9,-3
186,187,187,Justin Leonard,97,"87' 7""",876.0,10,-3
187,188,188,Jeff Sluman,118,"87' 8""",1314.9170000000001,15,-10
188,189,189,Bob Tway,103,"87' 10""",1141.333,13,-4
189,190,190,Tom Scherrer,98,"89' 0""",712.25,8,-2
190,191,191,Greg Kraft,86,"89' 4""",357.25,4,-1
191,192,192,Mike Sposa,111,"93' 5""",1868.9170000000001,20,-9
192,193,193,Lee Porter,91,"94' 1""",940.8330000000001,10,-5
193,T194,T194,Russ Cochran,68,"94' 2""",847.5,9,-3
194,T194,T194,Jerry Smith,91,"94' 2""",1412.75,15,-5
195,196,196,Olin Browne,107,"95' 0""",855.25,9,-3
196,197,197,Tim Clark,76,"95' 11""",1629.9170000000001,17,-8
197,198,198,Ernie Els,68,"96' 11""",484.417,5,-2
198,199,199,Nick Price,69,"102' 1""",714.6669999999999,7,-3
199,200,200,John Cook,85,"102' 7""",1025.667,10,-5
200,201,201,Glen Hnatiuk,95,"110' 3""",2646.167,24,-11
201,202,202,Scott Simpson,61,"113' 4""",340.0,3,-2
