,Approaches_from_50-125_yards_Rgh_RANK THIS WEEK,Approaches_from_50-125_yards_Rgh_RANK LAST WEEK,Approaches_from_50-125_yards_Rgh_PLAYER NAME,Approaches_from_50-125_yards_Rgh_ROUNDS,Approaches_from_50-125_yards_Rgh_AVG,Approaches_from_50-125_yards_Rgh_TOTAL DISTANCE (FEET),Approaches_from_50-125_yards_Rgh_# OF ATTEMPTS,Approaches_from_50-125_yards_Rgh_RELATIVE TO PAR
0,1,1,Craig Stadler,72,"19' 1""",133.333,7,-2
1,2,2,Rory Sabbatini,69,"19' 4""",406.25,21,+3
2,3,3,Mark O'Meara,68,"19' 9""",138.333,7,+2
3,4,4,Bob Burns,99,"20' 7""",390.333,19,+5
4,5,5,Brian Gay,117,"20' 11""",543.25,26,+6
5,6,6,Peter Lonard,93,"21' 2""",295.91700000000003,14,-1
6,T7,T7,Deane Pappas,90,"21' 3""",510.833,24,+3
7,T7,T7,Scott Verplank,93,"21' 3""",361.833,17,-1
8,9,9,Joe Durant,87,"21' 5""",256.75,12,+1
9,T10,T10,Sergio Garcia,79,"21' 9""",174.167,8,E
10,T10,T10,Phil Tataurangi,88,"21' 9""",586.25,27,+5
11,12,12,Kaname Yokoo,74,"21' 10""",284.33299999999997,13,-4
12,13,13,Hidemichi Tanaka,104,"21' 11""",416.0,19,+1
13,14,14,Notah Begay III,76,"22' 1""",375.75,17,E
14,15,15,Esteban Toledo,106,"22' 2""",376.75,17,+1
15,T16,T16,Bernhard Langer,55,"22' 9""",113.917,5,-1
16,T16,T16,Tom Pernice Jr.,101,"22' 9""",477.0,21,+1
17,18,18,Steve Stricker,68,"23' 8""",259.91700000000003,11,-1
18,19,19,Fred Couples,64,"23' 11""",311.25,13,+4
19,T20,T20,Luke Donald,106,"24' 2""",338.167,14,-2
20,T20,T20,Pete Jordan,78,"24' 2""",484.0,20,E
21,T22,T22,Mark Calcavecchia,84,"24' 6""",318.5,13,+4
22,T22,T22,Jerry Smith,91,"24' 6""",171.333,7,+2
23,24,24,Duffy Waldorf,90,"24' 11""",473.917,19,-2
24,25,25,Ian Leggatt,97,"25' 1""",651.6669999999999,26,+7
25,26,26,Jim Furyk,88,"25' 3""",328.25,13,+3
26,27,27,Glen Day,107,"25' 4""",634.0830000000001,25,+2
27,28,28,Rich Beem,99,"25' 6""",509.667,20,+1
28,29,29,Jonathan Byrd,96,"25' 7""",664.4169999999999,26,+3
29,T30,T30,Edward Fryatt,94,"25' 9""",618.1669999999999,24,+2
30,T30,T30,J.L. Lewis,98,"25' 9""",592.25,23,+2
31,T32,T32,Woody Austin,102,"25' 10""",671.6669999999999,26,+1
32,T32,T32,Dan Forsman,83,"25' 10""",335.75,13,+1
33,34,34,Jeff Gove,89,"25' 11""",751.5,29,E
34,35,35,Dennis Paulson,89,"26' 1""",703.9169999999999,27,E
35,36,36,J.J. Henry,112,"26' 3""",577.6669999999999,22,+3
36,37,37,Greg Kraft,86,"26' 9""",427.583,16,+1
37,38,38,David Peoples,105,"26' 10""",509.083,19,-1
38,39,39,Joey Sindelar,104,"26' 11""",591.4169999999999,22,+1
39,40,40,Olin Browne,107,"27' 0""",890.8330000000001,33,-1
40,41,41,Dudley Hart,88,"27' 1""",379.583,14,+7
41,T42,T42,David Frost,90,"27' 2""",515.4169999999999,19,+5
42,T42,T42,Bob May,91,"27' 2""",461.75,17,+5
43,T42,T42,Shaun Micheel,100,"27' 2""",543.75,20,+2
44,45,45,Jason Hill,59,"27' 3""",517.75,19,+1
45,46,46,Spike McRoy,69,"27' 4""",218.417,8,E
46,T47,T47,Matt Kuchar,82,"27' 5""",329.333,12,+1
47,T47,T47,Grant Waite,98,"27' 5""",795.9169999999999,29,+3
48,T47,T47,Richard Zokol,53,"27' 5""",383.667,14,E
49,T50,T50,Harrison Frazar,88,"27' 6""",659.9169999999999,24,+3
50,T50,T50,Shigeki Maruyama,87,"27' 6""",494.333,18,+4
51,52,52,John Rollins,124,"27' 7""",828.5,30,+6
52,53,53,Paul Goydos,66,"27' 8""",276.66700000000003,10,+1
53,54,54,Bob Tway,103,"27' 9""",416.833,15,+4
54,T55,T55,Lee Porter,91,"27' 10""",390.0,14,+2
55,T55,T55,Jeff Sluman,118,"27' 10""",723.9169999999999,26,-1
56,57,57,Scott Dunlap,74,"27' 11""",530.9169999999999,19,+8
57,T58,T58,Tripp Isenhour,68,"28' 0""",503.25,18,+6
58,T58,T58,Michael Muehr,73,"28' 0""",503.333,18,+5
59,T58,T58,Kevin Sutherland,96,"28' 0""",615.3330000000001,22,+6
60,T61,T61,Jerry Kelly,99,"28' 1""",729.8330000000001,26,+1
61,T61,T61,Tom Scherrer,98,"28' 1""",646.5,23,-1
62,T63,T63,Stephen Ames,89,"28' 2""",309.41700000000003,11,+1
63,T63,T63,Chris DiMarco,111,"28' 2""",647.4169999999999,23,+5
64,T63,T63,John Huston,99,"28' 2""",423.0,15,+1
65,T63,T63,Billy Mayfair,99,"28' 2""",309.83299999999997,11,+5
66,T67,T67,Peter Jacobsen,67,"28' 3""",451.75,16,+3
67,T67,T67,Per-Ulrik Johansson,87,"28' 3""",282.75,10,+5
68,T69,T69,Ernie Els,68,"28' 5""",284.16700000000003,10,+6
69,T69,T69,Brian Watts,58,"28' 5""",340.75,12,+1
70,T71,T71,Chad Campbell,111,"28' 6""",654.75,23,-1
71,T71,T71,Davis Love III,92,"28' 6""",512.3330000000001,18,+5
72,T71,T71,Rod Pampling,98,"28' 6""",513.6669999999999,18,E
73,T74,T74,Tommy Armour III,82,"28' 7""",485.583,17,+3
74,T74,T74,John Cook,85,"28' 7""",343.083,12,+4
75,T74,T74,Scott Simpson,61,"28' 7""",457.333,16,+3
76,77,77,Russ Cochran,68,"28' 8""",631.1669999999999,22,+4
77,T78,T78,"David Berganio, Jr.",80,"28' 9""",460.583,16,E
78,T78,T78,Jeff Brehaut,87,"28' 9""",575.5,20,+4
79,T78,T78,Donnie Hammond,60,"28' 9""",373.25,13,+2
80,81,81,Brenden Pappas,62,"28' 10""",605.3330000000001,21,+4
81,T82,T82,David Gossett,95,"29' 0""",463.667,16,+3
82,T82,T82,Charles Howell III,118,"29' 0""",609.5830000000001,21,+1
83,84,84,Tim Petrovic,92,"29' 1""",581.9169999999999,20,+2
84,T85,T85,Carlos Franco,107,"29' 2""",758.6669999999999,26,+1
85,T85,T85,David Toms,106,"29' 2""",554.4169999999999,19,+2
86,87,87,Matt Gogel,79,"29' 3""",555.5,19,+11
87,T88,T88,Blaine McCallister,75,"29' 4""",585.9169999999999,20,+4
88,T88,T88,Heath Slocum,96,"29' 4""",528.5,18,+2
89,T88,T88,Tiger Woods,69,"29' 4""",498.417,17,E
90,T91,T91,Pat Bates,94,"29' 5""",470.083,16,+4
91,T91,T91,Neal Lancaster,101,"29' 5""",588.4169999999999,20,E
92,93,93,Steve Allan,93,"29' 6""",678.0830000000001,23,+8
93,94,94,Briny Baird,110,"29' 7""",651.5830000000001,22,+8
94,95,95,Nick Price,69,"29' 8""",475.167,16,+7
95,96,96,Geoff Ogilvy,90,"29' 9""",893.0,30,+7
96,97,97,Mike Hulbert,55,"29' 10""",477.417,16,+5
97,98,98,Brad Elder,76,"29' 11""",389.25,13,-1
98,T99,T99,Michael Allen,76,"30' 0""",419.417,14,+3
99,T99,T99,Eduardo Herrera,59,"30' 0""",569.6669999999999,19,+10
100,101,101,Fulton Allem,64,"30' 2""",573.8330000000001,19,+7
101,T102,T102,Paul Gow,99,"30' 3""",635.6669999999999,21,+5
102,T102,T102,Chris Riley,104,"30' 3""",816.9169999999999,27,+1
103,104,104,Jim Carter,98,"30' 4""",455.0,15,E
104,105,105,Paul Claxton,83,"30' 5""",547.4169999999999,18,+2
105,T106,T106,Jay Haas,83,"30' 6""",335.167,11,+5
106,T106,T106,Franklin Langham,72,"30' 6""",763.1669999999999,25,+2
107,T108,T108,Tim Clark,76,"30' 9""",522.5,17,+2
108,T108,T108,Retief Goosen,56,"30' 9""",153.583,5,-1
109,T108,T108,Tom Lehman,78,"30' 9""",215.333,7,+2
