,GIR_Percentage_-_175-200_yards_RANK THIS WEEK,GIR_Percentage_-_175-200_yards_RANK LAST WEEK,GIR_Percentage_-_175-200_yards_PLAYER NAME,GIR_Percentage_-_175-200_yards_ROUNDS,GIR_Percentage_-_175-200_yards_%,GIR_Percentage_-_175-200_yards_GREENS HIT,GIR_Percentage_-_175-200_yards_TOTAL HOLES,GIR_Percentage_-_175-200_yards_RELATIVE TO PAR
85,86,86,Joel Edwards,101,54.43,43,79,-0.12
86,87,87,David Toms,106,54.24,32,59,-0.03
87,88,88,Tim Petrovic,92,54.17,26,48,E
88,89,89,Stephen Ames,89,54.0,27,50,-0.11
89,90,90,Tom Pernice Jr.,101,53.95,41,76,-0.10
90,T91,T91,Notah Begay III,76,53.73,36,67,-0.06
91,T91,T91,Bob May,91,53.73,36,67,-0.14
92,93,93,Dennis Paulson,89,53.66,22,41,E
93,94,94,Deane Pappas,90,53.49,23,43,-0.17
94,T95,T95,Carl Paulson,84,53.33,32,60,-0.22
95,T95,T95,Bob Tway,103,53.33,32,60,-0.09
96,T97,T97,Bart Bryant,69,53.06,26,49,+0.04
97,T97,T97,Rocco Mediate,79,53.06,26,49,-0.15
98,99,99,Pete Jordan,78,53.03,35,66,-0.23
99,100,100,Stewart Cink,92,52.94,27,51,-0.15
100,101,101,Mike Sposa,111,52.87,46,87,-0.04
101,102,102,Hidemichi Tanaka,104,52.83,28,53,+0.07
102,T103,T103,Scott McCarron,106,52.63,30,57,-0.07
103,T103,T103,Grant Waite,98,52.63,30,57,-0.07
104,T105,T105,Brenden Pappas,62,52.38,22,42,-0.14
105,T105,T105,Richard Zokol,53,52.38,22,42,-0.09
106,T107,T107,Rod Pampling,98,52.17,24,46,-0.17
107,T107,T107,Kaname Yokoo,74,52.17,24,46,-0.13
108,109,109,Scott Simpson,61,52.08,25,48,-0.16
109,110,110,Bryce Molder,65,52.05,38,73,-0.13
110,T111,T111,Glen Day,107,51.9,41,79,-0.20
111,T111,T111,Fred Funk,106,51.9,41,79,-0.15
112,113,113,John Cook,85,51.85,28,54,-0.14
113,114,114,Stephen Gangluff,75,51.79,29,56,-0.17
114,T115,T115,Billy Andrade,100,51.56,33,64,-0.24
115,T115,T115,Brian Bateman,94,51.56,33,64,-0.15
116,117,117,Mike Hulbert,55,51.52,17,33,-0.24
117,118,118,David Duval,78,51.43,18,35,-0.22
118,T119,T119,Sergio Garcia,79,51.28,20,39,-0.15
119,T119,T119,Brian Watts,58,51.28,20,39,-0.05
120,121,121,Robert Gamez,69,51.22,21,41,-0.19
121,122,122,Geoff Ogilvy,90,51.11,23,45,-0.04
122,123,123,Hal Sutton,74,51.06,24,47,E
123,124,124,Paul Gow,99,50.94,27,53,-0.07
124,125,125,Harrison Frazar,88,50.91,28,55,-0.14
125,T126,T126,Greg Kraft,86,50.88,29,57,E
126,T126,T126,John Riegger,88,50.88,29,57,-0.17
127,128,128,Tom Scherrer,98,50.77,33,65,-0.12
128,129,129,Steve Flesch,110,50.75,34,67,-0.18
129,130,130,Lee Porter,91,50.68,37,73,-0.03
130,131,131,Briny Baird,110,50.6,42,83,-0.21
131,T132,T132,Mark Calcavecchia,84,50.0,14,28,-0.36
132,T132,T132,Scott Hoch,71,50.0,23,46,-0.13
133,T132,T132,Jerry Kelly,99,50.0,33,66,-0.30
134,T132,T132,John Rollins,124,50.0,34,68,-0.12
135,T132,T132,Kenneth Staton,104,50.0,25,50,E
136,T137,T137,Justin Leonard,97,49.28,34,69,-0.21
137,T137,T137,Frank Nobilo,94,49.28,34,69,-0.12
138,T139,T139,Robert Allenby,96,49.09,27,55,-0.04
139,T139,T139,Garrett Willis,80,49.09,27,55,-0.15
140,141,141,J.L. Lewis,98,49.02,25,51,-0.12
141,T142,T142,Craig Barlow,62,48.98,24,49,E
142,T142,T142,Robert Damron,85,48.98,24,49,-0.17
143,144,144,Scott Dunlap,74,48.89,22,45,-0.14
144,145,145,Retief Goosen,56,48.84,21,43,-0.14
145,T146,T146,Pat Bates,94,48.57,34,70,-0.12
146,T146,T146,Jesper Parnevik,85,48.57,17,35,-0.12
147,148,148,Paul Stankowski,100,48.28,28,58,-0.07
148,149,149,Michael Clark II,97,48.15,26,54,-0.27
149,150,150,Kenny Perry,98,47.83,22,46,-0.23
150,151,151,Chris DiMarco,111,47.54,29,61,E
151,152,152,Dicky Pride,51,47.22,17,36,-0.06
152,153,153,Tim Clark,76,46.81,22,47,-0.18
153,154,154,Edward Fryatt,94,46.34,19,41,-0.11
154,155,155,Jay Haas,83,46.3,25,54,-0.28
155,T156,T156,Charles Howell III,118,46.15,18,39,-0.17
156,T156,T156,José María Olazábal,71,46.15,18,39,-0.17
157,T156,T156,Steve Pate,64,46.15,18,39,-0.28
158,T159,T159,Rich Beem,99,46.0,23,50,-0.22
159,T159,T159,Steve Elkington,82,46.0,23,50,-0.26
160,161,161,Loren Roberts,93,45.88,39,85,-0.13
161,T162,T162,Paul Azinger,69,45.83,11,24,E
162,T162,T162,Carlos Franco,107,45.83,22,48,-0.05
163,T162,T162,Gary Nicklaus,66,45.83,22,48,-0.27
164,T162,T162,Pat Perez,89,45.83,22,48,E
165,166,166,Ian Leggatt,97,45.76,27,59,-0.07
166,167,167,Duffy Waldorf,90,45.61,26,57,-0.08
167,168,168,Kirk Triplett,84,45.45,20,44,-0.05
168,T169,T169,Jim Carter,98,45.1,23,51,-0.09
169,T169,T169,Brett Quigley,93,45.1,23,51,-0.30
170,171,171,Fred Couples,64,45.0,9,20,E
171,172,172,Jeff Gove,89,44.78,30,67,-0.17
172,173,173,Brent Geiberger,95,44.64,25,56,-0.16
173,174,174,Skip Kendall,103,44.59,33,74,-0.30
174,T175,T175,Matt Gogel,79,44.44,20,45,-0.15
175,T175,T175,Phil Mickelson,97,44.44,20,45,-0.30
176,177,177,Esteban Toledo,106,43.75,35,80,-0.06
177,178,178,Paul Claxton,83,43.55,27,62,-0.15
178,179,179,Robin Freeman,79,43.48,20,46,-0.20
179,180,180,Fulton Allem,64,43.18,19,44,-0.05
180,181,181,Craig Parry,69,43.14,22,51,-0.18
181,182,182,Craig Stadler,72,42.86,15,35,-0.20
182,183,183,Steve Stricker,68,42.31,11,26,+0.27
183,184,184,Woody Austin,102,42.25,30,71,E
184,185,185,Cameron Beckman,87,41.79,28,67,-0.18
185,186,186,Jerry Smith,91,41.51,22,53,-0.14
186,187,187,David Morland IV,58,41.18,21,51,E
187,188,188,Tommy Armour III,82,41.03,16,39,E
188,189,189,J.P. Hayes,78,40.91,18,44,-0.11
189,190,190,Mark Brooks,97,40.85,29,71,-0.17
190,191,191,Ernie Els,68,40.54,15,37,-0.13
191,192,192,Craig Perks,91,40.38,21,52,-0.10
192,T193,T193,Jonathan Byrd,96,40.0,24,60,-0.08
193,T193,T193,Matt Kuchar,82,40.0,16,40,-0.19
194,195,195,Mathew Goggin,64,37.5,15,40,E
195,196,196,Eduardo Herrera,59,37.14,13,35,-0.08
196,197,197,Bo Van Pelt,78,36.11,13,36,-0.15
197,198,198,Joe Ogilvie,50,35.9,14,39,-0.36
198,199,199,John Daly,62,35.29,6,17,-0.33
199,200,200,Brian Henninger,66,34.88,15,43,-0.07
200,201,201,Donnie Hammond,60,32.26,10,31,-0.10
201,202,202,Bob Heintz,68,31.43,11,35,-0.18
