,Approaches_from_75-100_yards_RANK THIS WEEK,Approaches_from_75-100_yards_RANK LAST WEEK,Approaches_from_75-100_yards_PLAYER NAME,Approaches_from_75-100_yards_ROUNDS,Approaches_from_75-100_yards_AVG,Approaches_from_75-100_yards_TOTAL DISTANCE (FEET),Approaches_from_75-100_yards_# OF ATTEMPTS,Approaches_from_75-100_yards_RELATIVE TO PAR
0,1,1,Matt Kuchar,82,"12' 7""",138.5,11,-3
1,2,2,Tom Byrum,77,"12' 8""",367.25,29,-7
2,3,3,Stewart Cink,92,"12' 9""",344.0,27,-4
3,4,4,Ben Crane,91,"13' 4""",159.583,12,E
4,5,5,David Morland IV,58,"13' 8""",272.75,20,-9
5,6,6,Nick Price,69,"13' 9""",303.08299999999997,22,-7
6,7,7,José María Olazábal,71,"13' 10""",262.41700000000003,19,-9
7,8,8,Per-Ulrik Johansson,87,"14' 1""",127.0,9,-1
8,9,9,Notah Begay III,76,"14' 4""",329.75,23,-6
9,10,10,Hidemichi Tanaka,104,"14' 5""",388.417,27,-7
10,11,11,David Toms,106,"14' 7""",554.5830000000001,38,-13
11,12,12,Retief Goosen,56,"14' 8""",175.583,12,E
12,T13,T13,Jerry Kelly,99,"14' 9""",294.83299999999997,20,-3
13,T13,T13,J.L. Lewis,98,"14' 9""",325.0,22,-2
14,15,15,Paul Azinger,69,"14' 11""",134.25,9,-1
15,T16,T16,Tim Clark,76,"15' 0""",466.083,31,-7
16,T16,T16,Miguel Angel Jiménez,60,"15' 0""",225.583,15,-5
17,18,18,"David Berganio, Jr.",80,"15' 2""",349.0,23,-5
18,19,19,Jim Furyk,88,"15' 3""",456.667,30,-6
19,20,20,Jay Haas,83,"15' 4""",353.167,23,-10
20,21,21,Bob Heintz,68,"15' 5""",277.0,18,-3
21,T22,T22,David Duval,78,"15' 6""",325.0,21,+1
22,T22,T22,Mike Sposa,111,"15' 6""",496.417,32,-5
23,T24,T24,David Frost,90,"15' 7""",482.917,31,-13
24,T24,T24,Phil Tataurangi,88,"15' 7""",482.917,31,-11
25,T26,T26,Craig Barlow,62,"15' 8""",204.083,13,-3
26,T26,T26,Tom Lehman,78,"15' 8""",203.833,13,-4
27,T28,T28,Jim Carter,98,"15' 9""",441.167,28,-6
28,T28,T28,John Cook,85,"15' 9""",251.75,16,-2
29,T28,T28,Fred Funk,106,"15' 9""",942.6669999999999,60,-14
30,T28,T28,John Huston,99,"15' 9""",489.417,31,-4
31,32,32,Garrett Willis,80,"15' 10""",284.75,18,-6
32,T33,T33,José Coceres,51,"15' 11""",143.167,9,E
33,T33,T33,Edward Fryatt,94,"15' 11""",366.167,23,-5
34,T33,T33,Neal Lancaster,101,"15' 11""",428.917,27,-3
35,T33,T33,Dicky Pride,51,"15' 11""",397.25,25,E
36,37,37,Mark Calcavecchia,84,"16' 0""",240.0,15,-7
37,38,38,Cameron Beckman,87,"16' 1""",305.0,19,-3
38,T39,T39,David Gossett,95,"16' 2""",404.0,25,E
39,T39,T39,Rocco Mediate,79,"16' 2""",258.0,16,-5
40,T41,T41,J.P. Hayes,78,"16' 3""",454.417,28,-5
41,T41,T41,Blaine McCallister,75,"16' 3""",519.0,32,-4
42,T41,T41,Kaname Yokoo,74,"16' 3""",357.583,22,+1
43,T44,T44,Chad Campbell,111,"16' 4""",490.917,30,-9
44,T44,T44,Craig Parry,69,"16' 4""",293.66700000000003,18,-3
45,T46,T46,Woody Austin,102,"16' 5""",427.083,26,-3
46,T46,T46,Fred Couples,64,"16' 5""",180.167,11,-1
47,T46,T46,Pat Perez,89,"16' 5""",230.167,14,E
48,T46,T46,Joey Sindelar,104,"16' 5""",542.0,33,E
