,Approaches_from_150-175_yards_Rgh_RANK THIS WEEK,Approaches_from_150-175_yards_Rgh_RANK LAST WEEK,Approaches_from_150-175_yards_Rgh_PLAYER NAME,Approaches_from_150-175_yards_Rgh_ROUNDS,Approaches_from_150-175_yards_Rgh_AVG,Approaches_from_150-175_yards_Rgh_TOTAL DISTANCE (FEET),Approaches_from_150-175_yards_Rgh_# OF ATTEMPTS,Approaches_from_150-175_yards_Rgh_RELATIVE TO PAR
45,T44,T44,Kaname Yokoo,74,"40' 9""",448.667,11,+1
46,47,47,Brian Bateman,94,"40' 11""",982.0,24,+8
47,T48,T48,Miguel Angel Jiménez,60,"41' 1""",410.667,10,+1
48,T48,T48,Esteban Toledo,106,"41' 1""",534.5830000000001,13,+1
49,50,50,Michael Long,71,"41' 2""",988.8330000000001,24,+3
50,51,51,Scott Dunlap,74,"41' 4""",785.0,19,+5
51,52,52,Gary Nicklaus,66,"41' 7""",457.25,11,+1
52,53,53,Fred Couples,64,"41' 10""",376.167,9,+5
53,T54,T54,K.J. Choi,93,"41' 11""",964.0830000000001,23,+1
54,T54,T54,Grant Waite,98,"41' 11""",1173.583,28,+5
55,T56,T56,Jim Carter,98,"42' 1""",800.0830000000001,19,+6
56,T56,T56,Jeff Sluman,118,"42' 1""",757.8330000000001,18,+3
57,58,58,Fred Funk,106,"42' 2""",379.75,9,+1
58,T59,T59,Dudley Hart,88,"42' 3""",549.0,13,+7
59,T59,T59,Bradley Hughes,60,"42' 3""",718.0,17,+4
60,61,61,Lee Janzen,101,"42' 5""",594.25,14,+3
61,62,62,Brandt Jobe,94,"42' 6""",1104.75,26,+7
62,T63,T63,Joe Durant,87,"42' 8""",255.833,6,+1
63,T63,T63,Steve Elkington,82,"42' 8""",725.4169999999999,17,+1
64,65,65,Craig Parry,69,"42' 9""",384.833,9,+1
65,66,66,Tiger Woods,69,"42' 11""",471.917,11,+2
66,T67,T67,Rod Pampling,98,"43' 0""",1074.0,25,+3
67,T67,T67,Hal Sutton,74,"43' 0""",688.1669999999999,16,+2
68,69,69,Steve Lowery,98,"43' 1""",603.6669999999999,14,+1
69,70,70,Ben Crane,91,"43' 5""",912.0,21,+4
70,71,71,John Rollins,124,"43' 6""",912.9169999999999,21,+5
71,72,72,John Senden,96,"43' 7""",1088.583,25,+5
72,T73,T73,Paul Claxton,83,"43' 8""",567.75,13,+4
73,T73,T73,Sergio Garcia,79,"43' 8""",830.3330000000001,19,+4
74,T73,T73,Skip Kendall,103,"43' 8""",785.5,18,+5
75,76,76,Kenny Perry,98,"43' 11""",789.9169999999999,18,+1
76,77,77,Brian Watts,58,"44' 1""",573.0830000000001,13,+2
77,78,78,Matt Peterson,80,"44' 4""",886.3330000000001,20,+4
78,79,79,Kent Jones,105,"44' 5""",1288.5,29,+7
79,80,80,Geoff Ogilvy,90,"44' 6""",1289.5,29,+10
80,81,81,Pete Jordan,78,"44' 8""",490.917,11,-1
81,82,82,Mark Calcavecchia,84,"44' 9""",447.083,10,+3
82,83,83,Brian Gay,117,"44' 10""",987.0,22,+2
83,84,84,Brett Quigley,93,"44' 11""",1438.0829999999999,32,+8
84,85,85,Fulton Allem,64,"45' 1""",451.167,10,+5
85,T86,T86,Jay Don Blake,107,"45' 3""",769.1669999999999,17,+5
86,T86,T86,Hidemichi Tanaka,104,"45' 3""",904.4169999999999,20,+5
87,T88,T88,Brad Elder,76,"45' 4""",1224.833,27,+7
88,T88,T88,Tripp Isenhour,68,"45' 4""",861.8330000000001,19,+4
89,90,90,Kevin Sutherland,96,"45' 5""",453.833,10,+4
90,T91,T91,Russ Cochran,68,"45' 6""",865.1669999999999,19,+6
91,T91,T91,Richard Zokol,53,"45' 6""",409.75,9,+2
92,93,93,Charles Howell III,118,"45' 7""",1184.25,26,+8
93,94,94,Steve Flesch,110,"45' 10""",916.5830000000001,20,+4
94,T95,T95,Woody Austin,102,"46' 0""",1333.1670000000001,29,+7
95,T95,T95,Olin Browne,107,"46' 0""",920.0830000000001,20,+4
96,T97,T97,José Coceres,51,"46' 1""",368.417,8,+2
97,T97,T97,Duffy Waldorf,90,"46' 1""",875.0830000000001,19,+1
98,T97,T97,Boo Weekley,57,"46' 1""",552.75,12,+7
99,100,100,Bob Estes,93,"46' 2""",970.25,21,+4
100,T101,T101,Scott McCarron,106,"46' 7""",1211.583,26,+1
101,T101,T101,Craig Perks,91,"46' 7""",932.1669999999999,20,+7
102,103,103,Glen Day,107,"46' 8""",793.1669999999999,17,+7
103,104,104,Tom Pernice Jr.,101,"46' 9""",1029.167,22,+10
104,T105,T105,Corey Pavin,78,"46' 10""",234.083,5,+2
105,T105,T105,Scott Verplank,93,"46' 10""",280.91700000000003,6,+1
106,107,107,Heath Slocum,96,"47' 0""",422.833,9,+1
107,108,108,Brandel Chamblee,85,"47' 3""",992.1669999999999,21,+4
108,T109,T109,Greg Chalmers,94,"47' 4""",946.25,20,+10
109,T109,T109,Mathew Goggin,64,"47' 4""",946.3330000000001,20,+5
110,111,111,Phil Mickelson,97,"47' 5""",1043.917,22,+6
111,T112,T112,Carlos Franco,107,"47' 6""",1092.833,23,+1
112,T112,T112,Greg Kraft,86,"47' 6""",1140.167,24,+16
113,T112,T112,Joe Ogilvie,50,"47' 6""",712.8330000000001,15,+7
114,T115,T115,J.L. Lewis,98,"47' 7""",999.0830000000001,21,+10
115,T115,T115,Brenden Pappas,62,"47' 7""",1189.5,25,+10
116,117,117,David Frost,90,"47' 10""",1005.0830000000001,21,-1
117,118,118,Robert Damron,85,"47' 11""",766.5,16,+3
118,119,119,Ian Leggatt,97,"48' 0""",1007.4169999999999,21,+9
119,T120,T120,Shigeki Maruyama,87,"48' 3""",385.917,8,+2
120,T120,T120,Tom Scherrer,98,"48' 3""",1496.75,31,+8
121,T120,T120,Joey Sindelar,104,"48' 3""",1303.833,27,+6
122,T123,T123,Chad Campbell,111,"48' 4""",773.0,16,+6
123,T123,T123,Jeff Gove,89,"48' 4""",1304.75,27,+13
124,T123,T123,Mike Hulbert,55,"48' 4""",918.0830000000001,19,+6
125,T123,T123,Per-Ulrik Johansson,87,"48' 4""",1014.6669999999999,21,+5
126,127,127,Jonathan Byrd,96,"48' 5""",1065.25,22,+5
127,128,128,J.P. Hayes,78,"48' 8""",584.3330000000001,12,+1
128,T129,T129,Jason Hill,59,"48' 9""",828.6669999999999,17,+10
129,T129,T129,Pat Perez,89,"48' 9""",1073.0,22,+3
130,131,131,Dan Forsman,83,"48' 10""",927.5830000000001,19,+5
131,T132,T132,Nick Price,69,"48' 11""",587.4169999999999,12,+6
132,T132,T132,John Riegger,88,"48' 11""",929.25,19,+4
133,134,134,Andrew Magee,91,"49' 0""",881.25,18,+6
134,135,135,Luke Donald,106,"49' 1""",1423.0829999999999,29,+10
135,136,136,John Daly,62,"49' 2""",491.75,10,+2
136,137,137,Loren Roberts,93,"49' 3""",886.25,18,+4
137,138,138,Deane Pappas,90,"49' 4""",1183.333,24,+7
138,139,139,Lee Porter,91,"49' 6""",940.75,19,+8
139,140,140,Jeff Maggert,83,"49' 7""",743.1669999999999,15,+2
140,141,141,Notah Begay III,76,"49' 8""",546.0,11,+4
141,T142,T142,Mark Brooks,97,"50' 0""",900.0830000000001,18,+7
142,T142,T142,Michael Clark II,97,"50' 0""",1399.75,28,+8
143,144,144,Frank Lickliter II,94,"50' 3""",954.5,19,+6
144,145,145,Robin Freeman,79,"50' 5""",1360.8329999999999,27,+7
145,T146,T146,Jess Daley,76,"50' 6""",1212.833,24,+3
146,T146,T146,Blaine McCallister,75,"50' 6""",656.1669999999999,13,+3
147,T148,T148,Tom Lehman,78,"50' 7""",404.5,8,+1
148,T148,T148,David Peoples,105,"50' 7""",1112.75,22,+4
149,T148,T148,Rory Sabbatini,69,"50' 7""",961.1669999999999,19,+4
150,T151,T151,Dennis Paulson,89,"50' 8""",1317.3329999999999,26,+4
151,T151,T151,Paul Stankowski,100,"50' 8""",1571.8329999999999,31,+11
152,T153,T153,Michael Muehr,73,"50' 10""",711.6669999999999,14,+7
153,T153,T153,Bo Van Pelt,78,"50' 10""",1017.1669999999999,20,+8
154,155,155,Bob May,91,"51' 0""",1121.417,22,+8
155,T156,T156,Jerry Kelly,99,"51' 1""",970.9169999999999,19,+6
156,T156,T156,Garrett Willis,80,"51' 1""",1124.0,22,+8
157,158,158,José María Olazábal,71,"51' 10""",1087.917,21,+8
158,159,159,Shaun Micheel,100,"51' 11""",986.1669999999999,19,+6
159,160,160,Chris Riley,104,"52' 2""",887.0,17,+5
160,161,161,Jay Williamson,91,"52' 4""",1413.0,27,+6
161,162,162,Bob Burns,99,"52' 5""",1204.667,23,+3
162,T163,T163,Rocco Mediate,79,"52' 10""",422.5,8,+1
163,T163,T163,Frank Nobilo,94,"52' 10""",1056.833,20,+7
164,T163,T163,Tommy Tolles,64,"52' 10""",1426.0829999999999,27,+7
165,166,166,Jesper Parnevik,85,"52' 11""",529.5,10,+4
166,167,167,Mike Weir,94,"53' 1""",902.3330000000001,17,+7
167,T168,T168,Jim Furyk,88,"53' 4""",373.5,7,E
168,T168,T168,Peter Lonard,93,"53' 4""",800.0,15,+6
169,170,170,Matt Kuchar,82,"53' 5""",908.0,17,E
170,171,171,Michael Allen,76,"53' 6""",856.0830000000001,16,+10
171,172,172,Glen Hnatiuk,95,"53' 9""",859.5830000000001,16,+5
172,173,173,Stephen Gangluff,75,"54' 1""",1460.25,27,+10
173,T174,T174,Brad Lardon,59,"54' 2""",649.6669999999999,12,+3
174,T174,T174,Bryce Molder,65,"54' 2""",1190.917,22,+4
175,T176,T176,Tim Herron,102,"54' 5""",1196.417,22,+3
176,T176,T176,Spike McRoy,69,"54' 5""",980.0830000000001,18,+9
177,T178,T178,Scott Simpson,61,"54' 7""",764.5830000000001,14,+3
178,T178,T178,Brett Wetterich,89,"54' 7""",1091.0,20,+10
179,180,180,Joel Edwards,101,"54' 8""",1038.667,19,+5
180,181,181,Mark O'Meara,68,"54' 10""",768.0830000000001,14,+2
181,182,182,Bernhard Langer,55,"54' 11""",274.5,5,+3
182,183,183,Billy Andrade,100,"55' 0""",1595.25,29,+7
183,184,184,Carl Paulson,84,"55' 4""",1438.4170000000001,26,+4
184,185,185,Len Mattiace,106,"55' 6""",1554.5829999999999,28,+5
185,186,186,Chris Smith,103,"55' 10""",1005.3330000000001,18,+4
186,187,187,Ernie Els,68,"56' 6""",621.75,11,E
187,188,188,Bob Heintz,68,"56' 11""",1308.667,23,+13
188,T189,T189,Paul Azinger,69,"57' 1""",799.1669999999999,14,+4
189,T189,T189,Kirk Triplett,84,"57' 1""",742.3330000000001,13,+3
190,191,191,Jerry Smith,91,"57' 3""",1430.25,25,+3
191,192,192,Neal Lancaster,101,"57' 5""",1205.25,21,+10
192,193,193,Donnie Hammond,60,"59' 0""",707.9169999999999,12,E
193,194,194,Steve Allan,93,"59' 1""",1536.25,26,+9
194,195,195,Robert Allenby,96,"59' 6""",1666.6670000000001,28,+9
195,196,196,Steve Pate,64,"59' 10""",718.25,12,+8
196,197,197,Rich Beem,99,"60' 9""",1033.417,17,+7
197,198,198,Jay Haas,83,"62' 2""",807.8330000000001,13,+6
198,199,199,Eduardo Herrera,59,"64' 0""",896.1669999999999,14,+5
199,200,200,Tim Clark,76,"66' 8""",333.5,5,E
200,201,201,Franklin Langham,72,"68' 11""",1446.4170000000001,21,+7
201,202,202,Steve Stricker,68,"83' 10""",1089.917,13,+1
