,GIR_Percentage_-_100-125_yards_RANK THIS WEEK,GIR_Percentage_-_100-125_yards_RANK LAST WEEK,GIR_Percentage_-_100-125_yards_PLAYER NAME,GIR_Percentage_-_100-125_yards_ROUNDS,GIR_Percentage_-_100-125_yards_%,GIR_Percentage_-_100-125_yards_GREENS HIT,GIR_Percentage_-_100-125_yards_TOTAL HOLES,GIR_Percentage_-_100-125_yards_RELATIVE TO PAR
50,T51,T51,"David Berganio, Jr.",80,78.05,32,41,-0.16
51,T51,T51,Brad Faxon,93,78.05,32,41,-0.31
52,T51,T51,Greg Kraft,86,78.05,32,41,-0.31
53,T51,T51,Kirk Triplett,84,78.05,32,41,-0.28
54,55,55,Mark Brooks,97,77.97,46,59,-0.28
55,T56,T56,Peter Lonard,93,77.78,42,54,-0.36
56,T56,T56,Phil Mickelson,97,77.78,49,63,-0.31
57,58,58,Hidemichi Tanaka,104,77.61,52,67,-0.19
58,59,59,Bob Burns,99,77.59,45,58,-0.18
59,60,60,Michael Clark II,97,77.55,38,49,-0.16
60,61,61,Mathew Goggin,64,77.5,31,40,-0.23
61,62,62,Brian Gay,117,77.46,55,71,-0.35
62,T63,T63,Jim Carter,98,77.42,48,62,-0.23
63,T63,T63,Brad Elder,76,77.42,24,31,-0.17
64,65,65,Jeff Brehaut,87,77.19,44,57,-0.23
65,66,66,Michael Long,71,77.05,47,61,-0.36
66,67,67,Joe Ogilvie,50,76.92,20,26,-0.2
67,68,68,Tom Scherrer,98,76.79,43,56,-0.26
68,69,69,Jonathan Kaye,83,76.74,33,43,-0.15
69,70,70,J.J. Henry,112,76.71,56,73,-0.25
70,71,71,Phil Tataurangi,88,76.67,46,60,-0.26
71,72,72,Tripp Isenhour,68,76.6,36,47,-0.17
72,T73,T73,Scott Hoch,71,76.47,26,34,-0.23
73,T73,T73,Bradley Hughes,60,76.47,26,34,-0.15
74,75,75,Brett Quigley,93,76.0,38,50,-0.42
75,T76,T76,Steve Allan,93,75.86,44,58,-0.39
76,T76,T76,Fulton Allem,64,75.86,22,29,-0.27
77,T76,T76,Neal Lancaster,101,75.86,44,58,-0.27
78,79,79,Scott McCarron,106,75.81,47,62,-0.21
79,80,80,Retief Goosen,56,75.68,28,37,-0.32
80,81,81,Brenden Pappas,62,75.61,31,41,-0.06
81,82,82,Robert Gamez,69,75.56,34,45,-0.32
82,83,83,Chad Campbell,111,75.38,49,65,-0.31
83,84,84,Charles Howell III,118,75.36,52,69,-0.35
84,T85,T85,Robert Allenby,96,75.0,45,60,-0.24
85,T85,T85,Tom Lehman,78,75.0,27,36,-0.3
86,87,87,Matt Peterson,80,74.55,41,55,-0.29
87,T88,T88,Skip Kendall,103,74.51,38,51,-0.37
88,T88,T88,Carl Paulson,84,74.51,38,51,-0.32
89,90,90,Hal Sutton,74,74.36,29,39,-0.34
90,91,91,Rory Sabbatini,69,74.29,26,35,-0.23
91,92,92,J.L. Lewis,98,74.24,49,66,-0.29
92,93,93,Nick Price,69,74.19,23,31,-0.22
93,94,94,Per-Ulrik Johansson,87,74.07,40,54,-0.25
94,95,95,Dudley Hart,88,74.0,37,50,-0.16
95,T96,T96,Russ Cochran,68,73.91,34,46,-0.15
96,T96,T96,Garrett Willis,80,73.91,34,46,-0.26
97,98,98,Heath Slocum,96,73.68,42,57,-0.31
98,99,99,Frank Lickliter II,94,73.33,44,60,-0.18
99,T100,T100,Billy Andrade,100,73.21,41,56,-0.41
100,T100,T100,Brandt Jobe,94,73.21,41,56,-0.37
101,102,102,Glen Hnatiuk,95,73.13,49,67,-0.22
102,103,103,Kent Jones,105,72.92,35,48,-0.4
103,T104,T104,Cameron Beckman,87,72.73,32,44,-0.31
104,T104,T104,Steve Jones,71,72.73,16,22,-0.13
105,T104,T104,Davis Love III,92,72.73,48,66,-0.46
106,T104,T104,Jeff Maggert,83,72.73,32,44,-0.28
107,T104,T104,Gary Nicklaus,66,72.73,24,33,-0.08
108,T104,T104,David Peoples,105,72.73,48,66,-0.31
109,110,110,Michael Muehr,73,72.5,29,40,-0.28
110,111,111,Scott Verplank,93,72.34,34,47,-0.29
111,112,112,David Gossett,95,72.31,47,65,-0.3
112,113,113,Mike Weir,94,72.22,26,36,-0.23
113,T114,T114,Stuart Appleby,97,72.13,44,61,-0.3
114,T114,T114,Stephen Gangluff,75,72.13,44,61,-0.18
115,T116,T116,Jay Don Blake,107,72.06,49,68,-0.22
116,T116,T116,Mike Sposa,111,72.06,49,68,-0.31
117,T118,T118,Mike Hulbert,55,72.0,18,25,-0.11
118,T118,T118,Tom Pernice Jr.,101,72.0,36,50,-0.31
119,T120,T120,Ernie Els,68,71.88,23,32,-0.39
120,T120,T120,Dennis Paulson,89,71.88,46,64,-0.24
121,122,122,Kenny Perry,98,71.74,33,46,-0.36
122,T123,T123,Jerry Smith,91,71.7,38,53,-0.18
123,T123,T123,Tommy Tolles,64,71.7,38,53,-0.26
124,T125,T125,Bart Bryant,69,71.43,30,42,-0.2
125,T125,T125,Steve Pate,64,71.43,25,35,-0.28
126,T125,T125,Craig Perks,91,71.43,30,42,-0.3
127,T125,T125,John Riegger,88,71.43,40,56,-0.25
128,T125,T125,Duffy Waldorf,90,71.43,30,42,-0.27
129,130,130,Harrison Frazar,88,71.11,32,45,-0.5
130,131,131,Chris Riley,104,70.91,39,55,-0.18
131,132,132,Paul Claxton,83,70.73,29,41,-0.17
132,133,133,Carlos Franco,107,70.59,48,68,-0.31
133,134,134,Bo Van Pelt,78,70.21,33,47,-0.18
134,135,135,Esteban Toledo,106,70.18,40,57,-0.28
135,136,136,David Morland IV,58,70.0,21,30,-0.29
136,137,137,Jay Williamson,91,69.81,37,53,-0.27
137,138,138,Craig Barlow,62,69.77,30,43,-0.2
138,139,139,Shigeki Maruyama,87,69.57,32,46,-0.19
139,T140,T140,Greg Chalmers,94,69.39,34,49,-0.29
140,T140,T140,Lee Janzen,101,69.39,34,49,-0.24
141,T140,T140,Joey Sindelar,104,69.39,34,49,-0.44
142,143,143,Jason Hill,59,68.97,20,29,-0.15
143,T144,T144,Sergio Garcia,79,68.42,26,38,-0.08
144,T144,T144,John Rollins,124,68.42,52,76,-0.4
145,146,146,Ian Leggatt,97,68.18,30,44,-0.17
146,147,147,Rich Beem,99,68.06,49,72,-0.37
147,148,148,Chris Smith,103,68.0,51,75,-0.24
148,149,149,José María Olazábal,71,67.74,21,31,-0.43
149,150,150,Brandel Chamblee,85,67.5,27,40,-0.52
150,T151,T151,Joe Durant,87,67.39,31,46,-0.29
151,T151,T151,Matt Kuchar,82,67.39,31,46,-0.45
152,153,153,Brian Bateman,94,67.35,33,49,-0.27
153,154,154,Geoff Ogilvy,90,67.31,35,52,-0.26
154,155,155,Grant Waite,98,67.19,43,64,-0.3
155,T156,T156,J.P. Hayes,78,66.67,22,33,-0.55
156,T156,T156,Eduardo Herrera,59,66.67,24,36,-0.17
157,T156,T156,Tim Herron,102,66.67,46,69,-0.3
158,T156,T156,Franklin Langham,72,66.67,30,45,-0.03
159,T156,T156,Brad Lardon,59,66.67,22,33,-0.09
160,T156,T156,Paul Stankowski,100,66.67,34,51,-0.24
161,T156,T156,Kaname Yokoo,74,66.67,22,33,-0.27
162,T156,T156,Richard Zokol,53,66.67,16,24,-0.06
163,164,164,Glen Day,107,66.13,41,62,-0.17
164,165,165,Jess Daley,76,66.04,35,53,-0.29
165,166,166,Steve Lowery,98,65.96,31,47,-0.26
166,T167,T167,Scott Dunlap,74,65.91,29,44,-0.34
167,T167,T167,Robin Freeman,79,65.91,29,44,-0.41
168,169,169,Loren Roberts,93,65.85,27,41,-0.41
169,170,170,John Senden,96,65.79,25,38,-0.24
170,171,171,Mark Calcavecchia,84,65.38,17,26,-0.41
171,172,172,Tim Clark,76,65.12,28,43,-0.32
172,173,173,Stephen Ames,89,64.86,24,37,-0.38
173,174,174,Jesper Parnevik,85,64.52,20,31,-0.25
174,175,175,Bob Heintz,68,64.44,29,45,-0.28
175,T176,T176,José Coceres,51,64.29,18,28,-0.39
176,T176,T176,Peter Jacobsen,67,64.29,27,42,-0.22
177,T178,T178,Fred Couples,64,64.0,16,25,-0.25
178,T178,T178,John Daly,62,64.0,16,25,-0.13
179,180,180,Miguel Angel Jiménez,60,63.64,14,22,-0.21
180,T181,T181,Bryce Molder,65,63.04,29,46,-0.38
181,T181,T181,Deane Pappas,90,63.04,29,46,-0.14
182,183,183,Chris DiMarco,111,62.75,32,51,-0.41
183,184,184,Kenneth Staton,104,62.3,38,61,-0.26
184,185,185,Billy Mayfair,99,62.16,23,37,-0.3
185,186,186,Brett Wetterich,89,61.9,39,63,-0.31
186,T187,T187,Robert Damron,85,61.82,34,55,-0.21
187,T187,T187,Lee Porter,91,61.82,34,55,-0.15
188,189,189,Woody Austin,102,61.54,32,52,-0.28
189,T190,T190,Michael Allen,76,61.29,19,31,-0.26
190,T190,T190,Paul Gow,99,61.29,38,62,-0.37
191,192,192,Boo Weekley,57,60.87,28,46,-0.29
192,T193,T193,Dicky Pride,51,60.71,17,28,-0.29
193,T193,T193,Brian Watts,58,60.71,17,28,-0.41
194,195,195,Scott Simpson,61,60.53,23,38,-0.3
195,196,196,David Duval,78,60.47,26,43,-0.23
196,197,197,Paul Goydos,66,60.0,15,25,-0.33
197,198,198,Tommy Armour III,82,58.7,27,46,-0.19
198,199,199,Ben Crane,91,56.67,34,60,-0.29
199,200,200,Brent Geiberger,95,56.52,26,46,-0.15
200,201,201,Tim Petrovic,92,56.1,23,41,-0.09
201,202,202,Frank Nobilo,94,55.56,25,45,-0.16
